,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
13,lazy dog,wild boar chili and indigo cornbread fries,89,g,200,mg,2260,g,97,g,50,g,34,g,0,g,9,g,34,g,,,,
14,lazy dog,wok fired calamari with brown rice,66,g,480,mg,1200,g,105,g,44,g,11,g,0,g,8,g,32,g,,,,
15,lazy dog,wok fired calamari with white rice,65,g,480,mg,1190,g,115,g,45,g,11,g,0,g,5,g,31,g,,,,
16,le peep,apple juice large,0,g,0,mg,20,g,55,g,0,g,0,g,0,g,0,g,53,g,,,,
17,le peep,apple juice small,0,g,0,mg,10,g,27,g,0,g,0,g,0,g,0,g,26,g,,,,
18,le peep,arnold palmer,0,g,0,mg,0,g,21,g,2,g,0,g,0,g,0,g,20,g,,,,
19,le peep,aspen fruit blintz with apple,75,g,385,mg,720,g,52,g,23,g,28,g,0,g,2,g,33,g,,,,
20,le peep,aspen fruit blintz with banana,73,g,375,mg,700,g,63,g,24,g,28,g,0,g,4,g,33,g,,,,
21,le peep,aspen fruit blintz with blueberry,73,g,375,mg,710,g,45,g,22,g,27,g,0,g,1,g,27,g,,,,
22,le peep,aspen fruit blintz with strawberry,73,g,375,mg,700,g,42,g,23,g,27,g,0,g,3,g,23,g,,,,
23,le peep,bagel,1,g,0,mg,640,g,65,g,11,g,0,g,0,g,2,g,7,g,,,,
24,le peep,belgian combo with bacon,67,g,550,mg,3320,g,67,g,48,g,28,g,0,g,3,g,4,g,,,,
25,le peep,belgian combo with bacon and add nuts,102,g,610,mg,3670,g,80,g,59,g,33,g,0,g,7,g,5,g,,,,
26,le peep,belgian combo with bacon and add wheat germ,69,g,550,mg,3330,g,75,g,51,g,28,g,0,g,5,g,4,g,,,,
27,le peep,belgian combo with granola and sausage,62,g,595,mg,2810,g,114,g,47,g,23,g,0,g,6,g,17,g,,,,
28,le peep,belgian combo with sausage,55,g,595,mg,2650,g,85,g,43,g,22,g,0,g,4,g,4,g,,,,
29,le peep,belgian combo with sausage and bananas,55,g,595,mg,2650,g,94,g,43,g,22,g,0,g,5,g,10,g,,,,
30,le peep,belgian combo with sausage and add chocolate chips,55,g,595,mg,2650,g,85,g,43,g,22,g,0,g,4,g,4,g,,,,
31,le peep,belgian combo with sausage and add walnuts,83,g,595,mg,2650,g,90,g,49,g,25,g,0,g,7,g,6,g,,,,
32,le peep,belgian combo with strawberries and bacon,67,g,550,mg,3330,g,70,g,48,g,28,g,0,g,4,g,6,g,,,,
33,le peep,belgian combo with turkey sausage,48,g,510,mg,2460,g,75,g,38,g,20,g,0,g,4,g,6,g,,,,
34,le peep,belgian waffle,16,g,120,mg,770,g,49,g,8,g,9,g,0,g,1,g,4,g,,,,
35,le peep,belgian waffle combo with bacon,62,g,535,mg,4130,g,127,g,51,g,23,g,0,g,4,g,57,g,,,,
36,le peep,belgian waffle combo with sausage links,51,g,560,mg,2530,g,81,g,41,g,20,g,0,g,4,g,4,g,,,,
37,le peep,belgian waffle combo with sausage patties,51,g,560,mg,2530,g,81,g,41,g,20,g,0,g,4,g,4,g,,,,
38,le peep,belgian waffle combo with turkey sausage,43,g,535,mg,2420,g,74,g,39,g,17,g,0,g,4,g,5,g,,,,
39,le peep,berry nutty oatmeal,30,g,40,mg,1010,g,161,g,29,g,8,g,0,g,11,g,58,g,,,,
40,le peep,berry nutty oatmeal without condiments,19,g,0,mg,850,g,128,g,25,g,2,g,0,g,11,g,26,g,,,,
41,le peep,biscuits and gravy,31,g,20,mg,1870,g,59,g,11,g,11,g,0,g,2,g,7,g,,,,
42,le peep,blueberry granola pancakes,62,g,340,mg,2040,g,200,g,33,g,20,g,0,g,10,g,67,g,,,,
43,le peep,breakfast banana split,6,g,5,mg,45,g,69,g,14,g,1,g,0,g,6,g,41,g,,,,
44,le peep,breakfast burrito with bacon,80,g,715,mg,3780,g,69,g,64,g,33,g,0,g,5,g,5,g,,,,
45,le peep,breakfast burrito with chicken,62,g,760,mg,2430,g,64,g,66,g,25,g,0,g,5,g,5,g,,,,
46,le peep,breakfast burrito with chorizo,75,g,770,mg,2710,g,65,g,59,g,33,g,0,g,5,g,5,g,,,,
47,le peep,breakfast burrito with ham,61,g,750,mg,2910,g,64,g,61,g,24,g,0,g,5,g,6,g,,,,
48,le peep,breakfast burrito with sausage,75,g,770,mg,2710,g,65,g,59,g,33,g,0,g,5,g,5,g,,,,
49,le peep,breakfast burrito with turkey sausage,63,g,745,mg,2690,g,64,g,61,g,25,g,0,g,5,g,6,g,,,,
50,le peep,breakfast enchiladas,43,g,555,mg,1350,g,37,g,48,g,20,g,0,g,4,g,4,g,,,,
51,le peep,build your own omelet artichoke,3,g,0,mg,160,g,5,g,2,g,0,g,0,g,2,g,0,g,,,,
52,le peep,build your own omelet avocado,6,g,0,mg,0,g,4,g,1,g,1,g,0,g,3,g,0,g,,,,
53,le peep,build your own omelet bacon,20,g,30,mg,1130,g,0,g,11,g,9,g,0,g,0,g,0,g,,,,
54,le peep,build your own omelet bell pepper,0,g,0,mg,0,g,2,g,0,g,0,g,0,g,1,g,1,g,,,,
55,le peep,build your own omelet brie,11,g,40,mg,360,g,2,g,6,g,6,g,0,g,0,g,0,g,,,,
56,le peep,build your own omelet broccoli,0,g,0,mg,10,g,2,g,1,g,0,g,0,g,1,g,1,g,,,,
57,le peep,build your own omelet cheddar jack,14,g,40,mg,260,g,0,g,10,g,9,g,0,g,0,g,0,g,,,,
58,le peep,build your own omelet chicken,1.5,g,45,mg,20,g,0,g,13,g,0,g,0,g,0,g,0,g,,,,
59,le peep,build your own omelet chorizo,7,g,25,mg,280,g,3,g,7,g,2.5,g,0,g,0,g,0,g,,,,
60,le peep,build your own omelet cream cheese,15,g,45,mg,160,g,2,g,3,g,8,g,0,g,0,g,1,g,,,,
61,le peep,build your own omelet feta,9,g,40,mg,390,g,2,g,6,g,6,g,0,g,0,g,2,g,,,,
62,le peep,build your own omelet ham,1.5,g,20,mg,520,g,0,g,7,g,0.5,g,0,g,0,g,0,g,,,,
63,le peep,build your own omelet hollandaise sauce,16,g,20,mg,320,g,4,g,1,g,7,g,0,g,0,g,2,g,,,,
64,le peep,build your own omelet jalapenos,0,g,0,mg,0,g,3,g,0,g,0,g,0,g,1,g,2,g,,,,
65,le peep,build your own omelet lobster,0,g,15,mg,270,g,4,g,5,g,0,g,0,g,0,g,2,g,,,,
66,le peep,build your own omelet mozzarella,7,g,25,mg,260,g,1,g,10,g,4.5,g,0,g,0,g,0,g,,,,
67,le peep,build your own omelet mushrooms,0,g,0,mg,0,g,1,g,1,g,0,g,0,g,0,g,1,g,,,,
68,le peep,build your own omelet onion,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,1,g,2,g,,,,
69,le peep,build your own omelet pork green chili,2.5,g,10,mg,160,g,2,g,2,g,0.5,g,0,g,0,g,0,g,,,,
70,le peep,build your own omelet salsa,0,g,0,mg,140,g,2,g,0,g,0,g,0,g,0,g,1,g,,,,
71,le peep,build your own omelet sausage,7,g,25,mg,280,g,3,g,7,g,2.5,g,0,g,0,g,0,g,,,,
72,le peep,build your own omelet sausage gravy,4,g,5,mg,170,g,3,g,1,g,1.5,g,0,g,0,g,1,g,,,,
73,le peep,build your own omelet spinach,0,g,0,mg,35,g,2,g,1,g,0,g,0,g,1,g,0,g,,,,
74,le peep,build your own omelet swiss,12,g,40,mg,30,g,2,g,11,g,8,g,0,g,0,g,1,g,,,,
75,le peep,build your own omelet tomatilla sauce,0,g,0,mg,410,g,3,g,0,g,0,g,0,g,2,g,2,g,,,,
76,le peep,build your own omelet tomatoes,0,g,0,mg,0,g,2,g,0,g,0,g,0,g,1,g,1,g,,,,
77,le peep,build your own omelet turkey,0,g,15,mg,400,g,0,g,8,g,0,g,0,g,0,g,0,g,,,,
78,le peep,build your own omelet turkey sausage,4.5,g,20,mg,300,g,0,g,7,g,1.5,g,0,g,0,g,0,g,,,,
79,le peep,burger add avocado,9,g,0,mg,0,g,5,g,1,g,1.5,g,0,g,4,g,0,g,,,,
80,le peep,burger add bacon,28,g,45,mg,2340,g,0,g,28,g,9,g,0,g,0,g,0,g,,,,
81,le peep,burger add combo cheese,4.5,g,15,mg,85,g,0,g,3,g,3,g,0,g,0,g,0,g,,,,
82,le peep,burger add green chilies,0,g,0,mg,55,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
83,le peep,burger add grilled onions,12,g,30,mg,90,g,3,g,0,g,7,g,0,g,0,g,1,g,,,,
84,le peep,burger add mozzarella,2.5,g,10,mg,90,g,0,g,3,g,1.5,g,0,g,0,g,0,g,,,,
85,le peep,burger add pork green chili,3.5,g,10,mg,210,g,2,g,3,g,1,g,0,g,0,g,0,g,,,,
86,le peep,burger add sauteed mushrooms,12,g,30,mg,95,g,1,g,1,g,7,g,0,g,0,g,1,g,,,,
87,le peep,burger add swiss cheese,4,g,15,mg,10,g,1,g,4,g,2.5,g,0,g,0,g,0,g,,,,
88,le peep,california turkey sandwich with french fries,97,g,115,mg,4560,g,58,g,68,g,19,g,0,g,4,g,6,g,,,,
89,le peep,california turkey sandwich with salad,63,g,110,mg,4530,g,71,g,69,g,16,g,0,g,8,g,9,g,,,,
90,le peep,california turkey sandwich with sweet potato fries,107,g,105,mg,4450,g,82,g,64,g,19,g,0,g,8,g,16,g,,,,
91,le peep,cappuccino,2.5,g,10,mg,85,g,8,g,5,g,1.5,g,0,g,0,g,6,g,,,,
92,le peep,carmel macchiato,3.5,g,15,mg,115,g,32,g,7,g,2,g,0,g,0,g,29,g,,,,
93,le peep,cheese potatoes,30,g,70,mg,1810,g,42,g,19,g,15,g,0,g,5,g,1,g,,,,
94,le peep,cheesy peasant potatoes,28,g,65,mg,1830,g,42,g,19,g,14,g,0,g,5,g,0,g,,,,
95,le peep,chicken fried steak and eggs,68,g,445,mg,2610,g,86,g,34,g,21,g,0,g,5,g,3,g,,,,
96,le peep,chocolate milk large,8,g,35,mg,250,g,41,g,17,g,5,g,0,g,1,g,37,g,,,,
97,le peep,chocolate milk small,4,g,15,mg,125,g,20,g,8,g,2.5,g,0,g,0,g,18,g,,,,
98,le peep,cobb salad,43,g,305,mg,2170,g,48,g,65,g,16,g,0,g,9,g,7,g,,,,
99,le peep,coffee house blend,0,g,0,mg,10,g,0,g,1,g,0,g,0,g,0,g,0,g,,,,
100,le peep,colorado omelet,16,g,40,mg,2150,g,48,g,39,g,4.5,g,0,g,6,g,5,g,,,,
101,le peep,corned beef hash,45,g,55,mg,720,g,16,g,15,g,9,g,0,g,2,g,1,g,,,,
102,le peep,country benedict,81,g,495,mg,1200,g,91,g,31,g,16,g,0,g,9,g,16,g,,,,
103,le peep,cranberry juice large,0,g,0,mg,65,g,62,g,0,g,0,g,0,g,0,g,62,g,,,,
104,le peep,cranberry juice small,0,g,0,mg,35,g,31,g,0,g,0,g,0,g,0,g,31,g,,,,
105,le peep,create your own omelet plain,29,g,480,mg,1330,g,51,g,24,g,8,g,0,g,4,g,3,g,,,,
106,le peep,create your own omelet plain with egg whites,11,g,10,mg,1370,g,49,g,25,g,2.5,g,0,g,4,g,2,g,,,,
107,le peep,cup of oatmel,5,g,5,mg,220,g,62,g,11,g,1.5,g,0,g,5,g,32,g,,,,
108,le peep,dawnbreaker,55,g,490,mg,2270,g,49,g,38,g,21,g,0,g,4,g,5,g,,,,
109,le peep,desperado,44,g,460,mg,3120,g,79,g,44,g,18,g,0,g,7,g,6,g,,,,
110,le peep,diet pepsi,0,g,0,mg,40,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
111,le peep,drifter skillet,34,g,405,mg,2050,g,71,g,36,g,14,g,0,g,8,g,5,g,,,,
112,le peep,eggs benedict,34,g,445,mg,2650,g,58,g,39,g,12,g,0,g,4,g,13,g,,,,
113,le peep,eighteen wheeler with bacon,60,g,710,mg,3490,g,69,g,56,g,19,g,0,g,4,g,11,g,,,,
114,le peep,eighteen wheeler with sausage links,58,g,835,mg,2390,g,86,g,53,g,19,g,0,g,5,g,13,g,,,,
115,le peep,eighteen wheeler with sausage patties,58,g,835,mg,2390,g,86,g,53,g,19,g,0,g,5,g,13,g,,,,
116,le peep,eighteen wheeler with turkey sausage,49,g,805,mg,2280,g,79,g,51,g,16,g,0,g,5,g,13,g,,,,
117,le peep,eigtheen wheeler with ham,42,g,780,mg,2300,g,79,g,44,g,13,g,0,g,5,g,13,g,,,,
118,le peep,english muffin,1,g,0,mg,200,g,25,g,4,g,0,g,0,g,1,g,1,g,,,,
119,le peep,english muffin honey wheat,0.5,g,0,mg,180,g,26,g,5,g,0,g,0,g,1,g,3,g,,,,
120,le peep,espresso,0,g,0,mg,15,g,2,g,0,g,0,g,0,g,0,g,0,g,,,,
121,le peep,flavored iced tea,0,g,0,mg,0,g,11,g,0,g,0,g,0,g,0,g,10,g,,,,
122,le peep,french fries sandwich side,50,g,0,mg,0,g,0,g,0,g,3.5,g,0,g,0,g,0,g,,,,
123,le peep,gooey buns,33,g,40,mg,430,g,53,g,10,g,10,g,0,g,4,g,23,g,,,,
124,le peep,greek lemon chicken salad,62,g,200,mg,2020,g,52,g,68,g,14,g,0,g,7,g,13,g,,,,
125,le peep,greek lemon salmon salad,68,g,150,mg,2740,g,50,g,50,g,14,g,0,g,7,g,12,g,,,,
126,le peep,gypsy skillet,38,g,455,mg,2990,g,72,g,48,g,15,g,0,g,7,g,5,g,,,,
127,le peep,harvest benedict,48,g,440,mg,1650,g,64,g,26,g,21,g,0,g,7,g,15,g,,,,
128,le peep,hen pen with bacon,41,g,335,mg,2780,g,38,g,36,g,14,g,0,g,3,g,1,g,,,,
129,le peep,hen pen with corned beef hash,57,g,375,mg,1560,g,53,g,26,g,13,g,0,g,4,g,2,g,,,,
130,le peep,hen pen with ham,28,g,415,mg,2350,g,48,g,36,g,9,g,0,g,3,g,3,g,,,,
131,le peep,hen pen with meatless,24,g,360,mg,1190,g,46,g,18,g,8,g,0,g,4,g,2,g,,,,
132,le peep,hen pen with sausage,52,g,495,mg,2390,g,61,g,46,g,18,g,0,g,4,g,1,g,,,,
133,le peep,hen pen with sausage patty,52,g,495,mg,2390,g,61,g,46,g,18,g,0,g,4,g,1,g,,,,
134,le peep,hen pen with turkey sausage,43,g,475,mg,2470,g,51,g,48,g,15,g,0,g,4,g,3,g,,,,
135,le peep,homestead breakfast,54,g,395,mg,2830,g,79,g,26,g,18,g,0,g,5,g,7,g,,,,
136,le peep,hot chocolate large,4.5,g,20,mg,135,g,30,g,9,g,3,g,0,g,1,g,26,g,,,,
137,le peep,hot chocolate small,3,g,10,mg,85,g,16,g,6,g,1.5,g,0,g,0,g,16,g,,,,
138,le peep,hot tea,0,g,0,mg,5,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
139,le peep,latte,3.5,g,15,mg,115,g,11,g,7,g,2,g,0,g,0,g,9,g,,,,
140,le peep,le petit french toast,37,g,350,mg,2350,g,44,g,39,g,12,g,0,g,2,g,10,g,,,,
141,le peep,lemonade,0,g,0,mg,10,g,43,g,3,g,0,g,0,g,0,g,40,g,,,,
142,le peep,lumberjack breakfast with bacon,89,g,755,mg,5350,g,125,g,64,g,31,g,0,g,5,g,19,g,,,,
143,le peep,lumberjack breakfast with ham,63,g,735,mg,3620,g,126,g,46,g,22,g,0,g,5,g,20,g,,,,
144,le peep,lumberjack breakfast with sausage and bananas,80,g,790,mg,3790,g,144,g,55,g,28,g,0,g,6,g,25,g,,,,
145,le peep,lumberjack breakfast with sausage links,79,g,780,mg,3750,g,133,g,54,g,28,g,0,g,5,g,19,g,,,,
146,le peep,lumberjack breakfast with sausage patties,80,g,790,mg,3790,g,134,g,55,g,28,g,0,g,5,g,19,g,,,,
147,le peep,lumberjack breakfast with strawberries and bacon,90,g,765,mg,5410,g,129,g,65,g,31,g,0,g,6,g,21,g,,,,
148,le peep,lumberjack breakfast with turkey sausage,70,g,755,mg,3650,g,126,g,52,g,25,g,0,g,5,g,20,g,,,,
149,le peep,lumberjack breakfast with walnuts and sausage,95,g,790,mg,3980,g,154,g,58,g,30,g,0,g,7,g,33,g,,,,
150,le peep,lumberjack breakfast with wheat germ and bacon,92,g,765,mg,5410,g,134,g,68,g,31,g,0,g,7,g,19,g,,,,
151,le peep,milk large,9,g,35,mg,270,g,25,g,18,g,6,g,0,g,0,g,24,g,,,,
152,le peep,milk small,4.5,g,20,mg,135,g,12,g,9,g,3,g,0,g,0,g,12,g,,,,
153,le peep,mini denver omelet,31,g,375,mg,1690,g,47,g,37,g,13,g,0,g,5,g,5,g,,,,
154,le peep,mini greek goddess,12,g,20,mg,1410,g,49,g,21,g,3.5,g,0,g,5,g,3,g,,,,
155,le peep,mini veggie omelet,12,g,25,mg,1270,g,53,g,25,g,5,g,0,g,5,g,4,g,,,,
156,le peep,mocha,4.5,g,40,mg,100,g,28,g,6,g,2.5,g,0,g,1,g,23,g,,,,
157,le peep,monte cristo crepes,102,g,480,mg,5250,g,100,g,98,g,41,g,0,g,4,g,36,g,,,,
158,le peep,mountain dew,0,g,0,mg,60,g,51,g,0,g,0,g,0,g,0,g,51,g,,,,
159,le peep,omni omelet,79,g,615,mg,3200,g,59,g,62,g,34,g,0,g,5,g,7,g,,,,
160,le peep,orange crush,0,g,0,mg,80,g,50,g,0,g,0,g,0,g,0,g,50,g,,,,
161,le peep,orange juice large,0,g,0,mg,0,g,49,g,4,g,0,g,0,g,0,g,49,g,,,,
162,le peep,orange juice small,0,g,0,mg,0,g,25,g,2,g,0,g,0,g,0,g,25,g,,,,
163,le peep,pancake sandwich,27,g,305,mg,910,g,37,g,15,g,10,g,0,g,1,g,8,g,,,,
164,le peep,pancakes with bananas,44,g,340,mg,2000,g,112,g,22,g,17,g,0,g,4,g,25,g,,,,
165,le peep,pancakes with blueberries,22,g,170,mg,1000,g,56,g,11,g,9,g,0,g,3,g,14,g,,,,
166,le peep,pancakes with chocolate chips,60,g,355,mg,2080,g,137,g,24,g,27,g,0,g,5,g,47,g,,,,
167,le peep,pancakes with granola,54,g,355,mg,2270,g,139,g,27,g,19,g,0,g,5,g,34,g,,,,
168,le peep,pancakes with walnuts,78,g,355,mg,2080,g,112,g,30,g,21,g,0,g,6,g,21,g,,,,
169,le peep,pancakes with wheat germ,47,g,355,mg,2080,g,112,g,25,g,18,g,0,g,4,g,20,g,,,,
170,le peep,peasant potatoes entree side,4,g,0,mg,830,g,23,g,3,g,0,g,0,g,3,g,0,g,,,,
171,le peep,pepsi,0,g,0,mg,40,g,48,g,0,g,0,g,0,g,0,g,48,g,,,,
172,le peep,plain cakes,46,g,355,mg,2080,g,105,g,22,g,18,g,0,g,2,g,20,g,,,,
173,le peep,rock lobster scramble,53,g,655,mg,1890,g,57,g,36,g,20,g,0,g,4,g,5,g,,,,
174,le peep,salmon eggs benedict,69,g,725,mg,1750,g,58,g,128,g,26,g,0,g,4,g,12,g,,,,
175,le peep,side of bacon,56,g,95,mg,4670,g,0,g,56,g,19,g,0,g,0,g,0,g,,,,
176,le peep,side of eggs one,11,g,150,mg,125,g,0,g,5,g,4.5,g,0,g,0,g,0,g,,,,
177,le peep,side of eggs two,17,g,315,mg,200,g,1,g,10,g,7,g,0,g,0,g,0,g,,,,
178,le peep,side of french fries,30,g,0,mg,0,g,0,g,0,g,2,g,0,g,0,g,0,g,,,,
179,le peep,side of fruit,0,g,0,mg,15,g,21,g,1,g,0,g,0,g,2,g,16,g,,,,
180,le peep,side of ham,5,g,55,mg,1200,g,1,g,18,g,1.5,g,0,g,0,g,2,g,,,,
181,le peep,side of hash browns,14,g,0,mg,470,g,25,g,3,g,1,g,0,g,3,g,0,g,,,,
182,le peep,side of peasant potatoes,10,g,10,mg,1480,g,42,g,5,g,2,g,0,g,5,g,0,g,,,,
183,le peep,side of peasant potatoes without sour cream,7,g,0,mg,1450,g,41,g,5,g,0,g,0,g,5,g,0,g,,,,
184,le peep,side of potatoes,4,g,0,mg,830,g,23,g,3,g,0,g,0,g,3,g,0,g,,,,
185,le peep,side of refried beans,8,g,15,mg,210,g,4,g,3,g,4,g,0,g,1,g,0,g,,,,
186,le peep,side of salad,3,g,0,mg,90,g,15,g,3,g,0,g,0,g,4,g,3,g,,,,
187,le peep,side of salmon,10,g,135,mg,1170,g,1,g,34,g,4,g,0,g,0,g,0,g,,,,
188,le peep,side of sausage links,26,g,110,mg,1100,g,12,g,26,g,10,g,0,g,0,g,0,g,,,,
189,le peep,side of sausage patties,26,g,110,mg,1100,g,12,g,26,g,10,g,0,g,0,g,0,g,,,,
190,le peep,side of sweet potato fries,58,g,0,mg,290,g,33,g,2,g,4.5,g,0,g,5,g,12,g,,,,
191,le peep,side of toast white,5,g,0,mg,540,g,52,g,11,g,0,g,0,g,2,g,6,g,,,,
192,le peep,side of turkey sausage,14,g,70,mg,950,g,1,g,23,g,5,g,0,g,0,g,1,g,,,,
193,le peep,sierra mist,0,g,0,mg,40,g,34,g,0,g,0,g,0,g,0,g,34,g,,,,
194,le peep,signature burger with french fries,91,g,270,mg,1050,g,38,g,58,g,19,g,0,g,1,g,8,g,,,,
195,le peep,signature burger with side salad,44,g,270,mg,1130,g,50,g,61,g,15,g,0,g,4,g,10,g,,,,
196,le peep,signature burger with sweet potato fries,98,g,270,mg,1330,g,70,g,60,g,20,g,0,g,6,g,19,g,,,,
197,le peep,sir benedict omelet,78,g,635,mg,1990,g,61,g,48,g,33,g,0,g,5,g,9,g,,,,
198,le peep,spinnaker omelet,19,g,35,mg,2160,g,61,g,39,g,7,g,0,g,5,g,3,g,,,,
199,le peep,stuffed french toast,71,g,1060,mg,1210,g,91,g,54,g,32,g,0,g,4,g,33,g,,,,
200,le peep,tomato juice large,0,g,0,mg,1250,g,19,g,4,g,0,g,0,g,4,g,11,g,,,,
201,le peep,tomato juice small,0,g,0,mg,630,g,9,g,2,g,0,g,0,g,2,g,6,g,,,,
202,le peep,triple decker sandwich with side salad,51,g,100,mg,2480,g,59,g,49,g,11,g,0,g,14,g,10,g,,,,
203,le peep,triple decker sandwich with sweet potato fries,104,g,100,mg,2690,g,78,g,48,g,16,g,0,g,16,g,19,g,,,,
204,le peep,turkey apple brie melt with side salad,42,g,130,mg,1300,g,93,g,30,g,23,g,0,g,7,g,34,g,,,,
205,le peep,turkey apple brie melt with sweet potato fries,96,g,130,mg,1500,g,113,g,29,g,27,g,0,g,9,g,43,g,,,,
206,le peep,wanderer skillet,55,g,460,mg,4010,g,71,g,57,g,22,g,0,g,7,g,5,g,,,,
207,le peep,white lightening omelet,19,g,65,mg,1930,g,63,g,46,g,6,g,0,g,7,g,4,g,,,,
208,ledo pizza,baby spinach salad,21,g,50,mg,630,g,43,g,20,g,12,g,0,g,4,g,24,g,,,,
209,ledo pizza,baby spinach salad with chicken without dressing,22,g,85,mg,1210,g,43,g,37,g,13,g,0,g,6,g,22,g,,,,
210,ledo pizza,baby spinach salad without dressing,20,g,50,mg,600,g,40,g,19,g,13,g,0,g,5,g,22,g,,,,
211,ledo pizza,boneless wings,16,g,105,mg,1880,g,40,g,37,g,3,g,4,g,2,g,2,g,,,,
212,ledo pizza,buffalo calzone,66,g,155,mg,1850,g,92,g,71,g,21,g,0,g,5,g,10,g,,,,
213,ledo pizza,buffalo chicken pizza 14 inch,8,g,15,mg,250,g,7,g,6,g,3,g,0,g,0,g,0,g,,,,
214,ledo pizza,buffalo chicken pizza 18 inch,9,g,15,mg,300,g,8,g,6,g,3,g,0,g,0,g,1,g,,,,
215,ledo pizza,buffalo chicken pizza 8 inch,8,g,15,mg,260,g,84,g,6,g,3,g,0,g,0,g,1,g,,,,
216,ledo pizza,buffalo fried chicken salad,62,g,130,mg,3170,g,31,g,48,g,19,g,1,g,3,g,7,g,,,,
217,ledo pizza,caesar salad,23,g,20,mg,720,g,17,g,10,g,5,g,0,g,4,g,3,g,,,,
218,ledo pizza,caesar salad with chicken tenders,31,g,50,mg,1620,g,34,g,25,g,6,g,1,g,4,g,5,g,,,,
219,ledo pizza,caesar salad with grilled chicken,25,g,90,mg,1290,g,19,g,28,g,6,g,0,g,4,g,4,g,,,,
220,ledo pizza,caesar side salad,3,g,5,mg,180,g,8,g,4,g,2,g,0,g,2,g,1,g,,,,
221,ledo pizza,cauliflower crust pizza small,5,g,10,mg,180,g,8,g,4,g,6,g,0,g,0,g,1,g,,,,
222,ledo pizza,chicken calzone,64,g,95,mg,1640,g,95,g,51,g,20,g,0,g,5,g,13,g,,,,
223,ledo pizza,chicken tenders and house fries,17,g,20,mg,820,g,21,g,13,g,3,g,0,g,1,g,1,g,,,,
224,ledo pizza,garlic bread,5,g,10,mg,220,g,15,g,4,g,3,g,0,g,1,g,0,g,,,,
225,ledo pizza,garlic bread with cheese,8,g,20,mg,340,g,15,g,7,g,5,g,0,g,1,g,1,g,,,,
226,ledo pizza,gluten free pizza small,6,g,10,mg,160,g,10,g,4,g,3,g,0,g,0,g,1,g,,,,
227,ledo pizza,hawaiian pizza 14 inch,7,g,10,mg,220,g,8,g,5,g,3,g,0,g,0,g,1,g,,,,
228,ledo pizza,hawaiian pizza 18 inch,8,g,15,mg,250,g,9,g,6,g,3,g,0,g,0,g,1,g,,,,
229,ledo pizza,hawaiian pizza 8 inch,8,g,10,mg,230,g,10,g,6,g,3,g,0,g,1,g,1,g,,,,
230,ledo pizza,hot grilled chicken salad,28,g,140,mg,1000,g,8,g,53,g,14,g,0,g,3,g,3,g,,,,
