,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,carrabbas,bruschette scotty thompson,30,g,40,mg,1570,g,87,g,24,g,10,g,0,g,6,g,10,g
1,carrabbas,bruschette scotty thompson regional small plate,22,g,30,mg,1270,g,62,g,18,g,8,g,0,g,5,g,10,g
2,carrabbas,bruschette siciliani,22,g,5,mg,1140,g,54,g,10,g,4,g,0,g,3,g,3,g
3,carrabbas,bud light 13 oz draft,0,g,0,mg,10,g,7,g,1,g,0,g,0,g,0,g,0,g
4,carrabbas,caesar family bundle 1 serving,27,g,15,mg,440,g,7,g,5,g,5,g,0,g,2,g,1,g
5,carrabbas,caesar salad family bundle 4 servings,106,g,65,mg,1770,g,27,g,21,g,20,g,0,g,9,g,6,g
6,carrabbas,cafe carrabba,4,g,15,mg,80,g,24,g,6,g,3,g,0,g,0,g,20,g
7,carrabbas,cafe godiva,8,g,25,mg,90,g,31,g,6,g,4,g,0,g,0,g,26,g
8,carrabbas,cafe latte,3.5,g,10,mg,65,g,10,g,5,g,2,g,0,g,0,g,9,g
9,carrabbas,calabrian roasted wings,74,g,335,mg,1570,g,3,g,60,g,26,g,0.5,g,0,g,2,g
10,carrabbas,calamari,64,g,320,mg,1670,g,53,g,29,g,13,g,6,g,5,g,7,g
11,carrabbas,calamari with marinara and ricardo sauce,89,g,375,mg,3390,g,72,g,30,g,28,g,6,g,8,g,14,g
12,carrabbas,calamari small,42,g,210,mg,1450,g,43,g,20,g,9,g,4,g,3,g,3,g
13,carrabbas,cannoli cake,154,g,220,mg,720,g,181,g,19,g,40,g,1.5,g,5,g,128,g
14,carrabbas,cappuccino,2.5,g,10,mg,50,g,8,g,4,g,1.5,g,0,g,0,g,7,g
15,carrabbas,carrabbas italian classics chicken parmesan and lasagne,41,g,170,mg,2240,g,36,g,57,g,20,g,0,g,6,g,16,g
16,carrabbas,catering blackberry flavored tea gallon,0,g,0,mg,135,g,250,g,0,g,0,g,0,g,0,g,239,g
17,carrabbas,catering bread and oil quarter loaf,14,g,0,mg,470,g,39,g,6,g,2,g,0,g,1,g,0,g
18,carrabbas,catering bread herbs and oil 1 serving,12,g,0,mg,570,g,47,g,8,g,1.5,g,0,g,2,g,1,g
19,carrabbas,catering bread herbs and oil 10 servings,119,g,0,mg,5690,g,466,g,78,g,17,g,0,g,17,g,6,g
20,carrabbas,catering brownies 1 serving,16,g,40,mg,160,g,53,g,4,g,7,g,0,g,1,g,35,g
21,carrabbas,catering brownies 10 servings,160,g,405,mg,1620,g,534,g,39,g,69,g,1.5,g,12,g,349,g
22,carrabbas,catering bruschette siciliani,129,g,20,mg,6470,g,324,g,59,g,22,g,0,g,19,g,18,g
23,carrabbas,catering caesar salad with chicken 1 serving,21,g,40,mg,480,g,5,g,15,g,3,g,0,g,2,g,1,g
24,carrabbas,catering caesar salad with chicken 10 servings,210,g,405,mg,4830,g,54,g,147,g,32,g,0,g,17,g,12,g
25,carrabbas,catering caesar salad 1 serving,21,g,15,mg,350,g,5,g,4,g,4,g,0,g,2,g,1,g
26,carrabbas,catering caesar salad 10 servings,213,g,130,mg,3540,g,54,g,42,g,40,g,0,g,17,g,12,g
27,carrabbas,catering calabrian roasted wings,446,g,2020,mg,9400,g,16,g,362,g,156,g,3,g,2,g,11,g
28,carrabbas,catering caprese sandwich with chicken 1 serving,31,g,85,mg,1370,g,54,g,38,g,9,g,0,g,4,g,7,g
29,carrabbas,catering caprese sandwich with chicken 10 servings,371,g,1030,mg,16470,g,646,g,453,g,112,g,2,g,43,g,87,g
30,carrabbas,catering caprese sandwich with prosciutto 1 serving,32,g,55,mg,1600,g,53,g,25,g,10,g,0,g,4,g,7,g
31,carrabbas,catering caprese sandwich with prosciutto 10 servings,383,g,660,mg,19180,g,641,g,300,g,120,g,1.5,g,43,g,87,g
32,carrabbas,catering caprese sandwich without protein 1 serving,28,g,35,mg,1070,g,53,g,18,g,8,g,0,g,4,g,7,g
33,carrabbas,catering caprese sandwich without protein 10 servings,340,g,415,mg,12860,g,641,g,215,g,102,g,1.5,g,43,g,87,g
34,carrabbas,catering chicken bryan,21,g,115,mg,850,g,9,g,36,g,13,g,0,g,0,g,3,g
35,carrabbas,catering chicken bryan 1 serving,21,g,115,mg,850,g,9,g,36,g,13,g,0,g,0,g,3,g
36,carrabbas,catering chicken bryan 10 servings,208,g,1150,mg,8480,g,90,g,357,g,130,g,2,g,2,g,26,g
