,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
83,tgi fridays restaurant,the beyond meat cheeseburger no side,57,g,50,mg,3350,g,55,g,45,g,24,g,0,g,7,g,14,g,,
84,tgi fridays restaurant,tickled pink,0,g,0,mg,30,g,24,g,0,g,0,g,0,g,2,g,21,g,,
85,tgi fridays restaurant,tostado nachos,127,g,325,mg,3490,g,104,g,101,g,66,g,4,g,16,g,7,g,,
86,tgi fridays restaurant,tropical raspberry tea,0,g,0,mg,5,g,31,g,0,g,0,g,0,g,4,g,24,g,,
87,tgi fridays restaurant,vitaminwater xxx,0,g,0,mg,0,g,20,g,0,g,0,g,0,g,0,g,20,g,,
88,tgi fridays restaurant,white cheddar broccoli cheese,20,g,50,mg,1530,g,18,g,11,g,11,g,0,g,2,g,5,g,,
89,tgi fridays restaurant,wine red 6 oz,0,g,0,mg,5,g,5,g,0,g,0,g,0,g,0,g,1,g,,
90,tgi fridays restaurant,wine red 9 oz,0,g,0,mg,10,g,7,g,0,g,0,g,0,g,0,g,2,g,,
91,tgi fridays restaurant,wine red bottle,0,g,0,mg,30,g,19,g,1,g,0,g,0,g,0,g,5,g,,
92,tgi fridays restaurant,wine white 6 oz,0,g,0,mg,10,g,5,g,0,g,0,g,0,g,0,g,2,g,,
93,tgi fridays restaurant,wine white 9 oz,0,g,0,mg,15,g,7,g,0,g,0,g,0,g,0,g,3,g,,
94,tgi fridays restaurant,wine white bottle,0,g,0,mg,35,g,19,g,1,g,0,g,0,g,0,g,7,g,,
95,tgi fridays restaurant,wings boneless apple butter bbq without dressing,34,g,50,mg,2000,g,72,g,32,g,6,g,0,g,5,g,31,g,,
96,tgi fridays restaurant,wings boneless carolina reaper without dressing,35,g,50,mg,3510,g,54,g,33,g,6,g,0,g,5,g,13,g,,
97,tgi fridays restaurant,wings boneless chile lime without dressing,48,g,60,mg,3180,g,61,g,40,g,8,g,0,g,6,g,13,g,,
98,tgi fridays restaurant,wings boneless dragon glaze without dressing,43,g,60,mg,2970,g,82,g,42,g,7,g,0,g,7,g,31,g,,
99,tgi fridays restaurant,wings boneless franks redhot buffalo without dressing,34,g,50,mg,3650,g,44,g,31,g,6,g,0,g,5,g,7,g,,
100,tgi fridays restaurant,wings boneless garlic parmesan without dressing,65,g,50,mg,2640,g,52,g,33,g,11,g,0,g,5,g,8,g,,
101,tgi fridays restaurant,wings boneless whiskey glazed without dressing,34,g,50,mg,2290,g,92,g,32,g,6,g,0,g,5,g,54,g,,
102,tgi fridays restaurant,wings side blue cheese,21,g,20,mg,310,g,1,g,2,g,4,g,0.5,g,0,g,1,g,,
103,tgi fridays restaurant,wings side ranch,14,g,10,mg,300,g,1,g,1,g,2.5,g,0,g,0,g,1,g,,
104,tgi fridays restaurant,wings traditional apple butter bbq without dressing,24,g,240,mg,690,g,31,g,43,g,7,g,0,g,1,g,24,g,,
105,tgi fridays restaurant,wings traditional carolina reaper without dressing,25,g,240,mg,2200,g,12,g,45,g,7,g,0,g,0,g,6,g,,
106,tgi fridays restaurant,wings traditional chile lime without dressing,61,g,160,mg,1300,g,7,g,35,g,13,g,0,g,0,g,4,g,,
107,tgi fridays restaurant,wings traditional dragon glaze without dressing,56,g,160,mg,1090,g,28,g,36,g,12,g,0,g,1,g,22,g,,
108,tgi fridays restaurant,wings traditional franks redhot buffalo without dressing,24,g,240,mg,2340,g,2,g,43,g,7,g,0,g,0,g,0,g,,
109,tgi fridays restaurant,wings traditional garlic parmesan without dressing,55,g,245,mg,1330,g,10,g,45,g,12,g,0,g,0,g,1,g,,
110,tgi fridays restaurant,wings traditional whiskey glazed without dressing,24,g,240,mg,970,g,50,g,44,g,7,g,0,g,1,g,47,g,,
111,the habit burger grill,vanilla shake with whipped cream,30,g,100,mg,360,g,100,g,14,g,20,g,0,g,0,g,80,g,,
112,the habit burger grill,chocolate shake with whipped cream,28,g,90,mg,350,g,133,g,12,g,19,g,0,g,0,g,108,g,,
113,the habit burger grill,malted coffee shake,27,g,95,mg,390,g,108,g,14,g,19,g,0,g,0,g,84,g,,
114,the habit burger grill,strawberry shake with whipped cream,27,g,95,mg,350,g,119,g,13,g,18,g,0,g,0,g,98,g,,
115,the habit burger grill,mocha shake with whipped cream,28,g,90,mg,340,g,117,g,12,g,19,g,0,g,0,g,93,g,,
116,the habit burger grill,malted mocha shake,27,g,95,mg,400,g,126,g,14,g,19,g,0,g,0,g,98,g,,
117,the habit burger grill,malted vanilla shake,29,g,100,mg,410,g,110,g,16,g,20,g,0,g,0,g,86,g,,
118,the habit burger grill,malted strawberry shake,26,g,100,mg,400,g,128,g,15,g,20,g,0,g,0,g,104,g,,
119,the habit burger grill,apple juice,0,g,0,mg,15,g,21,g,0,g,0,g,0,g,0,g,19,g,,
120,the habit burger grill,coffee shake with whipped cream,28,g,90,mg,330,g,99,g,12,g,19,g,0,g,0,g,79,g,,
121,the habit burger grill,malted chocolate shake,27,g,95,mg,410,g,142,g,14,g,19,g,0,g,0,g,113,g,,
122,the habit burger grill,roasted garlic aioli,21,g,20,mg,280,g,1,g,0.5,g,4,g,0,g,0,g,0,g,,
123,the habit burger grill,mayonnaise,12,g,10,mg,50,g,0,g,0,g,2,g,0,g,0,g,0,g,,
124,the habit burger grill,chocolate sundae,37,g,100,mg,360,g,161,g,17,g,23,g,0,g,3,g,119,g,,
125,the habit burger grill,french fries with salt,27,g,0,mg,820,g,64,g,4,g,4.5,g,0,g,4,g,1,g,,
126,the habit burger grill,sweet potato fries,11,g,0,mg,347,g,50,g,3,g,0,g,0,g,8,g,19,g,,
127,the habit burger grill,vanilla ice cream cone,11.1,g,45,mg,151,g,52.3,g,5,g,8,g,0,g,0,g,37.2,g,,
128,the habit burger grill,strawberry sundae,37,g,100,mg,345,g,142,g,17,g,23,g,0,g,3,g,106,g,,
129,the habit burger grill,vanilla sundae,37,g,100,mg,340,g,125,g,17,g,23,g,0,g,3,g,89,g,,
130,the habit burger grill,kids chicken nuggets 5 pieces with fries,18,g,40,mg,870,g,47,g,16,g,4,g,0,g,5,g,8,g,,
131,the habit burger grill,kids charburger with fries,26,g,80,mg,760,g,60,g,32,g,9,g,0,g,4,g,13,g,,
132,the habit burger grill,kids grilled cheese sandwich with fries,29,g,35,mg,1270,g,64,g,17,g,11,g,0,g,4,g,2,g,,
133,the habit burger grill,croutons,1,g,0,mg,80,g,6,g,1,g,0,g,0,g,0,g,0,g,,
134,the habit burger grill,fire roasted corn,0,g,0,mg,4,g,6,g,1,g,0.5,g,0,g,0,g,2,g,,
135,the habit burger grill,crumbled feta cheese,6,g,15,mg,350,g,1,g,4,g,4,g,0,g,0,g,0,g,,
136,the habit burger grill,craisins,0,g,0,mg,0,g,8,g,0,g,0,g,0,g,0.5,g,8,g,,
137,the habit burger grill,crumbled blue cheese,4,g,15,mg,190,g,0.5,g,3,g,3,g,0,g,0,g,0,g,,
138,the habit burger grill,quinoa,0.5,g,0,mg,1,g,5,g,1,g,0,g,0,g,0.5,g,0,g,,
139,the habit burger grill,ranch dressing,12,g,10,mg,210,g,2,g,0.5,g,2,g,0,g,0,g,0.5,g,,
140,the habit burger grill,kale pesto vinaigrette,14,g,0,mg,104,g,0.5,g,0,g,2,g,0,g,0,g,0,g,,
141,the habit burger grill,caesar salad dressing,20,g,20,mg,160,g,1,g,0.5,g,3,g,0,g,0,g,0,g,,
142,the habit burger grill,red wine vinaigrette,17,g,0,mg,140,g,1,g,0,g,3,g,0,g,0,g,0.5,g,,
143,the habit burger grill,fat free italian dressing,0,g,0,mg,280,g,3,g,0,g,0,g,0,g,0,g,1,g,,
144,the habit burger grill,vegan sweet mustard dressing,14,g,2,mg,135,g,6,g,0,g,2,g,0,g,0,g,5,g,,
145,the habit burger grill,bleu cheese dressing,8,g,5,mg,250,g,1,g,1,g,3,g,0,g,0,g,1,g,,
146,the habit burger grill,thousand island dressing,13,g,20,mg,210,g,3,g,0,g,2,g,0,g,0,g,2,g,,
147,the habit burger grill,house dressing,17,g,0,mg,120,g,3,g,0,g,3,g,0,g,0,g,2,g,,
148,the habit burger grill,chicken caesar salad with dressing,39,g,120,mg,1380,g,34,g,45,g,7,g,0,g,4,g,3,g,,
149,the habit burger grill,santa barbara cobb salad with dressing,50,g,120,mg,1000,g,14,g,47,g,12,g,0,g,6,g,5,g,,
150,the habit burger grill,grilled chicken salad without dressing,4.5,g,90,mg,420,g,8,g,35,g,1,g,0,g,3,g,6,g,,
151,the habit burger grill,super food salad with dressing,51,g,110,mg,1330,g,44,g,40,g,9,g,0,g,8,g,16,g,,
152,the habit burger grill,southwest bbq chicken salad with dressing,39,g,130,mg,1240,g,36,g,43,g,9,g,0,g,5,g,24,g,,
153,the habit burger grill,side caesar salad with dressing,15,g,15,mg,380,g,16,g,6,g,3,g,0,g,1,g,0.5,g,,
154,the habit burger grill,garden salad without dressing,2,g,0,mg,115,g,19,g,4,g,0,g,0,g,3,g,6,g,,
155,the habit burger grill,side salad without dressing,3,g,0,mg,135,g,12,g,2,g,1,g,0,g,3,g,4,g,,
156,the habit burger grill,caesar salad with dressing,29,g,30,mg,380,g,32,g,12,g,5,g,0,g,4,g,2,g,,
157,the habit burger grill,seasoned grilled chicken breast,11,g,90,mg,1000,g,2,g,30,g,1,g,0,g,0,g,1,g,,
158,the habit burger grill,seasoned grilled beef patty,20,g,65,mg,890,g,0,g,15,g,7,g,0,g,0,g,0,g,,
159,the habit burger grill,wheat bun,3,g,0,mg,380,g,47,g,8,g,0.5,g,0,g,2,g,7,g,,
160,the habit burger grill,seeded bun,3,g,0,mg,300,g,35,g,5,g,0.5,g,0,g,1,g,4,g,,
161,the habit burger grill,seasoned chargrilled ahi tuna,1,g,40,mg,900,g,7,g,23,g,0,g,0,g,0,g,7,g,,
162,the habit burger grill,seasoned grilled tri tip,22,g,95,mg,1500,g,1,g,43,g,8,g,0,g,0,g,1,g,,
163,the habit burger grill,caramelized onions,0.5,g,0,mg,150,g,3,g,0,g,0,g,0,g,0.5,g,1,g,,
164,the habit burger grill,plain bun,2,g,0,mg,280,g,30,g,4,g,0.5,g,0,g,1,g,4,g,,
165,the habit burger grill,sourdough,0,g,0,mg,400,g,42,g,8,g,0,g,0,g,1,g,1,g,,
166,the habit burger grill,iceberg lettuce for wraps,0,g,0,mg,10,g,3,g,1,g,0,g,0,g,1,g,2,g,,
167,the habit burger grill,veggie burger patty,6,g,0,mg,460,g,16,g,14,g,1,g,0,g,3,g,2,g,,
168,the habit burger grill,sauteed portabella mushrooms,13,g,0,mg,300,g,2,g,0.5,g,2,g,0,g,0.5,g,0.5,g,,
169,the habit burger grill,buttered ciabatta bread,8,g,0,mg,610,g,54,g,10,g,3,g,0,g,1,g,0,g,,
170,the habit burger grill,white american cheese,5,g,15,mg,300,g,0,g,4,g,3,g,0,g,0,g,0,g,,
171,the habit burger grill,pickled red onion,1,g,0,mg,5,g,0.5,g,0,g,0,g,0,g,0,g,0,g,,
172,the habit burger grill,american cheese,6,g,15,mg,340,g,0.5,g,4,g,4,g,0,g,0,g,0,g,,
173,the habit burger grill,pineapple slice,0,g,0,mg,0,g,3,g,0,g,0,g,0,g,0,g,3,g,,
174,the habit burger grill,bacon strips,9,g,10,mg,300,g,0,g,4,g,3,g,0,g,0,g,0,g,,
175,the habit burger grill,avocado,8,g,0,mg,45,g,5,g,1,g,1,g,0,g,4,g,0,g,,
176,the habit burger grill,apple slices,0,g,0,mg,0,g,8,g,0,g,0,g,0,g,2,g,6,g,,
177,the habit burger grill,hand breaded chicken,6,g,95,mg,1075,g,54.8,g,41.8,g,2,g,0,g,2,g,3,g,,
178,the habit burger grill,butter blend spread,5,g,0,mg,35,g,0,g,1,g,2,g,0,g,0,g,0,g,,
179,the habit burger grill,charburger,22,g,65,mg,1140,g,43,g,23,g,6,g,0,g,3,g,8,g,,
180,the habit burger grill,double charburger on seeded bun,55,g,120,mg,2130,g,35,g,39,g,16,g,0,g,3,g,8,g,,
181,the habit burger grill,veggie burger on wheat bun,12,g,0,mg,1080,g,63,g,28,g,2.5,g,0,g,8,g,12,g,,
182,the habit burger grill,chicken sandwich on ciabatta,48,g,130,mg,1770,g,62,g,42,g,12,g,0,g,2,g,4,g,,
183,the habit burger grill,lettuce wrap charburger without bun,19,g,65,mg,840,g,10,g,18,g,6,g,0,g,3,g,5,g,,
184,the habit burger grill,chargrilled ahi tuna sandwich on seeded bun,10,g,40,mg,2090,g,51,g,28,g,2,g,0,g,2,g,8,g,,
185,the habit burger grill,santa barbara style charburger,55,g,150,mg,2360,g,56,g,52,g,20.5,g,0,g,7,g,5,g,,
186,the habit burger grill,chicken club sandwich on sourdough,39,g,110,mg,1845,g,51,g,47,g,8,g,0,g,7,g,4,g,,
187,the habit burger grill,golden fried chicken sandwich on plain bun,40,g,120,mg,2760,g,96,g,48,g,7,g,0,g,5,g,14,g,,
188,the habit burger grill,portabella charburger on seeded bun,76,g,130,mg,2050,g,39,g,33,g,19,g,0,g,3,g,6,g,,
189,the habit burger grill,teriyaki charburger on seeded bun,35,g,65,mg,1610,g,52,g,23,g,6,g,0,g,3,g,16,g,,
190,the habit burger grill,tri tip sandwich on ciabatta,54,g,115,mg,2000,g,68,g,53,g,15,g,0,g,3,g,11,g,,
191,the habit burger grill,bbq bacon charburger,31,g,75,mg,1680,g,58,g,27,g,9,g,0,g,3,g,20,g,,
192,the habit burger grill,mushroom cheese charburger,39,g,85,mg,1940,g,43,g,26,g,13,g,0,g,3,g,7,g,,
193,the habit burger grill,fresh albacore sandwich on sourdough with butter spread,12,g,60,mg,1000,g,58,g,32,g,3,g,0,g,3,g,5,g,,
194,the habit burger grill,pastrami sandwich on french roll,49,g,125,mg,2640,g,70,g,44,g,18,g,0,g,4,g,7,g,,
195,the habit burger grill,pastrami sandwich on sourdough with butter spread,53,g,125,mg,2470,g,51,g,42,g,20,g,0,g,4,g,6,g,,
196,the habit burger grill,fresh albacore sandwich on seeded bun,10,g,40,mg,860,g,51,g,28,g,2,g,0,g,2,g,8,g,,
197,the habit burger grill,spicy red pepper sauce,17,g,0,mg,15,g,3,g,0,g,3,g,0,g,0,g,2,g,,
198,the habit burger grill,bbq sauce,0,g,0,mg,240,g,15,g,0,g,0,g,0,g,0,g,12,g,,
199,the habit burger grill,teriyaki sauce,0,g,0,mg,700,g,8,g,0,g,0,g,0,g,0,g,7,g,,
200,the habit burger grill,applesauce cup unsweetened,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,2,g,11,g,,
201,the habit burger grill,tartar sauce,17,g,15,mg,190,g,1,g,0,g,2.5,g,0,g,0,g,0,g,,
202,the habit burger grill,ancho bbq sauce,2,g,0,mg,210,g,10,g,0,g,0,g,0,g,0,g,8,g,,
203,the habit burger grill,tempura green beans with salt,11,g,0,mg,680,g,34,g,3,g,1,g,0,g,7,g,6,g,,
204,the habit burger grill,onion rings with salt,24,g,0,mg,990,g,62,g,10,g,6,g,0,g,3,g,28,g,,
205,the habit burger grill,whipped cream,1.5,g,0,mg,5,g,1,g,0,g,1,g,0,g,0,g,1,g,,
206,the habit burger grill,american cheese,6,g,15,mg,340,g,1,g,4,g,4,g,0,g,0,g,0,g,,
207,the habit burger grill,ancho bbq sauce,2,g,0,mg,210,g,10,g,0,g,0,g,0,g,0,g,8,g,,
208,the habit burger grill,apple juice,0,g,0,mg,15,g,21,g,0,g,0,g,0,g,0,g,19,g,,
209,the habit burger grill,apple slices,0,g,0,mg,0,g,8,g,0,g,0,g,0,g,2,g,6,g,,
210,the habit burger grill,applesauce cup unsweetened,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,2,g,11,g,,
211,the habit burger grill,avocado,8,g,0,mg,45,g,5,g,1,g,1,g,0,g,4,g,0,g,,
212,the habit burger grill,bacon,9,g,10,mg,300,g,0,g,4,g,3,g,0,g,0,g,0,g,,
213,the habit burger grill,barqs root beer,0,g,0,mg,25,g,30,g,0,g,0,g,0,g,0,g,30,g,,
214,the habit burger grill,bbq bacon charburger on seeded bun,44,g,85,mg,1780,g,45,g,27,g,9,g,0,g,2,g,17,g,,
215,the habit burger grill,bbq sauce,0,g,0,mg,240,g,15,g,0,g,0,g,0,g,0,g,12,g,,
216,the habit burger grill,black tea,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g,,
217,the habit burger grill,blue cheese dressing,8,g,5,mg,250,g,1,g,1,g,3,g,0,g,0,g,1,g,,
218,the habit burger grill,butter blend spread,5,g,0,mg,35,g,0,g,1,g,2,g,0,g,0,g,0,g,,
