,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
17,jersey mikes subs,ocean spray orange juice,0,g,0,mg,30,g,51,g,4,g,0,g,0,g,0,g,42,g,,,,
18,jersey mikes subs,pepperoni and cheese sub garlic herb wheat wrap,71,g,85,mg,2340,g,64,g,31,g,20,g,1,g,5,g,6,g,,,,
19,jersey mikes subs,pepperoni and cheese sub gluten free bread giant,128,g,140,mg,3200,g,99,g,49,g,30,g,2,g,8,g,18,g,,,,
20,jersey mikes subs,pepperoni and cheese sub gluten free bread regular,70,g,85,mg,1820,g,51,g,28,g,18,g,1,g,5,g,10,g,,,,
21,jersey mikes subs,pepperoni and cheese sub rosemary parmesan bread giant,121,g,150,mg,3850,g,138,g,60,g,31,g,2,g,9,g,15,g,,,,
22,jersey mikes subs,pepperoni and cheese sub rosemary parmesan bread mini,38,g,55,mg,1370,g,46,g,21,g,11,g,0.5,g,3,g,6,g,,,,
23,jersey mikes subs,pepperoni and cheese sub rosemary parmesan bread regular,67,g,90,mg,2140,g,71,g,34,g,18,g,1,g,5,g,8,g,,,,
24,jersey mikes subs,pepperoni and cheese sub seeded italian bread giant,123,g,140,mg,3640,g,143,g,58,g,31,g,2,g,13,g,18,g,,,,
25,jersey mikes subs,pepperoni and cheese sub seeded italian bread mini,39,g,50,mg,1300,g,48,g,21,g,11,g,0.5,g,5,g,6,g,,,,
26,jersey mikes subs,pepperoni and cheese sub seeded italian bread regular,68,g,85,mg,2040,g,73,g,33,g,18,g,1,g,7,g,10,g,,,,
27,jersey mikes subs,pepperoni and cheese sub spinach herb wrap,71,g,85,mg,2130,g,63,g,32,g,20,g,1,g,5,g,6,g,,,,
28,jersey mikes subs,pepperoni and cheese sub tomato basil wrap,71,g,85,mg,2110,g,64,g,31,g,20,g,1,g,5,g,6,g,,,,
29,jersey mikes subs,pepperoni and cheese sub tub,64,g,85,mg,1390,g,12,g,23,g,17,g,1,g,3,g,6,g,,,,
30,jersey mikes subs,pepperoni and cheese sub wheat bread giant,117,g,140,mg,3590,g,138,g,57,g,30,g,2,g,12,g,17,g,,,,
31,jersey mikes subs,pepperoni and cheese sub wheat bread mini,37,g,50,mg,1290,g,46,g,21,g,11,g,0.5,g,4,g,6,g,,,,
32,jersey mikes subs,pepperoni and cheese sub wheat bread regular,65,g,85,mg,2020,g,71,g,32,g,18,g,1,g,7,g,9,g,,,,
33,jersey mikes subs,pepperoni and cheese sub wheat wrap,71,g,85,mg,2140,g,62,g,32,g,20,g,1,g,9,g,6,g,,,,
34,jersey mikes subs,pepperoni and cheese sub white bread giant,117,g,140,mg,3650,g,136,g,55,g,29,g,2,g,8,g,15,g,,,,
35,jersey mikes subs,pepperoni and cheese sub white bread mini,37,g,50,mg,1310,g,46,g,20,g,10,g,0.5,g,3,g,6,g,,,,
36,jersey mikes subs,pepperoni and cheese sub white bread regular,65,g,85,mg,2050,g,70,g,31,g,17,g,1,g,5,g,8,g,,,,
37,jersey mikes subs,pepperoni and cheese sub white wrap,71,g,85,mg,2130,g,64,g,31,g,20,g,1,g,5,g,6,g,,,,
38,jersey mikes subs,pepsi bottle,0,g,0,mg,55,g,69,g,0,g,0,g,0,g,0,g,69,g,,,,
39,jersey mikes subs,pepsi bottle 2 liter,0,g,0,mg,170,g,231,g,0,g,0,g,0,g,0,g,231,g,,,,
40,jersey mikes subs,pink lemonade bottle 2 liter,0,g,0,mg,540,g,95,g,0,g,0,g,0,g,0,g,95,g,,,,
41,jersey mikes subs,pink lemonade bottle 20oz,0,g,0,mg,160,g,28,g,0,g,0,g,0,g,0,g,28,g,,,,
42,jersey mikes subs,pure leaf green tea,0,g,0,mg,5,g,25,g,0,g,0,g,0,g,0,g,25,g,,,,
43,jersey mikes subs,pure leaf lemon tea,0,g,0,mg,10,g,38,g,0,g,0,g,0,g,0,g,38,g,,,,
44,jersey mikes subs,pure leaf peach tea,0,g,0,mg,5,g,38,g,0,g,0,g,0,g,0,g,38,g,,,,
45,jersey mikes subs,pure leaf raspberry tea,0,g,0,mg,5,g,46,g,0,g,0,g,0,g,0,g,46,g,,,,
46,jersey mikes subs,pure leaf sweet tea,0,g,0,mg,0,g,42,g,0,g,0,g,0,g,0,g,42,g,,,,
47,jersey mikes subs,pure leaf unsweetened black tea,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
48,jersey mikes subs,salami and cheese gluten free bread giant,137,g,170,mg,4060,g,100,g,57,g,36,g,2,g,8,g,19,g,,,,
49,jersey mikes subs,salami and cheese gluten free bread regular,72,g,95,mg,2170,g,51,g,31,g,20,g,1,g,4,g,10,g,,,,
50,jersey mikes subs,salami and cheese rosemary parmesan bread giant,130,g,180,mg,4700,g,138,g,68,g,37,g,2,g,9,g,16,g,,,,
51,jersey mikes subs,salami and cheese rosemary parmesan bread mini,41,g,65,mg,1660,g,46,g,24,g,13,g,0.5,g,3,g,6,g,,,,
52,jersey mikes subs,salami and cheese rosemary parmesan bread regular,68,g,100,mg,2490,g,71,g,37,g,20,g,1,g,5,g,9,g,,,,
53,jersey mikes subs,salami and cheese seeded italian bread giant,132,g,170,mg,4500,g,144,g,66,g,37,g,2,g,13,g,19,g,,,,
54,jersey mikes subs,salami and cheese seeded italian bread mini,42,g,60,mg,1590,g,48,g,24,g,13,g,0.5,g,5,g,7,g,,,,
55,jersey mikes subs,salami and cheese seeded italian bread regular,70,g,95,mg,2390,g,73,g,36,g,20,g,1,g,7,g,10,g,,,,
56,jersey mikes subs,salami and cheese wheat bread giant,126,g,170,mg,4450,g,139,g,65,g,36,g,2,g,12,g,18,g,,,,
57,jersey mikes subs,salami and cheese wheat bread mini,40,g,60,mg,1570,g,47,g,23,g,13,g,0.5,g,4,g,7,g,,,,
58,jersey mikes subs,salami and cheese wheat bread regular,67,g,95,mg,2370,g,71,g,35,g,20,g,1,g,6,g,10,g,,,,
59,jersey mikes subs,salami and cheese white bread giant,126,g,170,mg,4510,g,137,g,63,g,35,g,2,g,8,g,16,g,,,,
60,jersey mikes subs,salami and cheese white bread mini,40,g,60,mg,1590,g,46,g,23,g,13,g,0.5,g,3,g,6,g,,,,
61,jersey mikes subs,salami and cheese white bread regular,67,g,95,mg,2400,g,70,g,34,g,19,g,1,g,4,g,9,g,,,,
62,jersey mikes subs,sobe black and blueberry,0,g,0,mg,15,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
63,jersey mikes subs,sobe black and blueberry 20oz,0,g,0,mg,15,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
64,jersey mikes subs,sobe fuji apple pear,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
65,jersey mikes subs,sobe fuji apple pear 20oz,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
66,jersey mikes subs,sobe straw dragon fruit,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
67,jersey mikes subs,sobe straw dragon fruit 20oz,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
68,jersey mikes subs,sobe yumberry pomegranate,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
69,jersey mikes subs,sobe yumberry pomegranate 20oz,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
70,jersey mikes subs,stubborn soda agave vanilla cream,0,g,0,mg,65,g,38,g,0,g,0,g,0,g,0,g,38,g,,,,
71,jersey mikes subs,stubborn soda black cherry with tarragon,0,g,0,mg,55,g,36,g,0,g,0,g,0,g,0,g,36,g,,,,
72,jersey mikes subs,stubborn soda classic root beer,0,g,0,mg,70,g,39,g,0,g,0,g,0,g,0,g,39,g,,,,
73,jersey mikes subs,sugar cookie regular,10,g,20,mg,135,g,24,g,2,g,4.5,g,0,g,0,g,11,g,,,,
74,jersey mikes subs,tastykake butterscotch jelly krimpet,5,g,55,mg,200,g,55,g,3,g,1.5,g,0,g,1,g,37,g,,,,
75,jersey mikes subs,tastykake butterscotch krimpet,9,g,55,mg,210,g,58,g,3,g,3,g,0,g,0,g,37,g,,,,
76,jersey mikes subs,tastykake chocolate cupcakes,10,g,15,mg,440,g,59,g,4,g,3,g,0,g,4,g,38,g,,,,
77,jersey mikes subs,tastykake chocolate juniors,13,g,70,mg,220,g,50,g,4,g,4,g,0,g,2,g,33,g,,,,
78,jersey mikes subs,tastykake chocolate kandy kake,16,g,15,mg,125,g,31,g,5,g,8,g,0,g,2,g,21,g,,,,
79,jersey mikes subs,tastykake cream filled buttercream cupcakes,15,g,10,mg,450,g,63,g,3,g,5,g,0,g,3,g,42,g,,,,
80,jersey mikes subs,tastykake cream filled chocolate cupcake,14,g,15,mg,450,g,62,g,4,g,4.5,g,0,g,5,g,44,g,,,,
81,jersey mikes subs,tastykake cream filled koffee kake cupcakes,13,g,70,mg,220,g,56,g,3,g,3.5,g,0,g,2,g,31,g,,,,
82,jersey mikes subs,tastykake koffee kake juniors,10,g,50,mg,200,g,44,g,3,g,2.5,g,0,g,1,g,25,g,,,,
83,jersey mikes subs,tastykake tastykake apple baked pie,12,g,0,mg,360,g,45,g,3,g,6,g,0,g,3,g,18,g,,,,
84,jersey mikes subs,tastykake tastykake blueberry baked pie,11,g,0,mg,350,g,54,g,3,g,5,g,0,g,4,g,25,g,,,,
85,jersey mikes subs,tossed salad,2,g,0,mg,80,g,41,g,10,g,0.5,g,0,g,13,g,25,g,,,,
86,jersey mikes subs,tropicana apple juice,0,g,0,mg,20,g,51,g,1,g,0,g,0,g,0,g,48,g,,,,
87,jersey mikes subs,tropicana orange juice,0,g,0,mg,30,g,51,g,3,g,0,g,0,g,0,g,42,g,,,,
88,jersey mikes subs,turkey club sub garlic herb wheat wrap,76,g,95,mg,2610,g,62,g,41,g,16,g,1.5,g,4,g,5,g,,,,
89,jersey mikes subs,turkey club sub gluten free bread giant,147,g,185,mg,4090,g,97,g,74,g,24,g,2.5,g,8,g,16,g,,,,
90,jersey mikes subs,turkey club sub gluten free bread regular,76,g,95,mg,2110,g,50,g,39,g,13,g,1.5,g,4,g,9,g,,,,
91,jersey mikes subs,turkey club sub rosemary parmesan bread giant,140,g,195,mg,4730,g,135,g,85,g,25,g,2.5,g,9,g,13,g,,,,
92,jersey mikes subs,turkey club sub rosemary parmesan bread mini,38,g,60,mg,1480,g,45,g,28,g,8,g,1,g,3,g,5,g,,,,
93,jersey mikes subs,turkey club sub rosemary parmesan bread regular,72,g,100,mg,2430,g,69,g,44,g,14,g,1.5,g,5,g,7,g,,,,
94,jersey mikes subs,turkey club sub seeded italian bread giant,142,g,185,mg,4530,g,141,g,83,g,24,g,2.5,g,13,g,16,g,,,,
95,jersey mikes subs,turkey club sub seeded italian bread mini,39,g,55,mg,1420,g,47,g,27,g,8,g,1,g,4,g,6,g,,,,
96,jersey mikes subs,turkey club sub seeded italian bread regular,73,g,95,mg,2330,g,72,g,44,g,13,g,1.5,g,7,g,9,g,,,,
97,jersey mikes subs,turkey club sub spinach herb wrap,76,g,95,mg,2400,g,61,g,42,g,16,g,1.5,g,4,g,5,g,,,,
98,jersey mikes subs,turkey club sub tomato basil wrap,76,g,95,mg,2380,g,62,g,41,g,16,g,1.5,g,4,g,5,g,,,,
99,jersey mikes subs,turkey club sub tub,69,g,95,mg,1660,g,10,g,33,g,13,g,1.5,g,2,g,5,g,,,,
100,jersey mikes subs,turkey club sub wheat bread giant,136,g,185,mg,4480,g,136,g,82,g,24,g,2.5,g,12,g,15,g,,,,
101,jersey mikes subs,turkey club sub wheat bread mini,37,g,55,mg,1400,g,45,g,27,g,8,g,1,g,4,g,5,g,,,,
102,jersey mikes subs,turkey club sub wheat bread regular,70,g,95,mg,2300,g,69,g,43,g,13,g,1.5,g,6,g,8,g,,,,
103,jersey mikes subs,turkey club sub wheat wrap,76,g,95,mg,2410,g,60,g,42,g,16,g,1.5,g,8,g,5,g,,,,
104,jersey mikes subs,turkey club sub white bread giant,136,g,185,mg,4540,g,134,g,80,g,23,g,2.5,g,8,g,13,g,,,,
105,jersey mikes subs,turkey club sub white bread mini,37,g,55,mg,1420,g,45,g,26,g,7,g,1,g,3,g,5,g,,,,
106,jersey mikes subs,turkey club sub white bread regular,70,g,95,mg,2330,g,68,g,42,g,13,g,1.5,g,4,g,7,g,,,,
107,jersey mikes subs,turkey club sub white wrap,76,g,95,mg,2400,g,62,g,41,g,16,g,1.5,g,4,g,5,g,,,,
108,jersey mikes subs,wild cherry pepsi bottle 2 liter,0,g,0,mg,190,g,237,g,0,g,0,g,0,g,0,g,237,g,,,,
109,jersey mikes subs,wild cherry pepsi bottle 20oz,0,g,0,mg,55,g,70,g,0,g,0,g,0,g,0,g,70,g,,,,
110,jets pizza,cinnamon stix,3.5,g,0,mg,80,g,23,g,2,g,0,g,0,g,0.5,g,8,g,,,,
111,jets pizza,chocolate chip cookie,8,g,0,mg,105,g,18,g,1,g,3.5,g,0,g,0.5,g,9,g,,,,
112,jets pizza,chocolate chip brownie,7,g,0,mg,45,g,20,g,1,g,1.5,g,0,g,0.5,g,14,g,,,,
113,jets pizza,cheese only jets boat,17,g,25,mg,870,g,64,g,25,g,6,g,0,g,5,g,0.5,g,,,,
114,jets pizza,italian deli boat,37,g,55,mg,1510,g,56,g,29,g,10,g,0,g,2,g,3,g,,,,
115,jets pizza,veggie deli boat,32,g,20,mg,940,g,58,g,19,g,7,g,0,g,6,g,3,g,,,,
116,jets pizza,ham and cheese deli boat,32,g,45,mg,1340,g,55,g,28,g,8,g,0,g,2,g,3,g,,,,
117,jets pizza,steak and cheese deli boat,32,g,50,mg,1210,g,56,g,27,g,8,g,0,g,2,g,2,g,,,,
118,jets pizza,cheese large deep dish pizza,11,g,20,mg,470,g,35,g,16,g,4,g,0,g,2,g,0,g,,,,
119,jets pizza,super special 4 corner pizza,15,g,30,mg,760,g,50,g,20,g,4.5,g,0,g,4,g,1,g,,,,
120,jets pizza,jet 10 large hand tossed pizza,11,g,25,mg,650,g,34,g,17,g,4,g,0,g,4,g,1,g,,,,
121,jets pizza,cheese small thin crust pizza,3.5,g,5,mg,125,g,8,g,4,g,1.5,g,0,g,0.5,g,0,g,,,,
122,jets pizza,bbq chicken large hand tossed pizza,9,g,30,mg,620,g,38,g,19,g,3.5,g,0,g,1,g,8,g,,,,
123,jets pizza,super special gluten free crust pizza,3.5,g,10,mg,310,g,18,g,6,g,1.5,g,0,g,0.5,g,2,g,,,,
124,jets pizza,cheese small deep dish pzza,10,g,20,mg,420,g,33,g,14,g,3.5,g,0,g,2,g,0,g,,,,
125,jets pizza,jet 10 large deep dish pizza,15,g,25,mg,670,g,37,g,16,g,4.5,g,0,g,4,g,1,g,,,,
126,jets pizza,hawaiian large deep dish pizza,13,g,25,mg,620,g,37,g,17,g,4.5,g,0,g,3,g,3,g,,,,
127,jets pizza,cheese large thin crust pizza,3.5,g,5,mg,130,g,8,g,5,g,1.5,g,0,g,0.5,g,0,g,,,,
128,jets pizza,veggie small thin crust pizza,3.5,g,5,mg,140,g,8,g,4,g,1,g,0,g,1,g,0,g,,,,
129,jets pizza,all meaty large deep dish pizza,17,g,35,mg,680,g,36,g,19,g,6,g,0,g,3,g,0.5,g,,,,
130,jets pizza,veggie small deep dish pizza,9,g,15,mg,430,g,34,g,12,g,2.5,g,0,g,3,g,1,g,,,,
131,jets pizza,all meaty large hand tossed pizza,13,g,30,mg,650,g,33,g,19,g,5,g,0,g,2,g,0.5,g,,,,
132,jets pizza,cheese small hand tossed pizza,6,g,15,mg,400,g,31,g,15,g,3,g,0,g,2,g,0,g,,,,
133,jets pizza,buffalo ranch chicken large hand tossed pizza,12,g,30,mg,660,g,30,g,19,g,4,g,0,g,1,g,0.5,g,,,,
134,jets pizza,jet 10 small thin crust pizza,5,g,10,mg,210,g,8,g,5,g,2,g,0,g,1,g,0,g,,,,
135,jets pizza,jet 10 large thin crust pizza,6,g,10,mg,220,g,9,g,6,g,2,g,0,g,1,g,0,g,,,,
136,jets pizza,blt small hand tossed pizza without sauce,14,g,15,mg,400,g,28,g,13,g,4.5,g,0,g,1,g,1,g,,,,
137,jets pizza,jet 10 small deep dish pizza,13,g,20,mg,580,g,34,g,14,g,3.5,g,0,g,6,g,0.5,g,,,,
138,jets pizza,bbq chicken small deep dish pizza,11,g,20,mg,520,g,37,g,14,g,3,g,0,g,1,g,7,g,,,,
139,jets pizza,aloha bbq chicken small deep dish pizza,11,g,20,mg,520,g,38,g,14,g,3,g,0,g,1,g,8,g,,,,
140,jets pizza,cheese 4 corner pizza,15,g,25,mg,640,g,49,g,21,g,5,g,0,g,3,g,0,g,,,,
141,jets pizza,eugene supreme large hand tossed pizza,8,g,20,mg,520,g,35,g,15,g,3,g,0,g,3,g,1,g,,,,
142,jets pizza,eugene supreme large deep dish pizza,13,g,25,mg,570,g,37,g,15,g,4,g,0,g,3,g,1,g,,,,
143,jets pizza,jet 10 gluten free crust pizza,6,g,15,mg,360,g,19,g,6,g,2,g,0,g,2,g,2,g,,,,
144,jets pizza,veggie small hand tossed pizza,5,g,10,mg,400,g,32,g,12,g,2,g,0,g,3,g,1,g,,,,
145,jets pizza,jet 10 large ny style pizza,18,g,45,mg,980,g,38,g,24,g,7,g,0,g,5,g,2,g,,,,
146,jets pizza,blt large deep dish pizza without sauce,21,g,20,mg,460,g,32,g,13,g,5,g,0,g,2,g,1,g,,,,
147,jets pizza,bbq chicken small thin crust pizza,4.5,g,10,mg,200,g,10,g,6,g,1.5,g,0,g,0,g,3,g,,,,
148,jets pizza,hawaiian small thin crust pizza,4.5,g,10,mg,190,g,8,g,5,g,2,g,0,g,0.5,g,0.5,g,,,,
149,jets pizza,jet 10 medium hand tossed pizza,10,g,25,mg,590,g,31,g,16,g,3.5,g,0,g,3,g,0.5,g,,,,
150,jets pizza,veggie large deep dish pizza,11,g,15,mg,490,g,37,g,13,g,3,g,0,g,4,g,1,g,,,,
151,jets pizza,chicken parmesan small deep dish pizza,10,g,20,mg,480,g,33,g,15,g,3,g,0,g,2,g,0.5,g,,,,
152,jets pizza,eugene supreme small thin crust pizza,4,g,10,mg,180,g,9,g,5,g,1.5,g,0,g,1,g,0,g,,,,
153,jets pizza,super special small hand tossed pizza,6,g,15,mg,480,g,31,g,14,g,2.5,g,0,g,2,g,0.5,g,,,,
154,jets pizza,super special large thin crust pizza,4,g,10,mg,180,g,9,g,5,g,1.5,g,0,g,0.5,g,0,g,,,,
155,jets pizza,bold fold pizza,14,g,35,mg,830,g,35,g,22,g,7,g,0,g,3,g,0,g,,,,
156,jets pizza,all meaty small thin crust pizza,6,g,15,mg,230,g,8,g,6,g,2.5,g,0,g,0.5,g,0,g,,,,
157,jets pizza,hawaiian small hand tossed pizza,7,g,20,mg,540,g,34,g,15,g,3,g,0,g,3,g,2,g,,,,
158,jets pizza,buffalo ranch chicken large thin crust pizza,6,g,10,mg,230,g,7,g,6,g,2,g,0,g,0,g,0,g,,,,
159,jets pizza,hawaiian 4 corner pizza,17,g,30,mg,790,g,51,g,22,g,5,g,0,g,3,g,3,g,,,,
160,jets pizza,veggie 4 corner pizza,14,g,20,mg,640,g,51,g,18,g,4,g,0,g,5,g,2,g,,,,
161,jets pizza,bbq chicken 4 corner pizza,16,g,35,mg,780,g,55,g,21,g,4.5,g,0,g,2,g,11,g,,,,
162,jets pizza,hawaiian large thin crust pizza,4.5,g,10,mg,200,g,9,g,5,g,2,g,0,g,0.5,g,0.5,g,,,,
163,jets pizza,blt large thin crust pizza without sauce,8,g,10,mg,140,g,7,g,5,g,2.5,g,0,g,0,g,0,g,,,,
164,jets pizza,buffalo ranch chicken small deep dish pizzs,13,g,25,mg,550,g,30,g,14,g,3.5,g,0,g,1,g,0.5,g,,,,
165,jets pizza,aloha bbq chicken large thin crust pizza,4.5,g,10,mg,210,g,11,g,6,g,2,g,0,g,0,g,4,g,,,,
166,jets pizza,all meaty 4 corner pizza,23,g,45,mg,890,g,50,g,24,g,7,g,0,g,4,g,0.5,g,,,,
167,jets pizza,buffalo ranch chicken large deep dish pizza,15,g,30,mg,660,g,32,g,17,g,4,g,0,g,1,g,0.5,g,,,,
168,jets pizza,jet 10 4 corner pizza,19,g,35,mg,840,g,50,g,21,g,5,g,0,g,4,g,1,g,,,,
169,jets pizza,super special small thin crust pizza,4,g,10,mg,180,g,8,g,5,g,1.5,g,0,g,0.5,g,0,g,,,,
170,jets pizza,blt small thin crust pizza without sauce,8,g,10,mg,140,g,6,g,4,g,2.5,g,0,g,0,g,0,g,,,,
171,jets pizza,all meaty small deep dish pizza,15,g,30,mg,590,g,33,g,16,g,4.5,g,0,g,2,g,0.5,g,,,,
172,jets pizza,blt 4 corner pizza without sauce,27,g,25,mg,590,g,45,g,17,g,6,g,0,g,2,g,2,g,,,,
173,jets pizza,aloha bbq chicken large deep dish pizza,12,g,30,mg,620,g,42,g,17,g,3.5,g,0,g,1,g,10,g,,,,
174,jets pizza,super special large deep dish piza,11,g,20,mg,580,g,36,g,15,g,3.5,g,0,g,3,g,1,g,,,,
175,jets pizza,cheese large hand tossed pizza,7,g,20,mg,470,g,33,g,17,g,4,g,0,g,2,g,0,g,,,,
176,jets pizza,all meaty large thin crust pizza,6,g,15,mg,220,g,9,g,6,g,2,g,0,g,0.5,g,0,g,,,,
177,jets pizza,blt small deep dish pizza without sauce,18,g,15,mg,400,g,30,g,12,g,4.5,g,0,g,1,g,1,g,,,,
178,jets pizza,eugene supreme small deep dish pizza,12,g,20,mg,500,g,34,g,13,g,3.5,g,0,g,3,g,1,g,,,,
179,jets pizza,hawaiian medium hand tossed pizza,8,g,20,mg,520,g,31,g,15,g,3.5,g,0,g,2,g,2,g,,,,
180,jets pizza,buffalo ranch chicken 4 corner pizza,20,g,35,mg,820,g,45,g,21,g,5,g,0,g,2,g,1,g,,,,
181,jets pizza,veggie large thin crust pizza,3.5,g,5,mg,140,g,9,g,4,g,1,g,0,g,1,g,0,g,,,,
182,jets pizza,eugene supreme small hand tossed pizza,7,g,15,mg,450,g,32,g,13,g,2.5,g,0,g,3,g,1,g,,,,
183,jets pizza,chicken parmesan large deep dish pizza,11,g,30,mg,580,g,36,g,18,g,3.5,g,0,g,2,g,0.5,g,,,,
184,jets pizza,bbq chicken medium hand tossed pizza,8,g,25,mg,550,g,34,g,17,g,3.5,g,0,g,0.5,g,8,g,,,,
185,jets pizza,super special large hand tossed izza,7,g,20,mg,540,g,34,g,16,g,3,g,0,g,2,g,1,g,,,,
186,jets pizza,aloha bbq chicken 4 corner pizza,16,g,35,mg,780,g,57,g,21,g,4.5,g,0,g,2,g,13,g,,,,
187,jets pizza,veggie gluten free crust pizza,3,g,5,mg,240,g,19,g,4,g,1.5,g,0,g,1,g,2,g,,,,
188,jets pizza,buffalo ranch chicken small thin crust pizza,6,g,10,mg,220,g,6,g,6,g,2,g,0,g,0,g,0,g,,,,
189,jets pizza,bbq chicken large deep dish pizza,12,g,30,mg,620,g,40,g,17,g,3.5,g,0,g,1,g,9,g,,,,
190,jets pizza,chicken parmesan small thin crust pizza,4,g,10,mg,190,g,8,g,6,g,1.5,g,0,g,0.5,g,0,g,,,,
191,jets pizza,cheese deep dish pizza slice,16,g,25,mg,700,g,58,g,22,g,5,g,0,g,4,g,0.5,g,,,,
192,jets pizza,chicken parmesan medium hand tossed pizza,7,g,25,mg,520,g,30,g,18,g,3,g,0,g,2,g,0.5,g,,,,
193,jets pizza,hawaiian small deep dish pizza,12,g,20,mg,530,g,34,g,14,g,3.5,g,0,g,2,g,2,g,,,,
194,jets pizza,cheese gluten free crust pizza,3,g,10,mg,230,g,18,g,5,g,1.5,g,0,g,0.5,g,2,g,,,,
195,jets pizza,eugene supreme large thin crust pizza,4.5,g,10,mg,180,g,9,g,5,g,1.5,g,0,g,1,g,0,g,,,,
196,jets pizza,super special large ny style pizza,11,g,30,mg,800,g,37,g,21,g,5,g,0,g,3,g,2,g,,,,
197,jets pizza,aloha bbq chicken medium hand tossed pizza,8,g,25,mg,550,g,35,g,16,g,3.5,g,0,g,0.5,g,9,g,,,,
198,jets pizza,chicken parmesan large thin crust pizza,4.5,g,10,mg,200,g,9,g,7,g,1.5,g,0,g,0.5,g,0,g,,,,
199,jets pizza,all meaty medium hand tossed pizza,12,g,30,mg,600,g,30,g,17,g,4.5,g,0,g,2,g,0,g,,,,
200,jets pizza,chicken parmesan 4 corner pizza,15,g,30,mg,720,g,50,g,22,g,4.5,g,0,g,3,g,1,g,,,,
201,jets pizza,cheese large ny style pizza,8,g,25,mg,570,g,35,g,19,g,4.5,g,0,g,3,g,0,g,,,,
