,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,the nutrition factory,16 oz lime punch performance amino slushie,0,g,0,mg,160,g,28,g,0,g,0,g,0,g,1,g,2,g
1,the nutrition factory,16 oz mocha bean premium protein shake,5,g,30,mg,560,g,32,g,34,g,0.5,g,0,g,4,g,8,g
2,the nutrition factory,16 oz peanut butter banana premium protein shake,5,g,0,mg,580,g,27,g,35,g,0,g,0,g,5,g,4,g
3,the nutrition factory,16 oz peanut butter graham premium protein shake,8,g,30,mg,660,g,41,g,33,g,0.5,g,0,g,6,g,8,g
4,the nutrition factory,16 oz smores premium protein shake,8,g,30,mg,550,g,45,g,30,g,0.5,g,0,g,5,g,14,g
5,the nutrition factory,16 oz snickerdoodle premium protein shake,11,g,55,mg,700,g,63,g,64,g,2,g,0,g,7,g,32,g
6,the nutrition factory,16 oz strawberry banana shake premium protein shake,2.5,g,30,mg,190,g,12,g,24,g,0.5,g,0,g,2,g,7,g
7,the nutrition factory,16 oz strawberry cheesecake premium protein shake,7,g,15,mg,420,g,36,g,17,g,2.5,g,0,g,3,g,12,g
8,the nutrition factory,16 oz strawberry punch performance amino slushie,0,g,0,mg,160,g,28,g,0,g,0,g,0,g,1,g,2,g
9,the nutrition factory,16 oz vanilla bean premium protein shake,5,g,25,mg,540,g,32,g,34,g,0.5,g,0,g,4,g,9,g
10,the nutrition factory,24 oz birthday cake premium protein shake,15,g,35,mg,890,g,85,g,60,g,2,g,0,g,12,g,47,g
11,the nutrition factory,24 oz caramel apple vanilla premium protein shake,3,g,45,mg,390,g,57,g,36,g,1.5,g,0,g,0,g,47,g
12,the nutrition factory,24 oz chocolate frosty premium protein shake,14,g,45,mg,980,g,65,g,48,g,7,g,0,g,4,g,23,g
13,the nutrition factory,24 oz chocolate peanut butter premium protein shake,9,g,45,mg,880,g,44,g,48,g,1,g,0,g,7,g,8,g
14,the nutrition factory,24 oz cinnamon graham premium protein shake,9,g,35,mg,530,g,43,g,39,g,0.5,g,0,g,7,g,12,g
15,the nutrition factory,24 oz fluffernutter premium protein shake,7,g,45,mg,770,g,50,g,44,g,1,g,0,g,5,g,20,g
16,the nutrition factory,24 oz hawaiian pie premium protein shake,13,g,0,mg,430,g,69,g,45,g,7,g,0,g,4,g,36,g
17,the nutrition factory,24 oz lime punch performance amino slushie,0,g,0,mg,200,g,30,g,0,g,0,g,0,g,1,g,3,g
18,the nutrition factory,24 oz mocha bean premium protein shake,8,g,45,mg,850,g,48,g,51,g,1,g,0,g,6,g,12,g
19,the nutrition factory,24 oz peanut butter banana premium protein shake,8,g,0,mg,860,g,41,g,53,g,0,g,0,g,7,g,6,g
20,the nutrition factory,24 oz peanut butter graham premium protein shake,12,g,45,mg,1020,g,67,g,50,g,1,g,0,g,9,g,13,g
21,the nutrition factory,24 oz smores premium protein shake,10,g,45,mg,720,g,62,g,43,g,1,g,0,g,6,g,20,g
22,the nutrition factory,24 oz snickerdoodle premium protein shake,16,g,80,mg,1060,g,94,g,96,g,3,g,0,g,10,g,49,g
23,the nutrition factory,24 oz strawberry banana shake premium protein shake,3.5,g,45,mg,290,g,19,g,37,g,1,g,0,g,3,g,10,g
24,the nutrition factory,24 oz strawberry cheesecake premium protein shake,11,g,20,mg,630,g,54,g,26,g,3.5,g,0,g,5,g,18,g
25,the nutrition factory,24 oz strawberry punch performance amino slushie,0,g,0,mg,200,g,30,g,0,g,0,g,0,g,1,g,3,g
26,the nutrition factory,24 oz vanilla bean premium protein shake,8,g,40,mg,820,g,48,g,51,g,0.5,g,0,g,6,g,13,g
27,the nutrition factory,32 oz birthday cake premium protein shake,20,g,50,mg,1190,g,114,g,80,g,3,g,0,g,16,g,63,g
28,the nutrition factory,32 oz caramel apple vanilla premium protein shake,4,g,60,mg,530,g,77,g,48,g,2,g,0,g,0,g,63,g
29,the nutrition factory,32 oz chocolate frosty premium protein shake,15,g,60,mg,1020,g,69,g,58,g,5,g,0,g,5,g,22,g
30,the nutrition factory,32 oz chocolate peanut butter premium protein shake,12,g,60,mg,1180,g,59,g,65,g,1,g,0,g,9,g,10,g
31,the nutrition factory,32 oz cinnamon graham premium protein shake,11,g,50,mg,700,g,59,g,53,g,1,g,0,g,9,g,16,g
32,the nutrition factory,32 oz fluffernutter premium protein shake,9,g,60,mg,900,g,58,g,57,g,1,g,0,g,5,g,26,g
33,the nutrition factory,32 oz hawaiian pie premium protein shake,19,g,0,mg,580,g,94,g,61,g,10,g,0,g,6,g,50,g
34,the nutrition factory,32 oz lime punch performance amino slushie,0,g,0,mg,240,g,31,g,0,g,0,g,0,g,2,g,3,g
35,the nutrition factory,32 oz mocha bean premium protein shake,10,g,60,mg,1130,g,64,g,68,g,1,g,0,g,8,g,16,g
36,the nutrition factory,32 oz peanut butter banana premium protein shake,10,g,0,mg,1150,g,55,g,71,g,0,g,0,g,9,g,8,g
37,the nutrition factory,32 oz peanut butter graham premium protein shake,16,g,60,mg,1310,g,82,g,67,g,1,g,0,g,11,g,15,g
38,the nutrition factory,32 oz smores premium protein shake,13,g,60,mg,900,g,78,g,57,g,1,g,0,g,7,g,26,g
39,the nutrition factory,32 oz snickerdoodle premium protein shake,22,g,110,mg,1410,g,126,g,128,g,4,g,0,g,14,g,65,g
40,the nutrition factory,32 oz strawberry banana shake premium protein shake,4.5,g,60,mg,380,g,25,g,49,g,1,g,0,g,4,g,13,g
41,the nutrition factory,32 oz strawberry cheesecake premium protein shake,14,g,30,mg,840,g,72,g,34,g,4.5,g,0,g,6,g,25,g
42,the nutrition factory,32 oz strawberry punch performance amino slushie,0,g,0,mg,240,g,31,g,0,g,0,g,0,g,2,g,3,g
43,the nutrition factory,32 oz vanilla bean premium protein shake,10,g,50,mg,1090,g,64,g,68,g,1,g,0,g,8,g,18,g
44,the nutrition factory,bacon and egg breakfast bowl,33,g,540,mg,1150,g,19,g,32,g,12,g,0,g,2,g,4,g
45,the nutrition factory,bacon and egg breakfast wrap,42,g,540,mg,1500,g,60,g,40,g,15,g,0,g,6,g,4,g
46,the nutrition factory,bbq bowl,15,g,25,mg,780,g,47,g,12,g,6,g,0,g,4,g,14,g
47,the nutrition factory,bbq wrap,23,g,25,mg,1140,g,84,g,18,g,8,g,0,g,8,g,14,g
48,the nutrition factory,boring bowl,5,g,60,mg,940,g,49,g,27,g,0,g,0,g,4,g,0,g
49,the nutrition factory,boring wrap,13,g,60,mg,1310,g,68,g,33,g,2.5,g,0,g,6,g,1,g
50,the nutrition factory,italian bowl,30,g,30,mg,970,g,60,g,17,g,9,g,0,g,6,g,6,g
51,the nutrition factory,italian wrap,37,g,30,mg,1340,g,79,g,22,g,11,g,0,g,9,g,7,g
52,the nutrition factory,kale caesar salad,23,g,10,mg,700,g,22,g,11,g,4.5,g,0,g,2,g,1,g
