,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
0,una mas,baja style pescado burrito,34,g,0,mg,0,g,78,g,31,g,0,g,0,g,0,g,0,g,,,,
1,una mas,low carb beef burrito,31,g,0,mg,0,g,50,g,38,g,0,g,0,g,0,g,0,g,,,,
2,una mas,foghead burrito,36,g,0,mg,0,g,102,g,37,g,0,g,0,g,0,g,0,g,,,,
3,una mas,baja style pescado burrito with the works,52,g,0,mg,0,g,81,g,39,g,0,g,0,g,0,g,0,g,,,,
4,una mas,low carb tofu burrito,16,g,0,mg,0,g,61,g,25,g,0,g,0,g,0,g,0,g,,,,
5,una mas,regular soize steak burrito with the works,39,g,0,mg,0,g,99,g,46,g,0,g,0,g,0,g,0,g,,,,
6,una mas,chico chicken burrito,20,g,0,mg,0,g,75,g,29,g,0,g,0,g,0,g,0,g,,,,
7,una mas,chico wet style chicken burrito,38,g,0,mg,0,g,78,g,37,g,0,g,0,g,0,g,0,g,,,,
8,una mas,mahi mahi burrito wet style,51,g,0,mg,0,g,78,g,46,g,0,g,0,g,0,g,0,g,,,,
9,una mas,thai chicken burrito wet style,40,g,0,mg,0,g,82,g,35,g,0,g,0,g,0,g,0,g,,,,
10,una mas,steak fajita burrito with the works,55,g,0,mg,0,g,114,g,53,g,0,g,0,g,0,g,0,g,,,,
11,una mas,chicken fajita burrito wet style,58,g,0,mg,0,g,116,g,51,g,0,g,0,g,0,g,0,g,,,,
12,una mas,steak fajita burrito,37,g,0,mg,0,g,111,g,45,g,0,g,0,g,0,g,0,g,,,,
13,una mas,steak burrito,13.5,g,0,mg,0,g,55,g,37,g,0,g,0,g,0,g,0,g,,,,
14,una mas,chicken enchiladas,24,g,0,mg,0,g,54,g,31,g,0,g,0,g,0,g,0,g,,,,
15,una mas,mas nachos,102,g,0,mg,0,g,126,g,107,g,0,g,0,g,0,g,0,g,,,,
16,una mas,tortilla chips,6.6,g,0,mg,0,g,18.6,g,2.2,g,0,g,0,g,0,g,0,g,,,,
17,una mas,guacamole and chips,50,g,0,mg,0,g,82,g,14,g,0,g,0,g,0,g,0,g,,,,
18,una mas,taquito platter,34,g,0,mg,0,g,70,g,19,g,0,g,0,g,0,g,0,g,,,,
19,una mas,quesadilla grande with chicken,76,g,0,mg,0,g,54,g,53,g,0,g,0,g,0,g,0,g,,,,
20,una mas,quesadilla chica,35,g,0,mg,0,g,34,g,19,g,0,g,0,g,0,g,0,g,,,,
21,una mas,shrimp quesadilla with the works,78,g,0,mg,0,g,58,g,58,g,0,g,0,g,0,g,0,g,,,,
22,una mas,verde salad with vinaigrette,39,g,0,mg,0,g,20,g,12,g,0,g,0,g,0,g,0,g,,,,
23,una mas,tostada salad as served,52,g,0,mg,0,g,95,g,25,g,0,g,0,g,0,g,0,g,,,,
24,una mas,crispy taco salad with chicken,30,g,0,mg,0,g,49,g,34,g,0,g,0,g,0,g,0,g,,,,
25,una mas,margarita salad with chicken without dressing,22,g,0,mg,0,g,55,g,57,g,0,g,0,g,0,g,0,g,,,,
26,una mas,margarita salad with chicken and vinaigrette,73,g,0,mg,0,g,57,g,57,g,0,g,0,g,0,g,0,g,,,,
27,una mas,tostada salad with steak,8,g,0,mg,0,g,0,g,18,g,0,g,0,g,0,g,0,g,,,,
28,una mas,tostada salad without tortilla basket,18,g,0,mg,0,g,31,g,16,g,0,g,0,g,0,g,0,g,,,,
29,una mas,verde salad without vinaigrette,10,g,0,mg,0,g,18,g,12,g,0,g,0,g,0,g,0,g,,,,
30,una mas,tostada saladwith chicken,6,g,0,mg,0,g,0,g,16,g,0,g,0,g,0,g,0,g,,,,
31,una mas,side of rice and beans,0,g,0,mg,0,g,21,g,5,g,0,g,0,g,0,g,0,g,,,,
32,una mas,large tortilla soup,18,g,0,mg,0,g,20,g,29,g,0,g,0,g,0,g,0,g,,,,
33,una mas,small tortilla soup,11,g,0,mg,0,g,10,g,16,g,0,g,0,g,0,g,0,g,,,,
34,una mas,carnitas taco,27,g,0,mg,0,g,28,g,27,g,0,g,0,g,0,g,0,g,,,,
35,una mas,taqueria taco,7,g,0,mg,0,g,13,g,9,g,0,g,0,g,0,g,0,g,,,,
36,una mas,crispy chicken taco,24,g,0,mg,0,g,24,g,15,g,0,g,0,g,0,g,0,g,,,,
37,una mas,una mas veggies taco,13,g,0,mg,0,g,46,g,12,g,0,g,0,g,0,g,0,g,,,,
38,una mas,baja style san lucas fish taco,26,g,0,mg,0,g,34,g,11.5,g,0,g,0,g,0,g,0,g,,,,
39,una mas,regular chicken taco,7.5,g,0,mg,0,g,33,g,13.5,g,0,g,0,g,0,g,0,g,,,,
40,una mas,una mas steak taco,14,g,0,mg,0,g,37,g,19,g,0,g,0,g,0,g,0,g,,,,
41,una mas,baja style shrimp taco,18,g,0,mg,0,g,29,g,12,g,0,g,0,g,0,g,0,g,,,,
42,una mas,cabo style pescado tacowith the works,35,g,0,mg,0,g,27,g,21,g,0,g,0,g,0,g,0,g,,,,
43,una mas,mahi mahi taco with the works,32,g,0,mg,0,g,28,g,21,g,0,g,0,g,0,g,0,g,,,,
44,una mas,cabo style shrimp taco,12,g,0,mg,0,g,28,g,12,g,0,g,0,g,0,g,0,g,,,,
