,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,chilis grill and bar restaurant,crispy chicken crispers choice of sauce honey mustard,18,g,20,mg,330,g,10,g,1,g,3,g,0,g,0,g,10,g
1,chilis grill and bar restaurant,crispy chicken crispers choice of sauce house bbq sauce,1,g,0,mg,790,g,16,g,1,g,0,g,0,g,1,g,14,g
2,chilis grill and bar restaurant,crispy chicken crispers choice of sauce ranch dressing,18,g,15,mg,300,g,2,g,1,g,3,g,0,g,0,g,2,g
3,chilis grill and bar restaurant,crispy honey chipotle crispers,90,g,145,mg,4380,g,203,g,56,g,15,g,0,g,13,g,66,g
4,chilis grill and bar restaurant,crispy honey chipotle crispers and waffles,125,g,185,mg,4730,g,306,g,64,g,40,g,0.5,g,13,g,123,g
5,chilis grill and bar restaurant,crispy mango habanero crispers,90,g,145,mg,4550,g,159,g,56,g,15,g,0,g,13,g,37,g
6,chilis grill and bar restaurant,curevo blue margarita,0,g,0,mg,1160,g,36,g,0,g,0,g,0,g,0,g,33,g
7,chilis grill and bar restaurant,deep eddy strawberry lemonade,0,g,0,mg,0,g,40,g,0,g,0,g,0,g,0,g,37,g
8,chilis grill and bar restaurant,diet coke kid cup,0,g,0,mg,25,g,0,g,0,g,0,g,0,g,0,g,0,g
9,chilis grill and bar restaurant,diet coke regular cup,0,g,0,mg,30,g,0,g,0,g,0,g,0,g,0,g,0,g
10,chilis grill and bar restaurant,diet coke togo cup,0,g,0,mg,55,g,0,g,0,g,0,g,0,g,0,g,0,g
11,chilis grill and bar restaurant,dos equis,0,g,0,mg,0,g,11,g,1,g,0,g,0,g,0,g,3,g
12,chilis grill and bar restaurant,dos equis 10 fl oz,0,g,0,mg,0,g,9,g,1,g,0,g,0,g,0,g,2,g
13,chilis grill and bar restaurant,dos equis 16 fl oz,0,g,0,mg,0,g,15,g,1,g,0,g,0,g,0,g,4,g
14,chilis grill and bar restaurant,dos equis 22 fl oz,0,g,0,mg,0,g,20,g,1,g,0,g,0,g,0,g,5,g
15,chilis grill and bar restaurant,dr pepper kid cup,0,g,0,mg,40,g,26,g,0,g,0,g,0,g,0,g,26,g
16,chilis grill and bar restaurant,dr pepper regular cup,0,g,0,mg,45,g,30,g,0,g,0,g,0,g,0,g,29,g
17,chilis grill and bar restaurant,dr pepper togo cup,0,g,0,mg,80,g,53,g,0,g,0,g,0,g,0,g,51,g
18,chilis grill and bar restaurant,dreamy frose,0,g,0,mg,10,g,41,g,1,g,0,g,0,g,0,g,37,g
19,chilis grill and bar restaurant,dry rub baby back ribs full rack,107,g,410,mg,5120,g,30,g,99,g,41,g,0,g,3,g,24,g
20,chilis grill and bar restaurant,dry rub baby back ribs half rack,54,g,205,mg,2960,g,23,g,50,g,20,g,0,g,2,g,19,g
21,chilis grill and bar restaurant,el nino margarita,0,g,0,mg,1160,g,34,g,0,g,0,g,0,g,0,g,29,g
