,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,sonnys real pit bar b q,half chicken dinner dark and white meat,43,g,305,mg,1760,g,120,g,84,g,11,g,0,g,9,g,58,g
1,sonnys real pit bar b q,half chicken dinner white meat,69,g,385,mg,1790,g,101,g,110,g,19,g,0,g,9,g,40,g
2,sonnys real pit bar b q,hi c flashn fruit punch,0,g,0,mg,35,g,54,g,0,g,0,g,0,g,0,g,54,g
3,sonnys real pit bar b q,hi c poppin pink lemonade,0,g,0,mg,25,g,51,g,0,g,0,g,0,g,0,g,49,g
4,sonnys real pit bar b q,homemade apple cobbler,39,g,45,mg,660,g,101,g,6,g,19,g,0,g,2,g,75,g
5,sonnys real pit bar b q,homemade coleslaw,9,g,10,mg,190,g,12,g,2,g,1.5,g,0,g,2,g,10,g
6,sonnys real pit bar b q,homemade peach cobbler,39,g,45,mg,670,g,129,g,6,g,19,g,0,g,2,g,64,g
7,sonnys real pit bar b q,homestyle mac and cheese,19,g,25,mg,870,g,26,g,10,g,10,g,0,g,2,g,3,g
8,sonnys real pit bar b q,honey mustard dressing,17,g,15,mg,120,g,5,g,0,g,2.5,g,0,g,0,g,5,g
9,sonnys real pit bar b q,hot links,117,g,365,mg,4850,g,12,g,78,g,50,g,2,g,5,g,0,g
10,sonnys real pit bar b q,house dry rubbed dinner,86,g,235,mg,2360,g,101,g,68,g,28,g,0,g,9,g,41,g
11,sonnys real pit bar b q,house dry rubbed ribs,76,g,285,mg,1180,g,1,g,66,g,29,g,0,g,0,g,1,g
12,sonnys real pit bar b q,house dry rubbed ribs re order,56,g,145,mg,1870,g,81,g,44,g,17,g,0,g,8,g,40,g
13,sonnys real pit bar b q,house dry rubbed lunch,63,g,145,mg,2040,g,101,g,48,g,19,g,0,g,9,g,41,g
14,sonnys real pit bar b q,italian dressing,12,g,0,mg,290,g,3,g,0,g,2,g,0,g,0,g,2,g
15,sonnys real pit bar b q,kids chicken tenders,18,g,75,mg,800,g,26,g,26,g,3,g,0,g,2,g,0,g
16,sonnys real pit bar b q,kids fruit juice apple juice,0,g,0,mg,30,g,46,g,0,g,0,g,0,g,0,g,42,g
17,sonnys real pit bar b q,kids grilled cheese,19,g,20,mg,650,g,41,g,11,g,7,g,0,g,2,g,3,g
18,sonnys real pit bar b q,kids hamburger,22,g,65,mg,740,g,35,g,24,g,8,g,1,g,2,g,5,g
19,sonnys real pit bar b q,kids hot dog,18,g,35,mg,770,g,26,g,11,g,7,g,1,g,0,g,5,g
20,sonnys real pit bar b q,kids house dry rubbed ribs,23,g,85,mg,320,g,0,g,20,g,9,g,0,g,0,g,0,g
21,sonnys real pit bar b q,kids ice cream,7,g,25,mg,60,g,15,g,2,g,4.5,g,0,g,0,g,11,g
22,sonnys real pit bar b q,kids mac n cheese,19,g,25,mg,870,g,26,g,10,g,10,g,0,g,2,g,3,g
23,sonnys real pit bar b q,kids pulled pork sandwich,20,g,65,mg,650,g,39,g,24,g,6,g,0,g,1,g,9,g
24,sonnys real pit bar b q,kids sliced turkey sandwich,12,g,60,mg,800,g,35,g,30,g,3,g,0,g,1,g,5,g
25,sonnys real pit bar b q,kids sweet and smokey ribs,24,g,85,mg,590,g,9,g,20,g,9,g,0,g,0,g,7,g
26,sonnys real pit bar b q,lettuce blend,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
27,sonnys real pit bar b q,loaded baked potato soup,16,g,40,mg,710,g,22,g,7,g,7,g,0,g,2,g,4,g
28,sonnys real pit bar b q,loaded tots without meat,103,g,50,mg,5280,g,160,g,25,g,26,g,1,g,16,g,29,g
29,sonnys real pit bar b q,mac and cheese large,272,g,340,mg,12250,g,363,g,136,g,136,g,0,g,23,g,45,g
30,sonnys real pit bar b q,mac and cheese medium,109,g,135,mg,4900,g,145,g,54,g,54,g,0,g,9,g,18,g
31,sonnys real pit bar b q,mac and cheese small,54,g,70,mg,2450,g,73,g,27,g,27,g,0,g,5,g,9,g
