,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
62,mcalisters deli,dried cherries,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,1,g,9,g,,
63,mcalisters deli,sliced pickles for spuds,0,g,330,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
64,mcalisters deli,black angus roast beef for spuds,9.9,g,129,mg,952,g,2,g,47.6,g,4,g,0,g,0,g,2,g,,
65,mcalisters deli,veggie chili for spuds,2,g,0,mg,960,g,33,g,9,g,0,g,0,g,9,g,3,g,,
66,mcalisters deli,romaine lettuce,0,g,0,mg,0,g,8,g,2.5,g,0,g,0,g,5,g,2.5,g,,
67,mcalisters deli,turkey gravy for spuds,6,g,0,mg,600,g,6,g,2,g,1,g,0,g,2,g,2,g,,
68,mcalisters deli,jalapenos for spuds,0,g,0,mg,95,g,0,g,0,g,0,g,0,g,0,g,0,g,,
69,mcalisters deli,black olives,2.5,g,0,mg,110,g,0,g,0,g,0,g,0,g,0,g,0,g,,
70,mcalisters deli,pecans,20,g,0,mg,0,g,4,g,2,g,2,g,0,g,2,g,2,g,,
71,mcalisters deli,pork,10,g,50,mg,470,g,1,g,14,g,3.5,g,0,g,0,g,0,g,,
72,mcalisters deli,spud max without butter or sour cream,25,g,85,mg,1130,g,133,g,42,g,12,g,0,g,14,g,9,g,,
73,mcalisters deli,spud ole without butter or sour cream,30,g,85,mg,1030,g,141,g,40,g,15,g,0.5,g,17,g,10,g,,
74,mcalisters deli,veggie spud without butter or sour cream,17,g,50,mg,2160,g,148,g,28,g,10,g,0,g,18,g,19,g,,
75,mcalisters deli,grilled chicken spud without butter or sour cream,20,g,125,mg,960,g,135,g,59,g,10,g,0,g,14,g,10,g,,
76,mcalisters deli,justaspud without butter or sour cream,0,g,0,mg,60,g,130,g,16,g,0,g,0,g,14,g,8,g,,
77,mcalisters deli,black angus roast beef spud without butter or sour cream,23,g,115,mg,1530,g,136,g,54,g,12,g,0,g,15,g,11,g,,
78,mcalisters deli,justaspud with butter and sour cream,12,g,40,mg,130,g,131,g,17,g,8,g,0,g,14,g,9,g,,
79,mcalisters deli,sherry shallot dressing,42,g,0,mg,300,g,15,g,0,g,6,g,0,g,0,g,12,g,,
80,mcalisters deli,raspberry pecan fat free dressing,0,g,0,mg,750,g,30,g,0,g,0,g,0,g,0,g,27,g,,
81,mcalisters deli,ranch dressing,33,g,30,mg,810,g,3,g,3,g,4.5,g,0,g,0,g,3,g,,
82,mcalisters deli,fat free chipotle peach dressing,0,g,0,mg,600,g,42,g,0,g,0,g,0,g,0,g,36,g,,
83,mcalisters deli,chipotle ranch dressing,42,g,15,mg,690,g,12,g,0,g,6,g,0,g,0,g,6,g,,
84,mcalisters deli,olive oil and balsamic vinaigrette,18,g,0,mg,780,g,9,g,0,g,3,g,0,g,0,g,9,g,,
85,mcalisters deli,honey mustard dressing,30,g,15,mg,480,g,30,g,3,g,4.5,g,0,g,0,g,27,g,,
86,mcalisters deli,caesar dressing,60,g,45,mg,1050,g,3,g,3,g,9,g,0,g,0,g,0,g,,
87,mcalisters deli,lite italian dressing,4.5,g,0,mg,1230,g,9,g,0,g,0,g,0,g,0,g,6,g,,
88,mcalisters deli,thousand island dressing,30,g,15,mg,840,g,15,g,0,g,4.5,g,0,g,0,g,12,g,,
89,mcalisters deli,bleu cheese dressing,48,g,30,mg,780,g,3,g,3,g,6,g,0,g,0,g,3,g,,
90,mcalisters deli,black cherry vinaigrette,14,g,0,mg,590,g,17,g,0,g,2.5,g,0,g,0,g,17,g,,
91,mcalisters deli,savannah chopped salad with grilled chicken breast without dressing,16,g,90,mg,1000,g,43,g,40,g,5,g,0,g,4,g,32,g,,
92,mcalisters deli,grilled chicken salad without dressing,24,g,130,mg,1220,g,22,g,50,g,11,g,0,g,3,g,7,g,,
93,mcalisters deli,grilled chicken caesar salad with caesar dressing,69,g,145,mg,1940,g,18,g,45,g,13,g,0,g,5,g,7,g,,
94,mcalisters deli,chef salad without dressing,26,g,110,mg,1650,g,22,g,39,g,12,g,0,g,3,g,8,g,,
95,mcalisters deli,southwest cobb salad with grilled chicken breast without dressing,29,g,125,mg,1370,g,31,g,48,g,10,g,0,g,6,g,7,g,,
96,mcalisters deli,garden salad without protein or dressing,20,g,50,mg,540,g,19,g,18,g,10,g,0,g,3,g,6,g,,
97,mcalisters deli,italian chopped salad without dressing,42,g,95,mg,2300,g,16,g,33,g,13,g,0,g,4,g,10,g,,
98,mcalisters deli,garden salad with harvest chicken salad without dressing,66,g,115,mg,1120,g,38,g,40,g,16,g,0,g,6,g,19,g,,
99,mcalisters deli,caesar salad with caesar dressing without protein,68,g,70,mg,1380,g,15,g,15,g,13,g,0,g,5,g,5,g,,
100,mcalisters deli,garden salad with tuna salad without dressing,39,g,120,mg,1210,g,25,g,46,g,13,g,0,g,3,g,10,g,,
101,mcalisters deli,taco salad without dressing,61,g,120,mg,1540,g,67,g,33,g,23,g,0.5,g,12,g,9,g,,
102,mcalisters deli,mcalisters club sandwich on wheat bread,39,g,95,mg,2070,g,78,g,40,g,8,g,0,g,6,g,21,g,,
103,mcalisters deli,french dip sandwich on 6 baguette with au jus,15,g,120,mg,2060,g,43,g,49,g,7,g,0,g,2,g,2,g,,
104,mcalisters deli,king club sandwich without sides,44,g,155,mg,3500,g,78,g,63,g,12,g,0,g,2,g,16,g,,
105,mcalisters deli,grilled chicken club sandwich on wheat bread,37,g,110,mg,1640,g,78,g,50,g,7,g,0,g,6,g,20,g,,
106,mcalisters deli,grilled chicken sandwich on croissant,26,g,130,mg,1000,g,48,g,41,g,11,g,0.5,g,1,g,10,g,,
107,mcalisters deli,the veggie sandwich on 9 grain bread,35,g,20,mg,1460,g,84,g,15,g,4,g,0,g,11,g,18,g,,
108,mcalisters deli,smoky pepper jack turkey sandwich on ciabatta,36,g,105,mg,2340,g,72,g,45,g,12,g,0,g,2,g,11,g,,
109,mcalisters deli,reuben sandwich on marbled rye bread,41,g,135,mg,3980,g,76,g,52,g,12,g,1,g,7,g,12,g,,
110,mcalisters deli,sweet chipotle chicken sandwich on ciabatta,15,g,85,mg,1540,g,77,g,48,g,4.5,g,0,g,2,g,15,g,,
111,mcalisters deli,garden fresh turkey sandwich on 9 grain bread,23,g,65,mg,2030,g,78,g,35,g,4.5,g,0,g,9,g,14,g,,
112,mcalisters deli,ham and cheese toastie sandwich on ciabatta,30,g,85,mg,2160,g,65,g,37,g,8,g,0,g,2,g,6,g,,
113,mcalisters deli,four cheese griller sandwich on ciabatta,31,g,70,mg,1260,g,62,g,37,g,16,g,0,g,2,g,3,g,,
114,mcalisters deli,spicy southwest chicken sandwich on ciabatta,40,g,120,mg,1980,g,78,g,53,g,11,g,0,g,4,g,6,g,,
115,mcalisters deli,blt classic sandwich without sides,27,g,40,mg,1490,g,66,g,25,g,7,g,0,g,3,g,5,g,,
116,mcalisters deli,the new yorker sandwich on marbled rye bread,25,g,155,mg,650,g,64,g,62,g,10,g,0,g,4,g,4,g,,
117,mcalisters deli,horseradish roast beef sandwich on ciabatta,30,g,70,mg,1480,g,70,g,37,g,8,g,0,g,3,g,10,g,,
118,mcalisters deli,california turkey reuben sandwich on marbled rye bread,46,g,135,mg,3860,g,81,g,51,g,8,g,0,g,6,g,15,g,,
119,mcalisters deli,orange cranberry club sandwich on wheat bread,29,g,90,mg,1940,g,88,g,39,g,7,g,0,g,7,g,26,g,,
120,mcalisters deli,memphian sandwich on 6 baguette,28,g,120,mg,2170,g,46,g,46,g,9,g,0,g,2,g,3,g,,
121,mcalisters deli,the italian sandwich on 6 baguette,39,g,125,mg,3090,g,49,g,46,g,14,g,0,g,2,g,7,g,,
122,mcalisters deli,southwest turkey melt sandwich on 6 baguette,37,g,105,mg,2310,g,51,g,38,g,11,g,0,g,3,g,3,g,,
123,mcalisters deli,turkey cobb sandwich on 9 grain bread,36,g,85,mg,2180,g,73,g,37,g,6,g,0,g,7,g,12,g,,
124,mcalisters deli,black angus club sandwich on wheat bread,43,g,110,mg,1650,g,73,g,44,g,10,g,0,g,6,g,17,g,,
125,mcalisters deli,the big nasty on 6 baguette,21,g,150,mg,2940,g,70,g,63,g,8,g,0,g,3,g,3,g,,
126,mcalisters deli,applesauce,0,g,0,mg,10,g,12,g,0,g,0,g,0,g,2,g,8,g,,
127,mcalisters deli,chicken tortilla soup with green onions and tortilla chips,6.7,g,20,mg,1302,g,20.7,g,6.7,g,3,g,0,g,2,g,2,g,,
128,mcalisters deli,broccoli cheddar soup with cheddar jack garnish and saltine crackers,18,g,53,mg,1162,g,18.7,g,10,g,10,g,0.7,g,2,g,4,g,,
129,mcalisters deli,traditional chili without garnish or crackers,24,g,65,mg,1070,g,17,g,20,g,9,g,1,g,5,g,3,g,,
130,mcalisters deli,chicken and dumplings soup without garnish or crackers,5.3,g,30,mg,921,g,21.4,g,11.3,g,0,g,0,g,1.3,g,1.3,g,,
131,mcalisters deli,country potato soup bowl with applewood smoked bacon cheddar jack cheese green onions and saltine crackers,17,g,50,mg,1540,g,44,g,13,g,9,g,0,g,2,g,8,g,,
132,mcalisters deli,tomato bisque with green onions and saltine crackers,8.7,g,27,mg,701,g,22.7,g,4.7,g,5.3,g,0,g,3.3,g,10,g,,
133,mcalisters deli,fire roasted vegetable without garnish or crackers,0,g,0,mg,701,g,11.3,g,4,g,0,g,0,g,2,g,4,g,,
134,mcalisters deli,veggie chili without garnish or crackers,2,g,0,mg,960,g,33,g,9,g,0,g,0,g,9,g,3,g,,
135,mcalisters deli,chicken tortilla soup cup with jalapenos and tortilla strips,6,g,20,mg,1340,g,19,g,7,g,3,g,0,g,2,g,2,g,,
136,mcalisters deli,parmesan kale and turkey sausage soup without garnish or crackers,10,g,45,mg,860,g,14,g,9,g,6,g,0,g,0,g,2,g,,
137,mcalisters deli,country potato with applewood smoked bacon cheddar jack cheese green onions and saltine crackers,11.3,g,33,mg,1028,g,29.4,g,8.7,g,6,g,0,g,1.3,g,5.3,g,,
138,mcalisters deli,mcalisters club wrap on wheat wrap,42,g,95,mg,2220,g,65,g,37,g,11,g,0,g,6,g,12,g,,
139,mcalisters deli,grilled chicken caesar wrap on wheat wrap,51,g,110,mg,2080,g,55,g,43,g,10,g,0,g,6,g,2,g,,
140,mcalisters deli,1 milk,2.5,g,10,mg,130,g,13,g,8,g,1.5,g,0,g,0,g,12,g,,
141,mcalisters deli,1 milk kids,2.5,g,10,mg,130,g,13,g,8,g,1.5,g,0,g,0,g,12,g,,
142,mcalisters deli,4 chocolate chip cookies,68,g,160,mg,880,g,212,g,16,g,36,g,0,g,8,g,132,g,,
143,mcalisters deli,apple juice kids,0,g,0,mg,0,g,10,g,0,g,0,g,0,g,0,g,9,g,,
144,mcalisters deli,barqs root beer,0,g,0,mg,80,g,53,g,0,g,0,g,0,g,0,g,53,g,,
145,mcalisters deli,barqs root beer kids,0,g,0,mg,30,g,20,g,0,g,0,g,0,g,0,g,20,g,,
146,mcalisters deli,black angus club,45,g,115,mg,2000,g,74,g,42,g,12,g,0,g,1,g,10,g,,
147,mcalisters deli,black angus club choose 2 portion,23,g,55,mg,1000,g,37,g,21,g,6,g,0,g,0,g,5,g,,
148,mcalisters deli,black angus roast beef spud,35,g,140,mg,2270,g,135,g,54,g,18,g,0,g,14,g,9,g,,
149,mcalisters deli,black angus roast beef spud choose 2 portion,18,g,70,mg,1140,g,68,g,27,g,9,g,0,g,7,g,5,g,,
150,mcalisters deli,black cherry puree,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,9,g,,
151,mcalisters deli,bltanda sandwich,53,g,70,mg,2280,g,68,g,30,g,12,g,0,g,7,g,11,g,,
152,mcalisters deli,bltanda sandwich choose 2 portion,27,g,35,mg,1130,g,34,g,15,g,6,g,0,g,3,g,5,g,,
153,mcalisters deli,broccoli cheddar bowl,27,g,80,mg,1740,g,28,g,15,g,15,g,1,g,3,g,6,g,,
154,mcalisters deli,broccoli cheddar cup,18,g,55,mg,1220,g,21,g,11,g,10,g,0.5,g,2,g,4,g,,
155,mcalisters deli,brookie,28,g,120,mg,340,g,56,g,8,g,14,g,0,g,4,g,28,g,,
156,mcalisters deli,brownie,21,g,85,mg,230,g,61,g,4,g,9,g,0,g,0,g,40,g,,
157,mcalisters deli,caesar salad,68,g,70,mg,1400,g,17,g,13,g,13,g,0,g,5,g,3,g,,
158,mcalisters deli,caesar salad choose 2 portion,44,g,45,mg,880,g,9,g,7,g,8,g,0,g,2,g,1,g,,
159,mcalisters deli,chicken and dumplings soup bowl,7,g,45,mg,1380,g,31,g,16,g,0,g,0,g,1,g,1,g,,
160,mcalisters deli,chicken and dumplings soup cup,5,g,30,mg,920,g,21,g,11,g,0,g,0,g,1,g,1,g,,
161,mcalisters deli,chicken tortilla bowl,14,g,30,mg,2020,g,42,g,11,g,5,g,0,g,4,g,3,g,,
162,mcalisters deli,chicken tortilla cup,8,g,20,mg,1320,g,25,g,7,g,3,g,0,g,2,g,2,g,,
163,mcalisters deli,chipotle chicken and bacon spud,46,g,160,mg,1430,g,139,g,62,g,19,g,0,g,14,g,11,g,,
164,mcalisters deli,chipotle chicken and bacon spud choose 2 portion,23,g,80,mg,710,g,69,g,31,g,9,g,0,g,7,g,6,g,,
165,mcalisters deli,chocolate chip cookie,17,g,40,mg,220,g,53,g,4,g,9,g,0,g,2,g,33,g,,
166,mcalisters deli,cinnabon mini snickerdoodle cookie sandwich,11,g,5,mg,110,g,32,g,2,g,4.5,g,0,g,1,g,20,g,,
167,mcalisters deli,coffee,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
168,mcalisters deli,coffee decaffeinated,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
169,mcalisters deli,coke,0,g,0,mg,55,g,46,g,0,g,0,g,0,g,0,g,46,g,,
170,mcalisters deli,coke kids,0,g,0,mg,20,g,17,g,0,g,0,g,0,g,0,g,17,g,,
171,mcalisters deli,coke zero,0,g,0,mg,45,g,0,g,0,g,0,g,0,g,0,g,0,g,,
172,mcalisters deli,coke zero kids,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
173,mcalisters deli,corned beef,13,g,70,mg,1920,g,70,g,37,g,4,g,0.5,g,7,g,12,g,,
174,mcalisters deli,corned beef choose 2 portion,7,g,35,mg,960,g,35,g,18,g,2,g,0,g,3,g,6,g,,
175,mcalisters deli,country potato bowl,17,g,50,mg,1540,g,44,g,13,g,9,g,0,g,2,g,8,g,,
176,mcalisters deli,country potato cup,11,g,30,mg,1060,g,32,g,9,g,6,g,0,g,1,g,5,g,,
177,mcalisters deli,diet coke,0,g,0,mg,50,g,0,g,0,g,0,g,0,g,0,g,0,g,,
178,mcalisters deli,diet coke kids,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
179,mcalisters deli,dr pepper,0,g,0,mg,60,g,47,g,0,g,0,g,0,g,0,g,47,g,,
180,mcalisters deli,dr pepper kids,0,g,0,mg,25,g,18,g,0,g,0,g,0,g,0,g,18,g,,
181,mcalisters deli,fire roasted vegetable bowl,0,g,0,mg,1050,g,17,g,6,g,0,g,0,g,3,g,6,g,,
182,mcalisters deli,fire roasted vegetable cup,0,g,0,mg,700,g,11,g,4,g,0,g,0,g,2,g,4,g,,
183,mcalisters deli,four cheese melt,38,g,100,mg,1740,g,66,g,37,g,20,g,0,g,2,g,5,g,,
184,mcalisters deli,four cheese melt choose 2 portion,19,g,50,mg,880,g,33,g,19,g,10,g,0,g,1,g,3,g,,
185,mcalisters deli,french dip,21,g,130,mg,2650,g,44,g,49,g,8,g,0,g,2,g,0,g,,
186,mcalisters deli,french dip choose 2 portion,14,g,85,mg,1720,g,29,g,33,g,6,g,0,g,1,g,0,g,,
187,mcalisters deli,garden fresh turkey sandwich,23,g,65,mg,2160,g,78,g,36,g,4.5,g,0,g,10,g,16,g,,
188,mcalisters deli,garden fresh turkey sandwich choose 2 portion,12,g,35,mg,1370,g,40,g,18,g,2.5,g,0,g,5,g,8,g,,
189,mcalisters deli,garden salad,19,g,50,mg,540,g,19,g,18,g,10,g,0,g,3,g,6,g,,
190,mcalisters deli,garden salad choose 2 portion,10,g,25,mg,260,g,8,g,9,g,5,g,0,g,1,g,3,g,,
191,mcalisters deli,garden salad with harvest chicken salad,61,g,110,mg,1070,g,36,g,38,g,16,g,0,g,6,g,18,g,,
192,mcalisters deli,garden salad with harvest chicken salad choose 2 portion,30,g,55,mg,520,g,17,g,18,g,8,g,0,g,2,g,8,g,,
193,mcalisters deli,godiva double chocolate cheesecake,46,g,140,mg,260,g,50,g,7,g,28,g,1,g,4,g,37,g,,
194,mcalisters deli,grilled chicken,6,g,75,mg,1140,g,71,g,42,g,0,g,0,g,7,g,13,g,,
195,mcalisters deli,grilled chicken choose 2 portion,3,g,35,mg,570,g,35,g,21,g,0,g,0,g,3,g,6,g,,
196,mcalisters deli,grilled chicken caesar salad,70,g,145,mg,1970,g,20,g,43,g,13,g,0,g,5,g,4,g,,
197,mcalisters deli,grilled chicken caesar salad choose 2 portion,45,g,80,mg,1150,g,9,g,21,g,8,g,0,g,2,g,2,g,,
198,mcalisters deli,grilled chicken caesar wrap,51,g,110,mg,2080,g,56,g,43,g,10,g,0,g,7,g,2,g,,
199,mcalisters deli,grilled chicken caesar wrap choose 2 portion,26,g,55,mg,1040,g,28,g,21,g,5,g,0,g,3,g,1,g,,
200,mcalisters deli,grilled chicken club,35,g,110,mg,1230,g,78,g,48,g,9,g,0,g,1,g,15,g,,
201,mcalisters deli,grilled chicken club choose 2 portion,18,g,55,mg,620,g,39,g,24,g,4.5,g,0,g,0,g,7,g,,
202,mcalisters deli,grilled chicken salad,25,g,130,mg,1250,g,21,g,50,g,11,g,0,g,3,g,7,g,,
203,mcalisters deli,grilled chicken salad choose 2 portion,13,g,65,mg,620,g,10,g,25,g,6,g,0,g,1,g,3,g,,
204,mcalisters deli,grilled chicken sandwich,23,g,120,mg,970,g,47,g,41,g,10,g,0,g,2,g,12,g,,
205,mcalisters deli,grilled chicken sandwich choose 2 portion,12,g,60,mg,490,g,24,g,20,g,5,g,0,g,1,g,6,g,,
206,mcalisters deli,ham,8,g,60,mg,1740,g,72,g,35,g,1,g,0,g,7,g,15,g,,
207,mcalisters deli,ham and cheese melt,28,g,85,mg,2110,g,66,g,39,g,7,g,0,g,2,g,7,g,,
208,mcalisters deli,ham and cheese melt choose 2 portion,14,g,45,mg,1080,g,33,g,20,g,3.5,g,0,g,1,g,4,g,,
209,mcalisters deli,ham choose 2 portion,4,g,30,mg,870,g,36,g,17,g,0.5,g,0,g,3,g,8,g,,
210,mcalisters deli,harvest chicken salad,44,g,75,mg,710,g,53,g,22,g,12,g,0,g,4,g,15,g,,
211,mcalisters deli,harvest chicken salad choose 2 portion,22,g,40,mg,360,g,26,g,11,g,6,g,0,g,2,g,8,g,,
212,mcalisters deli,heath cookie,22,g,30,mg,250,g,50,g,3,g,9,g,0,g,1,g,29,g,,
213,mcalisters deli,hi c fruit punch,0,g,0,mg,230,g,50,g,0,g,0,g,0,g,0,g,48,g,,
214,mcalisters deli,hi c fruit punch kids,0,g,0,mg,90,g,19,g,0,g,0,g,0,g,0,g,18,g,,
215,mcalisters deli,horseradish roast beef,29,g,85,mg,2150,g,69,g,43,g,9,g,0,g,2,g,9,g,,
216,mcalisters deli,horseradish roast beef choose 2 portion,14,g,45,mg,1070,g,35,g,22,g,4.5,g,0,g,1,g,4,g,,
217,mcalisters deli,jalapeno turkey crunch sandwich,58,g,120,mg,2710,g,84,g,46,g,14,g,0,g,7,g,16,g,,
218,mcalisters deli,jalapeno turkey crunch sandwich choose 2 portion,29,g,60,mg,1360,g,42,g,23,g,7,g,0,g,4,g,8,g,,
