,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
0,pizzarev,add on daiya cheese,12,g,0,mg,560,g,14,g,2,g,4,g,0,g,2,g,0,g,,,,
1,pizzarev,add on black olives,1,g,0,mg,55,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
2,pizzarev,add on sweet fennel sausage,4.5,g,10,mg,190,g,0,g,2,g,1.5,g,0,g,0,g,0,g,,,,
3,pizzarev,add on smoked ham,1,g,10,mg,230,g,1,g,3,g,0.5,g,0,g,0,g,0,g,,,,
4,pizzarev,add on parmesan cheese,1,g,5,mg,75,g,0,g,2,g,1,g,0,g,0,g,0,g,,,,
5,pizzarev,add on anchovies,1.5,g,10,mg,520,g,0,g,4,g,0,g,0,g,0,g,0,g,,,,
6,pizzarev,add on grilled chicken,1.5,g,15,mg,40,g,0,g,7,g,0.5,g,0,g,0,g,0,g,,,,
7,pizzarev,add on pepperoncinis,0,g,0,mg,190,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
8,pizzarev,add on ricotta,8,g,35,mg,160,g,3,g,7,g,5,g,0,g,0,g,2,g,,,,
9,pizzarev,add on italian sausage,10,g,25,mg,240,g,1,g,4,g,3.5,g,0,g,0,g,0,g,,,,
10,pizzarev,add on basil,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
11,pizzarev,add on spinach,0,g,0,mg,15,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
12,pizzarev,add on sun dried tomatoes,0,g,0,mg,55,g,3,g,1,g,0,g,0,g,1,g,2,g,,,,
13,pizzarev,add on arugula,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
14,pizzarev,add on vegan sausage,1.5,g,0,mg,270,g,2,g,5,g,0,g,0,g,1,g,1,g,,,,
15,pizzarev,add on pepperoni,6,g,15,mg,250,g,0,g,3,g,2,g,0,g,0,g,0,g,,,,
16,pizzarev,add on mozzarella,15,g,55,mg,570,g,2,g,13,g,8,g,0,g,0,g,0,g,,,,
17,pizzarev,add on spicy pepperoni,6,g,15,mg,270,g,0,g,3,g,2.5,g,0,g,0,g,0,g,,,,
