,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,furrs family dining,seafood pasta salad,13,g,15,mg,500,g,15,g,4,g,2,g,0,g,1,g,4,g
1,furrs family dining,skillet grilled chicken fried steak,27,g,55,mg,1320,g,32,g,22,g,8,g,0,g,1,g,3,g
2,furrs family dining,slow cooked pinto beans with bacon,4.5,g,10,mg,790,g,32,g,15,g,1.5,g,0,g,9,g,1,g
3,furrs family dining,southern favorite deviled eggs,3.5,g,105,mg,85,g,1,g,3,g,1,g,0,g,0,g,1,g
4,furrs family dining,southern fried okra,11,g,0,mg,400,g,20,g,3,g,2,g,0,g,3,g,2,g
5,furrs family dining,southern pecan pie,24,g,115,mg,500,g,103,g,6,g,5,g,0,g,1,g,58,g
6,furrs family dining,steamed rice,6,g,0,mg,580,g,49,g,8,g,0.5,g,0,g,0,g,0,g
7,furrs family dining,sweet carrot casserole,15,g,90,mg,370,g,31,g,5,g,3.5,g,0,g,2,g,21,g
8,furrs family dining,sweet corn,31,g,0,mg,280,g,24,g,4,g,0,g,0,g,1,g,6,g
9,furrs family dining,texas style garlic toast,14,g,55,mg,400,g,22,g,7,g,2,g,0,g,0,g,4,g
10,furrs family dining,tomato bisque,10,g,5,mg,190,g,170,g,69,g,10,g,0,g,0,g,0,g
11,furrs family dining,whole grain wheat rolls,4.5,g,0,mg,230,g,25,g,6,g,1,g,0,g,5,g,4,g
12,gloria jeans,cookies n cream mocha chiller,6.7,g,17,mg,207,g,72.8,g,6,g,4,g,0,g,0.7,g,65.4,g
13,gloria jeans,iced latte,6,g,27,mg,187,g,17.3,g,12,g,4,g,0,g,0,g,17.3,g
14,gloria jeans,white chocolate caramel cookie coffee chiller regular,19,g,25,mg,460,g,126,g,9,g,13,g,0,g,1,g,106,g
