,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,old chicago,craft your own pizza on chicago thick crust individual 1 topping with salami whole pizza,52,g,95,mg,2420,g,89,g,48,g,22,g,0,g,5,g,6,g
1,old chicago,craft your own pizza on chicago thick crust individual 1 topping with seasoned ground beef slice,12,g,25,mg,510,g,23,g,14,g,5,g,0,g,1,g,2,g
2,old chicago,craft your own pizza on chicago thick crust individual 1 topping with spinach slice,10,g,15,mg,470,g,22,g,11,g,4,g,0,g,1,g,1,g
3,old chicago,craft your own pizza on chicago thick crust individual 1 topping with spinach whole pizza,39,g,55,mg,1880,g,90,g,42,g,17,g,0,g,5,g,6,g
4,old chicago,craft your own pizza on chicago thick crust individual 1 topping with sun dried tomatoes slice,10,g,15,mg,470,g,23,g,11,g,4,g,0,g,1,g,2,g
5,old chicago,craft your own pizza on chicago thick crust individual 1 topping with swiss cheese slice,13,g,25,mg,490,g,22,g,13,g,6,g,0,g,1,g,1,g
6,old chicago,craft your own pizza on chicago thick crust individual 1 topping with swiss cheese whole pizza,51,g,90,mg,1950,g,89,g,54,g,24,g,0,g,5,g,6,g
7,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings slice,10,g,15,mg,460,g,22,g,10,g,4,g,0,g,1,g,1,g
8,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings whole pizza,39,g,55,mg,1860,g,89,g,42,g,17,g,0,g,5,g,6,g
9,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with avocado slice,11,g,15,mg,470,g,23,g,11,g,4,g,0,g,2,g,1,g
10,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with bleu cheese slice,11,g,20,mg,540,g,22,g,12,g,5,g,0,g,1,g,1,g
11,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with broccoli slice,10,g,15,mg,470,g,23,g,11,g,4,g,0,g,1,g,1,g
12,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with feta cheese slice,11,g,15,mg,530,g,22,g,11,g,5,g,0,g,1,g,1,g
13,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with fresh basil slice,10,g,15,mg,460,g,22,g,10,g,4,g,0,g,1,g,1,g
14,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with goat cheese slice,11,g,20,mg,470,g,22,g,11,g,5,g,0,g,1,g,1,g
15,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with jalapenos slice,10,g,15,mg,630,g,23,g,10,g,4,g,0,g,1,g,1,g
16,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with mushrooms slice,10,g,15,mg,460,g,22,g,11,g,4,g,0,g,1,g,1,g
17,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with pepperoni slice,13,g,20,mg,610,g,22,g,12,g,5,g,0,g,1,g,1,g
18,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with pineapple slice,10,g,15,mg,460,g,25,g,10,g,4,g,0,g,1,g,3,g
19,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with red onions slice,10,g,15,mg,460,g,23,g,10,g,4,g,0,g,1,g,2,g
20,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with red peppers slice,10,g,15,mg,460,g,23,g,10,g,4,g,0,g,1,g,2,g
21,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with salami slice,11,g,20,mg,530,g,22,g,11,g,5,g,0,g,1,g,1,g
22,old chicago,craft your own pizza on chicago thick crust individual 2 or more toppings with spinach slice,10,g,15,mg,470,g,22,g,10,g,4,g,0,g,1,g,1,g
23,old chicago,craft your own pizza on chicago thick crust large 1 topping slice,17,g,20,mg,820,g,41,g,17,g,7,g,0,g,2,g,2,g
24,old chicago,craft your own pizza on chicago thick crust large 1 topping whole pizza,137,g,170,mg,6570,g,326,g,140,g,56,g,0,g,17,g,19,g
25,old chicago,craft your own pizza on chicago thick crust large 1 topping with anaheim peppers slice,17,g,20,mg,820,g,41,g,18,g,7,g,0,g,2,g,3,g
26,old chicago,craft your own pizza on chicago thick crust large 1 topping with anaheim peppers whole pizza,137,g,170,mg,6580,g,331,g,141,g,56,g,0,g,17,g,23,g
27,old chicago,craft your own pizza on chicago thick crust large 1 topping with andouille sausage slice,26,g,45,mg,1090,g,41,g,22,g,10,g,0,g,2,g,3,g
28,old chicago,craft your own pizza on chicago thick crust large 1 topping with andouille sausage whole pizza,210,g,345,mg,8700,g,330,g,175,g,82,g,0,g,18,g,21,g
29,old chicago,craft your own pizza on chicago thick crust large 1 topping with artichoke hearts slice,17,g,20,mg,950,g,42,g,18,g,7,g,0,g,3,g,3,g
30,old chicago,craft your own pizza on chicago thick crust large 1 topping with artichoke hearts whole pizza,137,g,170,mg,7590,g,338,g,144,g,56,g,0,g,23,g,23,g
31,old chicago,craft your own pizza on chicago thick crust large 1 topping with asiago cheese slice,21,g,30,mg,930,g,42,g,20,g,9,g,0,g,2,g,2,g
32,old chicago,craft your own pizza on chicago thick crust large 1 topping with asiago cheese whole pizza,164,g,260,mg,7470,g,332,g,158,g,74,g,0,g,17,g,19,g
33,old chicago,craft your own pizza on chicago thick crust large 1 topping with avocado slice,19,g,20,mg,820,g,42,g,18,g,7,g,0,g,3,g,3,g
34,old chicago,craft your own pizza on chicago thick crust large 1 topping with avocado whole pizza,154,g,170,mg,6580,g,336,g,142,g,58,g,0,g,25,g,20,g
35,old chicago,craft your own pizza on chicago thick crust large 1 topping with black olives slice,18,g,20,mg,890,g,41,g,17,g,7,g,0,g,2,g,2,g
36,old chicago,craft your own pizza on chicago thick crust large 1 topping with black olives whole pizza,147,g,170,mg,7140,g,330,g,140,g,56,g,0,g,17,g,19,g
37,old chicago,craft your own pizza on chicago thick crust large 1 topping with bleu cheese slice,20,g,30,mg,960,g,41,g,20,g,9,g,0,g,2,g,2,g
38,old chicago,craft your own pizza on chicago thick crust large 1 topping with bleu cheese whole pizza,161,g,245,mg,7710,g,326,g,158,g,71,g,0,g,17,g,19,g
39,old chicago,craft your own pizza on chicago thick crust large 1 topping with broccoli slice,17,g,20,mg,830,g,42,g,18,g,7,g,0,g,2,g,3,g
40,old chicago,craft your own pizza on chicago thick crust large 1 topping with broccoli whole pizza,137,g,170,mg,6600,g,332,g,142,g,56,g,0,g,20,g,21,g
