,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,well informed,white english muffin,1,g,0,mg,270,g,26,g,5,g,0,g,0,g,1,g,1,g
1,well informed,white pita,0,g,0,mg,120,g,19,g,2,g,0,g,0,g,1,g,1,g
2,well informed,white wrap,7,g,0,mg,850,g,59,g,8,g,3.5,g,0,g,3,g,2,g
3,well informed,whole egg,4,g,190,mg,55,g,1,g,6,g,1.5,g,0,g,0,g,0,g
4,well informed,whole grain ciabatta roll,4,g,0,mg,410,g,31,g,9,g,0.5,g,0,g,5,g,1,g
5,well informed,whole grain panini roll,4,g,0,mg,410,g,31,g,9,g,0.5,g,0,g,5,g,1,g
6,well informed,whole wheat deli thin,1,g,0,mg,150,g,20,g,4,g,0,g,0,g,5,g,3,g
7,well informed,whole wheat english muffin,1.5,g,0,mg,240,g,24,g,6,g,0,g,0,g,3,g,1,g
8,well informed,whole wheat pita,1,g,0,mg,150,g,23,g,5,g,0,g,0,g,4,g,1,g
9,well informed,whole wheat wrap,4.5,g,0,mg,480,g,38,g,6,g,2,g,0,g,3,g,2,g
10,well informed,zinfandel vinaigrette dressing,1.5,g,0,mg,510,g,7,g,0,g,0,g,0,g,0,g,7,g
11,western sizzlin,1000 island dressing,8,g,10,mg,350,g,5,g,0,g,2,g,0,g,0,g,4,g
12,western sizzlin,1000 island dressing fat free,0,g,0,mg,230,g,7,g,0,g,0,g,0,g,0,g,4,g
13,western sizzlin,1000 island wood grill dressing,13,g,10,mg,220,g,7,g,0,g,2,g,0,g,0,g,5,g
14,western sizzlin,1 2 lb bacon cheeseburger,60,g,195,mg,2030,g,52,g,59,g,23,g,0,g,2,g,7,g
15,western sizzlin,1 2 lb cheeseburger,54,g,175,mg,1650,g,52,g,53,g,21,g,0,g,2,g,7,g
16,western sizzlin,1 2 lb hamburger,48,g,160,mg,1310,g,51,g,49,g,17,g,0,g,2,g,7,g
17,western sizzlin,1 3 lb cheeseburger,37,g,125,mg,1070,g,19,g,34,g,16,g,0,g,1,g,4,g
18,western sizzlin,1 3 lb hamburger,31,g,110,mg,730,g,18,g,30,g,12,g,0,g,1,g,4,g
19,western sizzlin,1 4 lb childs cheeseburger,28,g,95,mg,440,g,17,g,26,g,3,g,0,g,1,g,3,g
20,western sizzlin,1 4 lb childs chopped steak,22,g,80,mg,210,g,0,g,19,g,8,g,0,g,0,g,0,g
21,western sizzlin,1 4 lb childs hamburger,24,g,80,mg,240,g,17,g,23,g,9,g,0,g,1,g,2,g
22,western sizzlin,2 milk,5,g,20,mg,105,g,11,g,0,g,2,g,0,g,0,g,11,g
23,western sizzlin,3 bean salad,1,g,0,mg,105,g,9,g,1,g,0,g,0,g,1,g,6,g
24,western sizzlin,3 egg omelet only,21,g,645,mg,510,g,3,g,21,g,6,g,0,g,0,g,3,g
25,western sizzlin,a 1 steak sauce,0,g,0,mg,650,g,7,g,0,g,0,g,0,g,0,g,5,g
26,western sizzlin,a 1 steak sauce packet,0,g,0,mg,650,g,7,g,0,g,0,g,0,g,0,g,5,g
27,western sizzlin,add bacon,6,g,15,mg,330,g,0,g,5,g,2,g,0,g,0,g,0,g
28,western sizzlin,add diced onions,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,1,g
29,western sizzlin,add diced peppers,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
30,western sizzlin,add diced tomatoes,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
31,western sizzlin,add ham,1,g,5,mg,220,g,0,g,2,g,0,g,0,g,0,g,0,g
32,western sizzlin,add mushrooms,0,g,0,mg,0,g,1,g,1,g,0,g,0,g,0,g,0,g
33,western sizzlin,add sausage,3,g,5,mg,160,g,1,g,2,g,1,g,0,g,0,g,0,g
34,western sizzlin,alfredo sauce,6,g,10,mg,140,g,2,g,1,g,2,g,0,g,0,g,1,g
35,western sizzlin,almonds,14,g,0,mg,0,g,6,g,6,g,1,g,0,g,3,g,1,g
36,western sizzlin,apple,0,g,0,mg,0,g,34,g,0,g,0,g,0,g,5,g,16,g
37,western sizzlin,apple butter,0,g,0,mg,0,g,8,g,0,g,0,g,0,g,0,g,7,g
38,western sizzlin,apple cobbler,6,g,0,mg,190,g,27,g,1,g,2,g,0,g,0,g,14,g
39,western sizzlin,apple juice,0,g,0,mg,10,g,29,g,0,g,0,g,0,g,0,g,28,g
40,western sizzlin,apple pie,7,g,0,mg,250,g,30,g,3,g,3,g,0,g,4,g,6,g
41,western sizzlin,apple pie filling,0,g,0,mg,15,g,8,g,0,g,0,g,0,g,0,g,6,g
42,western sizzlin,applesauce,0,g,0,mg,10,g,14,g,1,g,0,g,0,g,1,g,11,g
43,western sizzlin,arugula,0,g,0,mg,10,g,1,g,1,g,0,g,0,g,1,g,1,g
44,western sizzlin,asparagus,0,g,0,mg,0,g,4,g,2,g,0,g,0,g,2,g,2,g
45,western sizzlin,assorted danish,6,g,5,mg,115,g,19,g,2,g,2,g,2,g,1,g,8,g
46,western sizzlin,assorted european danish,12,g,45,mg,150,g,23,g,3,g,6,g,1,g,1,g,11,g
47,western sizzlin,assorted grape and apple,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,5,g
48,western sizzlin,avocado,5,g,0,mg,0,g,3,g,1,g,1,g,0,g,1,g,0,g
49,western sizzlin,baby cut corn,0,g,0,mg,170,g,3,g,2,g,0,g,0,g,2,g,1,g
50,western sizzlin,baby spinach,0,g,0,mg,20,g,1,g,1,g,0,g,0,g,1,g,0,g
51,western sizzlin,bacon imitation,2,g,0,mg,260,g,4,g,6,g,0,g,0,g,2,g,0,g
52,western sizzlin,bacon real,5,g,25,mg,320,g,0,g,5,g,2,g,0,g,0,g,0,g
53,western sizzlin,baked bean with brown sugar,0,g,0,mg,320,g,19,g,5,g,0,g,0,g,4,g,4,g
54,western sizzlin,baked fish,3,g,20,mg,90,g,1,g,5,g,1,g,0,g,0,g,0,g
55,western sizzlin,balsamic vinaigrette dressing,8,g,0,mg,310,g,3,g,0,g,1,g,0,g,0,g,3,g
56,western sizzlin,banana,0,g,0,mg,0,g,30,g,1,g,0,g,0,g,3,g,19,g
57,western sizzlin,banana cream pie,0,g,165,mg,30,g,1,g,0,g,0,g,37,g,16,g,2,g
58,western sizzlin,banana nut bundt cake,11,g,40,mg,230,g,25,g,2,g,2,g,0,g,1,g,16,g
59,western sizzlin,banana nut muffin,9,g,25,mg,250,g,28,g,3,g,2,g,0,g,1,g,14,g
60,western sizzlin,banana peppers,0,g,0,mg,480,g,1,g,0,g,0,g,0,g,0,g,0,g
61,western sizzlin,banana pudding,9,g,0,mg,100,g,23,g,2,g,7,g,0,g,0,g,16,g
62,western sizzlin,battered french fries,8,g,0,mg,340,g,24,g,2,g,2,g,0,g,2,g,0,g
63,western sizzlin,bbq sauce,1,g,0,mg,380,g,9,g,0,g,0,g,0,g,0,g,7,g
64,western sizzlin,bbq sauce packet,1,g,0,mg,380,g,9,g,0,g,0,g,0,g,0,g,7,g
65,western sizzlin,beef aujus,0,g,0,mg,45,g,0,g,0,g,0,g,0,g,0,g,0,g
66,western sizzlin,beef liver and onions,11,g,315,mg,380,g,7,g,23,g,2,g,0,g,0,g,2,g
67,western sizzlin,beef noodle soup,2,g,10,mg,820,g,8,g,4,g,1,g,0,g,1,g,1,g
68,western sizzlin,beef pizza,9,g,20,mg,390,g,18,g,7,g,4,g,0,g,3,g,3,g
69,western sizzlin,beets sliced,0,g,0,mg,50,g,4,g,0,g,0,g,0,g,0,g,4,g
70,western sizzlin,bell pepper,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
71,western sizzlin,biscuits,11,g,0,mg,630,g,23,g,3,g,11,g,0,g,1,g,2,g
72,western sizzlin,black eye pea,1,g,0,mg,250,g,12,g,4,g,0,g,0,g,3,g,6,g
73,western sizzlin,blackberry cobbler,6,g,0,mg,170,g,32,g,1,g,1,g,0,g,1,g,15,g
74,western sizzlin,blue cheese crumbles,8,g,20,mg,390,g,1,g,6,g,5,g,0,g,0,g,0,g
75,western sizzlin,blue cheese dressing,14,g,15,mg,280,g,1,g,1,g,3,g,0,g,0,g,1,g
76,western sizzlin,blueberry,1,g,0,mg,0,g,27,g,1,g,0,g,0,g,3,g,11,g
77,western sizzlin,blueberry muffin,10,g,30,mg,180,g,27,g,2,g,2,g,0,g,0,g,15,g
