,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,einstein bros bagels,cheese pizza lunch sandwich on plain bagel,14,g,40,mg,1000,g,58,g,23,g,8,g,0,g,2,g,7,g
1,einstein bros bagels,ham and swiss hot lunch sandwich on plain bagel,20,g,70,mg,1890,g,63,g,32,g,5,g,0,g,5,g,9,g
2,einstein bros bagels,signature avocado veg out lunch sandwich,12,g,15,mg,640,g,68,g,14,g,4,g,0,g,3,g,9,g
3,einstein bros bagels,signature ham and swiss lunch sandwich on plain bagel,20,g,55,mg,1790,g,63,g,27,g,6,g,0,g,1,g,10,g
4,einstein bros bagels,cheesy veggie melt hot lunch sandwich,37,g,70,mg,1160,g,50,g,24,g,14,g,1,g,1,g,3,g
5,einstein bros bagels,chicken and pepperoni hot lunch sandwich,35,g,125,mg,1550,g,50,g,47,g,14,g,0,g,2,g,3,g
6,einstein bros bagels,italian chicken lunch panini,37,g,130,mg,2190,g,72,g,56,g,11,g,0,g,11,g,1,g
7,einstein bros bagels,avocado toast,12,g,0,mg,700,g,61,g,11,g,2,g,0,g,5,g,5,g
8,einstein bros bagels,chicken caesar chopped salad,15,g,70,mg,860,g,18,g,22,g,4,g,0,g,4,g,5,g
9,einstein bros bagels,strawberry chicken chopped salad,12,g,35,mg,350,g,38,g,16,g,1.5,g,0,g,5,g,29,g
10,einstein bros bagels,deluxe chef salad,24,g,6,mg,1130,g,11,g,18,g,7,g,0,g,3,g,6,g
11,einstein bros bagels,garden salad,17,g,10,mg,480,g,12,g,4,g,3,g,0,g,4,g,6,g
12,einstein bros bagels,chipotle chicken chopped salad,8,g,35,mg,620,g,22,g,16,g,1,g,0,g,4,g,11,g
13,einstein bros bagels,crispy chicken patty,12,g,45,mg,390,g,12,g,12,g,1.5,g,0,g,0,g,0,g
14,einstein bros bagels,cheddar cheese,4.5,g,15,mg,90,g,0,g,4,g,3,g,0,g,0,g,0,g
15,einstein bros bagels,1 egg white,1,g,0,mg,170,g,1,g,6,g,0,g,0,g,0,g,0,g
16,einstein bros bagels,avocado,5,g,0,mg,0,g,2,g,1,g,1,g,0,g,2,g,0,g
17,einstein bros bagels,lunch ham,2,g,50,mg,1090,g,2,g,16,g,1,g,0,g,0,g,1,g
18,einstein bros bagels,red onion,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
19,einstein bros bagels,pepperoni,8,g,15,mg,350,g,1,g,4,g,3.5,g,0,g,0,g,1,g
20,einstein bros bagels,lox,4,g,15,mg,650,g,2,g,11,g,12,g,0,g,0,g,0,g
21,einstein bros bagels,lunch turkey,1,g,35,mg,1010,g,3,g,14,g,0,g,0,g,1,g,2,g
22,einstein bros bagels,pickle spear,0,g,0,mg,260,g,0,g,0,g,0,g,0,g,0,g,0,g
23,einstein bros bagels,pepper jack cheese,4.5,g,10,mg,125,g,0,g,3,g,3,g,0,g,0,g,0,g
24,einstein bros bagels,for egg sandwich egg white,0,g,0,mg,90,g,1,g,6,g,0,g,0,g,0,g,0,g
25,einstein bros bagels,fresh cracked egg,6,g,185,mg,140,g,1,g,6,g,2,g,0,g,0,g,0,g
26,einstein bros bagels,chorizo sausage patty,19,g,40,mg,320,g,1,g,8,g,7,g,0,g,0,g,0,g
27,einstein bros bagels,capers,0,g,0,mg,70,g,0,g,0,g,0,g,0,g,0,g,0,g
28,einstein bros bagels,fried egg patty,7,g,110,mg,110,g,1,g,5,g,1.5,g,0,g,0,g,0,g
29,einstein bros bagels,bacon,3.5,g,10,mg,210,g,0,g,3,g,1.5,g,0,g,0,g,0,g
30,einstein bros bagels,tuna salad,16,g,35,mg,1070,g,1,g,16,g,2,g,0,g,0,g,1,g
31,einstein bros bagels,turkey sausage patty,4,g,25,mg,280,g,1,g,7,g,1.5,g,0,g,0,g,1,g
32,einstein bros bagels,chicken breast,2.5,g,60,mg,200,g,2,g,22,g,1,g,0,g,0,g,1,g
33,einstein bros bagels,arugula,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
34,einstein bros bagels,spinach,0,g,0,mg,10,g,1,g,0,g,0,g,0,g,0,g,0,g
35,einstein bros bagels,tomato,0,g,0,mg,0,g,2,g,0,g,0,g,0,g,1,g,1,g
36,einstein bros bagels,swiss cheese,4.5,g,15,mg,65,g,0,g,2,g,3,g,0,g,0,g,0,g
37,einstein bros bagels,sauteed mushrooms,2.5,g,0,mg,70,g,1,g,1,g,1.5,g,0,g,0,g,1,g
38,einstein bros bagels,for egg sandwich egg mixture,9,g,365,mg,130,g,2,g,12,g,3,g,0,g,0,g,2,g
39,einstein bros bagels,cucumber,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
40,einstein bros bagels,breakfast ham,1,g,25,mg,540,g,1,g,8,g,0,g,0,g,0,g,1,g
41,einstein bros bagels,chicken salad,14,g,45,mg,180,g,7,g,14,g,2.5,g,0,g,1,g,4,g
42,einstein bros bagels,signature turkey and cheddar lunch sandwich on plain bagel,19,g,55,mg,1580,g,62,g,29,g,5,g,0,g,1,g,8,g
43,einstein bros bagels,hummus veg out on ancient grain bagel,14,g,15,mg,750,g,59,g,17,g,4.5,g,0,g,10,g,10,g
44,einstein bros bagels,chicken salad sandwich,21,g,60,mg,670,g,61,g,27,g,3,g,0,g,8,g,17,g
45,einstein bros bagels,southwest turkey sausage bagel thin egg white sandwich,13,g,55,mg,810,g,37,g,24,g,6,g,0,g,2,g,5,g
46,einstein bros bagels,california chicken wrap,34,g,100,mg,1150,g,64,g,34,g,10,g,0,g,8,g,7,g
47,einstein bros bagels,original bagel dog,32,g,60,mg,1650,g,62,g,23,g,12,g,1,g,2,g,6,g
48,einstein bros bagels,albacore tuna salad sandwich on ancient grain bagel,26,g,40,mg,800,g,53,g,29,g,3.5,g,0,g,9,g,9,g
49,einstein bros bagels,buffalo chicken wrap,30,g,80,mg,1890,g,60,g,27,g,9,g,0,g,8,g,7,g
50,einstein bros bagels,roasted turkey sandwich,11,g,65,mg,870,g,42,g,30,g,5,g,0,g,3,g,6,g
51,einstein bros bagels,turkey bacon and avocado sandwich on potato roll,30,g,55,mg,1980,g,62,g,28,g,5,g,0,g,5,g,10,g
52,einstein bros bagels,club mex on challah sandwich,23,g,105,mg,1730,g,54,g,34,g,7,g,0,g,2,g,10,g
53,einstein bros bagels,deli ham sandwich,11,g,65,mg,1190,g,44,g,26,g,5,g,0,g,3,g,8,g
54,einstein bros bagels,chicken caesar wrap,27,g,110,mg,1320,g,62,g,37,g,9,g,0,g,7,g,7,g
55,einstein bros bagels,chefs creation garden avocado egg breakfast sandwich on everything bagel,20,g,190,mg,950,g,63,g,18,g,4,g,0,g,3,g,8,g
56,einstein bros bagels,chicken salad wrap,14,g,35,mg,700,g,59,g,21,g,2,g,0,g,8,g,7,g
57,einstein bros bagels,chipotle turkey wrap,29,g,90,mg,1580,g,69,g,32,g,12,g,0,g,8,g,11,g
58,einstein bros bagels,chicken and mozzarella deli melt,15,g,100,mg,1230,g,61,g,40,g,8,g,0,g,7,g,7,g
59,einstein bros bagels,club mex wrap,25,g,85,mg,1710,g,59,g,32,g,7,g,0,g,7,g,6,g
60,einstein bros bagels,basil pesto sauce,11,g,5,mg,140,g,1,g,2,g,1.5,g,0,g,0,g,0,g
61,einstein bros bagels,chipotle salsa,0,g,0,mg,80,g,1,g,0,g,0,g,0,g,0,g,1,g
62,einstein bros bagels,fruit and yogurt parfait,2,g,5,mg,115,g,38,g,8,g,0,g,0,g,4,g,24,g
63,einstein bros bagels,fruit cup,0,g,0,mg,10,g,12,g,1,g,0,g,0,g,1,g,11,g
64,einstein bros bagels,twice baked hash brown,11,g,35,mg,260,g,12,g,7,g,6,g,0,g,1,g,1,g
65,einstein bros bagels,kettle chips average,9.5,g,0,mg,210,g,21,g,2,g,1,g,0,g,2,g,0,g
66,einstein bros bagels,chicken noodle soup,2.7,g,20,mg,1108,g,12,g,8,g,0.7,g,0,g,0,g,1.3,g
67,einstein bros bagels,broccoli cheddar soup,16,g,17,mg,1115,g,13.4,g,4,g,4.7,g,0,g,2.7,g,2.7,g
68,einstein bros bagels,vegetarian chile soup,2,g,0,mg,814,g,28,g,6,g,0,g,0,g,7.3,g,5.3,g
69,einstein bros bagels,granola,1.5,g,0,mg,25,g,10,g,1,g,0,g,0,g,1,g,4,g
70,einstein bros bagels,1 egg white,1,g,0,mg,170,g,1,g,6,g,0,g,0,g,0,g,0,g
71,einstein bros bagels,1 fresh cracked egg,6,g,185,mg,140,g,1,g,6,g,2,g,0,g,0,g,0,g
72,einstein bros bagels,2 egg white,1.5,g,0,mg,330,g,1,g,12,g,0.5,g,0,g,0,g,0,g
73,einstein bros bagels,2 fresh cracked eggs,11,g,370,mg,280,g,1,g,13,g,4,g,0,g,0,g,1,g
74,einstein bros bagels,albacore tuna salad on ancient grain sandwich,26,g,40,mg,800,g,53,g,29,g,3.5,g,0,g,9,g,9,g
75,einstein bros bagels,albacore tuna salad on plain bagel select locations sandwich,18,g,40,mg,1690,g,61,g,28,g,2.5,g,0,g,5,g,8,g
76,einstein bros bagels,albuquerque turkey select locations sandwich,30,g,105,mg,2280,g,60,g,40,g,16,g,0.5,g,4,g,10,g
77,einstein bros bagels,applewood bacon and cheddar select locations sandwich,17,g,135,mg,950,g,59,g,22,g,6,g,0,g,4,g,6,g
78,einstein bros bagels,avocado toast,12,g,0,mg,700,g,61,g,11,g,2,g,0,g,5,g,5,g
79,einstein bros bagels,avocado toast select locations,13,g,0,mg,660,g,62,g,12,g,2,g,0,g,7,g,6,g
