,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
679,pizza hut,super supreme large hand tossed slice,20,g,45,mg,840,g,36,g,17,g,8,g,0,g,3,g,3,g,,
680,pizza hut,super supreme large original pan slice,26,g,45,mg,950,g,38,g,19,g,9,g,0,g,3,g,3,g,,
681,pizza hut,super supreme large original stuffed crust slice,23,g,55,mg,970,g,37,g,18,g,10,g,0,g,3,g,3,g,,
682,pizza hut,super supreme large thin n crispy slice,19,g,45,mg,910,g,31,g,17,g,8,g,0,g,3,g,5,g,,
683,pizza hut,super supreme medium hand tossed slice,14,g,30,mg,600,g,27,g,12,g,6,g,0,g,2,g,2,g,,
684,pizza hut,super supreme medium original pan slice,17,g,30,mg,650,g,29,g,13,g,6,g,0,g,2,g,2,g,,
685,pizza hut,super supreme medium thin n crispy slice,14,g,30,mg,650,g,24,g,12,g,6,g,0,g,2,g,4,g,,
686,pizza hut,super supreme personal pan pizza slice,11,g,20,mg,460,g,18,g,9,g,4,g,0,g,1,g,2,g,,
687,pizza hut,super supreme rectangle,16,g,30,mg,670,g,30,g,13,g,6,g,0,g,2,g,2,g,,
688,pizza hut,super supreme small express hand tossed pizza,17,g,35,mg,690,g,33,g,15,g,7,g,0,g,3,g,2,g,,
689,pizza hut,super supreme small hand tossed slice,9,g,20,mg,370,g,17,g,7,g,3.5,g,0,g,1,g,1,g,,
690,pizza hut,super supreme small thin n crispy slice,8,g,20,mg,390,g,14,g,7,g,3,g,0,g,1,g,2,g,,
691,pizza hut,supreme 18 inch slice,16,g,45,mg,860,g,52,g,19,g,7,g,0,g,4,g,4,g,,
692,pizza hut,supreme big new yorker slice,15,g,35,mg,730,g,49,g,17,g,6,g,0,g,4,g,3,g,,
693,pizza hut,supreme express personal pan pizza,8,g,15,mg,360,g,18,g,7,g,3,g,0,g,1,g,2,g,,
694,pizza hut,supreme heart shape pizza,79,g,200,mg,3300,g,159,g,73,g,34,g,1.5,g,14,g,13,g,,
695,pizza hut,supreme large hand tossed slice,14,g,35,mg,630,g,35,g,14,g,6,g,0,g,3,g,2,g,,
696,pizza hut,supreme large original pan slice,20,g,40,mg,740,g,37,g,16,g,7,g,0,g,2,g,2,g,,
697,pizza hut,supreme large original stuffed crust slice,18,g,45,mg,770,g,36,g,16,g,8,g,0,g,3,g,3,g,,
698,pizza hut,supreme large thin n crispy slice,14,g,40,mg,680,g,30,g,14,g,6,g,0,g,2,g,5,g,,
699,pizza hut,supreme medium hand tossed slice,10,g,25,mg,450,g,26,g,10,g,4,g,0,g,2,g,2,g,,
700,pizza hut,supreme medium original pan slice,13,g,25,mg,500,g,29,g,11,g,5,g,0,g,2,g,2,g,,
701,pizza hut,supreme medium thin n crispy slice,9,g,25,mg,490,g,23,g,10,g,4.5,g,0,g,2,g,3,g,,
702,pizza hut,supreme personal pan pizza slice,8,g,15,mg,360,g,18,g,7,g,3,g,0,g,1,g,2,g,,
703,pizza hut,supreme rectangle slice,12,g,25,mg,510,g,29,g,11,g,4.5,g,0,g,2,g,2,g,,
704,pizza hut,supreme small express hand tossed pizza,12,g,30,mg,500,g,33,g,12,g,5,g,0,g,2,g,2,g,,
705,pizza hut,supreme small hand tossed slice,6,g,15,mg,280,g,17,g,6,g,2.5,g,0,g,1,g,1,g,,
706,pizza hut,supreme small thin n crispy slice,5,g,15,mg,290,g,14,g,6,g,2.5,g,0,g,1,g,2,g,,
707,pizza hut,supreme udis gluten free crust,6,g,15,mg,270,g,15,g,5,g,2.5,g,0,g,1,g,3,g,,
708,pizza hut,supremo sandwich local specialty w potato chips,53,g,140,mg,3270,g,87,g,55,g,15,g,1,g,4,g,10,g,,
709,pizza hut,supremo sandwich local specialty w straight cut fries,67,g,140,mg,4070,g,131,g,57,g,18,g,1,g,6,g,11,g,,
710,pizza hut,supremo sandwich w potato chips,50,g,100,mg,2920,g,86,g,44,g,14,g,0.5,g,4,g,9,g,,
711,pizza hut,supremo sandwich w straight cut fries,64,g,100,mg,3720,g,130,g,46,g,17,g,1,g,6,g,10,g,,
712,pizza hut,taco pizza local specialty large hand tossed slice,16,g,40,mg,680,g,40,g,17,g,8,g,0,g,5,g,2,g,,
713,pizza hut,taco pizza local specialty large original pan slice,22,g,40,mg,800,g,42,g,19,g,9,g,0.5,g,4,g,2,g,,
714,pizza hut,taco pizza local specialty large original stuffed crust slice,19,g,50,mg,840,g,41,g,19,g,9,g,0.5,g,5,g,2,g,,
715,pizza hut,taco pizza local specialty large thin n crispy slice,15,g,40,mg,740,g,35,g,17,g,8,g,0.5,g,4,g,4,g,,
716,pizza hut,taco pizza local specialty medium hand tossed slice,11,g,30,mg,500,g,30,g,12,g,5,g,0,g,3,g,2,g,,
717,pizza hut,taco pizza local specialty medium original pan slice,14,g,30,mg,560,g,32,g,13,g,6,g,0,g,4,g,2,g,,
718,pizza hut,taco pizza local specialty medium thin n crispy slice,11,g,30,mg,550,g,27,g,12,g,5,g,0,g,3,g,3,g,,
719,pizza hut,taco pizza local specialty personal pan pizza slice,7,g,15,mg,330,g,19,g,7,g,3,g,0,g,2,g,2,g,,
720,pizza hut,taco pizza local specialty rectangle slice,13,g,30,mg,580,g,33,g,13,g,6,g,0,g,4,g,2,g,,
721,pizza hut,taco pizza local specialty small hand tossed slice,5,g,15,mg,250,g,18,g,6,g,2.5,g,0,g,2,g,1,g,,
722,pizza hut,taco pizza local specialty small thin n crispy slice,5,g,15,mg,260,g,15,g,6,g,2.5,g,0,g,2,g,2,g,,
723,pizza hut,tecate,0,g,0,mg,15,g,13,g,2,g,0,g,0,g,0,g,0,g,,
724,pizza hut,the carnivore the edge slice limited time,10,g,25,mg,680,g,13,g,10,g,5,g,0,g,2,g,2,g,,
725,pizza hut,the ultimate the edge slice limited time,9,g,25,mg,630,g,14,g,9,g,4.5,g,0,g,2,g,3,g,,
726,pizza hut,the ultimate chocolate chip cookie,9,g,10,mg,110,g,26,g,2,g,4.5,g,0,g,1,g,17,g,,
727,pizza hut,the ultimate chocolate chip cookie 1 6th slice,12,g,15,mg,150,g,35,g,2,g,6,g,0,g,1,g,23,g,,
728,pizza hut,the vegetarian the edge slice limited time,6,g,15,mg,540,g,14,g,8,g,3,g,0,g,2,g,3,g,,
729,pizza hut,thousand island dressing cup side salad,12,g,10,mg,260,g,7,g,0,g,2,g,0,g,0,g,6,g,,
730,pizza hut,thousand island dressing for entree shared salad,24,g,20,mg,520,g,14,g,1,g,4,g,0,g,1,g,11,g,,
731,pizza hut,triple chocolate brownie 1 6th square,16,g,25,mg,120,g,51,g,4,g,5,g,0,g,3,g,34,g,,
732,pizza hut,triple chocolate brownie 1 9th square,10,g,15,mg,80,g,34,g,3,g,3.5,g,0,g,2,g,25,g,,
733,pizza hut,triple meat italiano 18 inch slice,17,g,45,mg,940,g,50,g,19,g,8,g,0,g,4,g,3,g,,
734,pizza hut,tuscani creamy chicken alfredo pasta,57,g,95,mg,1850,g,77,g,42,g,16,g,0.5,g,6,g,8,g,,
735,pizza hut,tuscani meaty marinara pasta,40,g,100,mg,1990,g,88,g,42,g,17,g,2,g,7,g,18,g,,
736,pizza hut,twisty cheese stick each,14,g,20,mg,660,g,59,g,14,g,5,g,0,g,3,g,1,g,,
737,pizza hut,ultimate cheese lovers 18 inch slice,21,g,50,mg,820,g,49,g,21,g,9,g,0,g,3,g,2,g,,
738,pizza hut,ultimate cheese lovers big new yorker slice,14,g,35,mg,620,g,47,g,17,g,6,g,0,g,3,g,1,g,,
739,pizza hut,ultimate cheese lovers express personal pan pizza,8,g,15,mg,330,g,17,g,8,g,3.5,g,0,g,1,g,2,g,,
740,pizza hut,ultimate cheese lovers heart shape pizza,74,g,195,mg,2900,g,148,g,78,g,36,g,2,g,11,g,8,g,,
741,pizza hut,ultimate cheese lovers large hand tossed slice,13,g,35,mg,540,g,33,g,15,g,6,g,0,g,2,g,1,g,,
742,pizza hut,ultimate cheese lovers large original pan slice,20,g,40,mg,670,g,36,g,17,g,8,g,0,g,2,g,2,g,,
743,pizza hut,ultimate cheese lovers large original stuffed crust slice,16,g,40,mg,660,g,34,g,15,g,8,g,0,g,2,g,2,g,,
744,pizza hut,ultimate cheese lovers large thin n crispy slice,14,g,40,mg,620,g,28,g,15,g,7,g,0,g,2,g,4,g,,
745,pizza hut,ultimate cheese lovers medium hand tossed slice,10,g,25,mg,390,g,25,g,11,g,4.5,g,0,g,2,g,1,g,,
746,pizza hut,ultimate cheese lovers medium original pan slice,13,g,25,mg,470,g,27,g,12,g,5,g,0,g,2,g,1,g,,
747,pizza hut,ultimate cheese lovers medium thin n crispy slice,10,g,25,mg,450,g,22,g,11,g,5,g,0,g,1,g,3,g,,
748,pizza hut,ultimate cheese lovers personal pan pizza slice,8,g,15,mg,330,g,17,g,8,g,3.5,g,0,g,1,g,2,g,,
749,pizza hut,ultimate cheese lovers rectangle slice,12,g,25,mg,480,g,28,g,11,g,5,g,0,g,2,g,1,g,,
750,pizza hut,ultimate cheese lovers small express hand tossed pizza,10,g,25,mg,420,g,31,g,12,g,4.5,g,0,g,2,g,1,g,,
751,pizza hut,ultimate cheese lovers small hand tossed slice,6,g,15,mg,250,g,16,g,6,g,2.5,g,0,g,1,g,1,g,,
752,pizza hut,ultimate cheese lovers small thin n crispy slice,6,g,15,mg,270,g,13,g,6,g,2.5,g,0,g,1,g,2,g,,
753,pizza hut,veggie lovers 18 inch slice,12,g,30,mg,800,g,54,g,17,g,5,g,0,g,5,g,4,g,,
754,pizza hut,veggie lovers big new yorker slice,9,g,20,mg,610,g,50,g,14,g,4,g,0,g,4,g,3,g,,
755,pizza hut,veggie lovers express personal pan pizza,5,g,10,mg,290,g,18,g,6,g,2,g,0,g,1,g,2,g,,
756,pizza hut,veggie lovers heart shape pizza,48,g,110,mg,2690,g,163,g,58,g,22,g,1,g,16,g,14,g,,
757,pizza hut,veggie lovers large hand tossed slice,9,g,20,mg,510,g,36,g,11,g,4,g,0,g,3,g,3,g,,
758,pizza hut,veggie lovers large original pan slice,15,g,25,mg,620,g,38,g,14,g,5,g,0,g,3,g,3,g,,
759,pizza hut,veggie lovers large original stuffed crust slice,12,g,30,mg,650,g,37,g,13,g,6,g,0,g,3,g,3,g,,
760,pizza hut,veggie lovers large thin n crispy slice,8,g,20,mg,580,g,31,g,11,g,4,g,0,g,3,g,5,g,,
761,pizza hut,veggie lovers medium hand tossed slice,6,g,15,mg,370,g,27,g,8,g,2.5,g,0,g,2,g,2,g,,
762,pizza hut,veggie lovers medium original pan slice,9,g,15,mg,420,g,29,g,9,g,3.5,g,0,g,2,g,2,g,,
763,pizza hut,veggie lovers medium thin n crispy slice,6,g,15,mg,420,g,24,g,8,g,3,g,0,g,2,g,4,g,,
764,pizza hut,veggie lovers personal pan pizza slice,5,g,10,mg,290,g,18,g,6,g,2,g,0,g,1,g,2,g,,
765,pizza hut,veggie lovers rectangle slice,8,g,15,mg,440,g,30,g,9,g,3,g,0,g,2,g,2,g,,
766,pizza hut,veggie lovers small express hand tossed pizza,8,g,15,mg,410,g,33,g,10,g,3,g,0,g,3,g,2,g,,
767,pizza hut,veggie lovers small hand tossed slice,4,g,10,mg,230,g,17,g,5,g,1.5,g,0,g,1,g,1,g,,
768,pizza hut,veggie lovers small thin n crispy slice,3,g,10,mg,250,g,14,g,4,g,1.5,g,0,g,1,g,2,g,,
769,pizza hut,veggie lovers udis gluten free crust,3.5,g,10,mg,230,g,15,g,4,g,1.5,g,0,g,1,g,3,g,,
770,pizza hut,white wine,0,g,0,mg,10,g,5,g,0,g,0,g,0,g,0,g,2,g,,
771,pizza hut,yuengling,0,g,0,mg,15,g,12,g,1,g,0,g,0,g,0,g,0,g,,
772,pizza hut,zesty italian salad,23,g,35,mg,1370,g,33,g,19,g,7,g,0,g,4,g,7,g,,
773,pizza hut,zesty italian side salad,11,g,20,mg,690,g,18,g,10,g,3.5,g,0,g,2,g,4,g,,
774,pizza hut,ziegenbock,0,g,0,mg,15,g,11,g,1,g,0,g,0,g,0,g,0,g,,
775,www.menuwithnutrition.com,pizza hut menu,,,,,,,,,,,,,,,,,,,,
776,pizza inn,regular spaghetti with marinara sauce without breadsticks,16,g,0,mg,870,g,90,g,16,g,2.7,g,0.5,g,6.8,g,18,g,,
777,pizza inn,garlic bread,2.5,g,0,mg,185,g,13,g,2.5,g,0.8,g,0,g,0.5,g,0.5,g,,
778,pizza inn,garlic cheese bread without sauce medium,6.8,g,5,mg,248,g,13,g,3.8,g,1.8,g,0.2,g,0.4,g,0.6,g,,
779,pizza inn,tater tots 5 oz without sauce,11,g,0,mg,458,g,26,g,3,g,3,g,0,g,3,g,0,g,,
780,pizza inn,pepperoni twist without sauce,14,g,23,mg,737,g,31,g,10,g,4.8,g,0,g,1.1,g,1.7,g,,
781,pizza inn,bone in chicken wings 10 without sauce,40,g,189,mg,179,g,0,g,45,g,11,g,0,g,0,g,0,g,,
782,pizza inn,jojos spicy crackers,1.1,g,0,mg,35,g,2.4,g,0.4,g,0.2,g,0,g,0.2,g,0.1,g,,
783,pizza inn,boneless wings 10 without sauce,26,g,91,mg,1098,g,27,g,30,g,6,g,0,g,1.7,g,0,g,,
784,pizza inn,breadstick 1 without sauce,3.2,g,4,mg,230,g,16,g,2.7,g,1,g,0,g,1,g,1,g,,
785,pizza inn,crackers with salt,0.6,g,0,mg,33,g,2.2,g,0.4,g,0.1,g,0,g,0.1,g,0.1,g,,
786,pizza inn,mozzarella cheese sticks without sauce,4.5,g,10,mg,270,g,8,g,4,g,2,g,0,g,0,g,0,g,,
787,pizza inn,jalapeno poppers 1 without dressing,5.6,g,5,mg,285,g,7,g,2,g,1.5,g,0,g,0,g,0.5,g,,
788,pizza inn,large garlic roll without sauce,3,g,1,mg,177,g,14,g,2.7,g,0.7,g,0,g,0.5,g,0.6,g,,
789,pizza inn,tater tots 9 oz without sauce,24,g,0,mg,990,g,57,g,6,g,6,g,0,g,6,g,0,g,,
790,pizza inn,garlic cheese bread without sauce small,5.5,g,5,mg,219,g,13,g,3.5,g,1.5,g,0.2,g,0.4,g,0.6,g,,
791,pizza inn,garlic cheese bread without sauce large,7.4,g,6,mg,263,g,14,g,4,g,2,g,0.2,g,0.5,g,0.7,g,,
792,pizza inn,breadstick with cheese 1 without sauce,6,g,14,mg,349,g,16,g,5.7,g,3,g,0,g,1,g,1,g,,
793,pizza inn,crackers with magic dust 1 piece,0.4,g,0,mg,27,g,2.2,g,0.4,g,0.1,g,0,g,0.1,g,0.1,g,,
794,pizza inn,small garlic roll without sauce,2.4,g,1,mg,147,g,12,g,2.3,g,0.5,g,0,g,0.5,g,0.5,g,,
795,pizza inn,giant new york pan crust denver omelet breakfast pizza,14,g,61,mg,645,g,28,g,11,g,3.8,g,0.2,g,1,g,1.8,g,,
796,pizza inn,cinnamon roll,10,g,0,mg,413,g,42,g,5,g,2,g,1,g,1.3,g,12,g,,
797,pizza inn,giant new york pan crust egg and cheese breakfast pizza,13,g,54,mg,476,g,27,g,8.6,g,3.2,g,0.3,g,0.9,g,1.4,g,,
798,pizza inn,add on bacon for large breakfast pizza,5,g,19,mg,294,g,0,g,6,g,1.8,g,0,g,0,g,0,g,,
799,pizza inn,medium new york pan crust denver omelet breakfast pizza,12,g,56,mg,539,g,23,g,10,g,3.8,g,0,g,1,g,1.6,g,,
800,pizza inn,medium new york pan crust cheese and egg breakfast pizza,11,g,53,mg,383,g,22,g,8.4,g,3.5,g,0,g,0.8,g,1.2,g,,
801,pizza inn,small new york pan crust cheese and egg breakfast pizza,9.2,g,46,mg,379,g,21,g,6.9,g,2.4,g,0.3,g,0.7,g,1.1,g,,
802,pizza inn,add on sausage for large breakfast pizza,4.6,g,12,mg,103,g,0.3,g,2.2,g,1.6,g,0,g,0,g,0,g,,
803,pizza inn,individual new york pan crust denver omelet breakfast pizza,8.4,g,50,mg,473,g,21,g,8.4,g,2.3,g,0.1,g,0.8,g,1.4,g,,
804,pizza inn,small new york pan crust denver omelet breakfast pizza,11,g,51,mg,587,g,23,g,9.3,g,3,g,0.5,g,1,g,1.5,g,,
805,pizza inn,add on bacon for individual breakfast pizza,9.2,g,35,mg,535,g,0,g,11,g,3.2,g,0,g,0,g,0,g,,
806,pizza inn,large new york pan crust denver omelet breakfast pizza,13,g,58,mg,619,g,26,g,11,g,3.6,g,0.2,g,1,g,1.7,g,,
807,pizza inn,add on bacon for giant breakfast pizza,3.8,g,15,mg,223,g,0,g,4.5,g,1.3,g,0,g,0,g,0,g,,
808,pizza inn,add on ham for small breakfast pizza,0.6,g,5,mg,148,g,0.2,g,2,g,0.2,g,0,g,0,g,0,g,,
809,pizza inn,sausage breakfast biscuit sandwich,26,g,45,mg,951,g,26,g,11,g,11,g,0,g,1,g,2,g,,
810,pizza inn,add on sausage for medium breakfast pizza,5.7,g,15,mg,128,g,0.3,g,2.7,g,2,g,0,g,0,g,0,g,,
811,pizza inn,add on scrambled egg patty for breakfast sandwich,4,g,136,mg,141,g,1,g,4.2,g,1.3,g,0,g,0,g,0.3,g,,
812,pizza inn,add on bacon for small breakfast pizza,3,g,12,mg,178,g,0,g,3.6,g,1,g,0,g,0,g,0,g,,
813,pizza inn,add on bacon for medium breakfast pizza,3.4,g,13,mg,200,g,0,g,4,g,1.2,g,0,g,0,g,0,g,,
814,pizza inn,add on sausage for small breakfast pizza,5,g,13,mg,107,g,0.3,g,2.3,g,1.7,g,0,g,0,g,0,g,,
815,pizza inn,add on sausage for individual breakfast pizza,16,g,42,mg,353,g,1,g,7.4,g,5.6,g,0,g,0,g,0,g,,
816,pizza inn,add on ham for large breakfast pizza,1,g,7,mg,195,g,0.3,g,2.5,g,0.3,g,0,g,0,g,0,g,,
817,pizza inn,add on american cheese for breakfast sandwich,4.5,g,11,mg,254,g,0,g,3,g,3,g,0,g,0,g,0,g,,
818,pizza inn,add on sausage for giant breakfast pizza,6.7,g,18,mg,150,g,0.4,g,3.2,g,2.4,g,0,g,0,g,0,g,,
819,pizza inn,chicken breakfast biscuit sandwich,22,g,35,mg,1331,g,44,g,18,g,7,g,0,g,2,g,2,g,,
820,pizza inn,ham breakfast biscuit sandwich,17,g,15,mg,841,g,25,g,7,g,7,g,0,g,1,g,2,g,,
821,pizza inn,add on ham for giant breakfast pizza,1,g,7,mg,207,g,0.3,g,2.6,g,0.3,g,0,g,0,g,0,g,,
822,pizza inn,large new york pan crust cheese and egg breakfast pizza,12,g,51,mg,451,g,25,g,8,g,3,g,0.3,g,1,g,1.3,g,,
823,pizza inn,egg and cheese breakfast biscuit sandwich,18,g,147,mg,965,g,26,g,10,g,9.3,g,0,g,1,g,2.3,g,,
824,pizza inn,sausage patty,17,g,45,mg,380,g,1,g,8,g,6,g,0,g,0,g,0,g,,
825,pizza inn,add on ham for medium breakfast pizza,0.8,g,6,mg,178,g,0.3,g,2.3,g,0.3,g,0,g,0,g,0,g,,
826,pizza inn,hash brown patty,8,g,0,mg,720,g,14,g,1,g,2,g,3,g,2,g,0,g,,
827,pizza inn,add on ham for individual breakfast pizza,2,g,17,mg,488,g,0.7,g,6.2,g,0.7,g,0,g,0,g,0,g,,
828,pizza inn,bacon breakfast biscuit sandwich,15,g,10,mg,824,g,25,g,6.2,g,7,g,0,g,1,g,2,g,,
829,pizza inn,individual new york pan crust cheese and eggs breakfast pizza,7.8,g,45,mg,344,g,21,g,6.4,g,2,g,0.2,g,0.7,g,1.1,g,,
830,pizza inn,individual strawberry pizzert,8.7,g,2,mg,307,g,42,g,3.4,g,1.6,g,0.5,g,1.3,g,18,g,,
831,pizza inn,medium pineapple pizzert,7,g,2,mg,234,g,27,g,2.8,g,1.3,g,0.4,g,0.8,g,8.5,g,,
832,pizza inn,individual chocolate chip pizzert without icing,10,g,2,mg,298,g,32,g,3.5,g,2.5,g,0.3,g,1.2,g,11,g,,
833,pizza inn,medium chocolate chip pizzert without icing,8,g,2,mg,232,g,26,g,2.8,g,2.2,g,0.2,g,1,g,9.6,g,,
834,pizza inn,small cinnamon stromboli,4.5,g,0,mg,205,g,25,g,2.7,g,0.8,g,0.3,g,0.7,g,8.8,g,,
835,pizza inn,large pineapple pizzert,9,g,2,mg,308,g,35,g,3.7,g,1.7,g,0.5,g,1,g,11,g,,
836,pizza inn,medium strawberry pizzert,6.9,g,2,mg,237,g,30,g,2.7,g,1.3,g,0.4,g,0.9,g,11,g,,
837,pizza inn,large fruit cinnamon stromboli without topping,4.4,g,0,mg,206,g,24,g,3,g,0.7,g,0.1,g,0.7,g,7.5,g,,
838,pizza inn,medium cherry pizzert,7,g,2,mg,243,g,30,g,2.7,g,1.3,g,0.4,g,1,g,9.2,g,,
839,pizza inn,soft serve ice cream buffet,4,g,0,mg,109,g,26,g,0,g,3.4,g,0,g,0,g,19,g,,
840,pizza inn,individual cookies n cream pizzert,9.6,g,2,mg,327,g,42,g,3.4,g,2,g,0.8,g,0.7,g,19,g,,
841,pizza inn,individual pineapple pizzert,8.7,g,2,mg,302,g,36,g,3.7,g,1.6,g,0.5,g,1,g,12,g,,
842,pizza inn,medium pineapple upside down cake without icing,3.8,g,1,mg,130,g,14,g,1.6,g,0.7,g,0.1,g,0.4,g,4.8,g,,
843,pizza inn,medium peach pizzert,7,g,2,mg,236,g,31,g,2.7,g,1.3,g,0.4,g,1,g,11,g,,
844,pizza inn,individual fruit cinnamon stromboli without topping,4.4,g,0,mg,225,g,27,g,3.5,g,0.7,g,0,g,0.8,g,7.8,g,,
845,pizza inn,giant chocolate chip pizzert without icing,14,g,3,mg,398,g,55,g,4.7,g,3.7,g,0.4,g,1.7,g,26,g,,
846,pizza inn,medium apple pizzert,7,g,2,mg,243,g,33,g,2.7,g,1.3,g,0.4,g,0.6,g,14,g,,
847,pizza inn,small pineapple upside down cake without icing,4.2,g,1,mg,140,g,15,g,1.6,g,0.8,g,0.1,g,0.4,g,5,g,,
848,pizza inn,small bavarian cream pizzert without topping,10,g,2,mg,330,g,37,g,3.5,g,1.8,g,0.5,g,0.8,g,13,g,,
849,pizza inn,large ooey gooey cinnamon bread,4.5,g,1,mg,155,g,17,g,1.8,g,0.8,g,0.1,g,0.4,g,6.8,g,,
850,pizza inn,small pineapple pizzert,9.6,g,2,mg,316,g,37,g,3.7,g,1.8,g,0.5,g,1,g,12,g,,
851,pizza inn,individual cinnamon sticks,2,g,0,mg,2,g,11,g,1.7,g,0.3,g,0,g,0.4,g,1.3,g,,
852,pizza inn,individual peach pizzert,8.7,g,2,mg,305,g,44,g,3.4,g,1.6,g,0.5,g,1.4,g,17,g,,
853,pizza inn,small fruit pie without toppings,5.4,g,1,mg,241,g,27,g,3,g,1,g,0.2,g,0.7,g,8.3,g,,
854,pizza inn,giant banana pudding pizzert,14,g,3,mg,493,g,55,g,5.3,g,3,g,0.4,g,1,g,20,g,,
855,pizza inn,small cinnamon sticks,2.8,g,0,mg,132,g,13,g,2,g,0.5,g,0,g,0.4,g,2,g,,
856,pizza inn,giant cinnamon stromboli,6,g,0,mg,281,g,34,g,3.6,g,1,g,0.5,g,1,g,13,g,,
857,pizza inn,giant bavarian cream pizzert without topping,12,g,3,mg,418,g,47,g,4.6,g,2.2,g,0.7,g,1,g,15,g,,
858,pizza inn,giant fruit cinnamon stromboli without topping,5,g,0,mg,231,g,27,g,3.4,g,0.8,g,0.2,g,0.8,g,8.4,g,,
859,pizza inn,small banana pudding pizzert,13,g,2,mg,410,g,48,g,4.5,g,3,g,0.3,g,1,g,18,g,,
860,pizza inn,medium cookies n cream pizzert,7.8,g,2,mg,261,g,33,g,2.7,g,1.5,g,0.7,g,0.6,g,15,g,,
861,pizza inn,small apple pizzert,9.6,g,2,mg,331,g,46,g,3.5,g,2,g,0.5,g,1,g,21,g,,
862,pizza inn,giant ooey gooey cinnamon bread,4.7,g,1,mg,166,g,19,g,2,g,0.9,g,0.2,g,0.4,g,7.2,g,,
863,pizza inn,giant pineapple pizzert,12,g,3,mg,401,g,45,g,4.8,g,2.2,g,0.7,g,1.3,g,14,g,,
864,pizza inn,giant fruit pie without toppings,6.4,g,1,mg,304,g,33,g,3.8,g,1.1,g,0.2,g,1,g,9.8,g,,
865,pizza inn,giant cherry pizzert,12,g,3,mg,414,g,50,g,4.6,g,2.2,g,0.7,g,1.5,g,15,g,,
866,pizza inn,small cherry pizzert,9.6,g,2,mg,331,g,43,g,3.5,g,1.8,g,0.5,g,1.3,g,24,g,,
867,pizza inn,medium fruit cinnamon stromboli without topping,3.7,g,0,mg,173,g,21,g,2.5,g,0.6,g,0.4,g,0.6,g,6.4,g,,
868,pizza inn,large cinnamon sticks,3,g,0,mg,147,g,15,g,2.3,g,0.5,g,0,g,0.5,g,2,g,,
869,pizza inn,small blueberry pizzert,9.6,g,2,mg,331,g,44,g,3.5,g,1.8,g,0.5,g,0.8,g,16,g,,
870,pizza inn,individual ooey gooey cinnamon bread,15,g,4,mg,447,g,47,g,4.6,g,2.7,g,0.5,g,1,g,19,g,,
871,pizza inn,large banana pudding pizzert,11,g,2,mg,383,g,43,g,4.2,g,2.4,g,0.3,g,0.8,g,15,g,,
872,pizza inn,large pineapple upside down cake without icing,4.2,g,1,mg,148,g,16,g,1.8,g,0.8,g,0.1,g,0.4,g,5.3,g,,
873,pizza inn,individual fruit pie without toppings,5,g,1,mg,234,g,26,g,3,g,1,g,0.1,g,0.7,g,8.4,g,,
874,pizza inn,large cinnamon stromboli,5.4,g,0,mg,246,g,30,g,3.2,g,1,g,0.4,g,0.8,g,11,g,,
875,pizza inn,small ooey gooey cinnamon bread,5.4,g,1,mg,164,g,18,g,1.7,g,1,g,0.2,g,0.4,g,8,g,,
876,pizza inn,small strawberry pizzert,9.6,g,2,mg,320,g,41,g,3.5,g,1.8,g,0.5,g,1.2,g,17,g,,
877,pizza inn,large strawberry pizzert,9,g,2,mg,310,g,38,g,3.5,g,1.7,g,0.5,g,1.1,g,14,g,,
878,pizza inn,medium blueberry pizzert,7,g,2,mg,243,g,31,g,2.7,g,1.3,g,0.4,g,0.4,g,11,g,,
879,pizza inn,large apple pizzert,9,g,2,mg,318,g,43,g,3.5,g,1.7,g,0.5,g,1,g,17,g,,
880,pizza inn,individual cherry pizzert,8.7,g,2,mg,321,g,44,g,3.4,g,1.6,g,0.5,g,1.4,g,14,g,,
881,pizza inn,large fruit pie without toppings,5,g,1,mg,240,g,26,g,3,g,1,g,0.1,g,0.7,g,8,g,,
882,pizza inn,medium ooey gooey cinnamon bread,4.4,g,1,mg,142,g,16,g,1.6,g,0.8,g,0.2,g,0.3,g,6.5,g,,
883,pizza inn,individual blueberry pizzert,8.7,g,2,mg,321,g,45,g,3.4,g,1.6,g,0.5,g,0.8,g,17,g,,
884,pizza inn,medium fruit pie without toppings,4,g,1,mg,182,g,20,g,2.2,g,0.7,g,0,g,0.5,g,6,g,,
885,pizza inn,individual bavarian cream pizzert without topping,9,g,2,mg,313,g,34,g,3.4,g,1.6,g,0.5,g,0.8,g,11,g,,
886,pizza inn,medium bavarian cream pizzert without topping,7.2,g,2,mg,245,g,28,g,2.7,g,1.3,g,0.4,g,0.6,g,9.2,g,,
887,pizza inn,giant blueberry pizzert,12,g,3,mg,414,g,51,g,4.6,g,2.2,g,0.7,g,1,g,17,g,,
888,pizza inn,small cookies n cream pizzert,11,g,2,mg,351,g,44,g,3.6,g,2,g,1,g,0.8,g,20,g,,
889,pizza inn,large peach pizzert,9,g,2,mg,309,g,40,g,3.5,g,1.7,g,0.5,g,1.2,g,13,g,,
