,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
34,peets coffee and tea,meyer lemon gingersnap greek yogurt parfait northern california grab and go,7,g,20,mg,160,g,63,g,14,g,3,g,0,g,3,g,40,g,,
35,peets coffee and tea,roasted vegetable sandwich illinois grab and go,24,g,20,mg,2000,g,43,g,14,g,4,g,0,g,6,g,4,g,,
36,peets coffee and tea,roasted vegetable sandwich northern california grab and go,24,g,30,mg,620,g,48,g,16,g,5,g,0,g,6,g,1,g,,
37,peets coffee and tea,cheese and fruit box illinois grab and go,38,g,80,mg,680,g,33,g,25,g,17,g,0,g,7,g,12,g,,
38,peets coffee and tea,orzo salad northern california grab and go,12,g,0,mg,390,g,59,g,10,g,2,g,0,g,6,g,7,g,,
39,peets coffee and tea,meyer lemon gingersnap greek yogurt parfait southern california grab and go,2,g,10,mg,230,g,59,g,17,g,0,g,0,g,1,g,43,g,,
40,peets coffee and tea,cheese box northern california grab and go,37,g,70,mg,630,g,36,g,23,g,16,g,0,g,7,g,14,g,,
41,peets coffee and tea,blueberry greek yogurt parfait southern california grab and go,5,g,10,mg,170,g,45,g,18,g,0,g,0,g,3,g,30,g,,
42,peets coffee and tea,blueberry greek yogurt parfait illinois grab and go,5,g,10,mg,170,g,45,g,18,g,0,g,0,g,3,g,30,g,,
43,peets coffee and tea,ham sandwich northern california grab and go,23,g,75,mg,1130,g,45,g,31,g,7,g,0,g,5,g,2,g,,
44,peets coffee and tea,cheese and fruit box southern california grab and go,38,g,80,mg,680,g,33,g,25,g,17,g,0,g,7,g,12,g,,
45,peets coffee and tea,hard boiled egg southern california grab and go,5,g,190,mg,65,g,1,g,6,g,2,g,0,g,0,g,1,g,,
46,peets coffee and tea,orzo salad southern california grab and go,12,g,0,mg,790,g,57,g,9,g,1,g,0,g,4,g,8,g,,
47,peets coffee and tea,almond croissant,28,g,85,mg,330,g,42,g,9,g,15,g,0,g,2,g,12,g,,
48,peets coffee and tea,apple danish,16,g,50,mg,500,g,50,g,6,g,9,g,0.5,g,1,g,12,g,,
49,peets coffee and tea,banana bread,19,g,50,mg,470,g,77,g,7,g,3,g,0,g,2,g,44,g,,
50,peets coffee and tea,berry crumble bar,7,g,10,mg,130,g,42,g,3,g,3,g,0,g,3,g,23,g,,
51,peets coffee and tea,blueberry muffin,23,g,75,mg,680,g,97,g,10,g,6,g,0,g,3,g,49,g,,
52,peets coffee and tea,blueberry scone,17,g,40,mg,580,g,48,g,6,g,9,g,0,g,2,g,14,g,,
53,peets coffee and tea,brownie,26,g,70,mg,220,g,50,g,4,g,15,g,0.5,g,3,g,46,g,,
54,peets coffee and tea,butter croissant,20,g,60,mg,270,g,32,g,5,g,11,g,1,g,1,g,6,g,,
55,peets coffee and tea,caramelized queen tart,28,g,75,mg,380,g,58,g,6,g,17,g,0,g,1,g,33,g,,
56,peets coffee and tea,chocolate chip cookie,15,g,25,mg,340,g,74,g,7,g,8,g,0,g,3,g,40,g,,
57,peets coffee and tea,chocolate croissant,25,g,60,mg,300,g,42,g,6,g,15,g,1,g,2,g,11,g,,
58,peets coffee and tea,chocolate hazelnut brioche knot,25,g,80,mg,230,g,36,g,7,g,12,g,0,g,2,g,13,g,,
59,peets coffee and tea,chocolate scone,14,g,45,mg,410,g,47,g,5,g,10,g,0,g,2,g,15,g,,
60,peets coffee and tea,chouquette,3,g,30,mg,50,g,6,g,1,g,1.5,g,0,g,0,g,3,g,,
61,peets coffee and tea,gougere,3.5,g,30,mg,110,g,3,g,2,g,2,g,0,g,0,g,0,g,,
62,peets coffee and tea,ham and cheese croissant,28,g,90,mg,590,g,34,g,16,g,16,g,1,g,1,g,6,g,,
63,peets coffee and tea,holiday blend,0.05,g,0,mg,4.74,g,0,g,0.28,g,0,g,0,g,0,g,0,g,0.04,g
64,peets coffee and tea,honey bran muffin reduced fat,7,g,0,mg,910,g,94,g,8,g,0.5,g,0,g,10,g,58,g,,
65,peets coffee and tea,lemon bread,35,g,240,mg,260,g,63,g,7,g,20,g,1,g,1,g,39,g,,
66,peets coffee and tea,maple walnut scone,26,g,50,mg,430,g,71,g,8,g,10,g,0,g,4,g,23,g,,
67,peets coffee and tea,morning glory muffin with coconut vegan,25,g,0,mg,380,g,75,g,4,g,3,g,0,g,3,g,43,g,,
68,peets coffee and tea,peanut butter cookie vegan,14,g,0,mg,160,g,52,g,6,g,4.5,g,0,g,1,g,31,g,,
69,peets coffee and tea,vanilla cranberry scone vegan,11,g,0,mg,390,g,54,g,5,g,7,g,0,g,2,g,18,g,,
70,peets coffee and tea,white chocolate cranberry cookie,11,g,20,mg,290,g,55,g,4,g,5,g,0,g,1,g,34,g,,
71,pei wei asian diner,signature chicken lettuce wraps without sauce,46,g,30,mg,2540,g,66,g,34,g,9,g,0,g,7,g,21,g,,
72,pei wei asian diner,vietnamese chicken salad lettuce wraps without sauce,12,g,0,mg,610,g,31,g,17,g,2,g,0,g,4,g,11,g,,
73,pei wei asian diner,chili paste,0,g,0,mg,600,g,0,g,0,g,0,g,0,g,0,g,0,g,,
74,pei wei asian diner,kosher salt,0,g,0,mg,3840,g,0,g,0,g,0,g,0,g,0,g,0,g,,
75,pei wei asian diner,fortune cookie,0,g,0,mg,0,g,6,g,0,g,0,g,0,g,0,g,2,g,,
76,pei wei asian diner,thai donuts,19,g,20,mg,550,g,74,g,9,g,7,g,0,g,2,g,48,g,,
77,pei wei asian diner,fudge brownie,22,g,35,mg,260,g,57,g,6,g,6,g,0,g,3,g,38,g,,
78,pei wei asian diner,kids honey seared chicken without rice,30,g,30,mg,840,g,63,g,17,g,2.5,g,0,g,2,g,43,g,,
79,pei wei asian diner,kids lo mein noodle with steamed chicken,23,g,40,mg,1420,g,71,g,29,g,3.5,g,0,g,4,g,11,g,,
80,pei wei asian diner,kids wei better steamed orange chicken,19,g,40,mg,910,g,51,g,18,g,3,g,0,g,3,g,45,g,,
81,pei wei asian diner,kids honey seared steamed chicken without rice,17,g,40,mg,740,g,50,g,20,g,3,g,0,g,3,g,43,g,,
82,pei wei asian diner,kids honey seared shrimp without rice,32,g,60,mg,1100,g,63,g,12,g,2.5,g,0,g,2,g,43,g,,
83,pei wei asian diner,kids sweet and sour steamed chicken,17,g,38,mg,470,g,32,g,19,g,3,g,0,g,3,g,26,g,,
84,pei wei asian diner,kids sweet and sour fried shrimp,33,g,60,mg,1280,g,67,g,12,g,3,g,0,g,3,g,45,g,,
85,pei wei asian diner,kids lo mein noodles with shrimp,23,g,60,mg,1540,g,58,g,21,g,3,g,0,g,5,g,10,g,,
86,pei wei asian diner,kids lo mein noodle with steamed shrimp,21,g,85,mg,1470,g,70,g,21,g,3.5,g,0,g,4,g,11,g,,
87,pei wei asian diner,kids lo mein noodles with fried five spice tofu and vegetables,33,g,20,mg,1510,g,69,g,23,g,5,g,0,g,10,g,16,g,,
88,pei wei asian diner,kids we better orange steamed five spice tofu and fresh vegetables,23,g,0,mg,1100,g,62,g,18,g,4,g,0,g,8,g,51,g,,
89,pei wei asian diner,kids honey seared steamed vegetables and tofu without rice,29,g,25,mg,1620,g,80,g,27,g,5,g,0,g,10,g,17,g,,
90,pei wei asian diner,kids sweet and sour steak without rice,21,g,15,mg,610,g,35,g,14,g,4.5,g,0.5,g,3,g,26,g,,
91,pei wei asian diner,kids lo mein noodles with steamed five spice tofu and vegetables,27,g,25,mg,1520,g,77,g,23,g,5,g,0,g,9,g,15,g,,
92,pei wei asian diner,kids wei better orange fried shrimp,33,g,60,mg,1280,g,67,g,12,g,3,g,0,g,3,g,45,g,,
93,pei wei asian diner,kids wei better steamed orange steak without rice,19,g,20,mg,940,g,53,g,15,g,4,g,0.5,g,3,g,45,g,,
94,pei wei asian diner,kids sweet and sour steamed shrimp without rice,16,g,60,mg,520,g,32,g,11,g,2.5,g,0,g,2,g,26,g,,
95,pei wei asian diner,kids pei wei better steamed orange shrimp without rice,16,g,60,mg,960,g,52,g,12,g,2.5,g,0,g,3,g,45,g,,
96,pei wei asian diner,kids honey seared shrimp,32,g,60,mg,1100,g,63,g,12,g,3,g,0,g,2,g,43,g,,
97,pei wei asian diner,kids wei better orange fried five spice tofu and vegetables,29,g,0,mg,1160,g,65,g,17,g,5,g,0,g,9,g,51,g,,
98,pei wei asian diner,kids honey seared steak without rice,21,g,15,mg,870,g,52,g,15,g,4.5,g,0.5,g,3,g,43,g,,
99,pei wei asian diner,kids honey seared vegetables and tofu without rice,14,g,0,mg,980,g,61,g,16,g,2,g,0,g,8,g,49,g,,
100,pei wei asian diner,kids wei better orange fresh vegetables,15,g,0,mg,830,g,55,g,3,g,3,g,0,g,3,g,47,g,,
101,pei wei asian diner,fried rice regular,20,g,152,mg,2360,g,118,g,18,g,4,g,0,g,4,g,25,g,,
102,pei wei asian diner,build your own spicy general tsos regular,16,g,0,mg,2250,g,45,g,5,g,3,g,0,g,4,g,31,g,,
103,pei wei asian diner,build your own cauliflower fried rice includes cauliflower rice small,27,g,185,mg,1200,g,25,g,13,g,5,g,0,g,6,g,14,g,,
104,pei wei asian diner,brown rice regular,3,g,0,mg,0,g,73,g,7,g,0,g,0,g,6,g,0,g,,
105,pei wei asian diner,white rice,0,g,0,mg,0,g,65.5,g,5.1,g,0,g,0,g,1.5,g,1.5,g,,
106,pei wei asian diner,build your own thai dynamite regular,15,g,0,mg,1830,g,37,g,5,g,3,g,0,g,3,g,30,g,,
107,pei wei asian diner,build your own wei better orange regular,15,g,0,mg,1080,g,60,g,2,g,3,g,0,g,1,g,56,g,,
108,pei wei asian diner,add to build your own cauliflower rice,8,g,0,mg,70,g,11,g,5,g,1,g,0,g,5,g,5,g,,
109,pei wei asian diner,build your own teriyaki regular,15,g,0,mg,2650,g,81,g,7,g,3,g,0,g,5,g,68,g,,
110,pei wei asian diner,build your own ginger broccoli regular,20,g,0,mg,2920,g,45,g,5,g,3,g,0,g,4,g,29,g,,
111,pei wei asian diner,add to bento box chicken pot sticker,2,g,10,mg,140,g,6,g,3,g,0,g,0,g,0,g,0,g,,
112,pei wei asian diner,fried brown rice with chicken bento box,22,g,185,mg,2370,g,82,g,14,g,4,g,0,g,7,g,15,g,,
113,pei wei asian diner,add to build your own cauliflower fried rice,27,g,185,mg,2430,g,41,g,15,g,5,g,0,g,7,g,28,g,,
114,pei wei asian diner,noodles regualr,8,g,35,mg,810,g,79,g,14,g,2,g,0,g,3,g,2,g,,
115,pei wei asian diner,build your own mongolian regularq,20,g,0,mg,2020,g,36,g,4,g,3,g,0,g,1,g,29,g,,
116,pei wei asian diner,add to bento box cauliflower rice,4,g,0,mg,35,g,6,g,3,g,1,g,0,g,3,g,3,g,,
117,pei wei asian diner,cauliflower fried rice bento box,28,g,185,mg,995,g,26,g,11,g,6,g,0,g,7,g,14,g,,
118,pei wei asian diner,kung pao bento box,33,g,0,mg,1540,g,28,g,9,g,5,g,0,g,5,g,17,g,,
119,pei wei asian diner,fried five spice tofu only regular,37,g,0,mg,520,g,23,g,42,g,5,g,0,g,2,g,9,g,,
120,pei wei asian diner,sweet and sour bento box,15,g,0,mg,500,g,43,g,1,g,3,g,0,g,2,g,38,g,,
121,pei wei asian diner,add to build your own mixed salad greens,0,g,0,mg,65,g,0,g,1,g,0,g,0,g,0,g,2,g,,
122,pei wei asian diner,general tsos bento box,16,g,0,mg,1130,g,26,g,3,g,3,g,0,g,2,g,16,g,,
123,pei wei asian diner,house rolled mango california sushi roll,1,g,1,mg,188,g,7,g,2,g,0,g,0,g,1,g,3,g,,
124,pei wei asian diner,house rolled spicy tuna sushi roll,2,g,4,mg,160,g,6,g,2,g,0,g,0,g,1,g,2,g,,
125,pei wei asian diner,add to build your own steamed shrimp regular,2,g,155,mg,330,g,1,g,24,g,0,g,0,g,0,g,0,g,,
126,pei wei asian diner,add to bento box brown rice,1,g,0,mg,0,g,27,g,3,g,0,g,0,g,2,g,0,g,,
127,pei wei asian diner,add to build your own fresh cooked crispy shrimp regular,34,g,115,mg,890,g,30,g,19,g,0,g,0,g,0,g,0,g,,
128,pei wei asian diner,build your own cauliflower fried rice includes cauliflower rice regular,27,g,185,mg,2430,g,41,g,15,g,5,g,0,g,7,g,28,g,,
129,pei wei asian diner,add to bento box fresh wok cooked shrimp,16,g,60,mg,125,g,0,g,9,g,2.5,g,0,g,0,g,0,g,,
130,pei wei asian diner,build your own honey seared regular,26,g,0,mg,850,g,60,g,1,g,4,g,0,g,0,g,45,g,,
131,pei wei asian diner,pei wei original bento box,20,g,0,mg,590,g,71,g,2,g,3,g,0,g,2,g,64,g,,
132,pei wei asian diner,add to build your own noodles small,4,g,20,mg,410,g,40,g,7,g,1,g,0,g,1,g,1,g,,
133,pei wei asian diner,fried white rice with chicken bento box,23,g,185,mg,2550,g,115,g,19,g,4,g,0,g,9,g,23,g,,
134,pei wei asian diner,build your own kung pao small,33,g,0,mg,1540,g,28,g,9,g,5,g,0,g,5,g,17,g,,
135,pei wei asian diner,add to bento box orange slices,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,1,g,0,g,,
136,pei wei asian diner,add to bento box steamed shrimp,1,g,80,mg,170,g,1,g,12,g,0,g,0,g,0,g,0,g,,
137,pei wei asian diner,add to build your own steamed five spice tofu,8,g,2,mg,520,g,23,g,42,g,0,g,0,g,2,g,9,g,,
138,pei wei asian diner,add to benton box grass fed steak,23,g,20,mg,280,g,5,g,16,g,5,g,0,g,1,g,0,g,,
139,pei wei asian diner,build your own sesame regular,21,g,0,mg,2530,g,53,g,6,g,3,g,0,g,4,g,40,g,,
140,pei wei asian diner,steamed five spice tofu only small,5,g,0,mg,300,g,13,g,24,g,0,g,0,g,1,g,5,g,,
141,pei wei asian diner,build your own spicy general tsos small,16,g,0,mg,1130,g,26,g,3,g,3,g,0,g,2,g,16,g,,
142,pei wei asian diner,add to bento box or build your own wok fried sliced chicken,23,g,40,mg,95,g,1,g,17,g,3,g,0,g,0,g,0,g,,
143,pei wei asian diner,add to bento box steamed chicken regular,18,g,60,mg,920,g,47,g,25,g,3,g,0,g,1,g,43,g,,
144,pei wei asian diner,fried five spice tofu only small,20,g,0,mg,300,g,13,g,24,g,3,g,0,g,1,g,5,g,,
145,pei wei asian diner,mongolian bento box,20,g,0,mg,1340,g,24,g,3,g,3,g,0,g,1,g,19,g,,
146,pei wei asian diner,build your own ginger broccoli small,20,g,0,mg,2010,g,33,g,5,g,3,g,0,g,4,g,20,g,,
147,pei wei asian diner,add to build your own fresh cooked crispy shrimp small,17,g,60,mg,450,g,15,g,9,g,0,g,0,g,0,g,0,g,,
148,pei wei asian diner,add to build your own grass fed steak small,23,g,20,mg,280,g,5,g,16,g,5,g,0,g,1,g,0,g,,
149,pei wei asian diner,build your own fried rice including brown rice regular,20,g,185,mg,2370,g,95,g,14,g,4,g,0,g,4,g,17,g,,
150,pei wei asian diner,steamed five spice tofu only regular,8,g,2,mg,520,g,23,g,42,g,0,g,0,g,2,g,9,g,,
151,pei wei asian diner,add to bento box white rice,0,g,0,mg,0,g,33,g,3,g,0,g,0,g,1,g,1,g,,
152,pei wei asian diner,build your own fried rice including brown rice small,22,g,185,mg,2370,g,82,g,14,g,4,g,0,g,7,g,15,g,,
153,pei wei asian diner,fried rice small,20,g,185,mg,2180,g,95,g,14,g,4,g,0,g,4,g,17,g,,
154,pei wei asian diner,add to build your own grass fed steak regular,29,g,30,mg,510,g,8,g,29,g,7,g,0,g,2,g,0,g,,
155,pei wei asian diner,teriyaki bento box,15,g,0,mg,1980,g,60,g,5,g,3,g,0,g,4,g,50,g,,
156,pei wei asian diner,build your own pei wei original regular,20,g,0,mg,770,g,97,g,3,g,3,g,0,g,3,g,87,g,,
157,pei wei asian diner,add to build your own steamed five spice tofu small,5,g,0,mg,300,g,13,g,24,g,0,g,0,g,1,g,5,g,,
158,pei wei asian diner,build your own pei wei original small,20,g,0,mg,590,g,71,g,2,g,3,g,0,g,2,g,64,g,,
159,pei wei asian diner,add to bento box steamed five spice tofu and fresh vegetables,4,g,0,mg,140,g,10,g,8,g,1,g,0,g,4,g,5,g,,
160,pei wei asian diner,build your own thai dynamite small,15,g,0,mg,1220,g,24,g,3,g,3,g,0,g,2,g,20,g,,
161,pei wei asian diner,add to build your own fried five spice tofu and fresh vegetables small,19,g,0,mg,240,g,17,g,19,g,3,g,0,g,3,g,8,g,,
162,pei wei asian diner,add to build your own fried five spice tofu,37,g,0,mg,520,g,23,g,42,g,5,g,0,g,2,g,9,g,,
163,pei wei asian diner,add to build your own white rice small,0,g,0,mg,0,g,74,g,6,g,0,g,0,g,2,g,2,g,,
164,pei wei asian diner,add to build your own fried five spice tofu and fresh vegetables regular,20,g,0,mg,320,g,20,g,25,g,3,g,0,g,3,g,9,g,,
165,pei wei asian diner,build your own sweet and sour regular,15,g,0,mg,750,g,63,g,1,g,3,g,0,g,2,g,58,g,,
166,pei wei asian diner,build your own fried rice including white rice small,23,g,185,mg,2550,g,115,g,19,g,4,g,0,g,9,g,23,g,,
167,pei wei asian diner,add to build your own fresh wok cooked shrimp regular,16,g,115,mg,250,g,1,g,18,g,3,g,0,g,0,g,0,g,,
168,pei wei asian diner,build your own wei better orange small,15,g,0,mg,810,g,46,g,1,g,3,g,0,g,1,g,43,g,,
169,pei wei asian diner,add to build your own lettuce cups,0,g,0,mg,20,g,6,g,2,g,0,g,0,g,2,g,4,g,,
170,pei wei asian diner,add to build your own brown rice regular,3,g,0,mg,0,g,73,g,7,g,0,g,0,g,6,g,0,g,,
171,pei wei asian diner,build your own mongolian small,20,g,0,mg,1340,g,24,g,3,g,3,g,0,g,1,g,19,g,,
172,pei wei asian diner,build your own teriyaki small,15,g,0,mg,1980,g,60,g,5,g,3,g,0,g,4,g,50,g,,
173,pei wei asian diner,thai dynamite bento box,15,g,0,mg,1220,g,24,g,3,g,3,g,0,g,2,g,20,g,,
174,pei wei asian diner,noodles small,4,g,20,mg,410,g,40,g,7,g,1,g,0,g,1,g,1,g,,
175,pei wei asian diner,brown rice small,3,g,0,mg,0,g,60,g,6,g,0,g,0,g,5,g,0,g,,
176,pei wei asian diner,add to bento box crispy tempura chicken regular,34,g,35,mg,1030,g,64,g,19,g,3,g,0,g,1,g,43,g,,
177,pei wei asian diner,add to build your own white rice regular,0,g,0,mg,0,g,90,g,7,g,0,g,0,g,2,g,2,g,,
178,pei wei asian diner,add to bento box side salad with lime vinaigrette,10,g,0,mg,420,g,10,g,1,g,1,g,0,g,2,g,7,g,,
179,pei wei asian diner,add to build your own crispy tempura fried chicken regular,35,g,65,mg,420,g,34,g,32,g,0,g,0,g,9,g,0,g,,
180,pei wei asian diner,add to build your own crispy tempura chicken small,20,g,40,mg,240,g,20,g,18,g,0,g,0,g,0,g,0,g,,
181,pei wei asian diner,add to build your own fried rice small,20,g,185,mg,2180,g,95,g,14,g,4,g,0,g,4,g,17,g,,
182,pei wei asian diner,ginger broccoli bento box,20,g,0,mg,2010,g,33,g,5,g,3,g,0,g,4,g,20,g,,
183,pei wei asian diner,add to build your own brown rice small,3,g,0,mg,0,g,60,g,6,g,0,g,0,g,5,g,0,g,,
184,pei wei asian diner,sesame bento box,20,g,0,mg,1860,g,38,g,4,g,3,g,0,g,3,g,28,g,,
185,pei wei asian diner,build your own sesame small,20,g,0,mg,1860,g,38,g,4,g,3,g,0,g,3,g,28,g,,
186,pei wei asian diner,build your own sweet and sour small,15,g,0,mg,500,g,43,g,1,g,3,g,0,g,2,g,38,g,,
187,pei wei asian diner,build your own kung pao regular,34,g,0,mg,2320,g,41,g,11,g,5,g,0,g,6,g,26,g,,
188,pei wei asian diner,add to build your own steamed shrimp small,1,g,80,mg,170,g,1,g,12,g,0,g,0,g,0,g,0,g,,
189,pei wei asian diner,add to bento box fried five spice tofu and vegetables,19,g,0,mg,140,g,10,g,8,g,3,g,0,g,4,g,5,g,,
190,pei wei asian diner,wei better orange bento box,15,g,0,mg,810,g,46,g,1,g,3,g,0,g,1,g,43,g,,
191,pei wei asian diner,build your own fried rice including white rice regular,20,g,185,mg,2550,g,134,g,19,g,4,g,0,g,4,g,25,g,,
192,pei wei asian diner,add to build your own steamed five spice tofu and fresh vegetables regular,5,g,0,mg,320,g,20,g,25,g,1,g,0,g,3,g,9,g,,
193,pei wei asian diner,add to build your own noodles regular,8,g,35,mg,810,g,79,g,14,g,2,g,0,g,3,g,2,g,,
194,pei wei asian diner,add to build your own wok fried sliced chicken small,23,g,40,mg,95,g,1,g,17,g,3,g,0,g,0,g,0,g,,
195,pei wei asian diner,build your own honey seared small,26,g,0,mg,680,g,49,g,1,g,4,g,0,g,0,g,36,g,,
196,pei wei asian diner,add to build your own steamed five spice tofu and fresh vegetables small,4,g,0,mg,240,g,17,g,19,g,0,g,0,g,3,g,8,g,,
197,pei wei asian diner,add to build your own fried rice regular,20,g,185,mg,2360,g,118,g,18,g,4,g,0,g,4,g,25,g,,
198,pei wei asian diner,add to build your own fried five spice tofu small,20,g,0,mg,300,g,13,g,24,g,3,g,0,g,1,g,5,g,,
199,pei wei asian diner,honey seared bento box,26,g,0,mg,680,g,49,g,1,g,4,g,0,g,0,g,36,g,,
200,pei wei asian diner,add to build your own fresh wok cooked shrimp small,16,g,60,mg,125,g,0,g,9,g,3,g,0,g,0,g,0,g,,
201,pei wei asian diner,chicken pad thai noodle bowl,41,g,285,mg,6120,g,203,g,79,g,7,g,0,g,15,g,65,g,,
202,pei wei asian diner,chicken lo mein noodle bowl,42,g,175,mg,3600,g,123,g,70,g,7,g,0,g,8,g,23,g,,
203,pei wei asian diner,dan dan noodle bowl,40,g,65,mg,4110,g,110,g,46,g,8,g,0,g,6,g,25,g,,
204,pei wei asian diner,lo mein noodle bowl with chicken,42,g,175,mg,3600,g,123,g,70,g,7,g,0,g,8,g,23,g,,
205,pei wei asian diner,steamed five spice tofu and fresh vegetables regular,5,g,0,mg,320,g,20,g,25,g,1,g,0,g,3,g,9,g,,
206,pei wei asian diner,fried five spice tofu only regular,20,g,0,mg,320,g,20,g,25,g,3,g,0,g,3,g,9,g,,
207,pei wei asian diner,pork egg roll without sauce,16,g,20,mg,540,g,25,g,9,g,4,g,0,g,2,g,4,g,,
208,pei wei asian diner,crab wontons without sauce,5,g,5,mg,125,g,7,g,3,g,2,g,0,g,1,g,0,g,,
209,pei wei asian diner,pad thai noodle bowl without chicken,37,g,185,mg,4510,g,164,g,38,g,6,g,0,g,13,g,52,g,,
210,pei wei asian diner,lettuce cups,0,g,0,mg,20,g,6,g,2,g,0,g,0,g,2,g,4,g,,
