,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
31,dickeys barbecue pit,caesar salad,8,g,15,mg,480,g,9,g,1,g,2,g,0,g,0,g,3,g,,,,
32,dickeys barbecue pit,cheetos,21,g,0,mg,500,g,26,g,0,g,4,g,0,g,1,g,2,g,,,,
33,dickeys barbecue pit,chicken and cheese taco,6,g,25,mg,420,g,14,g,8,g,3,g,0,g,1,g,0,g,,,,
34,dickeys barbecue pit,chicken breast,10,g,245,mg,2390,g,4,g,81,g,2,g,0,g,0,g,0,g,,,,
35,dickeys barbecue pit,chicken sandwich,6,g,65,mg,810,g,26,g,24,g,2,g,0,g,0,g,6,g,,,,
36,dickeys barbecue pit,chicken slider,3,g,25,mg,450,g,26,g,11,g,1,g,0,g,1,g,4,g,,,,
37,dickeys barbecue pit,cornbread muffin,9,g,30,mg,280,g,30,g,3,g,2,g,0,g,0,g,0,g,,,,
38,dickeys barbecue pit,creamed spinach,34,g,95,mg,1840,g,18,g,18,g,18,g,2,g,6,g,10,g,,,,
39,dickeys barbecue pit,doritos cool ranch,13,g,0,mg,320,g,31,g,0,g,2,g,0,g,3,g,2,g,,,,
40,dickeys barbecue pit,doritos nacho cheese,8,g,0,mg,210,g,16,g,0,g,1,g,0,g,1,g,0,g,,,,
41,dickeys barbecue pit,family pack with 2 lbs brisket and 3 pints cabbage slaw,347,g,745,mg,11900,g,133,g,184,g,138,g,0,g,9,g,25,g,,,,
42,dickeys barbecue pit,family pack with 2 lbs chicken and 3 pints green beans,54,g,510,mg,15510,g,371,g,203,g,18,g,0,g,35,g,163,g,,,,
43,dickeys barbecue pit,fritos,20,g,0,mg,320,g,32,g,0,g,3,g,0,g,3,g,1,g,,,,
44,dickeys barbecue pit,green beans,7,g,0,mg,1760,g,17,g,3,g,3,g,0,g,6,g,3,g,,,,
45,dickeys barbecue pit,jalapeno beans,2,g,0,mg,1260,g,69,g,24,g,0,g,0,g,18,g,3,g,,,,
46,dickeys barbecue pit,jalapeno cheddar kielbasa,130,g,285,mg,3650,g,16,g,65,g,49,g,0,g,0,g,8,g,,,,
47,dickeys barbecue pit,jalapeno cheddar kielbasa sandwich,36,g,75,mg,1120,g,29,g,20,g,13,g,0,g,0,g,8,g,,,,
48,dickeys barbecue pit,jalapeno cheddar kielbasa slider,15,g,30,mg,480,g,26,g,10,g,5,g,0,g,1,g,5,g,,,,
49,dickeys barbecue pit,jalapeno slices,0,g,0,mg,300,g,1,g,1,g,0,g,0,g,1,g,1,g,,,,
50,dickeys barbecue pit,kids meal chicken nuggets,12,g,85,mg,380,g,14,g,13,g,3,g,0,g,1,g,0,g,,,,
51,dickeys barbecue pit,kids grilled cheese,60,g,50,mg,1240,g,36,g,16,g,16,g,0,g,0,g,0,g,,,,
52,dickeys barbecue pit,lays bbq chips,15,g,0,mg,230,g,23,g,0,g,2,g,0,g,2,g,3,g,,,,
53,dickeys barbecue pit,lays original chips,10,g,0,mg,170,g,15,g,0,g,2,g,0,g,1,g,1,g,,,,
54,dickeys barbecue pit,mac and cheese,36,g,100,mg,4060,g,56,g,26,g,20,g,0,g,2,g,4,g,,,,
55,dickeys barbecue pit,onions,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,1,g,2,g,,,,
56,dickeys barbecue pit,pickles,0,g,0,mg,125,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
57,dickeys barbecue pit,picnic pack with 1 lb brisket and 2 pints cabbage slaw,186,g,405,mg,7010,g,86,g,101,g,76,g,0,g,6,g,14,g,,,,
58,dickeys barbecue pit,picnic pack with 1 lb chicken and 2 pints green beans,32,g,255,mg,8840,g,221,g,107,g,11,g,0,g,22,g,86,g,,,,
59,dickeys barbecue pit,polish kielbasa sandwich,38,g,75,mg,900,g,27,g,20,g,13,g,0,g,0,g,8,g,,,,
60,dickeys barbecue pit,polish kielbasa sausage,138,g,285,mg,2750,g,8,g,65,g,49,g,0,g,0,g,8,g,,,,
61,dickeys barbecue pit,polish kielbasa sausage slider,14,g,30,mg,570,g,27,g,10,g,5,g,0,g,1,g,5,g,,,,
62,dickeys barbecue pit,pork ribs,107,g,315,mg,200,g,0,g,73,g,38,g,0,g,0,g,0,g,,,,
63,dickeys barbecue pit,pork sandwich,33,g,65,mg,210,g,25,g,13,g,87,g,0,g,0,g,24,g,,,,
64,dickeys barbecue pit,potato salad,16,g,15,mg,1690,g,79,g,7,g,0,g,0,g,7,g,17,g,,,,
65,dickeys barbecue pit,pulled pork,119,g,245,mg,0,g,0,g,35,g,342,g,0,g,0,g,70,g,,,,
66,dickeys barbecue pit,pulled pork slider,13,g,25,mg,220,g,25,g,7,g,33,g,0,g,1,g,11,g,,,,
67,dickeys barbecue pit,roll,2,g,5,mg,220,g,25,g,4,g,1,g,0,g,1,g,4,g,,,,
68,dickeys barbecue pit,sauce 6 oz,0,g,0,mg,1540,g,53,g,2,g,0,g,0,g,2,g,49,g,,,,
69,dickeys barbecue pit,sauce pint,1,g,0,mg,3370,g,117,g,5,g,0,g,0,g,5,g,108,g,,,,
70,dickeys barbecue pit,sauce single serving,0,g,0,mg,360,g,12,g,1,g,0,g,0,g,1,g,11,g,,,,
71,dickeys barbecue pit,texas fritos pie stack,52,g,120,mg,2240,g,101,g,50,g,16,g,1,g,18,g,32,g,,,,
72,dickeys barbecue pit,texas toast,1,g,0,mg,210,g,18,g,3,g,0,g,0,g,0,g,0,g,,,,
73,dickeys barbecue pit,turkey,16,g,200,mg,4080,g,8,g,72,g,0,g,0,g,0,g,0,g,,,,
74,dickeys barbecue pit,turkey sandwich,11,g,75,mg,1160,g,2,g,23,g,4,g,0,g,0,g,0,g,,,,
75,dickeys barbecue pit,turkey slider,3,g,15,mg,890,g,42,g,8,g,1,g,0,g,2,g,18,g,,,,
76,dickeys barbecue pit,westerner with beef brisket,51,g,185,mg,760,g,47,g,59,g,20,g,1,g,2,g,4,g,,,,
77,dickeys barbecue pit,westerner with beef brisket and chicken breast,32,g,150,mg,1150,g,48,g,52,g,12,g,1,g,2,g,4,g,,,,
78,dickeys barbecue pit,westerner with beef brisket and jalapeno cheddar kielbasa,54,g,155,mg,1390,g,50,g,49,g,21,g,1,g,2,g,6,g,,,,
79,dickeys barbecue pit,westerner with beef brisket and polish kielbasa,56,g,155,mg,1220,g,49,g,49,g,21,g,1,g,2,g,6,g,,,,
80,dickeys barbecue pit,westerner with beef brisket and pulled pork,52,g,150,mg,700,g,47,g,44,g,76,g,1,g,2,g,17,g,,,,
81,dickeys barbecue pit,westerner with beef brisket and turkey,33,g,140,mg,1470,g,49,g,51,g,12,g,1,g,2,g,4,g,,,,
82,dickeys barbecue pit,westerner with chicken breast,13,g,115,mg,1550,g,49,g,45,g,5,g,0,g,2,g,4,g,,,,
83,dickeys barbecue pit,westerner with chicken breast and pulled pork,33,g,115,mg,1100,g,48,g,37,g,69,g,0,g,2,g,17,g,,,,
84,dickeys barbecue pit,westerner with jalapeno cheddar kielbasa,58,g,130,mg,2020,g,53,g,39,g,22,g,0,g,2,g,7,g,,,,
85,dickeys barbecue pit,westerner with jalapeno cheddar kielbasa and chicken breast,35,g,125,mg,1780,g,51,g,42,g,13,g,0,g,2,g,6,g,,,,
86,dickeys barbecue pit,westerner with jalapeno cheddar kielbasa and pulled pork,56,g,125,mg,1330,g,50,g,34,g,77,g,0,g,2,g,19,g,,,,
87,dickeys barbecue pit,westerner with polish kielbasa,61,g,130,mg,1680,g,50,g,39,g,22,g,0,g,2,g,7,g,,,,
88,dickeys barbecue pit,westerner with polish kielbasa and chicken breast,37,g,125,mg,1610,g,49,g,42,g,13,g,0,g,2,g,6,g,,,,
89,dickeys barbecue pit,westerner with polish kielbasa and jalapeno cheddar kielbasa,59,g,130,mg,1850,g,52,g,39,g,22,g,0,g,2,g,7,g,,,,
90,dickeys barbecue pit,westerner with polish kielbasa and pulled pork,57,g,125,mg,1170,g,49,g,34,g,77,g,0,g,2,g,19,g,,,,
91,dickeys barbecue pit,westerner with pulled pork and pulled pork,54,g,115,mg,650,g,47,g,28,g,132,g,0,g,2,g,30,g,,,,
92,dickeys barbecue pit,westerner with turkey,15,g,100,mg,2180,g,50,g,42,g,4,g,0,g,2,g,4,g,,,,
93,dickeys barbecue pit,westerner with turkey and chicken breast,14,g,110,mg,1860,g,49,g,44,g,4,g,0,g,2,g,4,g,,,,
94,dickeys barbecue pit,westerner with turkey and jalapeno cheddar kielbasa,36,g,115,mg,2100,g,52,g,41,g,13,g,0,g,2,g,6,g,,,,
95,dickeys barbecue pit,westerner with turkey and polish kielbasa,38,g,115,mg,1930,g,50,g,41,g,13,g,0,g,2,g,6,g,,,,
96,dickeys barbecue pit,westerner with turkey and pulled pork,34,g,110,mg,1420,g,49,g,35,g,68,g,0,g,2,g,17,g,,,,
97,dickeys barbecue pit,xl pack with 3 lbs chicken and 4 pints green beans,75,g,760,mg,20360,g,457,g,296,g,24,g,0,g,45,g,182,g,,,,
98,dickeys barbecue pit,xl pack with 4 lbs brisket and 4 pints cabbage slaw,509,g,1090,mg,16780,g,180,g,266,g,200,g,0,g,12,g,36,g,,,,
99,dominos pizza,cheeseburger hand tossed crust pizza,13,g,35,mg,610,g,25,g,10,g,6,g,0,g,0.5,g,3,g,,,,
100,dominos pizza,breakfast hand tossed crust medium pizza,11,g,30,mg,520,g,23,g,12,g,0,g,0,g,1,g,1,g,,,,
101,dominos pizza,breakfast hand tossed crust large pizza,14,g,40,mg,710,g,33,g,16,g,0,g,0,g,1,g,2,g,,,,
102,dominos pizza,ham and bacon large hand tossed crust breakfast pizza,15,g,35,mg,730,g,32,g,16,g,0,g,0,g,1,g,2,g,,,,
103,dominos pizza,ham and bacon medium hand tossed crust breakfast pizza,12,g,30,mg,600,g,22,g,12,g,0,g,30,g,1,g,2,g,,,,
104,dominos pizza,dipped chocolate chunk cookie,19,g,10,mg,260,g,55,g,3,g,12,g,0,g,1,g,36,g,,,,
105,dominos pizza,chicken alfredo pasta in a dish,29,g,105,mg,1110,g,60,g,25,g,17,g,0.5,g,2,g,5,g,,,,
106,dominos pizza,chicken alfredo pasta in a bread bowl,25,g,55,mg,1020,g,92,g,23,g,10,g,0.5,g,3,g,5,g,,,,
107,dominos pizza,pasta primavera in a dish,26,g,65,mg,880,g,62,g,15,g,16,g,0.5,g,3,g,6,g,,,,
108,dominos pizza,chicken carbonara pasta in a dish,34,g,120,mg,1370,g,63,g,30,g,19,g,0.5,g,2,g,6,g,,,,
109,dominos pizza,italian sausage marinara pasta in a dish,36,g,70,mg,1650,g,68,g,27,g,15,g,0.5,g,3,g,13,g,,,,
110,dominos pizza,chicken carbonara pasta in a bread bowl,28,g,60,mg,1150,g,93,g,26,g,12,g,0.5,g,3,g,6,g,,,,
111,dominos pizza,pasta primavera in a bread bowl,23,g,35,mg,910,g,92,g,18,g,10,g,0.5,g,3,g,6,g,,,,
112,dominos pizza,italian sausage marinara pasta in a bread bowl,28,g,35,mg,1290,g,96,g,24,g,10,g,0,g,3,g,9,g,,,,
113,dominos pizza,pepperoni large hand tossed crust pizza,11,g,30,mg,500,g,32,g,11,g,5,g,0,g,0.5,g,1,g,,,,
114,dominos pizza,pepperoni medium thin crust pizza,19,g,40,mg,610,g,23,g,12,g,7,g,0,g,0.5,g,0,g,,,,
115,dominos pizza,pepperoni medium hand tossed crust pizza,9,g,20,mg,410,g,22,g,8,g,3.5,g,0,g,0.5,g,0.5,g,,,,
116,dominos pizza,pepperoni large thin crust pizza,12,g,25,mg,410,g,15,g,8,g,5,g,0,g,0,g,0,g,,,,
117,dominos pizza,regular cheese only hand tossed crust pizza,3.4,g,9,mg,153,g,9.4,g,3.4,g,1.7,g,0,g,0.2,g,0.2,g,,,,
118,dominos pizza,cheese only gluten free crust pizza,5.5,g,18,mg,275,g,16.5,g,4.5,g,3,g,0,g,0,g,2,g,,,,
119,dominos pizza,cheese only thin crust pizza,12,g,25,mg,340,g,17,g,8,g,5,g,0,g,0,g,0,g,,,,
120,dominos pizza,pepperoni medium handmade pan crust pizza,16,g,30,mg,490,g,27,g,11,g,9,g,0,g,0.5,g,1,g,,,,
121,dominos pizza,pacific veggie thin crust pizza,12.3,g,28,mg,463,g,17,g,8.5,g,5.7,g,0,g,0.9,g,1.9,g,,,,
122,dominos pizza,honolulu hawaiian hand tossed crust pizza,15.5,g,37,mg,822,g,36.5,g,15.5,g,7.3,g,0,g,1.8,g,4.6,g,,,,
123,dominos pizza,memphis bbq chicken hand tossed crust pizza,15,g,44,mg,690,g,38.9,g,15.9,g,7.1,g,0,g,0.9,g,7.1,g,,,,
124,dominos pizza,spinach and feta pizza thin crust pizza,15,g,35,mg,440,g,18,g,10,g,7,g,0,g,0.5,g,0.5,g,,,,
125,dominos pizza,pepperoni small hand tossed crust pizza,8.5,g,18,mg,395,g,23,g,8,g,3.5,g,0,g,1,g,1,g,,,,
126,dominos pizza,cheese only handmade pan crust pizza,15,g,25,mg,410,g,28,g,10,g,8,g,0,g,0.5,g,1,g,,,,
127,dominos pizza,pepperoni large brooklyn style crust pizza,15,g,40,mg,650,g,24,g,13,g,7,g,0,g,0.5,g,1,g,,,,
128,dominos pizza,pacific veggie hand tossed crust pizza,13.1,g,31,mg,648,g,34.2,g,12.3,g,6.1,g,0,g,1.8,g,3.5,g,,,,
129,dominos pizza,buffalo chicken hand tossed crust pizza,18.5,g,55,mg,941,g,35.1,g,17.5,g,9.2,g,0.5,g,0.9,g,2.8,g,,,,
130,dominos pizza,philly cheese steak handmade pan pizza,16,g,30,mg,590,g,29,g,11,g,9,g,0,g,1,g,2,g,,,,
131,dominos pizza,ultimate pepperoni hand tossed crust pizza,20.3,g,46,mg,924,g,35.1,g,16.6,g,9.2,g,0.5,g,1.8,g,3.7,g,,,,
132,dominos pizza,meatzza hand tossed crust pizza,19.3,g,46,mg,946,g,34.9,g,16.5,g,8.3,g,0.5,g,1.8,g,3.7,g,,,,
133,dominos pizza,pepperoni xl hand tossed crust pizza,16,g,35,mg,740,g,41,g,15,g,7,g,0,g,1,g,2,g,,,,
134,dominos pizza,ham and pineapple large hand tossed crust pizza,9,g,25,mg,540,g,33,g,11,g,4,g,0,g,1,g,3,g,,,,
135,dominos pizza,cali chicken bacon ranch handmade pan pizza,23,g,40,mg,710,g,29,g,14,g,10,g,0,g,0.5,g,2,g,,,,
136,dominos pizza,honolulu hawaiian thin crust pizza,14.1,g,35,mg,626,g,19.2,g,11.1,g,7.1,g,0,g,0.5,g,4,g,,,,
137,dominos pizza,ham and pineapple medium hand tossed crust pizza,6.6,g,15,mg,390,g,23,g,8,g,3,g,0,g,0.5,g,2,g,,,,
138,dominos pizza,pepperoni and italian sausage medium hand tossed crust pizza,12,g,20,mg,440,g,22,g,9,g,4.5,g,0,g,0.5,g,1,g,,,,
139,dominos pizza,wisconsin 6 cheese hand tossed crust pizza,15.8,g,40,mg,686,g,34.3,g,15,g,7.9,g,0.4,g,1.8,g,3.5,g,,,,
140,dominos pizza,ham and pineapple medium thin crust pizza,14,g,35,mg,560,g,26,g,11,g,6,g,0,g,0.5,g,3,g,,,,
141,dominos pizza,spinach and feta hand tossed crust pizza,10.2,g,27,mg,412,g,23,g,9.1,g,5.4,g,0.3,g,1.1,g,1.6,g,,,,
142,dominos pizza,italian sausage medium thin crust pizza,24,g,45,mg,670,g,23,g,14,g,9,g,0,g,0.5,g,0.5,g,,,,
143,dominos pizza,pepperoni small gluten free crust pizza,6.5,g,18,mg,325,g,16,g,4.5,g,3,g,0,g,0,g,2,g,,,,
144,dominos pizza,italian sausage large hand tossed crust pizza,11,g,30,mg,500,g,32,g,11,g,5,g,0,g,0.5,g,1,g,,,,
145,dominos pizza,beef pepperoni and italian sausage large hand tossed crust pizza,19,g,40,mg,700,g,31,g,14,g,8,g,0,g,1,g,1,g,,,,
146,dominos pizza,extravaganzza hand tossed crust pizza,19.7,g,45,mg,967,g,35.8,g,17,g,8.1,g,0.4,g,1.8,g,3.6,g,,,,
147,dominos pizza,memphis bbq chicken thin crust pizza,14.9,g,45,mg,515,g,21.8,g,11.9,g,6.9,g,0,g,0.5,g,5.9,g,,,,
148,dominos pizza,buffalo chicken thin crust pizza,17.2,g,48,mg,729,g,17.9,g,13.1,g,8.3,g,0.3,g,0.3,g,1.4,g,,,,
149,dominos pizza,philly cheese steak thin crust pizza,14.2,g,37,mg,609,g,17.6,g,10.1,g,6.8,g,0.3,g,0.7,g,1.4,g,,,,
150,dominos pizza,philly cheese steak hand tossed crust pizza,14.6,g,41,mg,811,g,33.7,g,13.7,g,7.3,g,0,g,0.9,g,2.7,g,,,,
151,dominos pizza,deluxe handmade pan crust pizza,17,g,30,mg,520,g,29,g,11,g,9,g,0,g,1,g,2,g,,,,
152,dominos pizza,deluxe thin crust pizza,14,g,25,mg,490,g,19,g,9,g,5,g,0,g,1,g,2,g,,,,
153,dominos pizza,cheese only brooklyn style crust pizza,10.8,g,31,mg,424,g,23.1,g,10,g,6.2,g,0,g,0.4,g,0.8,g,,,,
154,dominos pizza,meatzza pizza thin crust pizza,19.6,g,46,mg,757,g,18.9,g,13.3,g,8.4,g,0.4,g,0.7,g,2.1,g,,,,
155,dominos pizza,pepperoni and italian sausage large thin crust sausage pizza,16,g,30,mg,460,g,15,g,9,g,6,g,0,g,0.5,g,0,g,,,,
156,dominos pizza,pacific veggie gluten free crust pizza,6.5,g,20,mg,350,g,18,g,5.5,g,4,g,0,g,0.3,g,3,g,,,,
157,dominos pizza,pepperoni and italian sausage large hand tossed crust pizza,16,g,30,mg,610,g,31,g,12,g,6,g,0,g,1,g,1,g,,,,
158,dominos pizza,ham and pineapple large thin crust pizza,9,g,25,mg,380,g,17,g,8,g,4,g,0,g,0.5,g,2,g,,,,
159,dominos pizza,wisconsin 6 cheese handmade pan crust pizza,19,g,35,mg,560,g,30,g,13,g,10,g,0,g,1,g,2,g,,,,
160,dominos pizza,black olives green peppers mushrooms onions and tomatoes medium thin crust pizza,14,g,25,mg,450,g,25,g,10,g,6,g,0,g,1,g,1,g,,,,
161,dominos pizza,pepperoni and italian sausage medium thin crust pizza,24,g,45,mg,670,g,23,g,15,g,9,g,0,g,0.5,g,0.5,g,,,,
162,dominos pizza,deluxe hand tossed crust pizza,15,g,28,mg,686,g,36.6,g,13.1,g,5.6,g,0,g,1.9,g,3.8,g,,,,
163,dominos pizza,beef pepperoni and italian sausage medium hand tossed crust pizza,14,g,30,mg,510,g,22,g,10,g,6,g,0,g,0.5,g,1,g,,,,
164,dominos pizza,italian sausage large thin crust pizza,15,g,25,mg,360,g,15,g,8,g,6,g,0,g,0.5,g,0,g,,,,
165,dominos pizza,ham and pineapple small hand tossed crust pizza,6.5,g,15,mg,375,g,24,g,7.5,g,3,g,0,g,1,g,2,g,,,,
166,dominos pizza,memphis bbq chicken handmade pan crust pizza,17,g,35,mg,550,g,34,g,13,g,9,g,0,g,1,g,6,g,,,,
167,dominos pizza,deluxe brooklyn style crust pizza,15,g,35,mg,710,g,28,g,13,g,7,g,0,g,2,g,4,g,,,,
168,dominos pizza,pacific veggie handmade pan crust pizza,15,g,25,mg,490,g,30,g,10,g,8,g,0,g,1,g,2,g,,,,
169,dominos pizza,wisconsin 6 cheese medium thin crust pizza,24,g,60,mg,760,g,28,g,17,g,12,g,0.5,g,1,g,3,g,,,,
170,dominos pizza,buffalo chicken handmade pan pizza,18,g,40,mg,670,g,29,g,13,g,10,g,0,g,0.5,g,2,g,,,,
171,dominos pizza,beef green peppers mushrooms and onions thin crust pizza,11,g,25,mg,300,g,16,g,10,g,4.5,g,0,g,0.5,g,0.5,g,,,,
172,dominos pizza,extravaganzza handmade pan crust pizza,21,g,40,mg,710,g,30,g,14,g,10,g,0,g,1,g,2,g,,,,
173,dominos pizza,honolulu hawaiian gluten free crust pizza,8,g,23,mg,455,g,19,g,6,g,4,g,0,g,0.3,g,4,g,,,,
174,dominos pizza,beef and italian sausage thin crust pizza,17,g,34,mg,407,g,15.6,g,9.5,g,6.8,g,0.3,g,0.3,g,0,g,,,,
175,dominos pizza,pepperoni and italian sausage medium handmade pan crust pizza,19,g,30,mg,520,g,27,g,11,g,9,g,0,g,0.5,g,1,g,,,,
176,dominos pizza,ham and pineapple medium handmade pan crust pizza,14,g,25,mg,470,g,29,g,10,g,8,g,0,g,0.5,g,3,g,,,,
177,dominos pizza,spinach and feta gluten free crust pizza,8,g,25,mg,340,g,17,g,6,g,4.5,g,0,g,0,g,2.5,g,,,,
178,dominos pizza,pacific veggie brooklyn style crust pizza,14,g,40,mg,720,g,29,g,13,g,8,g,0,g,2,g,4,g,,,,
179,dominos pizza,honolulu hawaiian handmade pan pizza,16,g,30,mg,590,g,30,g,12,g,9,g,0,g,1,g,3,g,,,,
180,dominos pizza,bacon beef and italian sausage medium handmade pan crust pizza,22,g,40,mg,620,g,28,g,14,g,11,g,0,g,0.5,g,1,g,,,,
181,dominos pizza,extravaganzza gluten free crust pizza,11,g,30,mg,560,g,19,g,8,g,5,g,0.3,g,0.5,g,3.5,g,,,,
182,dominos pizza,philly cheese steak gluten free crust pizza,8,g,25,mg,455,g,17.5,g,6,g,4.5,g,0,g,0,g,3,g,,,,
183,dominos pizza,ham and pineapple small gluten free crust pizza,4.5,g,15,mg,305,g,17.5,g,4.5,g,2.3,g,0,g,0,g,3,g,,,,
184,dominos pizza,beef pepperoni and italian sausage small gluten free crust pizza,11.5,g,25,mg,400,g,16.5,g,6.5,g,4.5,g,0.3,g,0,g,2,g,,,,
185,dominos pizza,black olives green peppers mushrooms onions and tomatoes large thin crust pizza,10,g,20,mg,310,g,16,g,7,g,4,g,0,g,0.5,g,0.5,g,,,,
186,dominos pizza,meatzza handmade pan crust pizza,20,g,40,mg,680,g,29,g,13,g,10,g,0,g,1,g,2,g,,,,
187,dominos pizza,meatzza brooklyn style crust pizza,21.3,g,61,mg,1096,g,27.4,g,18.3,g,9.9,g,0.4,g,1.5,g,3.8,g,,,,
188,dominos pizza,memphis bbq chicken gluten free crust pizza,7.5,g,28,mg,375,g,20.5,g,7,g,4,g,0,g,0,g,5.5,g,,,,
189,dominos pizza,buffalo chicken gluten free crust pizza,9,g,33,mg,565,g,17.5,g,7.5,g,5,g,0.3,g,0,g,2.5,g,,,,
190,dominos pizza,black olives green peppers mushrooms onions and tomatoes small gluten free crust pizza,4.5,g,13,mg,250,g,17,g,3.5,g,2.3,g,0,g,0,g,2.5,g,,,,
191,dominos pizza,italian sausage small gluten free crust pizza,8.5,g,18,mg,290,g,16,g,5,g,3.5,g,0,g,0,g,2,g,,,,
