,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,extreme pita,hercules extremeteam pita,53,g,101,mg,2085,g,65,g,38,g,21,g,1,g,10,g,7,g
1,extreme pita,freestyle gyro pita,19,g,45,mg,926,g,57,g,23,g,8,g,0,g,9,g,6,g
2,extreme pita,chef inspired chicken souvlaki pita,25,g,82,mg,1656,g,56,g,34,g,9,g,0,g,8,g,7,g
3,extreme pita,freestyle falafel pita,12,g,0,mg,711,g,74,g,16,g,1,g,0,g,12,g,9,g
4,extreme pita,freestyle rustic italian pita,19,g,60,mg,1785,g,55,g,32,g,9,g,0,g,7,g,7,g
5,extreme pita,chef inspired thai beef pita,9,g,46,mg,1079,g,71,g,27,g,3,g,0,g,9,g,20,g
6,extreme pita,freestyle tuna pita,2,g,43,mg,674,g,51,g,28,g,0,g,0,g,7,g,6,g
7,extreme pita,freestyle chipotle steak pita,24,g,47,mg,1278,g,59,g,28,g,4,g,0,g,7,g,11,g
8,extreme pita,chef inspired thai chicken pita,3,g,55,mg,1170,g,70,g,29,g,1,g,0,g,10,g,20,g
9,extreme pita,chick chick boom extremeteam pita,23,g,106,mg,1714,g,61,g,45,g,4,g,0,g,9,g,8,g
10,extreme pita,chef inspired fiesta mexicana pita,17,g,91,mg,1685,g,68,g,37,g,8,g,0,g,8,g,13,g
11,extreme pita,chef inspired buffalo chicken pita,19,g,92,mg,1950,g,57,g,36,g,8,g,0,g,8,g,10,g
12,extreme pita,freestyle philly steak pita,15,g,64,mg,953,g,54,g,34,g,7,g,0,g,7,g,7,g
13,extreme pita,chef inspired chicken caesar pita,12,g,75,mg,1518,g,61,g,32,g,4,g,0,g,6,g,6,g
14,extreme pita,freestyle veggie pita,1,g,0,mg,417,g,51,g,9,g,0,g,0,g,7,g,6,g
15,extreme pita,freestyle club pita,8,g,43,mg,1433,g,52,g,27,g,3,g,0,g,7,g,7,g
16,extreme pita,flatbaked exterme classic pita,21,g,50,mg,1469,g,53,g,28,g,10,g,0,g,6,g,8,g
17,extreme pita,freestyle smoked turkey pita,2,g,24,mg,1057,g,52,g,22,g,0,g,0,g,7,g,6,g
18,extreme pita,flatbaked pepperoni extreme pita,18,g,43,mg,1460,g,53,g,25,g,9,g,0,g,5,g,7,g
19,extreme pita,uncle philly extremeteam pita,36,g,129,mg,1713,g,60,g,58,g,15,g,0,g,8,g,10,g
20,extreme pita,flatbaked hawaiian luau pita,18,g,54,mg,1486,g,55,g,28,g,9,g,0,g,5,g,11,g
21,extreme pita,chef inspired bourboun chipotle pita,17,g,92,mg,1264,g,65,g,38,g,8,g,0,g,8,g,18,g
22,extreme pita,garlic pita chips,1,g,0,mg,385,g,19,g,3,g,0,g,0,g,2,g,1,g
23,extreme pita,plain pita chips,1,g,0,mg,189,g,20,g,3,g,0,g,0,g,2,g,1,g
24,extreme pita,cinnamon pita chips,1,g,0,mg,185,g,20,g,3,g,0,g,0,g,2,g,1,g
25,extreme pita,chili and lime pita chips,1,g,0,mg,230,g,20,g,3,g,0,g,0,g,2,g,1,g
26,extreme pita,jalapeno and cheddar pita chips,1,g,0,mg,220,g,20,g,3,g,0,g,0,g,2,g,1,g
27,extreme pita,light mayo dressing,9,g,0,mg,271,g,2,g,0,g,1,g,0,g,0,g,1,g
28,extreme pita,greek feta and oregano dressing,9,g,2,mg,221,g,1,g,0,g,1,g,0,g,0,g,1,g
29,extreme pita,light italian dressing,1,g,0,mg,279,g,2,g,0,g,0,g,0,g,0,g,1,g
30,extreme pita,regular bbq dressing,1,g,0,mg,390,g,10,g,0,g,0,g,0,g,0,g,8,g
31,extreme pita,light ranch dressing,7,g,9,mg,287,g,4,g,0,g,1,g,0,g,0,g,4,g
32,extreme pita,chipotle bbq dressing,0,g,0,mg,315,g,9,g,0,g,0,g,0,g,0,g,8,g
33,extreme pita,balsamic dressing,10,g,0,mg,123,g,4,g,0,g,1,g,0,g,0,g,3,g
34,extreme pita,light caesar dressing,4,g,9,mg,393,g,5,g,0,g,1,g,0,g,0,g,2,g
35,extreme pita,honey mustard dressing,1,g,0,mg,139,g,10,g,0,g,0,g,0,g,0,g,9,g
36,extreme pita,fresh grilled chicken caesar salad,14,g,79,mg,1293,g,24,g,26,g,4,g,0,g,3,g,5,g
37,extreme pita,fresh traditional greek salad,22,g,17,mg,856,g,15,g,7,g,5,g,0,g,6,g,5,g
38,extreme pita,lemon garlic shawarma sauce,14,g,10,mg,230,g,2,g,0,g,2,g,0,g,0,g,0,g
39,extreme pita,extreme sauce,11,g,5,mg,290,g,3,g,0,g,0,g,0,g,0,g,2,g
40,extreme pita,yogurt sweet basil and garlic sauce,7,g,10,mg,260,g,2,g,1,g,0,g,0,g,0,g,0,g
41,extreme pita,hot sauce,0,g,0,mg,913,g,1,g,0,g,0,g,0,g,0,g,0,g
42,extreme pita,bourbon chipotle sauce,1,g,0,mg,92,g,13,g,0,g,0,g,0,g,0,g,12,g
43,extreme pita,pizza sauce,1,g,0,mg,144,g,3,g,1,g,0,g,0,g,0,g,2,g
44,extreme pita,pepita mole sauce,2,g,0,mg,290,g,8,g,1,g,0,g,0,g,0,g,6,g
45,extreme pita,chipotle pepper sauce,0,g,0,mg,90,g,6,g,0,g,0,g,0,g,0,g,6,g
46,extreme pita,mozzarella cheese,6,g,19,mg,211,g,1,g,8,g,4,g,0,g,0,g,0,g
47,extreme pita,croutons,1,g,0,mg,107,g,7,g,1,g,1,g,0,g,0,g,0,g
48,extreme pita,tabouli salad,2,g,0,mg,160,g,3,g,1,g,0,g,0,g,1,g,1,g
49,extreme pita,tzatziki dip,3,g,2,mg,117,g,2,g,1,g,3,g,0,g,0,g,1,g
50,extreme pita,pineapple,0,g,0,mg,2,g,4,g,0,g,0,g,0,g,0,g,3,g
51,extreme pita,broccoli salad,2,g,3,mg,83,g,2,g,1,g,0,g,0,g,1,g,0,g
52,extreme pita,feta cheese,7,g,22,mg,275,g,1,g,5,g,4,g,0,g,0,g,0,g
53,extreme pita,bean salad,2,g,0,mg,97,g,4,g,1,g,0,g,0,g,1,g,0,g
54,extreme pita,roasted red pepper hummus dip,4,g,0,mg,149,g,4,g,2,g,1,g,0,g,1,g,1,g
55,extreme pita,dill pickles,0,g,1,mg,225,g,1,g,0,g,0,g,0,g,0,g,0,g
56,extreme pita,hummus dip,5,g,0,mg,96,g,4,g,2,g,1,g,0,g,2,g,1,g
57,extreme pita,jalapeno peppers,0,g,0,mg,111,g,0.6,g,0,g,0,g,0,g,0,g,0,g
58,extreme pita,chipotle hummus dip,4,g,0,mg,95,g,4,g,2,g,1,g,0,g,1,g,2,g
59,extreme pita,parmesan cheese,2,g,5,mg,531,g,19,g,6,g,1,g,0,g,0,g,6,g
60,extreme pita,cheddar cheese,9,g,27,mg,221,g,1,g,7,g,6,g,0,g,0,g,0,g
61,extreme pita,backyard bbq steak pita extreme,27,g,0,mg,2890,g,56,g,45,g,0,g,0,g,10,g,0,g
62,extreme pita,backyard bbq steak pita regular,22,g,0,mg,2220,g,56,g,33,g,0,g,0,g,10,g,0,g
63,extreme pita,backyard bbq steak pita small,13,g,0,mg,1470,g,36,g,23,g,0,g,0,g,6,g,0,g
64,extreme pita,bbq chicken and bacon flatbaked pita,28,g,0,mg,1810,g,61,g,43,g,0,g,0,g,7,g,0,g
