,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,wahoos fish taco,1 skinny citrus slaw charbroiled fish taco brown rice black beans,10,g,30,mg,1090,g,64,g,26,g,0,g,0,g,11,g,0,g
1,wahoos fish taco,1 skinny citrus slaw charbroiled fish taco brown rice white beans,10,g,30,mg,2310,g,58,g,23,g,0,g,0,g,14,g,0,g
2,wahoos fish taco,1 skinny citrus slaw charbroiled fish taco white rice black beans,13,g,50,mg,1390,g,82,g,28,g,0,g,0,g,11,g,0,g
3,wahoos fish taco,1 skinny citrus slaw charbroiled fish taco white rice white beans,14,g,50,mg,2610,g,76,g,24,g,0,g,0,g,13,g,0,g
4,wahoos fish taco,1 skinny citrus slaw mushroom taco brown rice black beans,12,g,5,mg,1010,g,67,g,17,g,0,g,0,g,12,g,0,g
5,wahoos fish taco,1 skinny citrus slaw mushroom taco brown rice white beans,13,g,5,mg,2230,g,60,g,14,g,0,g,0,g,14,g,0,g
6,wahoos fish taco,1 skinny citrus slaw mushroom taco white rice black beans,15,g,25,mg,1310,g,84,g,19,g,0,g,0,g,11,g,0,g
7,wahoos fish taco,1 skinny citrus slaw mushroom taco white rice white beans,16,g,25,mg,2530,g,78,g,15,g,0,g,0,g,14,g,0,g
8,wahoos fish taco,1 skinny citrus slaw shrimp taco brown rice black beans,10,g,65,mg,1220,g,65,g,22,g,0,g,0,g,11,g,0,g
9,wahoos fish taco,1 skinny citrus slaw shrimp taco brown rice white beans,11,g,65,mg,2440,g,59,g,19,g,0,g,0,g,14,g,0,g
10,wahoos fish taco,1 skinny citrus slaw shrimp taco white rice black beans,14,g,85,mg,1520,g,83,g,24,g,0,g,0,g,11,g,0,g
11,wahoos fish taco,1 skinny citrus slaw shrimp taco white rice white beans,14,g,85,mg,2740,g,77,g,20,g,0,g,0,g,13,g,0,g
12,wahoos fish taco,1 skinny citrus slaw tofu taco brown rice black beans,11,g,5,mg,990,g,66,g,20,g,0,g,0,g,12,g,0,g
13,wahoos fish taco,1 skinny citrus slaw tofu taco brown rice white beans,12,g,5,mg,2210,g,60,g,16,g,0,g,0,g,14,g,0,g
14,wahoos fish taco,1 skinny citrus slaw tofu taco white beans black beans,15,g,25,mg,1290,g,84,g,21,g,0,g,0,g,11,g,0,g
15,wahoos fish taco,1 skinny citrus slaw tofu taco white rice white beans,13,g,20,mg,2480,g,79,g,18,g,0,g,0,g,14,g,0,g
16,wahoos fish taco,1 skinny citrus slaw vegetarian taco brown rice black beans,10,g,5,mg,960,g,72,g,18,g,0,g,0,g,13,g,0,g
