,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
24,starbucks,sun dried ethiopia sidama coffee,0.05,g,0,mg,4.74,g,0,g,0.28,g,0,g,0,g,0,g,0,g,0.04,g
25,starbucks,sweet cream nitro cold brew grande,5,g,15,mg,20,g,5,g,1,g,3.5,g,0,g,0,g,4,g,,
26,starbucks,sweet cream nitro cold brew tall,5,g,15,mg,15,g,5,g,1,g,3.5,g,0,g,0,g,4,g,,
27,starbucks,teavana shaken iced black tea lemonade sweetened grande,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,22,g,,
28,starbucks,teavana shaken iced black tea lemonade sweetened tall,0,g,0,mg,5,g,17,g,0,g,0,g,0,g,0,g,16,g,,
29,starbucks,teavana shaken iced black tea lemonade sweetened trenta,0,g,0,mg,20,g,43,g,0,g,0,g,0,g,0,g,41,g,,
30,starbucks,teavana shaken iced black tea lemonade sweetened venti,0,g,0,mg,15,g,34,g,0,g,0,g,0,g,0,g,33,g,,
31,starbucks,teavana shaken iced black tea lemonade unsweetened grande,0,g,0,mg,5,g,12,g,0,g,0,g,0,g,0,g,12,g,,
32,starbucks,teavana shaken iced black tea lemonade unsweetened tall,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,9,g,,
33,starbucks,teavana shaken iced black tea lemonade unsweetened trenta,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,23,g,,
34,starbucks,teavana shaken iced black tea lemonade unsweetened venti,0,g,0,mg,10,g,18,g,0,g,0,g,0,g,0,g,18,g,,
35,starbucks,teavana shaken iced black tea sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
36,starbucks,teavana shaken iced black tea sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
37,starbucks,teavana shaken iced black tea sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
38,starbucks,teavana shaken iced black tea sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
39,starbucks,teavana shaken iced black tea unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
40,starbucks,teavana shaken iced black tea unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
41,starbucks,teavana shaken iced black tea unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
42,starbucks,teavana shaken iced black tea unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
43,starbucks,teavana shaken iced green tea lemonade sweetened grande,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,22,g,,
44,starbucks,teavana shaken iced green tea lemonade sweetened tall,0,g,0,mg,5,g,17,g,0,g,0,g,0,g,0,g,16,g,,
45,starbucks,teavana shaken iced green tea lemonade sweetened trenta,0,g,0,mg,20,g,43,g,0,g,0,g,0,g,0,g,41,g,,
46,starbucks,teavana shaken iced green tea lemonade sweetened venti,0,g,0,mg,15,g,34,g,0,g,0,g,0,g,0,g,33,g,,
47,starbucks,teavana shaken iced green tea lemonade unsweetened grande,0,g,0,mg,5,g,12,g,0,g,0,g,0,g,0,g,12,g,,
48,starbucks,teavana shaken iced green tea lemonade unsweetened tall,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,9,g,,
49,starbucks,teavana shaken iced green tea lemonade unsweetened trenta,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,23,g,,
50,starbucks,teavana shaken iced green tea lemonade unsweetened venti,0,g,0,mg,10,g,18,g,0,g,0,g,0,g,0,g,18,g,,
51,starbucks,teavana shaken iced green tea sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
52,starbucks,teavana shaken iced green tea sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
53,starbucks,teavana shaken iced green tea sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
54,starbucks,teavana shaken iced green tea sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
55,starbucks,teavana shaken iced green tea unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
56,starbucks,teavana shaken iced green tea unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
57,starbucks,teavana shaken iced green tea unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
58,starbucks,teavana shaken iced green tea unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
59,starbucks,teavana shaken iced passion tango tea lemonade sweetened grande,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,22,g,,
60,starbucks,teavana shaken iced passion tango tea lemonade sweetened tall,0,g,0,mg,5,g,17,g,0,g,0,g,0,g,0,g,16,g,,
61,starbucks,teavana shaken iced passion tango tea lemonade sweetened trenta,0,g,0,mg,20,g,43,g,0,g,0,g,0,g,0,g,41,g,,
62,starbucks,teavana shaken iced passion tango tea lemonade sweetened venti,0,g,0,mg,15,g,34,g,0,g,0,g,0,g,0,g,33,g,,
63,starbucks,teavana shaken iced passion tango tea lemonade unsweetened grande,0,g,0,mg,5,g,12,g,0,g,0,g,0,g,0,g,12,g,,
64,starbucks,teavana shaken iced passion tango tea lemonade unsweetened tall,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,9,g,,
65,starbucks,teavana shaken iced passion tango tea lemonade unsweetened trenta,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,23,g,,
66,starbucks,teavana shaken iced passion tango tea lemonade unsweetened venti,0,g,0,mg,10,g,18,g,0,g,0,g,0,g,0,g,18,g,,
67,starbucks,teavana shaken iced passion tango tea sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
68,starbucks,teavana shaken iced passion tango tea sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
69,starbucks,teavana shaken iced passion tango tea sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
70,starbucks,teavana shaken iced passion tango tea sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
71,starbucks,teavana shaken iced passion tango tea unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
72,starbucks,teavana shaken iced passion tango tea unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
73,starbucks,teavana shaken iced passion tango tea unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
74,starbucks,teavana shaken iced passion tango tea unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
75,starbucks,teavana shaken iced white tea lemonade sweetened grande,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,22,g,,
76,starbucks,teavana shaken iced white tea lemonade sweetened tall,0,g,0,mg,5,g,17,g,0,g,0,g,0,g,0,g,16,g,,
77,starbucks,teavana shaken iced white tea lemonade sweetened trenta,0,g,0,mg,20,g,43,g,0,g,0,g,0,g,0,g,41,g,,
78,starbucks,teavana shaken iced white tea lemonade sweetened venti,0,g,0,mg,15,g,34,g,0,g,0,g,0,g,0,g,33,g,,
79,starbucks,teavana shaken iced white tea lemonade unsweetened grande,0,g,0,mg,5,g,12,g,0,g,0,g,0,g,0,g,12,g,,
80,starbucks,teavana shaken iced white tea lemonade unsweetened tall,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,9,g,,
81,starbucks,teavana shaken iced white tea lemonade unsweetened trenta,0,g,0,mg,10,g,23,g,0,g,0,g,0,g,0,g,23,g,,
82,starbucks,teavana shaken iced white tea lemonade unsweetened venti,0,g,0,mg,10,g,18,g,0,g,0,g,0,g,0,g,18,g,,
83,starbucks,teavana shaken iced white tea sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
84,starbucks,teavana shaken iced white tea sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
85,starbucks,teavana shaken iced white tea sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
86,starbucks,teavana shaken iced white tea sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
87,starbucks,teavana shaken iced white tea unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
88,starbucks,teavana shaken iced white tea unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
89,starbucks,teavana shaken iced white tea unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
90,starbucks,teavana shaken iced white tea unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
91,starbucks,teavana shaken peach citrus white tea infusion lemonade sweetened grande,0,g,0,mg,10,g,17,g,0,g,0,g,0,g,0,g,16,g,,
92,starbucks,teavana shaken peach citrus white tea infusion lemonade sweetened tall,0,g,0,mg,5,g,13,g,0,g,0,g,0,g,0,g,12,g,,
93,starbucks,teavana shaken peach citrus white tea infusion lemonade sweetened trenta,0,g,0,mg,20,g,31,g,0,g,0,g,0,g,0,g,30,g,,
94,starbucks,teavana shaken peach citrus white tea infusion lemonade sweetened venti,0,g,0,mg,15,g,25,g,0,g,0,g,0,g,0,g,24,g,,
95,starbucks,teavana shaken peach citrus white tea infusion sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
96,starbucks,teavana shaken peach citrus white tea infusion sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
97,starbucks,teavana shaken peach citrus white tea infusion sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
98,starbucks,teavana shaken peach citrus white tea infusion sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
99,starbucks,teavana shaken peach citrus white tea infusion unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
100,starbucks,teavana shaken peach citrus white tea infusion unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
101,starbucks,teavana shaken peach citrus white tea infusion unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
102,starbucks,teavana shaken peach citrus white tea infusion unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
103,starbucks,teavana shaken pineapple black tea infusion lemonade sweetened grande,0,g,0,mg,10,g,17,g,0,g,0,g,0,g,0,g,16,g,,
104,starbucks,teavana shaken pineapple black tea infusion lemonade sweetened tall,0,g,0,mg,5,g,13,g,0,g,0,g,0,g,0,g,12,g,,
105,starbucks,teavana shaken pineapple black tea infusion lemonade sweetened trenta,0,g,0,mg,20,g,31,g,0,g,0,g,0,g,0,g,30,g,,
106,starbucks,teavana shaken pineapple black tea infusion lemonade sweetened venti,0,g,0,mg,15,g,25,g,0,g,0,g,0,g,0,g,24,g,,
107,starbucks,teavana shaken pineapple black tea infusion sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
108,starbucks,teavana shaken pineapple black tea infusion sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
109,starbucks,teavana shaken pineapple black tea infusion sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
110,starbucks,teavana shaken pineapple black tea infusion sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
111,starbucks,teavana shaken pineapple black tea infusion unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
112,starbucks,teavana shaken pineapple black tea infusion unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
113,starbucks,teavana shaken pineapple black tea infusion unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
114,starbucks,teavana shaken pineapple black tea infusion unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
115,starbucks,teavana shaken strawberry green tea infusion lemonade sweetened grande,0,g,0,mg,10,g,17,g,0,g,0,g,0,g,0,g,16,g,,
116,starbucks,teavana shaken strawberry green tea infusion lemonade sweetened tall,0,g,0,mg,5,g,13,g,0,g,0,g,0,g,0,g,12,g,,
117,starbucks,teavana shaken strawberry green tea infusion lemonade sweetened trenta,0,g,0,mg,20,g,31,g,0,g,0,g,0,g,0,g,30,g,,
118,starbucks,teavana shaken strawberry green tea infusion lemonade sweetened venti,0,g,0,mg,15,g,25,g,0,g,0,g,0,g,0,g,24,g,,
119,starbucks,teavana shaken strawberry green tea infusion sweetened grande,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
120,starbucks,teavana shaken strawberry green tea infusion sweetened tall,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,8,g,,
121,starbucks,teavana shaken strawberry green tea infusion sweetened trenta,0,g,0,mg,20,g,19,g,0,g,0,g,0,g,0,g,19,g,,
122,starbucks,teavana shaken strawberry green tea infusion sweetened venti,0,g,0,mg,15,g,16,g,0,g,0,g,0,g,0,g,16,g,,
123,starbucks,teavana shaken strawberry green tea infusion unsweetened grande,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
124,starbucks,teavana shaken strawberry green tea infusion unsweetened tall,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
125,starbucks,teavana shaken strawberry green tea infusion unsweetened trenta,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,
126,starbucks,teavana shaken strawberry green tea infusion unsweetened venti,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
127,starbucks,the classic bantam bagels 2 pack,8,g,20,mg,270,g,28,g,6,g,4,g,0,g,0,g,2,g,,
128,starbucks,toffeedoodle,13,g,40,mg,200,g,44,g,3,g,8,g,0,g,1,g,26,g,,
129,starbucks,tomato and mozzarella panini,13,g,20,mg,570,g,42,g,15,g,5,g,0,g,3,g,2,g,,
130,starbucks,turkey and fire roasted corn salad,29,g,30,mg,910,g,53,g,24,g,4,g,0,g,7,g,22,g,,
131,starbucks,turkey and havarti sandwich,21,g,80,mg,940,g,31,g,29,g,7,g,0,g,2,g,2,g,,
132,starbucks,turkey pesto panini,21,g,75,mg,1180,g,46,g,29,g,6,g,0,g,2,g,2,g,,
133,starbucks,vanilla bean creme frappuccino with 2 milk and no whip grande,3,g,10,mg,240,g,56,g,5,g,1.5,g,0,g,0,g,55,g,,
134,starbucks,vanilla bean creme frappuccino with 2 milk and no whip tall,2,g,10,mg,170,g,39,g,4,g,1,g,0,g,0,g,38,g,,
135,starbucks,vanilla bean creme frappuccino with 2 milk and no whip venti,4,g,15,mg,310,g,73,g,7,g,2,g,0,g,0,g,71,g,,
136,starbucks,vanilla bean creme frappuccino with 2 milk and whip grande,14,g,55,mg,250,g,59,g,5,g,8,g,0,g,0,g,57,g,,
137,starbucks,vanilla bean creme frappuccino with 2 milk and whip tall,10,g,40,mg,170,g,41,g,4,g,6,g,0,g,0,g,39,g,,
138,starbucks,vanilla bean creme frappuccino with 2 milk and whip venti,15,g,55,mg,320,g,76,g,7,g,9,g,0,g,0,g,73,g,,
139,starbucks,vanilla bean creme frappuccino with almond milk and no whip grande,2,g,0,mg,240,g,52,g,1,g,0,g,0,g,1,g,50,g,,
140,starbucks,vanilla bean creme frappuccino with almond milk and no whip tall,1.5,g,0,mg,160,g,36,g,1,g,0,g,0,g,1,g,34,g,,
141,starbucks,vanilla bean creme frappuccino with almond milk and no whip venti,3,g,0,mg,310,g,67,g,1,g,0,g,0,g,1,g,64,g,,
142,starbucks,vanilla bean creme frappuccino with almond milk and whip grande,13,g,40,mg,250,g,55,g,1,g,7,g,0,g,1,g,53,g,,
143,starbucks,vanilla bean creme frappuccino with almond milk and whip tall,10,g,30,mg,170,g,38,g,1,g,5,g,0,g,1,g,36,g,,
144,starbucks,vanilla bean creme frappuccino with almond milk and whip venti,14,g,40,mg,320,g,70,g,2,g,7,g,0,g,1,g,67,g,,
145,starbucks,vanilla bean creme frappuccino with coconut milk and no whip grande,3,g,0,mg,220,g,54,g,0,g,3,g,0,g,0,g,52,g,,
146,starbucks,vanilla bean creme frappuccino with coconut milk and no whip tall,2.5,g,0,mg,160,g,37,g,0,g,2,g,0,g,0,g,36,g,,
147,starbucks,vanilla bean creme frappuccino with coconut milk and no whip venti,4.5,g,0,mg,290,g,69,g,0,g,4,g,0,g,0,g,67,g,,
148,starbucks,vanilla bean creme frappuccino with coconut milk and whip grande,14,g,40,mg,240,g,57,g,1,g,10,g,0,g,0,g,56,g,,
149,starbucks,vanilla bean creme frappuccino with coconut milk and whip tall,10,g,30,mg,160,g,39,g,1,g,7,g,0,g,0,g,38,g,,
150,starbucks,vanilla bean creme frappuccino with coconut milk and whip venti,15,g,40,mg,300,g,73,g,1,g,11,g,0,g,0,g,70,g,,
151,starbucks,vanilla bean creme frappuccino with nonfat milk and no whip grande,0,g,10,mg,230,g,56,g,5,g,0,g,0,g,0,g,55,g,,
152,starbucks,vanilla bean creme frappuccino with nonfat milk and no whip tall,0,g,0,mg,160,g,39,g,4,g,0,g,0,g,0,g,38,g,,
153,starbucks,vanilla bean creme frappuccino with nonfat milk and no whip venti,0,g,5,mg,300,g,73,g,7,g,0,g,0,g,0,g,71,g,,
154,starbucks,vanilla bean creme frappuccino with nonfat milk and whip grande,11,g,45,mg,240,g,60,g,5,g,7,g,0,g,0,g,57,g,,
155,starbucks,vanilla bean creme frappuccino with nonfat milk and whip tall,8,g,30,mg,170,g,41,g,4,g,5,g,0,g,0,g,40,g,,
156,starbucks,vanilla bean creme frappuccino with nonfat milk and whip venti,11,g,45,mg,310,g,76,g,7,g,7,g,0,g,0,g,73,g,,
157,starbucks,vanilla bean creme frappuccino with soy milk and no whip grande,2.5,g,0,mg,220,g,59,g,4,g,0,g,0,g,1,g,55,g,,
158,starbucks,vanilla bean creme frappuccino with soy milk and no whip tall,1.5,g,0,mg,160,g,40,g,3,g,0,g,0,g,1,g,38,g,,
159,starbucks,vanilla bean creme frappuccino with soy milk and no whip venti,3,g,0,mg,290,g,76,g,6,g,0,g,0,g,1,g,72,g,,
160,starbucks,vanilla bean creme frappuccino with soy milk and whip grande,13,g,40,mg,230,g,62,g,5,g,7,g,0,g,1,g,58,g,,
161,starbucks,vanilla bean creme frappuccino with soy milk and whip tall,10,g,30,mg,160,g,43,g,3,g,5,g,0,g,1,g,40,g,,
162,starbucks,vanilla bean creme frappuccino with soy milk and whip venti,14,g,40,mg,300,g,79,g,6,g,7,g,0,g,1,g,74,g,,
163,starbucks,vanilla bean creme frappuccino with whole milk and no whip grande,4.5,g,15,mg,230,g,56,g,4,g,2.5,g,0,g,0,g,55,g,,
164,starbucks,vanilla bean creme frappuccino with whole milk and no whip tall,3.5,g,10,mg,160,g,39,g,3,g,2,g,0,g,0,g,39,g,,
165,starbucks,vanilla bean creme frappuccino with whole milk and no whip venti,7,g,20,mg,300,g,73,g,6,g,4,g,0,g,0,g,71,g,,
166,starbucks,vanilla bean creme frappuccino with whole milk and whip grande,16,g,55,mg,240,g,59,g,5,g,10,g,0,g,0,g,57,g,,
167,starbucks,vanilla bean creme frappuccino with whole milk and whip tall,11,g,40,mg,170,g,41,g,4,g,7,g,0,g,0,g,39,g,,
168,starbucks,vanilla bean creme frappuccino with whole milk and whip venti,18,g,60,mg,310,g,76,g,7,g,11,g,0.5,g,0,g,73,g,,
169,starbucks,vanilla bean whoopie pie,18,g,35,mg,230,g,45,g,3,g,6,g,0,g,1,g,30,g,,
170,starbucks,vanilla latte with 2 milk grande,6,g,25,mg,150,g,37,g,12,g,3.5,g,0,g,0,g,35,g,,
171,starbucks,vanilla latte with 2 milk short,3.5,g,15,mg,80,g,18,g,6,g,1.5,g,0,g,0,g,17,g,,
172,starbucks,vanilla latte with 2 milk tall,5,g,20,mg,125,g,28,g,9,g,2.5,g,0,g,0,g,27,g,,
173,starbucks,vanilla latte with 2 milk venti,9,g,35,mg,200,g,46,g,15,g,4.5,g,0,g,0,g,44,g,,
174,starbucks,vanilla latte with almond milk grande,6,g,0,mg,150,g,28,g,3,g,0,g,0,g,2,g,24,g,,
175,starbucks,vanilla latte with almond milk short,3,g,0,mg,80,g,14,g,1,g,0,g,0,g,1,g,12,g,,
176,starbucks,vanilla latte with almond milk tall,4.5,g,0,mg,120,g,21,g,2,g,0,g,0,g,1,g,18,g,,
177,starbucks,vanilla latte with almond milk venti,7,g,0,mg,200,g,35,g,4,g,0.5,g,0,g,2,g,30,g,,
178,starbucks,vanilla latte with coconut milk grande,8,g,0,mg,140,g,33,g,2,g,7,g,0,g,0,g,30,g,,
179,starbucks,vanilla latte with coconut milk short,4,g,0,mg,70,g,16,g,1,g,3.5,g,0,g,0,g,15,g,,
180,starbucks,vanilla latte with coconut milk tall,6,g,0,mg,110,g,25,g,1,g,6,g,0,g,0,g,23,g,,
181,starbucks,vanilla latte with coconut milk venti,10,g,0,mg,180,g,41,g,2,g,9,g,0,g,0,g,38,g,,
182,starbucks,vanilla latte with nonfat milk grande,0,g,5,mg,140,g,37,g,12,g,0,g,0,g,0,g,35,g,,
183,starbucks,vanilla latte with nonfat milk short,0,g,5,mg,70,g,19,g,6,g,0,g,0,g,0,g,18,g,,
184,starbucks,vanilla latte with nonfat milk tall,0,g,5,mg,110,g,28,g,9,g,0,g,0,g,0,g,27,g,,
185,starbucks,vanilla latte with nonfat milk venti,0,g,10,mg,180,g,47,g,15,g,0,g,0,g,0,g,45,g,,
186,starbucks,vanilla latte with soy milk grande,5,g,0,mg,120,g,41,g,9,g,0.5,g,0,g,1,g,35,g,,
187,starbucks,vanilla latte with soy milk short,2.5,g,0,mg,60,g,21,g,5,g,0,g,0,g,1,g,18,g,,
188,starbucks,vanilla latte with soy milk tall,4,g,0,mg,95,g,31,g,7,g,0.5,g,0,g,1,g,27,g,,
189,starbucks,vanilla latte with soy milk venti,7,g,0,mg,160,g,52,g,12,g,1,g,0,g,2,g,45,g,,
190,starbucks,vanilla latte with whole milk grande,11,g,35,mg,140,g,37,g,11,g,6,g,0,g,0,g,35,g,,
191,starbucks,vanilla latte with whole milk short,5,g,15,mg,70,g,18,g,6,g,3,g,0,g,0,g,17,g,,
192,starbucks,vanilla latte with whole milk tall,9,g,25,mg,115,g,28,g,9,g,5,g,0,g,0,g,27,g,,
193,starbucks,vanilla latte with whole milk venti,14,g,45,mg,190,g,46,g,14,g,8,g,0,g,0,g,44,g,,
194,starbucks,vanilla steamer with 2 milk grande,7,g,30,mg,180,g,37,g,12,g,4,g,0,g,0,g,37,g,,
195,starbucks,vanilla steamer with 2 milk short,4,g,15,mg,90,g,19,g,6,g,2,g,0,g,0,g,19,g,,
196,starbucks,vanilla steamer with 2 milk tall,6,g,25,mg,135,g,28,g,10,g,3,g,0,g,0,g,28,g,,
197,starbucks,vanilla steamer with 2 milk venti,10,g,40,mg,230,g,47,g,16,g,5,g,0,g,0,g,47,g,,
198,starbucks,vanilla steamer with almond milk grande,7,g,0,mg,190,g,9,g,3,g,0.5,g,0,g,2,g,6,g,,
199,starbucks,vanilla steamer with almond milk short,3.5,g,0,mg,95,g,4,g,1,g,0,g,0,g,1,g,3,g,,
