,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
30,jacks,chicken finger dinner 4 pieces with biscuit without sides or sauce,69,g,90,mg,3360,g,98,g,38,g,15,g,0,g,5,g,0,g,,,,
31,jacks,fried chicken breast,36,g,135,mg,2130,g,37,g,48,g,8,g,0,g,0,g,1,g,,,,
32,jacks,chicken finger,13,g,20,mg,680,g,17,g,8,g,2.5,g,0,g,1,g,0,g,,,,
33,jacks,grilled chicken finger,1.5,g,10,mg,230,g,0,g,11,g,0,g,0,g,0,g,0,g,,,,
34,jacks,chicken finger box 12 pieces without sauce,160,g,255,mg,8160,g,199,g,97,g,31,g,0,g,13,g,0,g,,,,
35,jacks,fried chicken 8 pieces with biscuit without sides,248,g,800,mg,12090,g,291,g,219,g,61,g,0,g,10,g,0,g,,,,
36,jacks,chicken finger snack 4 pieces with fries without sauce,69,g,85,mg,3370,g,93,g,35,g,13,g,0,g,7,g,0,g,,,,
37,jacks,chicken finger box 20 pieces without sauce,267,g,425,mg,13600,g,332,g,162,g,51,g,0,g,22,g,0,g,,,,
38,jacks,fried chicken 12 pieces with biscuit without sides,372,g,1200,mg,18130,g,437,g,328,g,92,g,0,g,15,g,0,g,,,,
39,jacks,lemon pie,13,g,0,mg,280,g,35,g,3,g,3,g,0,g,1,g,0,g,,,,
40,jacks,apple pie,15,g,0,mg,250,g,31,g,3,g,3.5,g,0,g,2,g,0,g,,,,
41,jacks,cookies and cream milkshake regular,46,g,145,mg,440,g,113,g,17,g,26,g,0,g,0,g,0,g,,,,
42,jacks,orange sherbet milkshake regular,13,g,25,mg,220,g,137,g,8,g,7,g,0,g,0,g,0,g,,,,
43,jacks,vanilla ice cream,13,g,65,mg,105,g,27,g,5,g,8,g,0,g,0,g,0,g,,,,
44,jacks,strawberry ice cream,10,g,40,mg,55,g,29,g,3,g,6,g,0,g,0,g,0,g,,,,
45,jacks,blueberry cream pie ice cream,11,g,40,mg,90,g,32,g,3,g,7,g,0,g,0,g,0,g,,,,
46,jacks,smoky mountain fudge ice cream,14,g,30,mg,110,g,35,g,5,g,6,g,0,g,2,g,0,g,,,,
47,jacks,chocolate ice cream,14,g,55,mg,65,g,30,g,3,g,8,g,0,g,0,g,0,g,,,,
48,jacks,cookies and cream ice cream,13,g,40,mg,110,g,34,g,3,g,7,g,0,g,0,g,0,g,,,,
49,jacks,orange sherbet,1.5,g,0,mg,40,g,42,g,0,g,1,g,0,g,0,g,0,g,,,,
50,jacks,fries large,23,g,0,mg,890,g,39,g,4,g,4.5,g,0,g,4,g,0,g,,,,
51,jacks,kids chicken fingers meal without drink,57,g,65,mg,2740,g,85,g,27,g,11,g,0,g,6,g,0,g,,,,
52,jacks,kids cheeseburger meal without drink,40,g,60,mg,1660,g,74,g,22,g,12,g,0,g,4,g,0,g,,,,
53,jacks,kids hamburger meal without drink,36,g,50,mg,1450,g,73,g,20,g,10,g,0,g,4,g,0,g,,,,
54,jacks,kids rice krispy treat,1,g,0,mg,55,g,9,g,0,g,0,g,0,g,0,g,0,g,,,,
55,jacks,kids french fries,16,g,0,mg,650,g,27,g,3,g,3,g,0,g,3,g,0,g,,,,
56,jacks,grilled chicken salad without dressing,13,g,90,mg,300,g,18,g,34,g,6,g,0,g,6,g,0,g,,,,
57,jacks,crispy chicken salad without dressing,50,g,90,mg,2290,g,68,g,35,g,13,g,0,g,9,g,0,g,,,,
58,jacks,side salad without dressing,5,g,15,mg,115,g,7,g,5,g,3,g,0,g,2,g,0,g,,,,
59,jacks,garden salad without dressing,10,g,30,mg,240,g,18,g,11,g,6,g,0,g,6,g,0,g,,,,
60,jacks,grilled chicken sandwich,17,g,75,mg,420,g,35,g,29,g,3,g,0,g,1,g,0,g,,,,
61,jacks,big jack burger,47,g,110,mg,1180,g,43,g,29,g,14,g,0,g,3,g,0,g,,,,
62,jacks,big bacon burger,57,g,14,mg,1230,g,36,g,35,g,18,g,0,g,2,g,0,g,,,,
63,jacks,hamburger,19,g,50,mg,750,g,38,g,17,g,6,g,0,g,0,g,0,g,,,,
64,jacks,little jack burger,31,g,60,mg,1010,g,43,g,18,g,8,g,0,g,3,g,0,g,,,,
65,jacks,double cheeseburger,43,g,120,mg,1330,g,38,g,32,g,16,g,0,g,1,g,0,g,,,,
66,jacks,bigger jack burger,70,g,1745,mg,1780,g,44,g,45,g,24,g,0,g,3,g,0,g,,,,
67,jacks,cheeseburger,23,g,60,mg,960,g,38,g,19,g,8,g,0,g,1,g,0,g,,,,
68,jacks,chicken fillet sandwich,29,g,60,mg,810,g,46,g,29,g,5,g,0,g,1,g,0,g,,,,
69,jacks,jacks comeback sauce,24,g,10,mg,320,g,4,g,0,g,3.5,g,0,g,0,g,0,g,,,,
70,jacks,jacks bbq sauce,0,g,0,mg,450,g,15,g,0,g,0,g,0,g,0,g,0,g,,,,
71,jacks,jacks buffalo sauce,11,g,25,mg,1280,g,1,g,0,g,7,g,0,g,0,g,0,g,,,,
72,jacks,mashed potatoes large,13,g,0,mg,2300,g,104,g,10,g,10,g,0,g,5,g,0,g,,,,
73,jacks,cole slaw,18.4,g,16,mg,144,g,13.4,g,1,g,2.5,g,0,g,2,g,0,g,,,,
74,jacks,green beans,0.2,g,0,mg,321,g,4,g,1.2,g,0,g,0,g,0,g,0,g,,,,
75,jacks,side breaded pork chop,3,g,28,mg,327,g,9,g,16,g,1,g,0,g,0,g,0,g,,,,
76,jacks,jacks honey mustard,14,g,15,mg,230,g,12,g,0,g,2,g,0,g,0,g,0,g,,,,
77,jacks,bacon cheeseburger pizza original thin,19,g,40,mg,850,g,34,g,21,g,8,g,0,g,2,g,3,g,,,,
78,jacks,bacon cheeseburger pizza original thin crust,17,g,35,mg,830,g,35,g,20,g,8,g,0,g,2,g,3,g,,,,
79,jacks,chi charritos pork rinds with barbecue flavor,3.5,g,2.5,mg,160,g,0,g,6,g,1.5,g,0,g,0,g,0,g,1.5,g,0.5,g
80,jacks,chicken supreme pizza original thin,12,g,30,mg,510,g,36,g,16,g,5,g,0,g,2,g,3,g,,,,
81,jacks,drinking chocolate,4.3,g,0,mg,120,g,23.1,g,7.9,g,2.8,g,0,g,1.1,g,20.7,g,,,,
82,jacks,frozen pizza half and half original thin,12,g,25,mg,570,g,38,g,16,g,5,g,0,g,2,g,4,g,,,,
83,jacks,hamburger bun,1.5,g,0,mg,250,g,23,g,4,g,0,g,0,g,0.5,g,3,g,,,,
84,jacks,hamburger pizza,14,g,35,mg,630,g,32,g,17,g,6,g,0,g,2,g,3,g,,,,
85,jacks,hamburger pizza original thin crust,14,g,30,mg,680,g,36,g,18,g,6,g,0.5,g,2,g,3,g,,,,
86,jacks,hard cider,0,g,0,mg,10,g,11,g,2,g,0,g,0,g,0,g,8,g,,,,
87,jacks,hard cider peach,0,g,0,mg,10,g,11,g,2,g,0,g,0,g,0,g,8,g,,,,
88,jacks,large white bread,0.5,g,0,mg,160,g,15,g,2,g,0,g,0,g,0.5,g,2,g,,,,
89,jacks,microwaveable golden vegetable rice,1.6,g,0,mg,160,g,35.4,g,4.4,g,0.9,g,0,g,2.9,g,0.9,g,,,,
90,jacks,nougat and chocolate bar,3.5,g,0,mg,40,g,16.2,g,0.8,g,2.1,g,0,g,0.1,g,13.5,g,,,,
91,jacks,original thin crust cheese pizza,12,g,30,mg,550,g,35,g,16,g,6,g,0,g,2,g,3,g,,,,
92,jacks,original thin crust pizza canadian style bacon,11,g,30,mg,760,g,36,g,18,g,4.5,g,0,g,2,g,4,g,,,,
93,jacks,original thin crust canadian style bacon pizza,17,g,35,mg,760,g,36,g,17,g,7,g,0,g,2,g,4,g,,,,
94,jacks,original thin meat lovers pizza,14,g,30,mg,660,g,35,g,15,g,6,g,0,g,2,g,4,g,,,,
95,jacks,original thin pizza cheese,12,g,25,mg,570,g,36,g,16,g,5,g,0,g,2,g,4,g,,,,
96,jacks,original thin sausage and cheese curd pizza,14,g,30,mg,560,g,35,g,15,g,7,g,0,g,2,g,4,g,,,,
97,jacks,original thin supreme pizza,17,g,35,mg,700,g,36,g,16,g,7,g,0,g,2,g,4,g,,,,
98,jacks,original thin supreme pizza,17,g,35,mg,700,g,36,g,16,g,7,g,0,g,2,g,4,g,,,,
99,jacks,pepperoni pizza,13,g,25,mg,560,g,28,g,13,g,5,g,0,g,2,g,3,g,,,,
100,jacks,pepperoni pizza original thin crust,15,g,35,mg,700,g,35,g,15,g,7,g,0,g,2,g,4,g,,,,
101,jacks,pizza fries marinara dipping sauce,23,g,40,mg,800,g,35,g,23,g,9,g,0.5,g,2,g,5,g,,,,
102,jacks,pizza pepperoni,16,g,35,mg,750,g,36,g,17,g,7,g,0,g,2,g,4,g,,,,
103,jacks,pizza sausage and pepperoni original thin,18,g,35,mg,760,g,37,g,18,g,7,g,0,g,3,g,4,g,,,,
104,jacks,rising crust cheese pizza,9,g,25,mg,550,g,46,g,14,g,4.5,g,0,g,2,g,4,g,,,,
105,jacks,rising crust pizza combination,12,g,30,mg,590,g,39,g,13,g,5,g,0,g,2,g,4,g,,,,
106,jacks,rising crust pizza pepperoni,14,g,35,mg,730,g,46,g,15,g,6,g,0,g,2,g,4,g,,,,
107,jacks,rising crust pizza sausage pizza,12,g,25,mg,550,g,39,g,13,g,5,g,0,g,2,g,3,g,,,,
108,jacks,rising crust the works pizza,12,g,25,mg,550,g,39,g,13,g,5,g,0,g,2,g,3,g,,,,
109,jacks,sausage and pepperoni pizza original thin crust,17,g,40,mg,740,g,36,g,17,g,7,g,0,g,2,g,3,g,,,,
110,jacks,sausage and pepperoni pizza,27,g,55,mg,1130,g,61,g,24,g,11,g,0,g,3,g,7,g,,,,
111,jacks,sausage pizza,16,g,30,mg,650,g,36,g,17,g,6,g,0,g,3,g,4,g,,,,
112,jacks,sausage pizza original thin,16,g,30,mg,650,g,36,g,17,g,6,g,0,g,3,g,4,g,,,,
113,jacks,seafood sticks,0.5,g,0,mg,120,g,2.1,g,1.4,g,0.05,g,0,g,0,g,0.9,g,,,,
114,jacks,spaghetti bolognese,7.2,g,0,mg,360,g,43.2,g,23.2,g,2.8,g,0,g,5.8,g,7.7,g,,,,
115,jacks,spicy italian sausage pizza,16,g,30,mg,650,g,36,g,17,g,6,g,0,g,2,g,4,g,,,,
116,jacks,thin pizza mexican style,13,g,30,mg,610,g,28,g,13,g,6,g,0,g,2,g,3,g,,,,
117,jacks,thin pizza sausage and mushroom,13,g,25,mg,500,g,27,g,13,g,5,g,0,g,2,g,3,g,,,,
118,jacks,three meat pizza,11,g,25,mg,590,g,39,g,13,g,5,g,0,g,2,g,3,g,,,,
119,jamba juice,organic mango limeade,0,g,0,mg,0,g,42,g,0,g,0,g,0,g,1,g,37,g,,,,
120,jamba juice,organic tropical greens cold pressed juice,0,g,0,mg,35,g,39,g,1,g,0,g,0,g,0,g,35,g,,,,
121,jamba juice,organic true greens cold pressed juice,0.5,g,0,mg,200,g,17,g,3,g,0,g,0,g,2,g,15,g,,,,
122,jamba juice,organic orange reviver cold pressed juice,0.5,g,0,mg,50,g,42,g,2,g,0,g,0,g,1,g,30,g,,,,
123,jamba juice,organic cayenne lemonade,0,g,0,mg,0,g,33,g,0,g,0,g,0,g,0,g,30,g,,,,
124,jamba juice,sweet belgium waffle,15,g,25,mg,290,g,39,g,5,g,8,g,0,g,1,g,19,g,,,,
125,jamba juice,sourdough parmesan pretzel,11,g,15,mg,690,g,69,g,12,g,3,g,0,g,3,g,3,g,,,,
126,jamba juice,apple cinnamon pretzel,4.5,g,0,mg,290,g,78,g,9,g,0,g,0,g,3,g,15,g,,,,
127,jamba juice,cheddar tomato twist,5,g,10,mg,430,g,41,g,9,g,2,g,0,g,2,g,3,g,1,g,1,g
128,jamba juice,plant based apple n greens smoothie,0.7,g,0,mg,40,g,55.3,g,4.4,g,0,g,0,g,4.4,g,42.2,g,,,,
129,jamba juice,classic white gummi smoothie,2.2,g,4,mg,62,g,76.5,g,1.5,g,1.1,g,0,g,0.7,g,68.4,g,,,,
130,jamba juice,classic mango a go go smoothie,1.5,g,0,mg,45,g,97,g,2,g,0.5,g,0,g,3,g,87,g,,,,
131,jamba juice,classic peanut butter mood smoothie,13.8,g,4,mg,240,g,87.4,g,16,g,2.9,g,0,g,3.6,g,73.5,g,6.6,g,2.5,g
132,jamba juice,classic orange dream machine smoothie,1.5,g,0,mg,91,g,70.6,g,5.1,g,0.7,g,0,g,0,g,64.8,g,,,,
133,jamba juice,classic strawberry surf rider smoothie,1.5,g,4,mg,18,g,61.2,g,0.7,g,0.4,g,0,g,2.2,g,54.6,g,,,,
134,jamba juice,classic strawberries wild smoothie,0,g,0,mg,75,g,81,g,5,g,0,g,0,g,3,g,67,g,,,,
135,jamba juice,plant based greens n ginger smoothie,0.7,g,0,mg,22,g,51,g,2.9,g,0,g,0,g,3.6,g,43.7,g,,,,
136,jamba juice,power pb chocolate love smoothie,17.5,g,15,mg,197,g,62.6,g,12.4,g,4.4,g,0,g,4.4,g,45.1,g,,,,
137,jamba juice,power acai super antioxidant smoothie,4.4,g,0,mg,73,g,64.8,g,5.8,g,1.1,g,0,g,3.6,g,51,g,,,,
138,jamba juice,power pb and banana protein smoothie,16.7,g,73,mg,211,g,51,g,27.7,g,5.1,g,0,g,2.2,g,38.6,g,6.6,g,2.5,g
139,jamba juice,classic matcha green tea blast smoothie,0,g,0,mg,146,g,63.3,g,8.7,g,0,g,0,g,0.7,g,57.5,g,,,,
140,jamba juice,classic razzmatazz smoothie,1.1,g,0,mg,29,g,63.3,g,0.7,g,0.4,g,0,g,2.2,g,53.9,g,,,,
141,jamba juice,plant based vanilla blue sky smoothie,3.6,g,0,mg,80,g,44.4,g,2.2,g,2.2,g,0,g,5.1,g,26.9,g,0.7,g,0.4,g
142,jamba juice,plant based strawberry whirl smoothie,1,g,0,mg,20,g,75,g,3,g,0,g,0,g,6,g,55,g,,,,
143,jamba juice,classic caribbean passion smoothie,1.1,g,0,mg,33,g,59.7,g,1.5,g,0.4,g,0,g,2.2,g,52.4,g,,,,
144,jamba juice,power protein berry workout smoothie with soy protein,0.7,g,0,mg,146,g,56.8,g,11.6,g,0,g,0,g,3.6,g,45.1,g,,,,
145,jamba juice,plant based smooth talkin mango smoothie,5.8,g,0,mg,109,g,53.2,g,4.4,g,0.7,g,0,g,5.8,g,37.9,g,,,,
146,jamba juice,plant based mega mango smoothie,1,g,0,mg,15,g,74,g,3,g,0,g,0,g,5,g,67,g,,,,
147,jamba juice,power orange c booster smoothie,1.5,g,0,mg,18,g,55.3,g,2.2,g,0.4,g,0,g,2.2,g,45.1,g,,,,
148,jamba juice,classic aloha pineapple smoothie,1.5,g,0,mg,40,g,64.8,g,5.1,g,0.4,g,0,g,2.9,g,56.1,g,,,,
149,jamba juice,plant based orange carrot karma smoothie,0.7,g,0,mg,124,g,51,g,2.9,g,0,g,0,g,8,g,36.4,g,,,,
150,jamba juice,plant based peach perfection smoothie,0.6,g,0,mg,23,g,50.3,g,1.7,g,0,g,0,g,2.9,g,43.5,g,,,,
151,jamba juice,plant based golden turmeric spice smoothie,6.6,g,0,mg,116,g,59.7,g,5.1,g,0.7,g,0,g,6.6,g,34.2,g,,,,
152,jamba juice,plant based pomegranate paradise smoothie,0.4,g,0,mg,18,g,58.2,g,1.5,g,0,g,0,g,3.6,g,50.2,g,,,,
153,jamba juice,plant based amazing greens snmoothie,9.5,g,0,mg,36,g,53.9,g,5.1,g,1.8,g,0,g,3.6,g,42.2,g,,,,
154,jamba juice,purely orange freshly squeezed juice,1.5,g,0,mg,5,g,71,g,5,g,0,g,0,g,1,g,57,g,,,,
155,jamba juice,orange carrot twist freshly squeezed juice,1.5,g,0,mg,230,g,67,g,5,g,0,g,0,g,10,g,44,g,,,,
156,jamba juice,purely carrot freshly squeezed juice,1.5,g,0,mg,450,g,62,g,6,g,0,g,0,g,18,g,31,g,,,1,g
157,jamba juice,ginger lemon cayenne shot,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,0,g,1,g,,,,
158,jamba juice,classic matcha lemon squeeze smoothie,3.6,g,4,mg,109,g,72.1,g,4.4,g,0.7,g,0,g,2.2,g,60.4,g,,,,
159,jamba juice,ginger shot,0,g,0,mg,0,g,6,g,0,g,0,g,0,g,0,g,3,g,,,,
160,jamba juice,power protein berry workout smoothie with whey protein,1.1,g,29,mg,109,g,52.4,g,15.3,g,0.4,g,0,g,3.6,g,40.8,g,,,,
161,jamba juice,wheatgrass juice shot bottle,0,g,0,mg,0,g,5.1,g,0,g,0,g,0,g,0,g,4,g,,,,
162,jamba juice,orange berry antioxidant freshly squeezed juice,0.8,g,0,mg,0,g,37.5,g,2.3,g,0,g,0,g,3.8,g,27.8,g,,,,
163,jamba juice,ginger orange cayenne shot,0,g,0,mg,0,g,5,g,0,g,0,g,0,g,0,g,3,g,,,,
164,jamba juice,turmeric shot,0,g,0,mg,0,g,6,g,0,g,0,g,0,g,0,g,3,g,,,,
165,jamba juice,wheatgrass juice shot,0,g,0,mg,0,g,1,g,1,g,0,g,0,g,0,g,1,g,,,,
166,jamba juice,lean advantage boost,3,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
167,jamba juice,orange supreme juice,2,g,0,mg,65,g,54,g,4,g,0,g,0,g,4,g,40,g,,,,
168,jamba juice,orange reviver freshly squeezed juice,1.5,g,0,mg,56,g,44.3,g,3,g,0,g,0,g,3,g,33,g,,,,
169,jamba juice,turkey sausage n cheese breakfast wrap,15,g,40,mg,580,g,30,g,17,g,6,g,0,g,1,g,1,g,,,,
170,jamba juice,bacon roasted tomato spinach and feta breakfast sandwich,9,g,15,mg,600,g,30,g,12,g,3,g,0,g,4,g,2,g,,,,
171,jamba juice,roasted tomato spinach and feta breakfast sandwich,8,g,15,mg,550,g,30,g,11,g,3,g,0,g,4,g,2,g,,,,
172,jamba juice,turkey sausage roasted red pepper and gouda breakfast sandwich,12,g,50,mg,660,g,25,g,20,g,4.5,g,0,g,1,g,2,g,,,,
173,jamba juice,four cheese artisan flatbread,11,g,25,mg,570,g,44,g,18,g,5,g,0,g,1,g,2,g,,,,
174,jamba juice,spicy n sweet chicken flatbread,11,g,40,mg,580,g,38,g,12,g,4,g,0,g,4,g,3,g,,,,
175,jamba juice,pb banana toast,12,g,0,mg,280,g,56,g,11,g,1.5,g,0,g,8,g,20,g,4,g,2.5,g
176,jamba juice,spinach n cheese breakfast wrap,7,g,15,mg,590,g,30,g,15,g,3,g,0,g,3,g,1,g,,,,
177,jamba juice,kids strawberry gone bananas smoothie,0,g,0,mg,10,g,36,g,1,g,0,g,0,g,3,g,27,g,,,,
178,jamba juice,kids blueberry strawberry blast off smoothie,0,g,0,mg,15,g,46,g,1,g,0,g,0,g,3,g,37,g,,,,
179,jamba juice,acai primo bowl,10,g,0,mg,45,g,101,g,8,g,3.5,g,0,g,11,g,65,g,,,,
180,jamba juice,island pitaya bowl,8,g,0,mg,20,g,102,g,7,g,2.5,g,0,g,11,g,70,g,,,1,g
181,jamba juice,vanilla blue sky bowl,9,g,0,mg,85,g,62,g,6,g,3,g,0,g,8,g,33,g,1.5,g,0.5,g
182,jamba juice,chunky strawberry bowl,16,g,0,mg,135,g,94,g,21,g,2.5,g,0,g,11,g,50,g,,,,
183,jamba juice,nutty almond butter bowl,16,g,0,mg,105,g,68,g,5,g,1.5,g,0,g,11,g,36,g,7,g,3,g
184,jamba juice,pb wow cacao bowl,27,g,0,mg,250,g,101,g,19,g,6,g,0,g,12,g,59,g,11,g,4.5,g
185,jamba juice,peachy green goodness bowl 17 5 oz,18,g,0,mg,50,g,80,g,15,g,3,g,0,g,9,g,50,g,,,1,g
186,jamba juice,peach green goodness bowl 19 oz,18,g,0,mg,50,g,82,g,15,g,3,g,0,g,10,g,52,g,,,1,g
187,jamba juice,3g energy,0,g,0,mg,0,g,3,g,0,g,0,g,0,g,0,g,0,g,,,,
188,jamba juice,acai primo bowl,10,g,0,mg,45,g,101,g,8,g,3.5,g,0,g,11,g,67,g,,,,
189,jamba juice,acai super antioxidant smoothie 16 fl oz,4.5,g,0,mg,80,g,69,g,6,g,1,g,0,g,4,g,52,g,,,,
190,jamba juice,acai super antioxidant smoothie 22 fl oz,6,g,5,mg,100,g,89,g,8,g,1.5,g,0,g,5,g,70,g,,,,
191,jamba juice,acai super antioxidant smoothie 28 fl oz,8,g,5,mg,125,g,110,g,10,g,2,g,0,g,6,g,91,g,,,,
192,jamba juice,almond butter,0,g,0,mg,0,g,0,g,1,g,0,g,0,g,0,g,0,g,,,,
193,jamba juice,aloha pineapple smoothie 16 fl oz,1,g,5,mg,45,g,67,g,7,g,0.5,g,0,g,2,g,67,g,,,,
194,jamba juice,aloha pineapple smoothie 22 fl oz,1.5,g,5,mg,55,g,89,g,7,g,0.5,g,0,g,3,g,90,g,,,,
195,jamba juice,aloha pineapple smoothie 28 fl oz,1.5,g,5,mg,65,g,115,g,8,g,1,g,0,g,4,g,114,g,,,,
196,jamba juice,amazing greens smoothie 16 fl oz,13,g,0,mg,40,g,57,g,7,g,2.5,g,0,g,5,g,54,g,,,,
197,jamba juice,amazing greens smoothie 22 fl oz,13,g,0,mg,50,g,74,g,7,g,2.5,g,0,g,6,g,73,g,,,,
198,jamba juice,amazing greens smoothie 28 fl oz,13,g,0,mg,65,g,92,g,8,g,2.5,g,0,g,7,g,92,g,,,,
199,jamba juice,apple n greens smoothie 16 fl oz,1,g,0,mg,50,g,58,g,5,g,0,g,0,g,4,g,45,g,,,,
200,jamba juice,apple n greens smoothie 22 fl oz,1,g,0,mg,55,g,76,g,6,g,0,g,0,g,5,g,61,g,,,,
201,jamba juice,apple n greens smoothie 28 fl oz,1.5,g,0,mg,70,g,96,g,7,g,0,g,0,g,6,g,78,g,,,,
202,jamba juice,bacon roasted tomato spinach sandwich,9,g,15,mg,600,g,30,g,12,g,3,g,0,g,4,g,2,g,,,,
203,jamba juice,bananas,0,g,0,mg,0,g,15,g,1,g,0,g,0,g,0,g,0,g,,,,
204,jamba juice,blue spirulina,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
205,jamba juice,blueberries,0,g,0,mg,0,g,2,g,0,g,0,g,0,g,0,g,0,g,,,,
206,jamba juice,blueberry strawberry blast off,1,g,0,mg,15,g,46,g,1,g,0,g,0,g,3,g,31,g,,,,
207,jamba juice,brown sugar crumble,0,g,0,mg,0,g,8,g,0,g,0,g,0,g,0,g,0,g,,,,
208,jamba juice,caribbean passion smoothie 16 fl oz,1,g,5,mg,35,g,63,g,2,g,0,g,0,g,2,g,58,g,,,,
209,jamba juice,caribbean passion smoothie 22 fl oz,1.5,g,5,mg,45,g,82,g,2,g,0.5,g,0,g,3,g,77,g,,,,
210,jamba juice,caribbean passion smoothie 28 fl oz,2,g,5,mg,55,g,102,g,3,g,1,g,0,g,4,g,95,g,,,,
211,jamba juice,cheddar tomato twist,4.5,g,5,mg,430,g,41,g,9,g,2,g,0,g,2,g,3,g,,,,
212,jamba juice,chia seeds,2,g,0,mg,0,g,2,g,1,g,0,g,0,g,3,g,0,g,,,,
213,jamba juice,chunky strawberry bowl,0,g,0,mg,135,g,94,g,21,g,2.5,g,0,g,0,g,0,g,,,,
214,jamba juice,coconut chips,0,g,0,mg,15,g,3,g,0,g,1.5,g,0,g,0,g,0,g,,,,
215,jamba juice,daily vitamin zinc,0,g,0,mg,0,g,3,g,0,g,0,g,0,g,0,g,0,g,,,,
