,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,granite city food and brewery,cheesy chicken tortilla bowl,44,g,155,mg,2510,g,35,g,32,g,24,g,0,g,3,g,13,g
1,granite city food and brewery,cheesy chicken tortilla cup,22,g,75,mg,1250,g,17,g,16,g,12,g,0,g,1,g,6,g
2,granite city food and brewery,chicken and asparagus linguini,72,g,195,mg,2950,g,100,g,67,g,25,g,0,g,9,g,28,g
3,granite city food and brewery,chicken and biscuits,50,g,190,mg,2820,g,60,g,35,g,28,g,0,g,3,g,11,g
4,granite city food and brewery,chicken giardiniera,20,g,140,mg,2660,g,16,g,50,g,7,g,0,g,4,g,9,g
5,granite city food and brewery,chicken limone,79,g,275,mg,2330,g,33,g,70,g,29,g,0,g,5,g,4,g
6,granite city food and brewery,chicken tinga sopes,30,g,110,mg,2020,g,109,g,46,g,9,g,0,g,18,g,24,g
7,granite city food and brewery,chicken tinga tacos,96,g,155,mg,2280,g,99,g,52,g,28,g,0,g,13,g,6,g
8,granite city food and brewery,chipotle mashed potatoes,42,g,70,mg,790,g,24,g,4,g,15,g,0,g,2,g,2,g
9,granite city food and brewery,chips and dip w gouda,61,g,90,mg,2130,g,91,g,28,g,23,g,0,g,6,g,4,g
10,granite city food and brewery,chips and dip w guac,54,g,5,mg,1570,g,102,g,12,g,10,g,0,g,15,g,3,g
11,granite city food and brewery,chips and dip w salsa,35,g,0,mg,2000,g,100,g,11,g,7,g,0,g,9,g,1,g
12,granite city food and brewery,chocolate chip toffee almond cookie sundae,33,g,85,mg,570,g,103,g,9,g,18,g,0,g,3,g,77,g
13,granite city food and brewery,churro donut stack,138,g,145,mg,290,g,264,g,15,g,72,g,0,g,7,g,153,g
14,granite city food and brewery,city wings fiery buffalo,23,g,60,mg,1250,g,4,g,13,g,5,g,0,g,0,g,0,g
15,granite city food and brewery,city wings gochajang,20,g,60,mg,1380,g,18,g,13,g,5,g,0,g,1,g,10,g
16,granite city food and brewery,city wings mango habanero,20,g,60,mg,910,g,15,g,13,g,5,g,0,g,0,g,15,g
17,granite city food and brewery,city wings old bay,20,g,60,mg,1140,g,3,g,13,g,5,g,0,g,0,g,0,g
18,granite city food and brewery,clam chowder bowl,70,g,290,mg,1880,g,35,g,30,g,42,g,0,g,5,g,4,g
19,granite city food and brewery,clam chowder cup,35,g,145,mg,940,g,17,g,15,g,21,g,0,g,2,g,2,g
