,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
31,bill miller bar b q,6 salad with dressing and toppings 1 4 bbq white chicken and unsweet tea,21,g,195,mg,1430,g,26,g,60,g,11,g,0,g,4,g,7,g,,,,
32,bill miller bar b q,7 2 chop bbq sandwiches combo with fries and unsweet tea,50,g,95,mg,2460,g,121,g,38,g,19,g,4,g,10,g,10,g,,,,
33,bill miller bar b q,8 1 2 white bbq chicken combo with beans hashbrowns coleslaw roll and unsweet tea,53,g,340,mg,3340,g,120,g,96,g,18,g,5,g,22,g,15,g,,,,
34,bill miller bar b q,8 brisket and sausage combo with beans hashbrowns coleslaw roll and unsweet tea,92,g,230,mg,2870,g,104,g,70,g,37,g,7,g,21,g,10,g,,,,
35,bill miller bar b q,9 crispy chicken sandwich combo with fries and unsweet tea,50,g,85,mg,2690,g,104,g,40,g,20,g,3,g,9,g,9,g,,,,
36,bill miller bar b q,1 2 chicken de lite,22,g,305,mg,1340,g,23,g,65,g,8,g,0,g,5,g,9,g,,,,
37,bill miller bar b q,1 2 chicken de lite all white meat,22,g,335,mg,1550,g,30,g,82,g,8,g,0,g,5,g,9,g,,,,
38,bill miller bar b q,1 2 chicken de lite all white meat with toppings and fat free ranch,40,g,390,mg,2620,g,45,g,99,g,18,g,0,g,5,g,12,g,,,,
39,bill miller bar b q,1 2 chicken de lite with toppings and fat free ranch,40,g,360,mg,2410,g,38,g,82,g,18,g,0,g,5,g,12,g,,,,
40,bill miller bar b q,1 4 chicken de lite with dark meat,12,g,135,mg,770,g,16,g,26,g,5,g,0,g,5,g,9,g,,,,
41,bill miller bar b q,1 4 chicken de lite with dark meat with toppings and fat free ranch,30,g,190,mg,1840,g,31,g,43,g,15,g,0,g,5,g,12,g,,,,
42,bill miller bar b q,1 4 chicken de lite with white meat,11,g,170,mg,980,g,23,g,43,g,4,g,0,g,5,g,9,g,,,,
43,bill miller bar b q,1 4 chicken de lite with white meat with toppings and fat free ranch,29,g,225,mg,2050,g,38,g,60,g,14,g,0,g,5,g,12,g,,,,
44,bill miller bar b q,apple pie slice,22,g,10,mg,500,g,70,g,5,g,7,g,3.5,g,4,g,33,g,,,,
45,bill miller bar b q,bacon bits,4,g,10,mg,370,g,0,g,6,g,2,g,0,g,0,g,0,g,,,,
46,bill miller bar b q,baked potato plain,0,g,0,mg,0,g,38,g,6,g,0,g,0,g,4,g,4,g,,,,
47,bill miller bar b q,baked potato with baker backup,44,g,75,mg,860,g,41,g,24,g,18,g,3,g,4,g,5,g,,,,
48,bill miller bar b q,baked potato with baker backup and soup,48,g,115,mg,1930,g,49,g,46,g,20,g,1.5,g,7,g,5,g,,,,
49,bill miller bar b q,baked potato with salad and baker backup,44,g,75,mg,910,g,51,g,27,g,18,g,1.5,g,8,g,9,g,,,,
50,bill miller bar b q,baked potato with salad and baker backup with toppings and fat free ranch,62,g,130,mg,1980,g,66,g,44,g,28,g,1.5,g,8,g,12,g,,,,
51,bill miller bar b q,bar b q chicken 1 4 dark,11,g,135,mg,360,g,0,g,22,g,4.5,g,0,g,0,g,0,g,,,,
52,bill miller bar b q,bar b q chicken 1 4 white,11,g,170,mg,570,g,7,g,39,g,3.5,g,0,g,0,g,0,g,,,,
53,bill miller bar b q,bbq sauce,0.5,g,0,mg,360,g,6,g,1,g,0,g,0,g,1,g,5,g,,,,
54,bill miller bar b q,beef brisket 1 4 pound,19,g,110,mg,250,g,0,g,33,g,8,g,0.5,g,0,g,0,g,,,,
55,bill miller bar b q,big red large,0,g,0,mg,55,g,67,g,0,g,0,g,0,g,0,g,67,g,,,,
56,bill miller bar b q,big red small,0,g,0,mg,20,g,25,g,0,g,0,g,0,g,0,g,25,g,,,,
57,bill miller bar b q,bill miller breakfast bacon 3 slices,11,g,25,mg,360,g,0,g,8,g,4,g,0,g,0,g,0,g,,,,
58,bill miller bar b q,bill miller breakfast breakfast hash browns,21,g,0,mg,430,g,24,g,2,g,5,g,7,g,3,g,0,g,,,,
59,bill miller bar b q,bill miller breakfast breakfast sausage,34,g,95,mg,620,g,3,g,16,g,14,g,1.5,g,0,g,0,g,,,,
60,bill miller bar b q,bill miller breakfast corn tortillas two,4.5,g,0,mg,290,g,31,g,4,g,2,g,0,g,4,g,3,g,,,,
61,bill miller bar b q,bill miller breakfast flour tortillas two,7,g,0,mg,400,g,42,g,6,g,3,g,0,g,4,g,2,g,,,,
62,bill miller bar b q,bill miller breakfast refried beans,4.5,g,5,mg,320,g,24,g,8,g,1.5,g,0,g,10,g,1,g,,,,
63,bill miller bar b q,bill miller breakfast scrambled eggs,15,g,400,mg,210,g,1,g,12,g,5,g,0,g,0,g,0,g,,,,
64,bill miller bar b q,bill miller breakfast standard eggs sausage beans flour tortillas,94,g,710,mg,2290,g,101,g,50,g,34,g,9,g,16,g,3,g,,,,
65,bill miller bar b q,biscuit one,18,g,0,mg,1130,g,61,g,9,g,6,g,3,g,3,g,3,g,,,,
66,bill miller bar b q,biscuit one with gravy,31,g,0,mg,2150,g,83,g,9,g,10,g,3,g,3,g,8,g,,,,
67,bill miller bar b q,breakfast bowl bacon 3 slices,11,g,25,mg,360,g,0,g,8,g,4,g,0,g,0,g,0,g,,,,
68,bill miller bar b q,breakfast bowl breakfast hash browns,21,g,0,mg,430,g,24,g,2,g,5,g,7,g,3,g,0,g,,,,
69,bill miller bar b q,breakfast bowl breakfast sausage,34,g,95,mg,620,g,3,g,16,g,14,g,1.5,g,0,g,0,g,,,,
70,bill miller bar b q,breakfast bowl corn tortillas two,4.5,g,0,mg,290,g,31,g,4,g,2,g,0,g,4,g,3,g,,,,
71,bill miller bar b q,breakfast bowl flour tortillas two,7,g,0,mg,400,g,42,g,6,g,3,g,0,g,4,g,2,g,,,,
72,bill miller bar b q,breakfast bowl refried beans,4.5,g,5,mg,320,g,24,g,8,g,1.5,g,0,g,10,g,1,g,,,,
73,bill miller bar b q,breakfast bowl scrambled eggs,15,g,400,mg,210,g,1,g,12,g,5,g,0,g,0,g,0,g,,,,
74,bill miller bar b q,breakfast bowl standard eggs sausage beans flour tortillas,94,g,710,mg,2290,g,101,g,50,g,34,g,9,g,16,g,3,g,,,,
75,bill miller bar b q,breakfast sandwiches bacon 2 slices,39,g,435,mg,1320,g,44,g,27,g,16,g,0,g,3,g,7,g,,,,
76,bill miller bar b q,breakfast sandwiches ham,35,g,450,mg,1680,g,46,g,32,g,14,g,0,g,3,g,9,g,,,,
77,bill miller bar b q,breakfast sandwiches sausage 1 2 link,53,g,480,mg,1470,g,46,g,32,g,22,g,1,g,3,g,7,g,,,,
78,bill miller bar b q,breakfast tacos bacon and bean on corn tortilla,10,g,10,mg,590,g,40,g,12,g,4,g,0,g,12,g,3,g,,,,
79,bill miller bar b q,breakfast tacos bacon and bean on flour tortilla,12,g,10,mg,640,g,45,g,13,g,4.5,g,0,g,12,g,2,g,,,,
80,bill miller bar b q,breakfast tacos bacon and egg on corn tortilla,15,g,245,mg,390,g,16,g,11,g,5,g,0,g,2,g,2,g,,,,
81,bill miller bar b q,breakfast tacos bacon and egg on flour tortilla,16,g,245,mg,450,g,22,g,12,g,6,g,0,g,2,g,1,g,,,,
82,bill miller bar b q,breakfast tacos bacon and potato on corn tortilla,17,g,10,mg,500,g,29,g,6,g,5,g,0,g,4,g,2,g,,,,
83,bill miller bar b q,breakfast tacos bacon and potato on flour tortilla,18,g,10,mg,550,g,34,g,6,g,6,g,0,g,3,g,1,g,,,,
84,bill miller bar b q,breakfast tacos bean and cheese on corn tortilla,12,g,20,mg,570,g,40,g,14,g,6,g,0,g,12,g,3,g,,,,
85,bill miller bar b q,breakfast tacos bean and cheese on flour tortilla,13,g,20,mg,620,g,46,g,15,g,6,g,0,g,12,g,2,g,,,,
86,bill miller bar b q,breakfast tacos bean and egg on corn tortilla,16,g,240,mg,590,g,40,g,17,g,6,g,0,g,12,g,3,g,,,,
87,bill miller bar b q,breakfast tacos bean and egg on flour tortilla,17,g,240,mg,650,g,46,g,18,g,6,g,0,g,12,g,2,g,,,,
88,bill miller bar b q,breakfast tacos bean and sausage on corn tortilla,24,g,50,mg,780,g,41,g,18,g,10,g,0.5,g,12,g,3,g,,,,
89,bill miller bar b q,breakfast tacos bean and sausage on flour tortilla,25,g,50,mg,840,g,47,g,19,g,10,g,0.5,g,12,g,2,g,,,,
90,bill miller bar b q,breakfast tacos beef brisket on corn tortilla,17,g,85,mg,330,g,16,g,26,g,7,g,0,g,2,g,2,g,,,,
91,bill miller bar b q,breakfast tacos beef brisket on flour tortilla,18,g,85,mg,390,g,21,g,27,g,8,g,0,g,2,g,1,g,,,,
92,bill miller bar b q,breakfast tacos carne guisada on corn tortilla,9,g,80,mg,390,g,19,g,27,g,3.5,g,0,g,2,g,2,g,,,,
93,bill miller bar b q,breakfast tacos carne guisada on flour tortilla,10,g,80,mg,450,g,25,g,28,g,4,g,0,g,2,g,1,g,,,,
94,bill miller bar b q,breakfast tacos chorizo and bean on corn tortilla,11,g,15,mg,540,g,27,g,9,g,4,g,0,g,6,g,2,g,,,,
95,bill miller bar b q,breakfast tacos chorizo and bean on flour tortilla,12,g,15,mg,600,g,32,g,10,g,4,g,0,g,6,g,1,g,,,,
96,bill miller bar b q,breakfast tacos chorizo and egg on corn tortilla,10,g,115,mg,290,g,17,g,8,g,4,g,0,g,3,g,2,g,,,,
97,bill miller bar b q,breakfast tacos chorizo and egg on flour tortilla,11,g,115,mg,350,g,22,g,9,g,4,g,0,g,3,g,1,g,,,,
98,bill miller bar b q,breakfast tacos chorizo and potato on corn tortilla,14,g,20,mg,620,g,32,g,8,g,5,g,0,g,4,g,1,g,,,,
99,bill miller bar b q,breakfast tacos chorizo andpotato on flour tortilla,12,g,15,mg,560,g,26,g,7,g,5,g,0,g,4,g,2,g,,,,
100,bill miller bar b q,breakfast tacos hot sauce sample,0,g,0,mg,150,g,1,g,0,g,0,g,0,g,1,g,1,g,,,,
101,bill miller bar b q,breakfast tacos pico de gallo sample,0,g,0,mg,220,g,1,g,0,g,0,g,0,g,0,g,1,g,,,,
102,bill miller bar b q,breakfast tacos potato and egg on corn tortilla,21,g,235,mg,440,g,30,g,10,g,8,g,3.5,g,4,g,2,g,,,,
103,bill miller bar b q,breakfast tacos potato and egg on flour tortilla,22,g,235,mg,500,g,35,g,11,g,8,g,3.5,g,4,g,1,g,,,,
104,bill miller bar b q,breakfast tacos sausage and egg on corn tortilla,28,g,280,mg,580,g,18,g,17,g,11,g,0.5,g,2,g,2,g,,,,
105,bill miller bar b q,breakfast tacos sausage and egg on flour tortilla,30,g,285,mg,640,g,23,g,18,g,12,g,0.5,g,2,g,1,g,,,,
106,bill miller bar b q,brisket biscuit,27,g,55,mg,1250,g,61,g,24,g,10,g,3.5,g,3,g,3,g,,,,
107,bill miller bar b q,buckaroo 1 piece chicken leg,40,g,115,mg,950,g,92,g,20,g,14,g,4.5,g,7,g,34,g,,,,
108,bill miller bar b q,buckaroo 1 2 sausage link bar b q sauce,54,g,105,mg,1140,g,92,g,18,g,20,g,4.5,g,7,g,34,g,,,,
109,bill miller bar b q,buckaroo 2 piece tenders gravy,52,g,125,mg,1350,g,116,g,36,g,17,g,8,g,7,g,34,g,,,,
110,bill miller bar b q,buckaroo chop bar b q sandwich,50,g,90,mg,1620,g,131,g,25,g,18,g,4,g,10,g,39,g,,,,
111,bill miller bar b q,captains wafers 4 crackers 2 packs,3,g,0,mg,100,g,9,g,1,g,1,g,0,g,0,g,1,g,,,,
112,bill miller bar b q,cheddar cheese,14,g,45,mg,270,g,2,g,11,g,8,g,0,g,0,g,0,g,,,,
113,bill miller bar b q,coconut meringue pie slice,14,g,0,mg,340,g,54,g,3,g,7,g,0,g,4,g,31,g,,,,
114,bill miller bar b q,coffee creamer containers,1,g,5,mg,10,g,1,g,0,g,1,g,0,g,0,g,1,g,,,,
115,bill miller bar b q,coffee regular or decaf large,0,g,0,mg,0,g,2,g,0,g,0,g,0,g,0,g,0,g,,,,
116,bill miller bar b q,coffee regular or decaf small,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
117,bill miller bar b q,coleslaw,4,g,0,mg,95,g,9,g,1,g,1,g,0,g,2,g,1,g,,,,
118,bill miller bar b q,condiments margarine,2.5,g,0,mg,20,g,0,g,0,g,0.5,g,0,g,0,g,0,g,,,,
119,bill miller bar b q,condiments sour cream,1,g,5,mg,0,g,0,g,0,g,0.5,g,0,g,0,g,0,g,,,,
120,bill miller bar b q,cowboy breakfast grilled ham biscuit and gravy,33,g,30,mg,2760,g,85,g,18,g,11,g,3,g,3,g,10,g,,,,
121,bill miller bar b q,cream corn,16,g,25,mg,330,g,19,g,4,g,9,g,0,g,3,g,9,g,,,,
122,bill miller bar b q,diet pepsi large,0,g,0,mg,60,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
123,bill miller bar b q,diet pepsi small,0,g,0,mg,25,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
124,bill miller bar b q,dill pickle slices,0,g,0,mg,460,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
125,bill miller bar b q,dinner roll,2.5,g,0,mg,330,g,28,g,4,g,1,g,0,g,1,g,2,g,,,,
126,bill miller bar b q,dr pepper large,0,g,0,mg,90,g,71,g,0,g,0,g,0,g,0,g,71,g,,,,
127,bill miller bar b q,dr pepper small,0,g,0,mg,35,g,27,g,0,g,0,g,0,g,0,g,27,g,,,,
128,bill miller bar b q,dutch apple pie slice,20,g,5,mg,380,g,77,g,6,g,6,g,3.5,g,5,g,37,g,,,,
129,bill miller bar b q,family fried chicken breast,19,g,110,mg,440,g,12,g,28,g,5,g,3,g,0,g,0,g,,,,
130,bill miller bar b q,family fried chicken leg,8,g,70,mg,200,g,2,g,12,g,2.5,g,1,g,0,g,0,g,,,,
131,bill miller bar b q,family fried chicken tender,10,g,40,mg,300,g,13,g,14,g,3,g,2.5,g,0,g,0,g,,,,
132,bill miller bar b q,family fried chicken thigh,22,g,90,mg,230,g,11,g,20,g,9,g,3,g,0,g,0,g,,,,
133,bill miller bar b q,family fried chicken wing,19,g,135,mg,410,g,11,g,28,g,5,g,2.5,g,0,g,0,g,,,,
134,bill miller bar b q,fat free ranch dressing,0,g,0,mg,430,g,13,g,0,g,0,g,0,g,0,g,3,g,,,,
135,bill miller bar b q,french fries small,14,g,5,mg,700,g,38,g,4,g,5,g,2,g,4,g,0,g,,,,
136,bill miller bar b q,fried chicken breast,19,g,110,mg,440,g,12,g,28,g,5,g,3,g,0,g,0,g,,,,
137,bill miller bar b q,fried chicken family orders 10 pc all breasts large fries loaf bread,68,g,280,mg,2480,g,120,g,82,g,21,g,10,g,7,g,4,g,,,,
138,bill miller bar b q,fried chicken family orders 10 pc our choice 2wing 2breast 3leg 3thigh fries loaf bread,62,g,245,mg,2130,g,112,g,64,g,22,g,8,g,7,g,4,g,,,,
139,bill miller bar b q,fried chicken family orders 15 pc breasts large fry md fry 2 loaves bread,69,g,280,mg,2660,g,135,g,84,g,21,g,10,g,7,g,5,g,,,,
140,bill miller bar b q,fried chicken family orders 15 pc our choice 4wing 3breast 4leg 4thigh lgmd fry 2 loaves,64,g,255,mg,2340,g,127,g,68,g,22,g,8,g,7,g,5,g,,,,
141,bill miller bar b q,fried chicken leg,8,g,70,mg,200,g,2,g,12,g,2.5,g,1,g,0,g,0,g,,,,
142,bill miller bar b q,fried chicken tender,10,g,40,mg,300,g,13,g,14,g,3,g,2.5,g,0,g,0,g,,,,
143,bill miller bar b q,fried chicken thigh,22,g,90,mg,230,g,11,g,20,g,9,g,3,g,0,g,0,g,,,,
144,bill miller bar b q,fried chicken wing,19,g,135,mg,410,g,11,g,28,g,5,g,2.5,g,0,g,0,g,,,,
145,bill miller bar b q,fried chicken 2 pc all breasts 2 fried breast fries roll,55,g,225,mg,1910,g,90,g,64,g,16,g,8,g,5,g,2,g,,,,
146,bill miller bar b q,fried chicken 2 pc chicken tenders gravy fries roll,50,g,85,mg,2660,g,113,g,36,g,17,g,7,g,5,g,6,g,,,,
147,bill miller bar b q,fried chicken 2 pc our choice fried leg thigh fries roll,47,g,165,mg,1460,g,79,g,40,g,18,g,6,g,5,g,2,g,,,,
148,bill miller bar b q,fried chicken 4 pc all breasts 4 fried breast fries roll,93,g,445,mg,2790,g,114,g,120,g,26,g,13,g,5,g,2,g,,,,
149,bill miller bar b q,fried chicken 4 pc chicken tenders gravy fries roll,70,g,165,mg,3260,g,139,g,64,g,23,g,11,g,5,g,6,g,,,,
150,bill miller bar b q,fried chicken 4 pc our choice fried leg wing breast thigh fries roll,85,g,410,mg,2310,g,102,g,96,g,28,g,12,g,5,g,2,g,,,,
151,bill miller bar b q,fries roll,17,g,5,mg,1030,g,66,g,8,g,6,g,2,g,5,g,2,g,,,,
152,bill miller bar b q,fudge brownies 2,18,g,40,mg,40,g,51,g,4,g,6,g,1.5,g,3,g,34,g,,,,
153,bill miller bar b q,garden fresh salad,0,g,0,mg,50,g,10,g,3,g,0,g,0,g,4,g,4,g,,,,
154,bill miller bar b q,garden salad with toppings and ranch,18,g,55,mg,1120,g,25,g,20,g,10,g,0,g,4,g,7,g,,,,
155,bill miller bar b q,grape jelly,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,0,g,3,g,,,,
156,bill miller bar b q,green beans,1,g,5,mg,690,g,6,g,2,g,0,g,0,g,3,g,2,g,,,,
157,bill miller bar b q,griddle cakes 3,24,g,165,mg,1960,g,103,g,22,g,9,g,0,g,5,g,14,g,,,,
158,bill miller bar b q,griddle cakes 3 with bacon and syrup,34,g,185,mg,2320,g,185,g,29,g,13,g,0,g,5,g,94,g,,,,
159,bill miller bar b q,griddle cakes 3 with ham and syrup,26,g,190,mg,2570,g,175,g,32,g,10,g,0,g,5,g,85,g,,,,
160,bill miller bar b q,griddle cakes 3 with sausage and syrup,58,g,255,mg,2590,g,188,g,38,g,24,g,1,g,5,g,94,g,,,,
161,bill miller bar b q,griddle cakes 3 with syrup,24,g,165,mg,1960,g,185,g,22,g,9,g,0,g,5,g,94,g,,,,
162,bill miller bar b q,half and half,0.5,g,5,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
163,bill miller bar b q,ham and egg biscuit,30,g,265,mg,1850,g,64,g,25,g,10,g,3,g,3,g,5,g,,,,
164,bill miller bar b q,ham 1 4 pound,8,g,55,mg,1480,g,3,g,20,g,3,g,0,g,0,g,3,g,,,,
165,bill miller bar b q,ham biscuit,21,g,30,mg,1730,g,63,g,18,g,7,g,3,g,3,g,5,g,,,,
166,bill miller bar b q,hash browns,21,g,0,mg,390,g,30,g,2,g,8,g,5,g,4,g,0,g,,,,
167,bill miller bar b q,hot sauce,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
168,bill miller bar b q,iced tea sweetened large,0,g,0,mg,15,g,43,g,0,g,0,g,0,g,0,g,40,g,,,,
169,bill miller bar b q,iced tea sweetened small,0,g,0,mg,5,g,18,g,0,g,0,g,0,g,0,g,17,g,,,,
170,bill miller bar b q,iced tea unsweetened large,0,g,0,mg,15,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
171,bill miller bar b q,iced tea unsweetened small,0,g,0,mg,5,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
172,bill miller bar b q,iced tea sweetened,0,g,0,mg,15,g,43,g,0,g,0,g,0,g,0,g,40,g,,,,
173,bill miller bar b q,iced tea unsweetened,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
174,bill miller bar b q,italian dressing,20,g,0,mg,390,g,10,g,0,g,7,g,0,g,0,g,1,g,,,,
175,bill miller bar b q,jalapeno pepper each,0,g,0,mg,250,g,0,g,0,g,0,g,0,g,1,g,0,g,,,,
176,bill miller bar b q,ketchup,0,g,0,mg,380,g,8,g,0,g,0,g,0,g,0,g,8,g,,,,
177,bill miller bar b q,large fries loaf bread per serving serves 4,20,g,5,mg,1380,g,90,g,12,g,8,g,3,g,7,g,4,g,,,,
178,bill miller bar b q,large 1 5 lb meat 3 quarts 2 loaves bread,41,g,125,mg,2690,g,123,g,55,g,14,g,1,g,22,g,13,g,,,,
179,bill miller bar b q,lemon meringue pie slice,15,g,35,mg,330,g,79,g,4,g,4.5,g,2.5,g,4,g,48,g,,,,
180,bill miller bar b q,lemon lime,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
181,bill miller bar b q,lg frymd fry 2 loaves bread serves 6,22,g,5,mg,1560,g,105,g,14,g,9,g,3,g,7,g,5,g,,,,
182,bill miller bar b q,margarine,21,g,0,mg,200,g,0,g,0,g,5,g,3,g,0,g,0,g,,,,
183,bill miller bar b q,marinated onions,0,g,0,mg,15,g,1,g,0,g,0,g,0,g,0,g,1,g,,,,
184,bill miller bar b q,mashed potatoes,7,g,0,mg,650,g,17,g,2,g,3,g,0,g,4,g,1,g,,,,
185,bill miller bar b q,milk chocolate,8,g,35,mg,200,g,25,g,8,g,5,g,0,g,0,g,23,g,,,,
186,bill miller bar b q,milk white,8,g,35,mg,115,g,11,g,8,g,5,g,0,g,0,g,11,g,,,,
187,bill miller bar b q,mountain dew large,0,g,0,mg,125,g,81,g,0,g,0,g,0,g,0,g,81,g,,,,
188,bill miller bar b q,mug root beer large,0,g,0,mg,115,g,75,g,0,g,0,g,0,g,0,g,75,g,,,,
189,bill miller bar b q,mug root beer small,0,g,0,mg,45,g,29,g,0,g,0,g,0,g,0,g,29,g,,,,
190,bill miller bar b q,orange juice,0,g,0,mg,0,g,33,g,2,g,0,g,0,g,0,g,28,g,,,,
191,bill miller bar b q,peach cobbler portion,13,g,0,mg,260,g,51,g,3,g,4.5,g,2.5,g,2,g,28,g,,,,
192,bill miller bar b q,pecan pie slice,25,g,85,mg,250,g,78,g,7,g,6,g,2,g,11,g,40,g,,,,
193,bill miller bar b q,pepsi large,0,g,0,mg,60,g,72,g,0,g,0,g,0,g,0,g,72,g,,,,
194,bill miller bar b q,pepsi small,0,g,0,mg,25,g,27,g,0,g,0,g,0,g,0,g,27,g,,,,
195,bill miller bar b q,pickles,0,g,0,mg,150,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
196,bill miller bar b q,pico de gallo,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
197,bill miller bar b q,pinto beans,2,g,0,mg,480,g,25,g,9,g,0.5,g,0,g,13,g,1,g,,,,
198,bill miller bar b q,pork spareribs 3 spareribs,24,g,105,mg,180,g,1,g,27,g,10,g,0,g,0,g,0,g,,,,
199,bill miller bar b q,potato salad,7,g,5,mg,350,g,15,g,1,g,1,g,0,g,2,g,1,g,,,,
