,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,taco bell,naked chicken chalupa,30,g,70,mg,1300,g,31,g,21,g,6,g,0,g,6,g,0.5,g
1,taco bell,nachos grande box with seasoned beef,61,g,50,mg,1620,g,116,g,26,g,13,g,0.5,g,21,g,6,g
2,taco bell,nachos bellgrande with seasoned beef,38,g,25,mg,1050,g,82,g,16,g,7,g,0,g,15,g,5,g
3,taco bell,nachos bellgrande with grilled chicken,35,g,35,mg,1050,g,81,g,20,g,6,g,0,g,14,g,5,g
4,taco bell,value menu chicken chipotle melt,9,g,35,mg,530,g,15,g,12,g,3,g,0,g,1,g,0.5,g
5,taco bell,nachos grande box with grilled chicken,55,g,70,mg,1620,g,112,g,32,g,10,g,0,g,18,g,6,g
6,taco bell,black bean chalupa,15,g,10,mg,430,g,39,g,10,g,3,g,0,g,5,g,3,g
7,taco bell,nachos bellgrande with marinated grilled steak,36,g,30,mg,1030,g,81,g,19,g,6,g,0,g,14,g,5,g
8,taco bell,veggie nachos grande box,52,g,15,mg,1100,g,111,g,19,g,9,g,0,g,17,g,6,g
9,taco bell,crunchwrap supreme with marinated grilled steak,18,g,30,mg,1180,g,69,g,18,g,5,g,0,g,5,g,6,g
10,taco bell,black bean quesarito burrito,29,g,35,mg,1260,g,73,g,19,g,10,g,0,g,7,g,5,g
11,taco bell,veggie nachos party pack,93,g,20,mg,2510,g,206,g,28,g,15,g,0,g,34,g,12,g
12,taco bell,quesarito,33,g,55,mg,1390,g,67,g,22,g,12,g,0.5,g,6,g,5,g
13,taco bell,nachos grande box with grilled marinated steak,56,g,60,mg,1580,g,113,g,31,g,11,g,0,g,17,g,6,g
14,taco bell,value menu seasoned beef chipotle melt,12,g,25,mg,520,g,17,g,9,g,4.5,g,0,g,3,g,1,g
15,taco bell,black bean quesarito with seasoned beef,34,g,55,mg,1520,g,76,g,24,g,12,g,0.5,g,9,g,5,g
16,taco bell,black bean quesarito with grilled chicken,30,g,65,mg,1530,g,74,g,27,g,11,g,0,g,8,g,5,g
17,taco bell,black bean chalupa with grilled chicken,16,g,35,mg,690,g,40,g,18,g,3.5,g,0,g,6,g,3,g
18,taco bell,black bean quesarito with marinated grilled steak,31,g,60,mg,1500,g,74,g,27,g,11,g,0,g,7,g,5,g
19,taco bell,blackbean crunchwrap supreme with seasoned beef,22,g,25,mg,1340,g,79,g,18,g,6,g,0,g,10,g,7,g
20,taco bell,value menu marinated grilled steak chipotle melt,9,g,30,mg,500,g,16,g,12,g,3.5,g,0,g,1,g,0.5,g
