,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,vocelli pizza,colosso red top pizza slice,12,g,25,mg,610,g,26,g,12,g,5,g,0,g,2,g,5,g
1,vocelli pizza,colosso spring veggie pizza slice,7,g,15,mg,510,g,27,g,11,g,4,g,0,g,3,g,6,g
2,vocelli pizza,double fudge chunk brownie,28,g,90,mg,180,g,62,g,5,g,11,g,0,g,3,g,47,g
3,vocelli pizza,garden della casa salad family,28,g,45,mg,1740,g,79,g,29,g,10,g,0,g,14,g,18,g
4,vocelli pizza,garden della casa salad party,56,g,90,mg,3480,g,158,g,59,g,20,g,0,g,29,g,35,g
5,vocelli pizza,garden della casa salad regular,10,g,20,mg,470,g,21,g,11,g,5,g,0,g,6,g,7,g
6,vocelli pizza,garden della casa salad side,6,g,10,mg,290,g,14,g,6,g,2.5,g,0,g,3,g,4,g
7,vocelli pizza,gluten free crust slice,2.5,g,0,mg,160,g,30,g,1,g,1,g,0,g,1,g,3,g
8,vocelli pizza,ham sub on ciabatta,32,g,120,mg,2560,g,80,g,51,g,15,g,0,g,6,g,7,g
9,vocelli pizza,ham sub on italian,32,g,120,mg,2680,g,92,g,52,g,15,g,0,g,7,g,9,g
10,vocelli pizza,ham sub on wheat,32,g,120,mg,2800,g,92,g,52,g,15,g,0,g,9,g,12,g
11,vocelli pizza,italiano sub on ciabatta,45,g,145,mg,3260,g,80,g,55,g,21,g,0,g,6,g,7,g
12,vocelli pizza,italiano sub on italian,45,g,145,mg,3380,g,92,g,56,g,21,g,0,g,7,g,10,g
13,vocelli pizza,italiano sub on wheat,46,g,145,mg,3500,g,92,g,56,g,21,g,0,g,9,g,13,g
14,vocelli pizza,large bbq chicken pizza slice,13,g,40,mg,840,g,48,g,20,g,6,g,0,g,2,g,19,g
15,vocelli pizza,large chicken carbonara pizza slice,16,g,45,mg,770,g,36,g,21,g,7,g,0,g,3,g,7,g
16,vocelli pizza,large chicken pesto pizza slice,14,g,35,mg,760,g,36,g,20,g,5,g,0,g,3,g,6,g
17,vocelli pizza,large chicken spinaci pizza slice,12,g,35,mg,600,g,37,g,19,g,5,g,0,g,3,g,7,g
18,vocelli pizza,large crust slice,1.5,g,0,mg,240,g,33,g,7,g,0,g,0,g,1,g,6,g
19,vocelli pizza,large deluxe pizza slice,15,g,35,mg,860,g,38,g,17,g,7,g,0,g,4,g,8,g
20,vocelli pizza,large garlic spinaci pizza white slice,12,g,20,mg,520,g,36,g,15,g,5,g,0,g,3,g,7,g
21,vocelli pizza,large hawaiian pizza slice,15,g,40,mg,890,g,40,g,20,g,8,g,0,g,3,g,9,g
22,vocelli pizza,large macncheese pizza slice,16,g,40,mg,750,g,40,g,19,g,8,g,0,g,2,g,7,g
23,vocelli pizza,large meat magnifico pizza slice,18,g,50,mg,1130,g,37,g,21,g,8,g,0,g,3,g,8,g
24,vocelli pizza,large original buffalo chicken pizza slice,15,g,40,mg,830,g,35,g,18,g,5,g,0,g,2,g,6,g
25,vocelli pizza,large philly steak pizza slice,16,g,40,mg,630,g,37,g,20,g,8,g,0,g,3,g,7,g
26,vocelli pizza,large quattro cheese pizza slice,14,g,35,mg,750,g,36,g,18,g,8,g,0,g,3,g,7,g
27,vocelli pizza,large red top pizza slice,14,g,30,mg,760,g,38,g,15,g,7,g,0,g,3,g,7,g
28,vocelli pizza,large spring veggie pizza slice,9,g,20,mg,670,g,39,g,14,g,4.5,g,0,g,4,g,8,g
29,vocelli pizza,large thin crust bbq pizza chicken slice,18,g,40,mg,660,g,41,g,17,g,7,g,0,g,1,g,13,g
30,vocelli pizza,large thin crust chicken carbonara pizza slice,20,g,45,mg,590,g,30,g,18,g,8,g,0,g,1,g,1,g
31,vocelli pizza,large thin crust chicken pesto pizza slice,18,g,35,mg,580,g,29,g,17,g,6,g,0,g,2,g,1,g
32,vocelli pizza,large thin crust chicken spinaci pizza slice,16,g,35,mg,420,g,30,g,16,g,6,g,0,g,2,g,1,g
33,vocelli pizza,large thin crust deluxe pizza slice,20,g,35,mg,690,g,32,g,14,g,8,g,0,g,2,g,2,g
34,vocelli pizza,large thin crust garlic spinaci pizza white slice,16,g,20,mg,340,g,30,g,12,g,6,g,0,g,2,g,1,g
35,vocelli pizza,large thin crust hawaiian pizza slice,20,g,40,mg,710,g,33,g,17,g,9,g,0,g,2,g,4,g
36,vocelli pizza,large thin crust macncheese pizza slice,20,g,40,mg,570,g,33,g,16,g,9,g,0,g,1,g,1,g
37,vocelli pizza,large thin crust meat magnifico pizza slice,22,g,50,mg,960,g,31,g,18,g,9,g,0,g,2,g,2,g
38,vocelli pizza,large thin crust original buffalo chicken pizza slice,19,g,40,mg,620,g,28,g,15,g,6,g,0,g,1,g,1,g
39,vocelli pizza,large thin crust philly steak pizza slice,21,g,40,mg,450,g,30,g,16,g,9,g,0,g,2,g,1,g
40,vocelli pizza,large thin crust quattro cheese pizza slice,18,g,35,mg,570,g,30,g,15,g,9,g,0,g,1,g,2,g
41,vocelli pizza,large thin crust red top pizza slice,19,g,30,mg,590,g,31,g,12,g,8,g,0,g,2,g,2,g
42,vocelli pizza,large thin crust slice,6,g,0,mg,65,g,26,g,4,g,1,g,0,g,0,g,0,g
43,vocelli pizza,large thin crust spring veggie pizza slice,14,g,20,mg,490,g,32,g,11,g,6,g,0,g,2,g,2,g
44,vocelli pizza,macncheese family,166,g,310,mg,11690,g,441,g,149,g,74,g,3.5,g,7,g,43,g
45,vocelli pizza,macncheese party,333,g,620,mg,23380,g,882,g,298,g,147,g,7,g,13,g,86,g
46,vocelli pizza,macncheese single,42,g,80,mg,2920,g,110,g,37,g,18,g,1,g,2,g,11,g
47,vocelli pizza,meatball marinara pasta with linguini family,133,g,320,mg,8110,g,579,g,173,g,35,g,4,g,43,g,98,g
48,vocelli pizza,meatball marinara pasta with linguini party,266,g,645,mg,16220,g,1157,g,345,g,70,g,8,g,87,g,196,g
49,vocelli pizza,meatball marinara pasta with linguini single,33,g,80,mg,1970,g,143,g,43,g,9,g,1,g,11,g,23,g
50,vocelli pizza,meatball marinara pasta with penne family,133,g,320,mg,8110,g,567,g,173,g,35,g,4,g,35,g,82,g
51,vocelli pizza,meatball marinara pasta with penne party,266,g,645,mg,16220,g,1133,g,345,g,70,g,8,g,71,g,164,g
52,vocelli pizza,meatball marinara pasta with penne single,33,g,80,mg,1970,g,140,g,43,g,9,g,1,g,9,g,19,g
53,vocelli pizza,meatball sub on ciabatta,55,g,200,mg,2760,g,91,g,66,g,26,g,1.5,g,9,g,7,g
