,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,lubys,mushroom turkey chopped steak,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
1,lubys,normandy vegetables,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,10,g,0,g
2,lubys,pan grilled filet,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,2,g,0,g
3,lubys,parmesan chicken alfredo without sauce precooked,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,1,g,0,g
4,lubys,pineapple,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,2,g,0,g
5,lubys,pinto beans,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,15,g,0,g
6,lubys,ranch,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
7,lubys,roasted cauliflower,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,2,g,0,g
8,lubys,roasted chicken without skin 1 2,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
9,lubys,roasted mixed vegetables,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,4,g,0,g
10,lubys,roasted turkey without skin or gravy,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
11,lubys,sauteed mushrooms,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,1,g,0,g
12,lubys,seasoned green beans,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,3,g,0,g
13,lubys,shrimp and crawfish jambalaya,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,3,g,0,g
14,lubys,skillet fried cabbage,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,4,g,0,g
15,lubys,spinach,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,4,g,0,g
16,lubys,spinach salad without dressing,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,1,g,0,g
17,lubys,spring mix salad with oil and vinegar,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,1,g,0,g
18,lubys,squash saute,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,8,g,0,g
19,lubys,stir fry zucchini,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,4,g,0,g
20,lubys,thousand island,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
