,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,brueggers,western with fresh cracked egg on plain bagel,34,g,255,mg,1190,g,66,g,30,g,10,g,0,g,4,g,11,g
1,brueggers,wheat bread,2,g,0,mg,270,g,30,g,5,g,0.5,g,0,g,2,g,5,g
2,brueggers,whipped plain cream cheese,14,g,40,mg,115,g,4,g,4,g,10,g,0,g,0,g,2,g
3,brueggers,white wrap,1.5,g,0,mg,420,g,32,g,6,g,1,g,0,g,3,g,1,g
4,brueggers,whole egg patty,9,g,175,mg,170,g,2,g,5,g,2,g,0,g,0,g,1,g
5,brueggers,whole wheat bagel,2,g,0,mg,620,g,54,g,12,g,0,g,0,g,5,g,5,g
6,brusters,banana ice cream sugar cone,13,g,34,mg,151,g,59.7,g,4.1,g,6.9,g,0,g,0.3,g,35.7,g
7,brusters,peanut butter cream ice cream dish,25,g,40,mg,140,g,33,g,7,g,10,g,0,g,1,g,26,g
8,brusters,cherry almond ice cream dish,19,g,40,mg,120,g,37,g,6,g,8,g,0,g,2,g,28,g
9,brusters,chocolate milkshake large,59,g,170,mg,460,g,164,g,21,g,34,g,0,g,2,g,124,g
10,brusters,vanilla milkshake regular,38,g,110,mg,220,g,110,g,12,g,22,g,0,g,0,g,91,g
11,brusters,vanilla milkshake large,58,g,170,mg,350,g,167,g,20,g,34,g,0,g,0,g,139,g
12,brusters,butter pecan frozen yogurt dish,12,g,15,mg,220,g,24,g,6,g,3.5,g,0,g,0.5,g,20,g
13,brusters,black raspberry frozen yogurt dish,4.7,g,13,mg,147,g,27.3,g,5.3,g,2.7,g,0,g,0,g,22.7,g
14,brusters,chocolate peanut butter frozen yogurt dish,8.7,g,13,mg,153,g,33.3,g,6,g,4,g,0,g,0.7,g,25.3,g
15,brusters,burgundy cherry frozen yogurt dish,4.7,g,13,mg,147,g,24,g,5.3,g,2.7,g,0,g,0,g,20.7,g
16,brusters,dreamsicle frozen yogurt dish,4.7,g,13,mg,147,g,24,g,5.3,g,2.7,g,0,g,0,g,20.7,g
17,brusters,cherry frozen yogurt dish,4,g,10,mg,140,g,30,g,5,g,2.5,g,0,g,0,g,26,g
18,brusters,chocolate frozen yogurt dish,6,g,13,mg,147,g,33.3,g,5.3,g,3.3,g,0,g,0.7,g,25.3,g
19,brusters,pumpkin frozen yogurt dish,4.7,g,13,mg,140,g,26,g,5.3,g,2.7,g,0,g,0,g,22.7,g
20,brusters,mint chip frozen yogurt dish,5.3,g,13,mg,147,g,24.7,g,5.3,g,3.3,g,0,g,0,g,21.3,g
21,brusters,banana frozen yogurt dish,4.5,g,15,mg,135,g,27,g,5,g,2.5,g,0,g,0,g,23,g
22,brusters,banana chip frozen yogurt dish,4.7,g,13,mg,133,g,28,g,5.3,g,3,g,0,g,0.3,g,23.3,g
23,brusters,peanut butter frozen yogurt dish,7.3,g,13,mg,153,g,24,g,6,g,3,g,0,g,0,g,20.7,g
24,brusters,hot fudge brownie sundae,56,g,100,mg,530,g,166,g,14,g,30,g,3.5,g,5,g,122,g
25,brusters,no sugar added fat free caramel swirl ice cream dish,0,g,0,mg,58,g,18,g,3,g,0,g,0,g,0.3,g,5,g
26,brusters,butter pecan ice cream waffle cone,28.3,g,53,mg,177,g,51,g,6.4,g,10.6,g,0,g,0.7,g,33.3,g
27,brusters,no sugar added fat free strawberry swirl ice cream dish,0,g,0,mg,53,g,21,g,3,g,0,g,0,g,0.3,g,5,g
28,brusters,graham central station ice cream dish,23,g,35,mg,180,g,45,g,4,g,12,g,0,g,0.5,g,33,g
29,brusters,mint chocolate chip ice cream waffle cone,23.4,g,53,mg,120,g,58.1,g,5.7,g,14.9,g,0,g,0.4,g,40.4,g
30,brusters,chocolate peanut butter buckeye ice cream dish,26.7,g,37,mg,180,g,40,g,8,g,12,g,0,g,2,g,32,g
31,brusters,banana split,44,g,140,mg,350,g,143,g,9,g,33,g,0,g,5,g,105,g
32,brusters,no sugar added fat free vanilla ice cream dish,0,g,0,mg,33,g,11.5,g,2,g,0,g,0,g,0,g,3,g
