,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,taco cabana,add on sliced jalapenos,0,g,0,mg,509,g,1,g,0,g,0,g,0,g,1,g,0,g
1,taco cabana,add on shredded cheese,10,g,30,mg,160,g,0,g,6,g,6,g,0,g,0,g,0,g
2,taco cabana,add on queso,8,g,25,mg,830,g,5,g,5,g,5,g,0,g,0,g,2,g
3,taco cabana,add on usda choice steak,3,g,20,mg,250,g,1,g,6,g,1,g,0,g,0,g,0,g
4,taco cabana,add on fresh flour tirtilla,3,g,0,mg,290,g,19,g,3,g,2,g,0,g,1,g,0,g
5,taco cabana,shredded chicken fajita bowl without beans,37,g,135,mg,2090,g,66,g,36,g,14,g,0,g,4,g,5,g
6,taco cabana,chicken flautas without dip,4,g,25,mg,210,g,13,g,6,g,1,g,0,g,1,g,0,g
7,taco cabana,ground beef bowl without beans,36,g,85,mg,1850,g,64,g,30,g,15,g,1,g,4,g,5,g
8,taco cabana,mixed fajita family meal 36 oz,11.2,g,29,mg,906,g,34,g,11.8,g,4.8,g,0.2,g,2.5,g,2.7,g
9,taco cabana,usda choice steak bowl without beans,39,g,100,mg,1950,g,63,g,34,g,16,g,1,g,4,g,4,g
10,taco cabana,kickin beef nachos,87,g,135,mg,3110,g,127,g,42,g,28,g,1,g,18,g,11,g
11,taco cabana,chicken nachos with queso,51,g,140,mg,2710,g,71,g,36,g,15,g,0,g,10,g,5,g
12,taco cabana,flame grilled chicken fajita nachos with shredded cheese,65,g,150,mg,1490,g,63,g,48,g,27,g,0,g,10,g,3,g
13,taco cabana,ground beef nachos with shredded cheese,69,g,145,mg,1520,g,65,g,46,g,29,g,1,g,10,g,4,g
14,taco cabana,flame grilled chicken fajita family meal 62 oz,20.7,g,68,mg,2029,g,74.8,g,29.6,g,8.7,g,0.2,g,4.6,g,4.6,g
15,taco cabana,brisket bowl without beans,48,g,95,mg,1830,g,60,g,26,g,20,g,0,g,4,g,4,g
16,taco cabana,usda choice steak nachos with queso,50,g,95,mg,1810,g,68,g,29,g,17,g,0,g,10,g,4,g
17,taco cabana,flame grilled chicken fajita bowl without beans,34,g,105,mg,2030,g,63,g,38,g,14,g,0,g,4,g,4,g
18,taco cabana,ground beef nachos with queso,50,g,90,mg,1900,g,69,g,30,g,17,g,1,g,10,g,5,g
19,taco cabana,chicken nachos with shredded cheese,70,g,200,mg,2330,g,67,g,52,g,28,g,0,g,10,g,4,g
20,taco cabana,chips and queso large,61,g,70,mg,2270,g,130,g,22,g,18,g,0,g,10,g,3,g
21,taco cabana,flame grilled chicken nachos with queso,46,g,95,mg,1880,g,68,g,32,g,15,g,0,g,10,g,4,g
22,taco cabana,brisket nachos with queso,56,g,95,mg,1800,g,65,g,25,g,19,g,0,g,10,g,4,g
23,taco cabana,beef loaded queso and chips,62,g,65,mg,447,g,105,g,24,g,17,g,0,g,12,g,6,g
24,taco cabana,flame grilled chicken fajita family meal 66 oz,27.2,g,104,mg,2820,g,94.9,g,43.7,g,11.2,g,0.2,g,5.8,g,5.8,g
25,taco cabana,brisket nachos with shredded cheese,75,g,150,mg,1420,g,61,g,40,g,32,g,0,g,10,g,3,g
26,taco cabana,mixed fajita family meal 62 oz,22.4,g,66,mg,1998,g,74.8,g,28,g,9.7,g,0.4,g,4.6,g,6.2,g
27,taco cabana,usda choice steak family meal 36 oz,11.2,g,29,mg,906,g,34,g,11.8,g,4.8,g,0.2,g,2.5,g,2.7,g
28,taco cabana,usda choice steak family meal 66 oz,33.2,g,99,mg,2713,g,94.9,g,39.3,g,14.3,g,0.7,g,5.8,g,5.3,g
29,taco cabana,flame grilled chicken fajita family meal 36 oz,9.7,g,31,mg,934,g,34,g,13.2,g,4,g,0,g,2.5,g,2.8,g
30,taco cabana,chips and guacamole large,66,g,0,mg,990,g,107,g,12,g,10,g,0,g,22,g,3,g
31,taco cabana,usda choice steak nachos with shredded cheese,69,g,150,mg,1430,g,63,g,45,g,29,g,0,g,10,g,3,g
32,taco cabana,usda choice steak family meal 62 oz,24.4,g,65,mg,1965,g,74.8,g,26.7,g,10.6,g,0.6,g,4.6,g,4.3,g
33,taco cabana,chicken quesadilla small,54,g,135,mg,1770,g,53,g,37,g,23,g,0,g,4,g,4,g
34,taco cabana,chicken quesadilla large,105,g,265,mg,3250,g,86,g,70,g,44,g,0,g,7,g,8,g
35,taco cabana,cheese quesadilla small,50,g,90,mg,1320,g,51,g,26,g,22,g,0,g,4,g,3,g
36,taco cabana,flame grilled chicken fajita quesadilla small,52,g,115,mg,1740,g,52,g,37,g,22,g,0,g,4,g,4,g
37,taco cabana,usda choice steak quesadilla large,107,g,230,mg,3110,g,84,g,68,g,46,g,1,g,7,g,7,g
38,taco cabana,flame grilled chicken fajita quesadilla large,102,g,235,mg,3190,g,83,g,71,g,44,g,0,g,7,g,7,g
39,taco cabana,cheese quesadilla large,98,g,175,mg,2350,g,81,g,49,g,43,g,0,g,7,g,7,g
40,taco cabana,brisket quesadilla small,63,g,130,mg,1880,g,51,g,36,g,27,g,0,g,4,g,3,g
41,taco cabana,brisket quesadilla large,123,g,255,mg,3470,g,81,g,69,g,53,g,0,g,7,g,7,g
42,taco cabana,usda choice steak quesadilla small,55,g,115,mg,1700,g,52,g,35,g,24,g,0,g,4,g,3,g
43,taco cabana,fried salad bowl shell,13,g,0,mg,360,g,27,g,4,g,4,g,0,g,1,g,0,g
44,taco cabana,salsa ranch dressing,11,g,5,mg,660,g,4,g,1,g,2,g,0,g,1,g,3,g
45,taco cabana,ranch dressing,38,g,25,mg,750,g,5,g,1,g,6,g,1,g,0,g,3,g
46,taco cabana,flame grilled chicken fajita salad,31,g,105,mg,1490,g,36,g,36,g,13,g,0,g,4,g,4,g
47,taco cabana,ground beef salad,34,g,85,mg,1310,g,37,g,29,g,15,g,1,g,4,g,4,g
48,taco cabana,brisket salad,45,g,95,mg,1280,g,33,g,25,g,19,g,0,g,4,g,3,g
49,taco cabana,shredded chicken salad,35,g,135,mg,1550,g,39,g,34,g,14,g,0,g,4,g,5,g
50,taco cabana,usda choice steak salad,36,g,100,mg,1410,g,36,g,32,g,15,g,1,g,4,g,3,g
51,taco cabana,queso small,8,g,25,mg,830,g,5,g,5,g,5,g,0,g,0,g,2,g
52,taco cabana,refried beans with cheese,14,g,15,mg,440,g,25,g,9,g,6,g,0,g,6,g,1,g
53,taco cabana,borracho beans side,2.6,g,4,mg,445,g,17.4,g,7.9,g,0.9,g,0,g,6.1,g,0.9,g
54,taco cabana,rice side dish,3,g,0,mg,550,g,29,g,3,g,1,g,0,g,1,g,1,g
55,taco cabana,tortilla chips small,20,g,0,mg,25,g,44,g,4,g,4,g,0,g,5,g,1,g
56,taco cabana,guacamole small,9,g,0,mg,340,g,7,g,1,g,1,g,0,g,4,g,1,g
57,taco cabana,black beans,1,g,0,mg,420,g,21,g,7,g,0,g,0,g,8,g,1,g
58,taco cabana,table corn tortilla,1,g,0,mg,35,g,13,g,2,g,0,g,0,g,1,g,1,g
59,taco cabana,sour cream small,15,g,55,mg,40,g,3,g,3,g,10,g,0,g,0,g,3,g
60,taco cabana,steak street tacos,8.3,g,18,mg,310,g,13.3,g,7.3,g,2,g,0.3,g,1.3,g,0.3,g
61,taco cabana,bean and cheese soft taco,14,g,20,mg,580,g,31,g,10,g,7,g,0,g,4,g,1,g
62,taco cabana,crispy ground beef taco,8,g,25,mg,380,g,15,g,11,g,4,g,0,g,2,g,1,g
63,taco cabana,flame grilled chicken fajita soft taco,6,g,40,mg,850,g,21,g,18,g,2,g,0,g,1,g,0,g
64,taco cabana,carne guisada soft taco,8,g,30,mg,660,g,20,g,13,g,3,g,0,g,1,g,0,g
65,taco cabana,brisket soct taco,13,g,30,mg,890,g,31,g,10,g,5,g,0,g,1,g,11,g
66,taco cabana,ground beef soft taco,9,g,25,mg,660,g,21,g,12,g,4,g,0,g,1,g,1,g
67,taco cabana,shredded crispy chicken taco,9,g,50,mg,500,g,16,g,14,g,3,g,0,g,1,g,1,g
68,taco cabana,black bean soft taco,5,g,0,mg,640,g,38,g,7,g,2,g,0,g,5,g,2,g
69,taco cabana,shredded chicken soft taco,9,g,50,mg,780,g,23,g,15,g,4,g,0,g,1,g,1,g
70,taco cabana,brisket soft taco with fried onion and jalapeno,16,g,30,mg,1000,g,33,g,10,g,6,g,0,g,2,g,7,g
71,taco cabana,flame grilled chicken fajita soft taco with peppers and onions,5,g,30,mg,810,g,23,g,14,g,2,g,0,g,1,g,2,g
72,taco cabana,flame grilled chicken fajita soft taco with bacon jalapeno and cheese,14,g,55,mg,1050,g,21,g,20,g,6,g,0,g,1,g,1,g
73,taco cabana,flame grilled chicken fajita soft taco with poblano ranchero and cheese,9,g,37,mg,721,g,18,g,13.9,g,4.1,g,0,g,0.8,g,0.8,g
74,taco cabana,usda choice soft steak taco with peppers and onions,7,g,30,mg,760,g,23,g,12,g,3,g,0,g,1,g,2,g
75,taco cabana,usda choice steak soft taco with bacon lettuce and pico,17,g,40,mg,1070,g,23,g,15,g,5,g,0,g,1,g,2,g
76,taco cabana,usda choice soft steak taco with poblano ranchero and cheese,14,g,40,mg,840,g,22,g,16,g,6,g,0,g,1,g,1,g
77,taco cabana,brisket soft taco with queso and jalapeno,15,g,40,mg,1000,g,21,g,12,g,7,g,0,g,1,g,1,g
78,taco cabana,brisket soft taco with peppers and onions,13,g,30,mg,800,g,22,g,10,g,5,g,0,g,1,g,2,g
79,taco cabana,usda choice steak soft taco,9,g,35,mg,790,g,21,g,15,g,4,g,0,g,1,g,0,g
80,taco cabana,add ons brisket,13,g,40,mg,560,g,0,g,10,g,5,g,0,g,0,g,0,g
81,taco cabana,add ons butter,4,g,10,mg,30,g,0,g,0,g,3,g,0,g,0,g,0,g
82,taco cabana,add ons flame grilled chicken fajita,2,g,20,mg,280,g,1,g,7,g,0,g,0,g,0,g,0,g
83,taco cabana,add ons fresh flour tortilla,3,g,0,mg,290,g,19,g,3,g,2,g,0,g,1,g,0,g
84,taco cabana,add ons guacamole,3,g,0,mg,105,g,2,g,0,g,0,g,0,g,1,g,0,g
85,taco cabana,add ons guacamole small,9,g,0,mg,340,g,7,g,1,g,1,g,0,g,4,g,1,g
86,taco cabana,add ons lemon or lime wedge,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
87,taco cabana,add ons onions,0,g,0,mg,0,g,3,g,0,g,0,g,0,g,0,g,1,g
88,taco cabana,add ons pico de gallo,0,g,0,mg,100,g,1,g,0,g,0,g,0,g,0,g,1,g
89,taco cabana,add ons queso small,8,g,25,mg,830,g,5,g,5,g,5,g,0,g,0,g,2,g
90,taco cabana,add ons salsa fuego,0,g,0,mg,220,g,1,g,0,g,0,g,0,g,0,g,1,g
91,taco cabana,add ons salsa ranch,4,g,0,mg,210,g,1,g,0,g,1,g,0,g,0,g,1,g
92,taco cabana,add ons salsa roja,0,g,0,mg,115,g,1,g,0,g,0,g,0,g,0,g,1,g
93,taco cabana,add ons salsa verde,0,g,0,mg,160,g,1,g,0,g,0,g,0,g,1,g,1,g
94,taco cabana,add ons scrambled egg,6,g,150,mg,120,g,1,g,5,g,2,g,0,g,0,g,0,g
95,taco cabana,add ons shredded cheese,5,g,15,mg,80,g,0,g,3,g,3,g,0,g,0,g,0,g
96,taco cabana,add ons slice of bacon,5,g,10,mg,170,g,0,g,3,g,2,g,0,g,0,g,0,g
97,taco cabana,add ons sliced jalapenos,0,g,0,mg,510,g,1,g,0,g,0,g,0,g,1,g,0,g
98,taco cabana,add ons sour cream,5,g,15,mg,15,g,1,g,1,g,3,g,0,g,0,g,1,g
99,taco cabana,add ons sour cream small,15,g,55,mg,40,g,3,g,3,g,10,g,0,g,0,g,3,g
100,taco cabana,add ons steak,3,g,20,mg,250,g,1,g,6,g,1,g,0,g,0,g,0,g
101,taco cabana,add ons table corn tortilla,1,g,0,mg,35,g,13,g,2,g,0,g,0,g,1,g,1,g
102,taco cabana,add ons the works,6,g,15,mg,110,g,2,g,3,g,4,g,0,g,1,g,1,g
103,taco cabana,add ons tortilla chips,20,g,0,mg,25,g,44,g,4,g,4,g,0,g,5,g,1,g
104,taco cabana,apple juice,0,g,0,mg,15,g,24,g,0,g,0,g,0,g,0,g,24,g
105,taco cabana,barqs root beer kids,0,g,0,mg,40,g,54,g,0,g,0,g,0,g,0,g,54,g
106,taco cabana,barqs root beer large,0,g,0,mg,110,g,150,g,0,g,0,g,0,g,0,g,150,g
107,taco cabana,barqs root beer medium,0,g,0,mg,80,g,109,g,0,g,0,g,0,g,0,g,109,g
108,taco cabana,barqs root beer small,0,g,0,mg,50,g,68,g,0,g,0,g,0,g,0,g,68,g
109,taco cabana,beef enchilada,11,g,25,mg,560,g,14,g,10,g,3,g,0,g,0,g,1,g
110,taco cabana,beef loaded queso and chips,62,g,65,mg,450,g,105,g,24,g,17,g,0,g,12,g,6,g
111,taco cabana,black beans 12 18 oz family meal portion,4,g,0,mg,1680,g,85,g,29,g,1,g,0,g,32,g,5,g
112,taco cabana,black beans 6 oz family meal portion,2,g,0,mg,840,g,42,g,14,g,0,g,0,g,16,g,2,g
113,taco cabana,black beans regular,2,g,0,mg,840,g,42,g,14,g,0,g,0,g,16,g,2,g
114,taco cabana,black beans small,1,g,0,mg,420,g,21,g,7,g,0,g,0,g,8,g,1,g
115,taco cabana,borracho beans 12 18 oz family meal portion,13,g,30,mg,2040,g,80,g,36,g,4,g,0,g,27,g,5,g
116,taco cabana,borracho beans 6 oz family meal portion,6,g,15,mg,1020,g,40,g,18,g,2,g,0,g,13,g,2,g
117,taco cabana,borracho beans regular,6,g,15,mg,1020,g,40,g,18,g,2,g,0,g,13,g,2,g
