,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
11,starbucks,gingerbread frappuccino with 2 milk and whip tall,10,g,35,mg,170,g,44,g,3,g,6,g,0,g,0,g,43,g,,
12,starbucks,gingerbread frappuccino with 2 milk and whip venti,14,g,55,mg,320,g,80,g,6,g,9,g,0,g,0,g,79,g,,
13,starbucks,gingerbread frappuccino with almond milk and no whip grande,1.5,g,0,mg,200,g,52,g,1,g,0,g,0,g,0,g,51,g,,
14,starbucks,gingerbread frappuccino with almond milk and no whip tall,1.5,g,0,mg,160,g,39,g,1,g,0,g,0,g,0,g,38,g,,
15,starbucks,gingerbread frappuccino with almond milk and no whip venti,2.5,g,0,mg,300,g,72,g,1,g,0,g,0,g,1,g,70,g,,
16,starbucks,gingerbread frappuccino with almond milk and whip grande,13,g,40,mg,220,g,56,g,1,g,7,g,0,g,0,g,55,g,,
17,starbucks,gingerbread frappuccino with almond milk and whip tall,9,g,30,mg,170,g,42,g,1,g,5,g,0,g,0,g,41,g,,
18,starbucks,gingerbread frappuccino with almond milk and whip venti,14,g,40,mg,310,g,75,g,2,g,7,g,0,g,1,g,74,g,,
19,starbucks,gingerbread frappuccino with coconut milk and no whip grande,2,g,0,mg,200,g,54,g,0,g,2,g,0,g,0,g,53,g,,
20,starbucks,gingerbread frappuccino with coconut milk and no whip tall,2,g,0,mg,160,g,40,g,0,g,1.5,g,0,g,0,g,40,g,,
21,starbucks,gingerbread frappuccino with coconut milk and no whip venti,3,g,0,mg,290,g,74,g,1,g,3,g,0,g,0,g,73,g,,
22,starbucks,gingerbread frappuccino with coconut milk and whip grande,13,g,40,mg,210,g,57,g,1,g,9,g,0,g,0,g,56,g,,
23,starbucks,gingerbread frappuccino with coconut milk and whip tall,10,g,30,mg,170,g,43,g,1,g,7,g,0,g,0,g,42,g,,
24,starbucks,gingerbread frappuccino with coconut milk and whip venti,14,g,40,mg,310,g,78,g,1,g,10,g,0,g,0,g,76,g,,
25,starbucks,gingerbread frappuccino with nonfat milk and no whip grande,0,g,0,mg,200,g,55,g,3,g,0,g,0,g,0,g,55,g,,
26,starbucks,gingerbread frappuccino with nonfat milk and no whip tall,0,g,0,mg,160,g,42,g,3,g,0,g,0,g,0,g,41,g,,
27,starbucks,gingerbread frappuccino with nonfat milk and no whip venti,0,g,5,mg,300,g,77,g,5,g,0,g,0,g,0,g,76,g,,
28,starbucks,gingerbread frappuccino with nonfat milk and whip grande,11,g,45,mg,210,g,59,g,4,g,7,g,0,g,0,g,58,g,,
29,starbucks,gingerbread frappuccino with nonfat milk and whip tall,8,g,30,mg,170,g,44,g,3,g,5,g,0,g,0,g,44,g,,
30,starbucks,gingerbread frappuccino with nonfat milk and whip venti,11,g,45,mg,310,g,80,g,6,g,7,g,0,g,0,g,79,g,,
31,starbucks,gingerbread frappuccino with soy milk and no whip grande,1.5,g,0,mg,200,g,57,g,3,g,0,g,0,g,0,g,55,g,,
32,starbucks,gingerbread frappuccino with soy milk and no whip tall,1.5,g,0,mg,160,g,43,g,2,g,0,g,0,g,0,g,41,g,,
33,starbucks,gingerbread frappuccino with soy milk and no whip venti,2.5,g,0,mg,290,g,79,g,4,g,0,g,0,g,1,g,76,g,,
34,starbucks,gingerbread frappuccino with soy milk and whip grande,13,g,40,mg,210,g,60,g,3,g,7,g,0,g,0,g,58,g,,
35,starbucks,gingerbread frappuccino with soy milk and whip tall,9,g,30,mg,170,g,45,g,3,g,5,g,0,g,0,g,44,g,,
36,starbucks,gingerbread frappuccino with soy milk and whip venti,14,g,40,mg,300,g,82,g,5,g,7,g,0,g,1,g,79,g,,
37,starbucks,gingerbread frappuccino with whole milk and no whip grande,3,g,10,mg,200,g,55,g,3,g,1.5,g,0,g,0,g,55,g,,
38,starbucks,gingerbread frappuccino with whole milk and no whip tall,2.5,g,10,mg,160,g,42,g,3,g,1.5,g,0,g,0,g,41,g,,
39,starbucks,gingerbread frappuccino with whole milk and no whip venti,5,g,15,mg,300,g,77,g,5,g,2.5,g,0,g,0,g,76,g,,
40,starbucks,gingerbread frappuccino with whole milk and whip grande,14,g,50,mg,220,g,58,g,4,g,9,g,0,g,0,g,58,g,,
41,starbucks,gingerbread frappuccino with whole milk and whip tall,11,g,40,mg,170,g,44,g,3,g,6,g,0,g,0,g,43,g,,
42,starbucks,gingerbread frappuccino with whole milk and whip venti,16,g,55,mg,310,g,80,g,6,g,10,g,0,g,0,g,79,g,,
43,starbucks,gingerbread latte with 2 milk and no whip grande,7,g,25,mg,160,g,38,g,11,g,4,g,0,g,0,g,36,g,,
44,starbucks,gingerbread latte with 2 milk and no whip short,3.5,g,15,mg,80,g,19,g,6,g,2,g,0,g,0,g,18,g,,
45,starbucks,gingerbread latte with 2 milk and no whip tall,5,g,20,mg,125,g,29,g,9,g,3.5,g,0,g,0,g,28,g,,
46,starbucks,gingerbread latte with 2 milk and no whip venti,9,g,35,mg,210,g,48,g,15,g,5,g,0,g,0,g,46,g,,
47,starbucks,gingerbread latte with 2 milk and whip grande,14,g,55,mg,170,g,40,g,12,g,9,g,0,g,0,g,38,g,,
48,starbucks,gingerbread latte with 2 milk and whip short,8,g,30,mg,85,g,20,g,6,g,5,g,0,g,0,g,20,g,,
49,starbucks,gingerbread latte with 2 milk and whip tall,11,g,45,mg,135,g,30,g,9,g,7,g,0,g,0,g,30,g,,
50,starbucks,gingerbread latte with 2 milk and whip venti,16,g,60,mg,220,g,50,g,15,g,10,g,0.5,g,0,g,48,g,,
51,starbucks,gingerbread latte with almond milk and no whip grande,6,g,0,mg,150,g,29,g,3,g,0,g,0,g,2,g,25,g,,
52,starbucks,gingerbread latte with almond milk and no whip short,3,g,0,mg,75,g,14,g,1,g,0,g,0,g,1,g,13,g,,
53,starbucks,gingerbread latte with almond milk and no whip tall,4.5,g,0,mg,120,g,21,g,2,g,0,g,0,g,1,g,19,g,,
54,starbucks,gingerbread latte with almond milk and no whip venti,7,g,0,mg,200,g,36,g,3,g,0.5,g,0,g,2,g,32,g,,
55,starbucks,gingerbread latte with almond milk and whip grande,13,g,25,mg,160,g,31,g,3,g,5,g,0,g,2,g,27,g,,
56,starbucks,gingerbread latte with almond milk and whip short,8,g,20,mg,80,g,16,g,2,g,3.5,g,0,g,1,g,14,g,,
57,starbucks,gingerbread latte with almond milk and whip tall,11,g,25,mg,130,g,23,g,2,g,4,g,0,g,1,g,21,g,,
58,starbucks,gingerbread latte with almond milk and whip venti,14,g,25,mg,210,g,38,g,4,g,5,g,0,g,2,g,34,g,,
59,starbucks,gingerbread latte with coconut milk and no whip grande,7,g,0,mg,140,g,33,g,1,g,7,g,0,g,0,g,31,g,,
60,starbucks,gingerbread latte with coconut milk and no whip short,3.5,g,0,mg,70,g,17,g,1,g,3.5,g,0,g,0,g,16,g,,
61,starbucks,gingerbread latte with coconut milk and no whip tall,6,g,0,mg,110,g,25,g,1,g,6,g,0,g,0,g,24,g,,
62,starbucks,gingerbread latte with coconut milk and no whip venti,10,g,0,mg,180,g,42,g,2,g,9,g,0,g,0,g,40,g,,
63,starbucks,gingerbread latte with coconut milk and whip grande,14,g,25,mg,150,g,35,g,2,g,11,g,0,g,0,g,33,g,,
64,starbucks,gingerbread latte with coconut milk and whip short,9,g,20,mg,75,g,18,g,1,g,7,g,0,g,0,g,17,g,,
65,starbucks,gingerbread latte with coconut milk and whip tall,12,g,25,mg,120,g,27,g,1,g,9,g,0,g,0,g,26,g,,
66,starbucks,gingerbread latte with coconut milk and whip venti,17,g,25,mg,190,g,44,g,2,g,14,g,0,g,0,g,42,g,,
67,starbucks,gingerbread latte with nonfat milk and no whip grande,0,g,5,mg,140,g,38,g,12,g,0,g,0,g,0,g,37,g,,
68,starbucks,gingerbread latte with nonfat milk and no whip short,0,g,5,mg,70,g,19,g,6,g,0,g,0,g,0,g,18,g,,
69,starbucks,gingerbread latte with nonfat milk and no whip tall,0,g,5,mg,115,g,29,g,9,g,0,g,0,g,0,g,28,g,,
70,starbucks,gingerbread latte with nonfat milk and no whip venti,0,g,10,mg,190,g,48,g,15,g,0,g,0,g,0,g,47,g,,
71,starbucks,gingerbread latte with nonfat milk and whip grande,7,g,35,mg,150,g,40,g,12,g,4.5,g,0,g,0,g,39,g,,
72,starbucks,gingerbread latte with nonfat milk and whip short,5,g,20,mg,75,g,21,g,6,g,3.5,g,0,g,0,g,20,g,,
73,starbucks,gingerbread latte with nonfat milk and whip tall,6,g,30,mg,120,g,31,g,9,g,4,g,0,g,0,g,30,g,,
74,starbucks,gingerbread latte with nonfat milk and whip venti,7,g,35,mg,190,g,50,g,16,g,4.5,g,0,g,0,g,49,g,,
75,starbucks,gingerbread latte with soy milk and no whip grande,5,g,0,mg,125,g,42,g,9,g,0.5,g,0,g,1,g,37,g,,
76,starbucks,gingerbread latte with soy milk and no whip short,2.5,g,0,mg,60,g,21,g,5,g,0,g,0,g,1,g,18,g,,
77,starbucks,gingerbread latte with soy milk and no whip tall,4,g,0,mg,100,g,32,g,7,g,0.5,g,0,g,1,g,28,g,,
78,starbucks,gingerbread latte with soy milk and no whip venti,7,g,0,mg,160,g,53,g,12,g,1,g,0,g,2,g,47,g,,
79,starbucks,gingerbread latte with soy milk and whip grande,12,g,25,mg,130,g,44,g,10,g,5,g,0,g,1,g,39,g,,
80,starbucks,gingerbread latte with soy milk and whip short,8,g,20,mg,70,g,23,g,5,g,3.5,g,0,g,1,g,20,g,,
81,starbucks,gingerbread latte with soy milk and whip tall,10,g,25,mg,105,g,34,g,8,g,4.5,g,0,g,1,g,30,g,,
82,starbucks,gingerbread latte with soy milk and whip venti,14,g,25,mg,170,g,55,g,13,g,5,g,0,g,2,g,49,g,,
83,starbucks,gingerbread latte with whole milk and no whip grande,11,g,35,mg,150,g,38,g,11,g,6,g,0,g,0,g,36,g,,
84,starbucks,gingerbread latte with whole milk and no whip short,5,g,15,mg,75,g,19,g,5,g,3,g,0,g,0,g,18,g,,
85,starbucks,gingerbread latte with whole milk and no whip tall,9,g,25,mg,115,g,29,g,9,g,5,g,0,g,0,g,28,g,,
86,starbucks,gingerbread latte with whole milk and no whip venti,14,g,45,mg,190,g,48,g,14,g,8,g,0,g,0,g,46,g,,
87,starbucks,gingerbread latte with whole milk and whip grande,18,g,60,mg,150,g,40,g,11,g,11,g,0.5,g,0,g,38,g,,
88,starbucks,gingerbread latte with whole milk and whip short,10,g,35,mg,80,g,20,g,6,g,6,g,0,g,0,g,20,g,,
89,starbucks,gingerbread latte with whole milk and whip tall,15,g,50,mg,125,g,30,g,9,g,9,g,0,g,0,g,30,g,,
90,starbucks,gingerbread latte with whole milk and whip venti,21,g,70,mg,200,g,50,g,15,g,12,g,0.5,g,0,g,48,g,,
91,starbucks,gingerbread light frappuccino grande,0,g,0,mg,210,g,34,g,3,g,0,g,0,g,0,g,33,g,,
92,starbucks,gingerbread light frappuccino tall,0,g,0,mg,160,g,24,g,3,g,0,g,0,g,0,g,23,g,,
93,starbucks,gingerbread light frappuccino venti,0,g,5,mg,290,g,43,g,5,g,0,g,0,g,0,g,42,g,,
94,starbucks,gluten free marshmallow dream bar,5,g,15,mg,260,g,45,g,2,g,3,g,0,g,0,g,23,g,,
95,starbucks,green goddess avocado salad,37,g,5,mg,980,g,62,g,13,g,4.5,g,0,g,10,g,16,g,,
96,starbucks,ham and cheese croissant,17,g,65,mg,490,g,28,g,14,g,9,g,0.5,g,1,g,5,g,,
97,starbucks,ham and cheese savory foldover,11,g,50,mg,480,g,24,g,13,g,6,g,0,g,1,g,4,g,,
98,starbucks,hearty blueberry oatmeal,2.5,g,0,mg,125,g,43,g,5,g,0.5,g,0,g,5,g,13,g,,
99,starbucks,hedgehog cake pop,8,g,10,mg,60,g,22,g,2,g,5,g,0,g,1,g,18,g,,
100,starbucks,herbed chicken and fig spread small sandwich,8,g,45,mg,720,g,43,g,19,g,2,g,0,g,2,g,9,g,,
101,starbucks,holiday blend,0.05,g,0,mg,4.74,g,0,g,0.28,g,0,g,0,g,0,g,0,g,0.04,g
102,starbucks,holiday spice flat white with 2 milk grande,7,g,30,mg,160,g,32,g,12,g,4.5,g,0,g,0,g,30,g,,
103,starbucks,holiday spice flat white with 2 milk short,3.5,g,15,mg,80,g,18,g,6,g,2,g,0,g,0,g,17,g,,
104,starbucks,holiday spice flat white with 2 milk tall,5,g,20,mg,130,g,23,g,9,g,3.5,g,0,g,0,g,22,g,,
105,starbucks,holiday spice flat white with 2 milk venti,9,g,35,mg,220,g,37,g,16,g,6,g,0,g,0,g,35,g,,
106,starbucks,holiday spice flat white with almond milk grande,6,g,0,mg,160,g,22,g,3,g,0,g,0,g,2,g,18,g,,
107,starbucks,holiday spice flat white with almond milk short,3,g,0,mg,75,g,13,g,2,g,0,g,0,g,1,g,11,g,,
108,starbucks,holiday spice flat white with almond milk tall,4.5,g,0,mg,120,g,16,g,2,g,0,g,0,g,2,g,12,g,,
109,starbucks,holiday spice flat white with almond milk venti,8,g,0,mg,210,g,25,g,4,g,0.5,g,0,g,2,g,19,g,,
110,starbucks,holiday spice flat white with coconut milk grande,8,g,0,mg,140,g,27,g,1,g,7,g,0,g,1,g,24,g,,
111,starbucks,holiday spice flat white with coconut milk short,4,g,0,mg,70,g,16,g,1,g,3.5,g,0,g,0,g,14,g,,
112,starbucks,holiday spice flat white with coconut milk tall,6,g,0,mg,110,g,19,g,1,g,6,g,0,g,0,g,17,g,,
113,starbucks,holiday spice flat white with coconut milk venti,10,g,0,mg,190,g,31,g,2,g,10,g,0,g,1,g,28,g,,
114,starbucks,holiday spice flat white with nonfat milk grande,0,g,5,mg,150,g,32,g,12,g,0,g,0,g,0,g,30,g,,
115,starbucks,holiday spice flat white with nonfat milk short,0,g,5,mg,70,g,18,g,6,g,0,g,0,g,0,g,17,g,,
116,starbucks,holiday spice flat white with nonfat milk tall,0,g,5,mg,115,g,24,g,10,g,0,g,0,g,0,g,22,g,,
117,starbucks,holiday spice flat white with nonfat milk venti,0,g,10,mg,190,g,38,g,16,g,0,g,0,g,0,g,35,g,,
118,starbucks,holiday spice flat white with soy milk grande,5,g,0,mg,130,g,36,g,10,g,0.5,g,0,g,2,g,30,g,,
119,starbucks,holiday spice flat white with soy milk short,2.5,g,0,mg,60,g,20,g,5,g,0,g,0,g,1,g,17,g,,
120,starbucks,holiday spice flat white with soy milk tall,4,g,0,mg,100,g,27,g,8,g,0.5,g,0,g,1,g,22,g,,
121,starbucks,holiday spice flat white with soy milk venti,7,g,0,mg,170,g,43,g,13,g,1,g,0,g,2,g,36,g,,
122,starbucks,holiday spice flat white with whole milk grande,11,g,35,mg,150,g,32,g,12,g,7,g,0,g,0,g,30,g,,
123,starbucks,holiday spice flat white with whole milk short,5,g,15,mg,70,g,18,g,6,g,3,g,0,g,0,g,17,g,,
124,starbucks,holiday spice flat white with whole milk tall,9,g,25,mg,115,g,23,g,9,g,5,g,0,g,0,g,22,g,,
125,starbucks,holiday spice flat white with whole milk venti,15,g,45,mg,200,g,37,g,15,g,9,g,0,g,0,g,35,g,,
126,starbucks,honey bbq sriracha chicken sandwich,7,g,45,mg,1040,g,52,g,22,g,1.5,g,0,g,3,g,6,g,,
127,starbucks,hot chocolate with 2 milk and no whip grande,9,g,25,mg,160,g,47,g,14,g,6,g,0,g,4,g,41,g,,
128,starbucks,hot chocolate with 2 milk and no whip short,4.5,g,15,mg,80,g,26,g,7,g,3,g,0,g,2,g,22,g,,
129,starbucks,hot chocolate with 2 milk and no whip tall,7,g,20,mg,125,g,37,g,11,g,4.5,g,0,g,3,g,32,g,,
130,starbucks,hot chocolate with 2 milk and no whip venti,11,g,35,mg,200,g,62,g,17,g,7,g,0,g,5,g,55,g,,
131,starbucks,hot chocolate with 2 milk and whip grande,16,g,55,mg,170,g,50,g,14,g,10,g,0,g,4,g,43,g,,
132,starbucks,hot chocolate with 2 milk and whip short,10,g,30,mg,85,g,28,g,7,g,6,g,0,g,2,g,24,g,,
133,starbucks,hot chocolate with 2 milk and whip tall,13,g,45,mg,130,g,39,g,11,g,8,g,0,g,3,g,34,g,,
134,starbucks,hot chocolate with 2 milk and whip venti,19,g,60,mg,210,g,66,g,18,g,12,g,0.5,g,5,g,57,g,,
135,starbucks,hot chocolate with almond milk and no whip grande,8,g,0,mg,150,g,38,g,5,g,2,g,0,g,5,g,29,g,,
136,starbucks,hot chocolate with almond milk and no whip short,4,g,0,mg,75,g,21,g,2,g,1,g,0,g,3,g,17,g,,
137,starbucks,hot chocolate with almond milk and no whip tall,6,g,0,mg,115,g,30,g,4,g,1.5,g,0,g,4,g,23,g,,
138,starbucks,hot chocolate with almond milk and no whip venti,10,g,0,mg,190,g,51,g,6,g,2.5,g,0,g,7,g,40,g,,
139,starbucks,hot chocolate with almond milk and whip grande,15,g,25,mg,160,g,41,g,5,g,6,g,0,g,6,g,32,g,,
140,starbucks,hot chocolate with almond milk and whip short,9,g,20,mg,80,g,24,g,3,g,4,g,0,g,3,g,19,g,,
141,starbucks,hot chocolate with almond milk and whip tall,12,g,25,mg,125,g,33,g,4,g,5,g,0,g,4,g,26,g,,
142,starbucks,hot chocolate with almond milk and whip venti,17,g,25,mg,200,g,54,g,7,g,7,g,0,g,7,g,43,g,,
143,starbucks,hot chocolate with coconut milk and no whip grande,10,g,0,mg,140,g,42,g,4,g,9,g,0,g,4,g,35,g,,
144,starbucks,hot chocolate with coconut milk and no whip short,5,g,0,mg,70,g,23,g,2,g,4.5,g,0,g,2,g,20,g,,
145,starbucks,hot chocolate with coconut milk and no whip tall,8,g,0,mg,110,g,33,g,3,g,7,g,0,g,3,g,28,g,,
146,starbucks,hot chocolate with coconut milk and no whip venti,13,g,0,mg,180,g,57,g,4,g,11,g,0,g,5,g,48,g,,
147,starbucks,hot chocolate with coconut milk and whip grande,17,g,25,mg,150,g,46,g,4,g,13,g,0,g,4,g,38,g,,
148,starbucks,hot chocolate with coconut milk and whip short,10,g,20,mg,75,g,26,g,2,g,8,g,0,g,2,g,22,g,,
149,starbucks,hot chocolate with coconut milk and whip tall,14,g,25,mg,115,g,36,g,3,g,10,g,0,g,3,g,31,g,,
150,starbucks,hot chocolate with coconut milk and whip venti,20,g,25,mg,190,g,60,g,5,g,15,g,0,g,5,g,51,g,,
151,starbucks,hot chocolate with nonfat milk and no whip grande,2.5,g,5,mg,140,g,47,g,14,g,1.5,g,0,g,4,g,41,g,,
152,starbucks,hot chocolate with nonfat milk and no whip short,1.5,g,5,mg,70,g,26,g,7,g,1,g,0,g,2,g,23,g,,
153,starbucks,hot chocolate with nonfat milk and no whip tall,2,g,5,mg,110,g,37,g,11,g,1,g,0,g,3,g,32,g,,
154,starbucks,hot chocolate with nonfat milk and no whip venti,3.5,g,10,mg,180,g,63,g,18,g,2,g,0,g,5,g,55,g,,
155,starbucks,hot chocolate with nonfat milk and whip grande,10,g,35,mg,150,g,51,g,15,g,6,g,0,g,4,g,43,g,,
156,starbucks,hot chocolate with nonfat milk and whip short,6,g,20,mg,95,g,29,g,8,g,4,g,0,g,2,g,24,g,,
157,starbucks,hot chocolate with nonfat milk and whip tall,8,g,30,mg,115,g,40,g,11,g,5,g,0,g,3,g,34,g,,
158,starbucks,hot chocolate with nonfat milk and whip venti,10,g,35,mg,190,g,66,g,18,g,6,g,0,g,5,g,58,g,,
159,starbucks,hot chocolate with soy milk and no whip grande,8,g,0,mg,125,g,51,g,12,g,2,g,0,g,5,g,41,g,,
160,starbucks,hot chocolate with soy milk and no whip short,3.5,g,0,mg,60,g,28,g,6,g,1,g,0,g,3,g,23,g,,
161,starbucks,hot chocolate with soy milk and no whip tall,6,g,0,mg,95,g,40,g,9,g,1.5,g,0,g,4,g,32,g,,
162,starbucks,hot chocolate with soy milk and no whip venti,9,g,0,mg,160,g,68,g,15,g,2.5,g,0,g,7,g,55,g,,
163,starbucks,hot chocolate with soy milk and whip grande,15,g,25,mg,130,g,54,g,12,g,7,g,0,g,5,g,44,g,,
164,starbucks,hot chocolate with soy milk and whip short,9,g,20,mg,95,g,30,g,6,g,4.5,g,0,g,3,g,25,g,,
165,starbucks,hot chocolate with soy milk and whip tall,12,g,25,mg,100,g,43,g,9,g,5,g,0,g,4,g,34,g,,
166,starbucks,hot chocolate with soy milk and whip venti,17,g,25,mg,170,g,71,g,15,g,7,g,0,g,7,g,58,g,,
167,starbucks,hot chocolate with whole milk and no whip grande,13,g,35,mg,150,g,47,g,13,g,8,g,0,g,4,g,41,g,,
168,starbucks,hot chocolate with whole milk and no whip short,7,g,15,mg,70,g,26,g,7,g,4,g,0,g,2,g,22,g,,
169,starbucks,hot chocolate with whole milk and no whip tall,10,g,25,mg,110,g,37,g,10,g,6,g,0,g,3,g,32,g,,
170,starbucks,hot chocolate with whole milk and no whip venti,17,g,45,mg,190,g,62,g,17,g,10,g,0,g,5,g,55,g,,
171,starbucks,hot chocolate with whole milk and whip grande,20,g,60,mg,150,g,50,g,14,g,12,g,0.5,g,4,g,43,g,,
172,starbucks,hot chocolate with whole milk and whip short,12,g,35,mg,80,g,28,g,7,g,7,g,0,g,2,g,24,g,,
173,starbucks,hot chocolate with whole milk and whip tall,16,g,50,mg,120,g,39,g,11,g,10,g,0,g,3,g,34,g,,
174,starbucks,hot chocolate with whole milk and whip venti,24,g,70,mg,190,g,66,g,17,g,14,g,0.5,g,5,g,57,g,,
175,starbucks,ice cream cone sugar cookie,14,g,20,mg,90,g,29,g,3,g,9,g,0,g,1,g,16,g,,
176,starbucks,iced caffe americano grande,0,g,0,mg,15,g,3,g,1,g,0,g,0,g,0,g,0,g,,
177,starbucks,iced caffe americano tall,0,g,0,mg,10,g,2,g,1,g,0,g,0,g,0,g,0,g,,
178,starbucks,iced caffe americano venti,0,g,0,mg,20,g,4,g,1,g,0,g,0,g,0,g,0,g,,
179,starbucks,iced caffe latte with 2 milk grande,4.5,g,20,mg,115,g,13,g,8,g,2.5,g,0,g,0,g,11,g,,
180,starbucks,iced caffe latte with 2 milk tall,3.5,g,15,mg,90,g,10,g,6,g,2,g,0,g,0,g,9,g,,
181,starbucks,iced caffe latte with 2 milk venti,6,g,25,mg,160,g,18,g,12,g,3,g,0,g,0,g,15,g,,
182,starbucks,iced caffe latte with coconut milk grande,5,g,0,mg,105,g,10,g,1,g,5,g,0,g,0,g,8,g,,
183,starbucks,iced caffe latte with coconut milk tall,4,g,0,mg,80,g,7,g,1,g,4,g,0,g,0,g,6,g,,
184,starbucks,iced caffe latte with coconut milk venti,7,g,0,mg,150,g,14,g,2,g,7,g,0,g,0,g,11,g,,
185,starbucks,iced caffe latte with nonfat milk grande,0,g,5,mg,105,g,13,g,8,g,0,g,0,g,0,g,11,g,,
186,starbucks,iced caffe latte with nonfat milk tall,0,g,5,mg,80,g,10,g,6,g,0,g,0,g,0,g,9,g,,
187,starbucks,iced caffe latte with nonfat milk venti,0,g,5,mg,140,g,19,g,12,g,0,g,0,g,0,g,16,g,,
188,starbucks,iced caffe latte with soy milk grande,3.5,g,0,mg,95,g,17,g,7,g,0,g,0,g,1,g,12,g,,
189,starbucks,iced caffe latte with soy milk tall,3,g,0,mg,75,g,13,g,5,g,0,g,0,g,1,g,9,g,,
190,starbucks,iced caffe latte with soy milk venti,5,g,0,mg,130,g,23,g,10,g,0.5,g,0,g,1,g,17,g,,
191,starbucks,iced caffe latte with whole milk grande,7,g,25,mg,105,g,13,g,8,g,4.5,g,0,g,0,g,11,g,,
192,starbucks,iced caffe latte with whole milk tall,6,g,20,mg,85,g,10,g,6,g,3.5,g,0,g,0,g,9,g,,
193,starbucks,iced caffe latte with whole milk venti,10,g,30,mg,150,g,18,g,11,g,6,g,0,g,0,g,15,g,,
194,starbucks,iced caffe mocha with 2 milk and no whip grande,6,g,15,mg,90,g,36,g,9,g,3.5,g,0,g,4,g,28,g,,
195,starbucks,iced caffe mocha with 2 milk and no whip tall,4.5,g,10,mg,70,g,27,g,7,g,3,g,0,g,3,g,21,g,,
196,starbucks,iced caffe mocha with 2 milk and no whip venti,8,g,20,mg,120,g,53,g,13,g,5,g,0,g,6,g,41,g,,
197,starbucks,iced caffe mocha with 2 milk and whip grande,17,g,55,mg,100,g,39,g,10,g,11,g,0,g,4,g,30,g,,
198,starbucks,iced caffe mocha with 2 milk and whip tall,12,g,40,mg,80,g,29,g,7,g,8,g,0,g,3,g,23,g,,
199,starbucks,iced caffe mocha with 2 milk and whip venti,19,g,60,mg,130,g,56,g,13,g,12,g,0.5,g,6,g,43,g,,
200,starbucks,iced caffe mocha with almond milk and no whip grande,5,g,0,mg,90,g,32,g,5,g,1.5,g,0,g,5,g,22,g,,
201,starbucks,iced caffe mocha with almond milk and no whip tall,4,g,0,mg,70,g,23,g,3,g,1.5,g,0,g,4,g,17,g,,
202,starbucks,iced caffe mocha with almond milk and no whip venti,8,g,0,mg,120,g,47,g,7,g,2.5,g,0,g,7,g,33,g,,
203,starbucks,iced caffe mocha with almond milk and whip grande,17,g,40,mg,100,g,35,g,5,g,9,g,0,g,5,g,26,g,,
204,starbucks,iced caffe mocha with almond milk and whip tall,12,g,30,mg,80,g,26,g,4,g,6,g,0,g,4,g,19,g,,
205,starbucks,iced caffe mocha with almond milk and whip venti,19,g,40,mg,135,g,50,g,7,g,9,g,0,g,7,g,36,g,,
206,starbucks,iced caffe mocha with coconut milk and no whip grande,6,g,0,mg,80,g,34,g,4,g,5,g,0,g,4,g,26,g,,
207,starbucks,iced caffe mocha with coconut milk and no whip tall,5,g,0,mg,65,g,25,g,3,g,4,g,0,g,3,g,19,g,,
