,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
117,captain ds seafood,mozzarella sticks,24,g,35,mg,800,g,26,g,16,g,13,g,1,g,0,g,2,g,,,,
118,captain ds seafood,mug root beer kids,0,g,0,mg,20,g,39,g,0,g,0,g,0,g,0,g,39,g,,,,
119,captain ds seafood,mug root beer large,0,g,0,mg,75,g,130,g,0,g,0,g,0,g,0,g,130,g,,,,
120,captain ds seafood,mug root beer medium,0,g,0,mg,55,g,98,g,0,g,0,g,0,g,0,g,98,g,,,,
121,captain ds seafood,mug root beer small,0,g,0,mg,35,g,65,g,0,g,0,g,0,g,0,g,65,g,,,,
122,captain ds seafood,okra,20,g,20,mg,470,g,31,g,4,g,10,g,1.5,g,3,g,3,g,,,,
123,captain ds seafood,peach smoothie,0,g,0,mg,45,g,90,g,0,g,0,g,0,g,0,g,90,g,,,,
124,captain ds seafood,pepsi kids,0,g,0,mg,30,g,42,g,0,g,0,g,0,g,0,g,42,g,,,,
125,captain ds seafood,pepsi large,0,g,0,mg,100,g,140,g,0,g,0,g,0,g,0,g,140,g,,,,
126,captain ds seafood,pepsi medium,0,g,0,mg,75,g,105,g,0,g,0,g,0,g,0,g,105,g,,,,
127,captain ds seafood,pepsi small,0,g,0,mg,50,g,70,g,0,g,0,g,0,g,0,g,70,g,,,,
128,captain ds seafood,ranch dressing,12,g,10,mg,190,g,1,g,1,g,2,g,0,g,0,g,0,g,,,,
129,captain ds seafood,seafood feast,262,g,805,mg,7990,g,211,g,150,g,125,g,16,g,2,g,10,g,,,,
130,captain ds seafood,seasoned rice,1.5,g,0,mg,540,g,35,g,3,g,0,g,0,g,0,g,0,g,,,,
131,captain ds seafood,shrimp skewers,6,g,190,mg,690,g,2,g,24,g,2,g,0,g,0,g,0,g,,,,
132,captain ds seafood,side salad no dressing,0,g,0,mg,10,g,4,g,1,g,0,g,0,g,2,g,2,g,,,,
133,captain ds seafood,skewer shrimp salad,11,g,210,mg,560,g,10,g,30,g,5,g,0,g,4,g,5,g,,,,
134,captain ds seafood,southern style breaded chicken salad,17,g,45,mg,570,g,20,g,15,g,8,g,1,g,4,g,5,g,,,,
135,captain ds seafood,southern style fish tenders,8,g,15,mg,240,g,4,g,5,g,4,g,0.5,g,0,g,0,g,,,,
136,captain ds seafood,southern style white fish fillet,37,g,80,mg,1390,g,26,g,27,g,20,g,2.5,g,0,g,0,g,,,,
137,captain ds seafood,strawberry smoothie,0,g,0,mg,55,g,75,g,0,g,0,g,0,g,0,g,75,g,,,,
138,captain ds seafood,strawberry topping,0,g,0,mg,5,g,13,g,0,g,0,g,0,g,1,g,11,g,,,,
139,captain ds seafood,supreme sampler,79,g,245,mg,2080,g,68,g,47,g,36,g,4.5,g,1,g,6,g,,,,
140,captain ds seafood,sweet and sour sauce,0,g,0,mg,65,g,10,g,0,g,0,g,0,g,0,g,8,g,,,,
141,captain ds seafood,sweet tea gallon,0,g,0,mg,135,g,450,g,0,g,0,g,0,g,0,g,449,g,,,,
142,captain ds seafood,sweet tea kids,0,g,0,mg,10,g,37,g,0,g,0,g,0,g,0,g,37,g,,,,
143,captain ds seafood,sweet tea large,0,g,0,mg,35,g,124,g,0,g,0,g,0,g,0,g,123,g,,,,
144,captain ds seafood,sweet tea medium,0,g,0,mg,25,g,93,g,0,g,0,g,0,g,0,g,92,g,,,,
145,captain ds seafood,sweet tea small,0,g,0,mg,20,g,62,g,0,g,0,g,0,g,0,g,62,g,,,,
146,captain ds seafood,tartar sauce,10,g,5,mg,130,g,2,g,0,g,1.5,g,0,g,0,g,1,g,,,,
147,captain ds seafood,the captain sandwich,74,g,130,mg,2250,g,82,g,30,g,30,g,3.5,g,3,g,4,g,,,,
148,captain ds seafood,the giant fish sandwich,73,g,120,mg,1940,g,59,g,25,g,22,g,2,g,0,g,9,g,,,,
149,captain ds seafood,thousand island dressing,11,g,10,mg,320,g,5,g,0,g,1.5,g,0,g,0,g,5,g,,,,
150,captain ds seafood,tropical mango smoothie,0,g,0,mg,30,g,82,g,0,g,0,g,0,g,0,g,82,g,,,,
151,captain ds seafood,unsweetened tea gallon,0,g,0,mg,370,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
152,captain ds seafood,unsweetened tea kids,0,g,0,mg,35,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
153,captain ds seafood,unsweetened tea large,0,g,0,mg,115,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
154,captain ds seafood,unsweetened tea medium,0,g,0,mg,85,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
155,captain ds seafood,unsweetened tea small,0,g,0,mg,60,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
156,captain ds seafood,white fish shrimp and crab,64,g,150,mg,1770,g,52,g,36,g,30,g,3.5,g,0,g,3,g,,,,
157,captain ds seafood,wild alaskan salmon,10,g,80,mg,600,g,2,g,31,g,1.5,g,0,g,0,g,0,g,,,,
158,captain ds seafood,wild alaskan salmon salad,16,g,95,mg,480,g,10,g,38,g,4.5,g,0,g,4,g,5,g,,,,
159,carb solutions,high protein chocolate chip cookie dough,9,g,5,mg,180,g,22,g,20,g,5,g,0,g,0,g,0,g,,,,
160,carb solutions,high protein fudge almond brownie,10,g,5,mg,220,g,22,g,20,g,4.5,g,0,g,2,g,1,g,,,,
161,carb solutions,high protein caramel peanut crunch,9,g,0,mg,240,g,24,g,13,g,6,g,0,g,3,g,1,g,,,,
162,carb solutions,high protein creamy chocolate peanut butter,8,g,5,mg,210,g,24,g,20,g,5,g,0,g,1,g,2,g,,,,
163,carb solutions,high protein blueberry crumb pie,9,g,0,mg,180,g,24,g,13,g,7,g,0,g,2,g,1,g,,,,
164,carb solutions,high protein chocolate toffee hazelnut,11,g,5,mg,180,g,21,g,20,g,4.5,g,0,g,4,g,1,g,,,,
165,carb solutions,shake mix creamy vanilla,2.5,g,5,mg,190,g,3,g,21,g,1.5,g,0,g,0,g,0,g,,,,
166,carb solutions,shake mix rich chocolate,2.5,g,5,mg,180,g,5,g,20,g,1.5,g,0,g,2,g,1,g,,,,
167,carb solutions,high protein ready to drink shake rich chocolate,1,g,10,mg,170,g,5,g,21,g,0.5,g,0,g,3,g,1,g,,,,
168,carb solutions,high protein ready to drink shake creamy vanilla,0.5,g,10,mg,180,g,4,g,21,g,0,g,0,g,2,g,1,g,,,,
169,carb solutions,chocolate raspberry,9,g,5,mg,20,g,17,g,2,g,5,g,0,g,0.5,g,0,g,,,,
170,carb solutions,chocolate crisp,9,g,10,mg,50,g,16,g,5,g,6,g,0,g,0.5,g,0,g,,,,
171,carb solutions,strawberry ice cream scoop,23,g,95,mg,250,g,71,g,10,g,15,g,0,g,0,g,61,g,,,,
172,caribou coffee,plain bagel,1,g,0,mg,540,g,57,g,10,g,0,g,0,g,4,g,6,g,,,,
173,caribou coffee,everything bagel and shmear,14,g,35,mg,645,g,59,g,14,g,8,g,0,g,4,g,8,g,,,,
174,caribou coffee,asiago bagel,3.5,g,10,mg,590,g,52,g,12,g,2,g,0,g,3,g,5,g,,,,
175,caribou coffee,plain bagel and shmear,13,g,35,mg,655,g,59,g,12,g,8,g,0,g,4,g,8,g,,,,
176,caribou coffee,blueberry bagel and shmear,13,g,35,mg,605,g,61,g,12,g,8,g,0,g,4,g,12,g,,,,
177,caribou coffee,blueberry bagel,1,g,0,mg,490,g,59,g,10,g,0,g,0,g,4,g,10,g,,,,
178,caribou coffee,everything bagel,1.5,g,0,mg,530,g,57,g,10,g,0,g,0,g,4,g,6,g,,,,
179,caribou coffee,asiago bagel and shmear,8,g,45,mg,705,g,54,g,14,g,10,g,0,g,3,g,7,g,,,,
180,caribou coffee,cinnamon coffee cake,23,g,80,mg,310,g,81,g,5,g,4.5,g,4,g,2,g,60,g,,,,
181,caribou coffee,lemon poppy seed bread,15,g,100,mg,350,g,53,g,5,g,5,g,0,g,1,g,30,g,,,,
182,caribou coffee,maine blueberry muffin,16,g,60,mg,400,g,66,g,7,g,6,g,0,g,2,g,34,g,,,,
183,caribou coffee,banana bread,12,g,75,mg,340,g,38,g,4,g,6,g,0,g,2,g,8,g,,,,
184,caribou coffee,raspberry white chocolate scone,16,g,60,mg,300,g,46,g,6,g,8,g,0,g,2,g,17,g,,,,
185,caribou coffee,apple fritter,22,g,0,mg,290,g,65,g,4,g,10,g,0,g,1,g,27,g,,,,
186,caribou coffee,oatmeal chocolate chip cookie,8,g,20,mg,95,g,23,g,3,g,4,g,0,g,2,g,12,g,,,,
187,caribou coffee,cranberry orange scone,14,g,60,mg,290,g,45,g,5,g,7,g,0,g,2,g,15,g,,,,
188,caribou coffee,chocolate hazelnut croissant,20,g,40,mg,340,g,44,g,8,g,11,g,0,g,2,g,17,g,,,,
189,caribou coffee,sparkling green tea lemonade medium,0,g,0,mg,5,g,54,g,0,g,0,g,0,g,0,g,52,g,,,,
190,caribou coffee,strawberry banana smoothie medium,0,g,0,mg,35,g,87,g,2,g,0,g,0,g,6,g,77,g,,,,
191,caribou coffee,iced caramel high rise with 2 milk medium,9,g,30,mg,160,g,49,g,8,g,5,g,0,g,0,g,41,g,,,,
192,caribou coffee,iced matcha vanilla tea latte large,7,g,0,mg,190,g,44,g,1,g,6,g,0,g,0,g,43,g,,,,
193,caribou coffee,turtle mocha with 2 milk medium,42,g,105,mg,230,g,96,g,13,g,26,g,0,g,1,g,84,g,,,,
194,caribou coffee,iced turtle mocha with 2 milk medium,14,g,45,mg,230,g,90,g,10,g,8,g,0,g,1,g,80,g,,,,
195,caribou coffee,cookies and cream coffeeless cooler with half and half medium,46,g,125,mg,370,g,106,g,9,g,28,g,0,g,8,g,64,g,,,,
196,caribou coffee,campfire mocha with 2 milk medium,34,g,85,mg,135,g,73,g,11,g,21,g,0,g,1,g,69,g,,,,
197,caribou coffee,nitro high rise small,39,g,125,mg,300,g,81,g,10,g,24,g,0,g,7,g,56,g,,,,
198,caribou coffee,matcha vanilla tea latte medium,8,g,0,mg,220,g,39,g,1,g,7,g,0,g,0,g,38,g,,,,
199,caribou coffee,matcha vanilla tea latte large,9,g,0,mg,250,g,48,g,1,g,8,g,0,g,0,g,47,g,,,,
200,caribou coffee,chai tea latte with 2 milk large,8,g,35,mg,180,g,59,g,14,g,5,g,0,g,0,g,55,g,,,,
201,caribou coffee,caramel cooler large,29,g,90,mg,320,g,135,g,5,g,19,g,0,g,0,g,114,g,,,,
202,caribou coffee,crafted press iced medium,7,g,30,mg,190,g,11,g,2,g,4,g,0,g,0,g,11,g,,,,
203,caribou coffee,northern lite latte with nonfat milt medium,1,g,5,mg,210,g,18,g,14,g,0,g,0,g,0,g,18,g,,,,
204,caribou coffee,crafted press blended large,8,g,35,mg,270,g,16,g,3,g,4.5,g,0,g,0,g,16,g,,,,
205,caribou coffee,hot chocolate small,15,g,25,mg,125,g,34,g,10,g,10,g,0,g,1,g,32,g,,,,
206,caribou coffee,iced mango black tea large,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
207,caribou coffee,vanilla white mocha with 2 milk large,38,g,85,mg,170,g,86,g,13,g,23,g,0,g,0,g,86,g,,,,
208,caribou coffee,caramel cooler small,25,g,80,mg,210,g,92,g,3,g,16,g,0,g,0,g,78,g,,,,
209,caribou coffee,sparkling peach black tea medium,0,g,0,mg,5,g,34,g,0,g,0,g,0,g,0,g,33,g,,,,
210,caribou coffee,mango orange key lime smoothie small,0,g,0,mg,30,g,85,g,2,g,0,g,0,g,2,g,78,g,,,,
211,caribou coffee,frozen hot chocolate medium,44,g,135,mg,420,g,112,g,14,g,28,g,0,g,10,g,77,g,,,,
212,caribou coffee,iced latte with 2 milk large,4,g,15,mg,95,g,9,g,8,g,2.5,g,0,g,0,g,9,g,,,,
213,caribou coffee,campfire mocha cooler large,26,g,80,mg,250,g,146,g,6,g,17,g,0,g,1,g,137,g,,,,
214,caribou coffee,northern lite coffee cooler medium,4,g,0,mg,200,g,67,g,3,g,4,g,0,g,12,g,27,g,,,,
215,caribou coffee,turtle mocha cooler small,29,g,90,mg,250,g,113,g,5,g,19,g,0,g,1,g,99,g,,,,
216,caribou coffee,nitro cold press small,0,g,0,mg,0,g,3,g,2,g,0,g,0,g,0,g,0,g,,,,
217,caribou coffee,iced vanilla white mocha with 2 milk small,5,g,5,mg,100,g,61,g,7,g,2.5,g,0,g,0,g,61,g,,,,
218,caribou coffee,turtle mocha cooler large,35,g,105,mg,360,g,166,g,8,g,23,g,0,g,1,g,146,g,,,,
