,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,quiznos,loaded tater tots,19,g,25,mg,790,g,25,g,11,g,7,g,0,g,0,g,1,g
1,quiznos,side salad with dressing,26,g,0,mg,640,g,9,g,2,g,4,g,0,g,2,g,5,g
2,quiznos,broccoli cheese soup regular,14,g,25,mg,1380,g,17,g,6,g,9,g,0,g,1,g,6,g
3,quiznos,tomato basil bisque small,12,g,15,mg,500,g,12,g,2,g,3.5,g,0,g,0,g,9,g
4,quiznos,chicken noodle soup small,2,g,15,mg,780,g,8,g,4,g,1,g,0,g,0,g,1,g
5,quiznos,chicken noodle soup regular,4,g,25,mg,1400,g,14,g,7,g,1.5,g,0,g,1,g,2,g
6,quiznos,chili regular,10,g,75,mg,980,g,34,g,20,g,2.5,g,0,g,10,g,8,g
7,quiznos,chili small,5,g,40,mg,550,g,19,g,11,g,1.5,g,0,g,6,g,4,g
8,quiznos,broccoli cheese soup small,8,g,15,mg,760,g,10,g,4,g,5,g,0,g,1,g,3,g
9,quiznos,tomato basil bisque regular,21,g,30,mg,900,g,21,g,4,g,6,g,0,g,0,g,17,g
10,quiznos,apple harvest salad full salad,22,g,30,mg,300,g,29,g,9,g,3.5,g,0,g,3,g,24,g
11,quiznos,apple harvest salad half salad,29,g,45,mg,500,g,48,g,19,g,5,g,0,g,8,g,38,g
12,quiznos,apple harvest 12 inch sub,50,g,80,mg,2100,g,147,g,47,g,10,g,0.5,g,10,g,42,g
13,quiznos,apple harvest 4 inch sub,16,g,25,mg,690,g,49,g,16,g,3,g,0,g,3,g,14,g
14,quiznos,apple harvest 8 inch sub,32,g,50,mg,1380,g,97,g,32,g,6,g,0,g,7,g,28,g
15,quiznos,apple harvest sammie,20,g,25,mg,670,g,43,g,15,g,3.5,g,0,g,5,g,14,g
16,quiznos,au jus 3 oz,2.5,g,0,mg,830,g,0,g,2,g,0,g,0,g,0,g,0,g
17,quiznos,bacon egg and cheddar biscuit,28,g,145,mg,1130,g,30,g,17,g,9,g,3.5,g,1,g,1,g
18,quiznos,bacon egg and cheddar sammie,19,g,145,mg,760,g,27,g,18,g,6,g,0,g,3,g,1,g
19,quiznos,bacon egg and cheddar sub,17,g,145,mg,810,g,34,g,19,g,7,g,0,g,1,g,2,g
20,quiznos,baja 12 inch sub,49,g,180,mg,3610,g,114,g,78,g,18,g,0,g,4,g,17,g
21,quiznos,baja 4 inch sub,16,g,60,mg,1190,g,38,g,26,g,6,g,0,g,1,g,5,g
22,quiznos,baja 8 inch sub,32,g,120,mg,2370,g,76,g,52,g,12,g,0,g,3,g,11,g
23,quiznos,baja full salad,56,g,140,mg,2030,g,15,g,42,g,14,g,0.5,g,3,g,9,g
24,quiznos,baja half salad,47,g,80,mg,1300,g,8,g,21,g,10,g,0.5,g,2,g,5,g
25,quiznos,baja sammie,19,g,60,mg,1190,g,32,g,25,g,6,g,0,g,3,g,6,g
26,quiznos,barqs root beer 20 oz,0,g,0,mg,90,g,73,g,0,g,0,g,0,g,0,g,73,g
27,quiznos,barqs root beer 32 oz,0,g,0,mg,140,g,116,g,0,g,0,g,0,g,0,g,116,g
28,quiznos,black angus steakhouse 12 inch sub,40,g,150,mg,3060,g,134,g,70,g,19,g,0.5,g,6,g,30,g
29,quiznos,black angus steakhouse 4 inch sub,13,g,50,mg,1010,g,44,g,23,g,6,g,0,g,2,g,9,g
30,quiznos,black angus steakhouse 8 inch sub,27,g,100,mg,2010,g,88,g,47,g,13,g,0,g,4,g,19,g
31,quiznos,black angus steakhouse full salad,24,g,100,mg,1510,g,37,g,37,g,11,g,0,g,5,g,26,g
32,quiznos,black angus steakhouse half salad,12,g,50,mg,980,g,31,g,19,g,6,g,0,g,3,g,24,g
33,quiznos,black angus steakhouse sammie,15,g,50,mg,1000,g,39,g,23,g,6,g,0,g,4,g,10,g
34,quiznos,broccoli cheese soup regular,14,g,25,mg,1380,g,18,g,6,g,9,g,0,g,1,g,6,g
35,quiznos,broccoli cheese soup small,8,g,15,mg,760,g,10,g,4,g,5,g,0,g,1,g,3,g
36,quiznos,carbonara 12 inch sub,65,g,175,mg,3360,g,110,g,82,g,18,g,1,g,5,g,10,g
37,quiznos,carbonara 4 inch sub,21,g,55,mg,1110,g,36,g,27,g,6,g,0,g,2,g,3,g
38,quiznos,carbonara 8 inch sub,42,g,115,mg,2220,g,73,g,54,g,12,g,0.5,g,3,g,7,g
39,quiznos,carbonara full salad,51,g,125,mg,1740,g,15,g,46,g,13,g,1,g,4,g,7,g
40,quiznos,carbonara half salad,42,g,75,mg,1130,g,11,g,24,g,9,g,1,g,2,g,5,g
41,quiznos,carbonara sammie,25,g,60,mg,1100,g,30,g,26,g,6,g,0,g,3,g,3,g
