,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,ruby tuesday,mild buffalo chicken wings with mild buffalo sauce,42,g,289,mg,1948,g,1,g,55,g,7,g,0,g,0,g,0,g
1,ruby tuesday,hot buffalo chicken wings with hot buffalo sauce,24,g,289,mg,2158,g,1,g,55,g,6,g,0,g,0,g,0,g
2,ruby tuesday,shrimp fondue with chips,19,g,0,mg,657,g,24,g,10,g,0,g,0,g,2,g,0,g
3,ruby tuesday,queso and chips,68,g,6,mg,2153,g,108,g,23,g,17,g,0,g,10,g,13,g
4,ruby tuesday,thai chicken wings with thai sauce,24,g,289,mg,1251,g,19,g,55,g,6,g,0,g,0,g,18,g
5,ruby tuesday,santa fe chicken quesadilla without sauce,16,g,0,mg,646,g,13,g,15,g,0,g,0,g,2,g,0,g
6,ruby tuesday,hickory bourbon bbq chicken wings,24,g,289,mg,1368,g,33,g,55,g,6,g,0,g,0,g,28,g
7,ruby tuesday,thai spring rolls with thai sauce,25,g,36,mg,1483,g,68,g,15,g,4,g,0,g,3,g,19,g
8,ruby tuesday,four way sampler without sauce,15,g,0,mg,777,g,17,g,18,g,0,g,0,g,1,g,0,g
9,ruby tuesday,cajun honey chicken wings with spicy honey sauce,24,g,289,mg,1460,g,34,g,55,g,6,g,0,g,0,g,28,g
10,ruby tuesday,philly cheesesteak potstickers,9,g,17,mg,885,g,31,g,13,g,3,g,0,g,2,g,2,g
11,ruby tuesday,southwestern spring rolls without dressing,8,g,0,mg,305,g,18,g,4,g,0,g,0,g,1,g,0,g
12,ruby tuesday,caribbean chicken and coconut crusted shrimp without sides,18,g,0,mg,1067,g,20,g,48,g,0,g,0,g,5,g,0,g
13,ruby tuesday,asian dumplings without sauce,2,g,0,mg,243,g,8,g,3,g,0,g,0,g,1,g,0,g
14,ruby tuesday,barbecue chicken flatbread,7,g,0,mg,273,g,10,g,9,g,0,g,0,g,1,g,0,g
15,ruby tuesday,crispy chicken bites with mild buffalo sauce,39,g,116,mg,1880,g,29,g,40,g,4,g,0,g,1,g,0,g
16,ruby tuesday,california chicken flatbread,7,g,0,mg,198,g,10,g,6,g,0,g,0,g,1,g,0,g
17,ruby tuesday,crispy chicken bites with cajun honey sauce,21,g,116,mg,1392,g,62,g,40,g,3,g,0,g,1,g,28,g
18,ruby tuesday,fresh guacamole dip with chips,19,g,0,mg,268,g,28,g,4,g,0,g,0,g,7,g,0,g
19,ruby tuesday,crispy chicken bites with thai sauce,21,g,116,mg,1183,g,47,g,40,g,3,g,0,g,1,g,18,g
