,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
105,starbucks,peppermint hot chocolate with 2 milk and no whip grande,9,g,25,mg,150,g,65,g,13,g,5,g,0,g,4,g,59,g,,
106,starbucks,peppermint hot chocolate with 2 milk and no whip kids,4.5,g,10,mg,75,g,35,g,6,g,2.5,g,0,g,2,g,31,g,,
107,starbucks,peppermint hot chocolate with 2 milk and no whip short,4.5,g,10,mg,75,g,35,g,6,g,2.5,g,0,g,2,g,31,g,,
108,starbucks,peppermint hot chocolate with 2 milk and no whip tall,7,g,20,mg,115,g,50,g,10,g,4,g,0,g,3,g,45,g,,
109,starbucks,peppermint hot chocolate with 2 milk and no whip venti,11,g,30,mg,190,g,85,g,16,g,7,g,0,g,5,g,77,g,,
110,starbucks,peppermint hot chocolate with 2 milk and whip grande,16,g,50,mg,160,g,68,g,13,g,10,g,0,g,4,g,61,g,,
111,starbucks,peppermint hot chocolate with 2 milk and whip kids,10,g,30,mg,80,g,37,g,7,g,6,g,0,g,2,g,33,g,,
112,starbucks,peppermint hot chocolate with 2 milk and whip short,10,g,30,mg,80,g,37,g,7,g,6,g,0,g,2,g,33,g,,
113,starbucks,peppermint hot chocolate with 2 milk and whip tall,13,g,40,mg,125,g,53,g,10,g,8,g,0,g,3,g,47,g,,
114,starbucks,peppermint hot chocolate with 2 milk and whip venti,18,g,60,mg,200,g,88,g,17,g,11,g,0.5,g,5,g,79,g,,
115,starbucks,peppermint hot chocolate with almond milk and no whip grande,8,g,0,mg,150,g,57,g,5,g,2,g,0,g,5,g,48,g,,
116,starbucks,peppermint hot chocolate with almond milk and no whip kids,4,g,0,mg,70,g,31,g,2,g,1,g,0,g,3,g,26,g,,
117,starbucks,peppermint hot chocolate with almond milk and no whip short,4,g,0,mg,70,g,31,g,2,g,1,g,0,g,3,g,26,g,,
118,starbucks,peppermint hot chocolate with almond milk and no whip tall,6,g,0,mg,110,g,44,g,4,g,1.5,g,0,g,4,g,37,g,,
119,starbucks,peppermint hot chocolate with almond milk and no whip venti,10,g,0,mg,190,g,74,g,6,g,2.5,g,0,g,7,g,64,g,,
120,starbucks,peppermint hot chocolate with almond milk and whip grande,15,g,25,mg,150,g,60,g,5,g,7,g,0,g,6,g,51,g,,
121,starbucks,peppermint hot chocolate with almond milk and whip kids,9,g,20,mg,75,g,33,g,3,g,4.5,g,0,g,3,g,29,g,,
122,starbucks,peppermint hot chocolate with almond milk and whip short,9,g,20,mg,75,g,33,g,3,g,4.5,g,0,g,3,g,29,g,,
123,starbucks,peppermint hot chocolate with almond milk and whip tall,12,g,25,mg,120,g,46,g,4,g,5,g,0,g,4,g,40,g,,
124,starbucks,peppermint hot chocolate with almond milk and whip venti,17,g,25,mg,190,g,78,g,6,g,7,g,0,g,7,g,67,g,,
125,starbucks,peppermint hot chocolate with coconut milk and no whip grande,9,g,0,mg,135,g,61,g,3,g,8,g,0,g,4,g,54,g,,
126,starbucks,peppermint hot chocolate with coconut milk and no whip kids,4.5,g,0,mg,65,g,33,g,2,g,4,g,0,g,2,g,29,g,,
127,starbucks,peppermint hot chocolate with coconut milk and no whip short,4.5,g,0,mg,65,g,33,g,2,g,4,g,0,g,2,g,29,g,,
128,starbucks,peppermint hot chocolate with coconut milk and no whip tall,7,g,0,mg,105,g,47,g,3,g,6,g,0,g,3,g,42,g,,
129,starbucks,peppermint hot chocolate with coconut milk and no whip venti,12,g,0,mg,170,g,80,g,4,g,10,g,0,g,5,g,71,g,,
130,starbucks,peppermint hot chocolate with coconut milk and whip grande,17,g,25,mg,140,g,64,g,4,g,13,g,0,g,4,g,57,g,,
131,starbucks,peppermint hot chocolate with coconut milk and whip kids,10,g,20,mg,70,g,35,g,2,g,7,g,0,g,2,g,31,g,,
132,starbucks,peppermint hot chocolate with coconut milk and whip short,10,g,20,mg,70,g,35,g,2,g,7,g,0,g,2,g,31,g,,
133,starbucks,peppermint hot chocolate with coconut milk and whip tall,14,g,25,mg,110,g,50,g,3,g,10,g,0,g,3,g,44,g,,
134,starbucks,peppermint hot chocolate with coconut milk and whip venti,20,g,25,mg,180,g,83,g,5,g,15,g,0,g,5,g,74,g,,
135,starbucks,peppermint hot chocolate with nonfat milk and no whip grande,2.5,g,5,mg,135,g,65,g,13,g,1.5,g,0,g,4,g,59,g,,
136,starbucks,peppermint hot chocolate with nonfat milk and no whip kids,1.5,g,5,mg,65,g,35,g,6,g,1,g,0,g,2,g,32,g,,
137,starbucks,peppermint hot chocolate with nonfat milk and no whip short,1.5,g,5,mg,65,g,35,g,6,g,1,g,0,g,2,g,32,g,,
138,starbucks,peppermint hot chocolate with nonfat milk and no whip tall,2,g,5,mg,105,g,50,g,10,g,1,g,0,g,3,g,46,g,,
139,starbucks,peppermint hot chocolate with nonfat milk and no whip venti,3.5,g,10,mg,170,g,86,g,17,g,2,g,0,g,5,g,78,g,,
140,starbucks,peppermint hot chocolate with nonfat milk and whip grande,10,g,30,mg,140,g,68,g,14,g,6,g,0,g,4,g,61,g,,
141,starbucks,peppermint hot chocolate with nonfat milk and whip kids,7,g,20,mg,75,g,37,g,7,g,4.5,g,0,g,2,g,34,g,,
142,starbucks,peppermint hot chocolate with nonfat milk and whip short,7,g,20,mg,75,g,37,g,7,g,4.5,g,0,g,2,g,34,g,,
143,starbucks,peppermint hot chocolate with nonfat milk and whip tall,9,g,25,mg,110,g,53,g,10,g,5,g,0,g,3,g,48,g,,
144,starbucks,peppermint hot chocolate with nonfat milk and whip venti,11,g,35,mg,180,g,89,g,17,g,7,g,0,g,5,g,80,g,,
145,starbucks,peppermint hot chocolate with soy milk and no whip grande,7,g,0,mg,120,g,69,g,11,g,2,g,0,g,5,g,59,g,,
146,starbucks,peppermint hot chocolate with soy milk and no whip kids,3.5,g,0,mg,60,g,37,g,5,g,1,g,0,g,3,g,32,g,,
147,starbucks,peppermint hot chocolate with soy milk and no whip short,3.5,g,0,mg,60,g,37,g,5,g,1,g,0,g,3,g,32,g,,
148,starbucks,peppermint hot chocolate with soy milk and no whip tall,5,g,0,mg,90,g,53,g,8,g,1.5,g,0,g,4,g,46,g,,
149,starbucks,peppermint hot chocolate with soy milk and no whip venti,9,g,0,mg,150,g,90,g,14,g,2.5,g,0,g,6,g,78,g,,
150,starbucks,peppermint hot chocolate with soy milk and whip grande,15,g,25,mg,125,g,72,g,12,g,7,g,0,g,5,g,62,g,,
151,starbucks,peppermint hot chocolate with soy milk and whip kids,9,g,20,mg,65,g,39,g,6,g,4.5,g,0,g,3,g,34,g,,
152,starbucks,peppermint hot chocolate with soy milk and whip short,9,g,20,mg,65,g,39,g,6,g,4.5,g,0,g,3,g,34,g,,
153,starbucks,peppermint hot chocolate with soy milk and whip tall,12,g,25,mg,100,g,56,g,9,g,6,g,0,g,4,g,48,g,,
154,starbucks,peppermint hot chocolate with soy milk and whip venti,17,g,25,mg,160,g,93,g,14,g,7,g,0,g,7,g,80,g,,
155,starbucks,peppermint hot chocolate with whole milk and no whip grande,13,g,30,mg,140,g,65,g,13,g,7,g,0,g,4,g,59,g,,
156,starbucks,peppermint hot chocolate with whole milk and no whip kids,6,g,15,mg,70,g,35,g,6,g,3.5,g,0,g,2,g,31,g,,
157,starbucks,peppermint hot chocolate with whole milk and no whip short,6,g,15,mg,70,g,35,g,6,g,3.5,g,0,g,2,g,31,g,,
158,starbucks,peppermint hot chocolate with whole milk and no whip tall,10,g,25,mg,105,g,50,g,10,g,6,g,0,g,3,g,45,g,,
159,starbucks,peppermint hot chocolate with whole milk and no whip venti,16,g,40,mg,180,g,85,g,16,g,9,g,0,g,5,g,77,g,,
160,starbucks,peppermint hot chocolate with whole milk and whip grande,20,g,55,mg,150,g,68,g,13,g,12,g,0.5,g,4,g,61,g,,
161,starbucks,peppermint hot chocolate with whole milk and whip kids,12,g,35,mg,75,g,37,g,7,g,7,g,0,g,2,g,33,g,,
162,starbucks,peppermint hot chocolate with whole milk and whip short,12,g,35,mg,75,g,37,g,7,g,7,g,0,g,2,g,33,g,,
163,starbucks,peppermint hot chocolate with whole milk and whip tall,16,g,45,mg,115,g,53,g,10,g,10,g,0,g,3,g,47,g,,
164,starbucks,peppermint hot chocolate with whole milk and whip venti,24,g,65,mg,190,g,88,g,16,g,14,g,0.5,g,5,g,79,g,,
165,starbucks,peppermint mocha frappuccino blended creme with 2 milk and no whip grande,3.5,g,10,mg,230,g,54,g,5,g,2,g,0,g,1,g,51,g,,
166,starbucks,peppermint mocha frappuccino blended creme with 2 milk and no whip tall,2.5,g,10,mg,170,g,37,g,4,g,1.5,g,0,g,1,g,35,g,,
167,starbucks,peppermint mocha frappuccino blended creme with 2 milk and no whip venti,5,g,15,mg,320,g,69,g,8,g,3,g,0,g,2,g,66,g,,
168,starbucks,peppermint mocha frappuccino blended creme with 2 milk and whip grande,15,g,50,mg,250,g,58,g,6,g,10,g,0,g,2,g,55,g,,
169,starbucks,peppermint mocha frappuccino blended creme with 2 milk and whip tall,11,g,40,mg,180,g,40,g,5,g,7,g,0,g,1,g,38,g,,
170,starbucks,peppermint mocha frappuccino blended creme with 2 milk and whip venti,17,g,55,mg,330,g,73,g,9,g,10,g,0.5,g,2,g,69,g,,
171,starbucks,peppermint mocha frappuccino blended creme with almond milk and no whip grande,3,g,0,mg,230,g,50,g,2,g,0.5,g,0,g,2,g,47,g,,
172,starbucks,peppermint mocha frappuccino blended creme with almond milk and no whip tall,2.5,g,0,mg,170,g,34,g,1,g,0,g,0,g,1,g,32,g,,
173,starbucks,peppermint mocha frappuccino blended creme with almond milk and no whip venti,4.5,g,0,mg,310,g,63,g,2,g,1,g,0,g,3,g,59,g,,
174,starbucks,peppermint mocha frappuccino blended creme with almond milk and whip grande,15,g,40,mg,240,g,54,g,2,g,8,g,0,g,2,g,51,g,,
175,starbucks,peppermint mocha frappuccino blended creme with almond milk and whip tall,11,g,30,mg,180,g,37,g,2,g,6,g,0,g,2,g,35,g,,
176,starbucks,peppermint mocha frappuccino blended creme with almond milk and whip venti,16,g,40,mg,320,g,68,g,3,g,8,g,0,g,3,g,63,g,,
177,starbucks,peppermint mocha frappuccino blended creme with coconut milk and no whip grande,4,g,0,mg,220,g,52,g,1,g,3.5,g,0,g,1,g,49,g,,
178,starbucks,peppermint mocha frappuccino blended creme with coconut milk and no whip tall,3,g,0,mg,160,g,35,g,1,g,2.5,g,0,g,1,g,34,g,,
179,starbucks,peppermint mocha frappuccino blended creme with coconut milk and no whip venti,5,g,0,mg,300,g,66,g,2,g,5,g,0,g,2,g,63,g,,
180,starbucks,peppermint mocha frappuccino blended creme with coconut milk and whip grande,16,g,40,mg,240,g,56,g,2,g,11,g,0,g,2,g,53,g,,
181,starbucks,peppermint mocha frappuccino blended creme with coconut milk and whip tall,11,g,30,mg,170,g,39,g,1,g,8,g,0,g,1,g,37,g,,
182,starbucks,peppermint mocha frappuccino blended creme with coconut milk and whip venti,17,g,40,mg,320,g,71,g,2,g,12,g,0,g,2,g,67,g,,
183,starbucks,peppermint mocha frappuccino blended creme with nonfat milk and no whip grande,1,g,5,mg,230,g,54,g,5,g,0.5,g,0,g,1,g,51,g,,
184,starbucks,peppermint mocha frappuccino blended creme with nonfat milk and no whip tall,0.5,g,0,mg,170,g,37,g,4,g,0,g,0,g,1,g,35,g,,
185,starbucks,peppermint mocha frappuccino blended creme with nonfat milk and no whip venti,1.5,g,5,mg,310,g,69,g,8,g,0.5,g,0,g,2,g,66,g,,
186,starbucks,peppermint mocha frappuccino blended creme with nonfat milk and whip grande,13,g,45,mg,240,g,58,g,6,g,8,g,0,g,2,g,55,g,,
187,starbucks,peppermint mocha frappuccino blended creme with nonfat milk and whip tall,9,g,30,mg,180,g,40,g,5,g,6,g,0,g,1,g,38,g,,
188,starbucks,peppermint mocha frappuccino blended creme with nonfat milk and whip venti,13,g,45,mg,320,g,74,g,9,g,8,g,0,g,2,g,70,g,,
189,starbucks,peppermint mocha frappuccino blended creme with soy milk and no whip grande,3,g,0,mg,220,g,56,g,5,g,1,g,0,g,2,g,52,g,,
190,starbucks,peppermint mocha frappuccino blended creme with soy milk and no whip tall,2.5,g,0,mg,160,g,39,g,4,g,0.5,g,0,g,1,g,36,g,,
191,starbucks,peppermint mocha frappuccino blended creme with soy milk and no whip venti,4.5,g,0,mg,300,g,72,g,7,g,1,g,0,g,3,g,67,g,,
192,starbucks,peppermint mocha frappuccino blended creme with soy milk and whip grande,15,g,40,mg,230,g,60,g,5,g,8,g,0,g,2,g,55,g,,
193,starbucks,peppermint mocha frappuccino blended creme with soy milk and whip tall,11,g,30,mg,170,g,42,g,4,g,6,g,0,g,2,g,38,g,,
194,starbucks,peppermint mocha frappuccino blended creme with soy milk and whip venti,16,g,40,mg,310,g,77,g,7,g,8,g,0,g,3,g,70,g,,
195,starbucks,peppermint mocha frappuccino blended creme with whole milk and no whip grande,5,g,15,mg,230,g,54,g,5,g,3,g,0,g,1,g,51,g,,
196,starbucks,peppermint mocha frappuccino blended creme with whole milk and no whip tall,4,g,10,mg,170,g,37,g,4,g,2.5,g,0,g,1,g,35,g,,
197,starbucks,peppermint mocha frappuccino blended creme with whole milk and no whip venti,8,g,20,mg,310,g,69,g,7,g,4.5,g,0,g,2,g,66,g,,
198,starbucks,peppermint mocha frappuccino blended creme with whole milk and whip grande,17,g,55,mg,240,g,58,g,6,g,10,g,0,g,2,g,55,g,,
199,starbucks,peppermint mocha frappuccino blended creme with whole milk and whip tall,13,g,40,mg,180,g,40,g,5,g,8,g,0,g,1,g,38,g,,
200,starbucks,peppermint mocha frappuccino blended creme with whole milk and whip venti,19,g,60,mg,320,g,73,g,8,g,12,g,0.5,g,2,g,69,g,,
