,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
44,southern tsunami,spicy roll salmon 10 piece,14,g,20,mg,910,g,53,g,13,g,3,g,0,g,3,g,13,g,,
45,southern tsunami,spicy roll salmon 15 piece,10,g,15,mg,610,g,36,g,9,g,2,g,0,g,2,g,8,g,,
46,southern tsunami,spicy roll salmon with brown rice 10 piece,14,g,20,mg,550,g,39,g,13,g,3,g,0,g,3,g,9,g,,
47,southern tsunami,spicy roll salmon with brown rice 15 piece,10,g,15,mg,360,g,26,g,9,g,2,g,0,g,2,g,6,g,,
48,southern tsunami,spicy roll shrimp 10 piece,7,g,65,mg,1180,g,53,g,11,g,1,g,0,g,3,g,13,g,,
49,southern tsunami,spicy roll shrimp 15 piece,5,g,45,mg,800,g,36,g,7,g,0.5,g,0,g,2,g,8,g,,
50,southern tsunami,spicy roll shrimp with brown rice 10 piece,8,g,65,mg,820,g,39,g,11,g,1,g,0,g,3,g,9,g,,
51,southern tsunami,spicy roll shrimp with brown rice 15 piece,6,g,45,mg,550,g,26,g,8,g,0.5,g,0,g,2,g,6,g,,
52,southern tsunami,spicy roll tuna 10 piece,7,g,20,mg,890,g,53,g,16,g,1,g,0,g,3,g,13,g,,
53,southern tsunami,spicy roll tuna 15 piece,5,g,15,mg,600,g,36,g,11,g,1,g,0,g,2,g,8,g,,
54,southern tsunami,spicy roll tuna with brown rice 10 piece,8,g,20,mg,530,g,39,g,16,g,1,g,0,g,3,g,9,g,,
55,southern tsunami,spicy roll tuna with brown rice 15 piece,6,g,15,mg,350,g,26,g,11,g,1,g,0,g,2,g,6,g,,
56,southern tsunami,spicy teriyaki chicken bowl,15,g,120,mg,1720,g,146,g,44,g,3.5,g,0,g,2,g,26,g,,
57,southern tsunami,spicy teriyaki chicken bowl with brown rice,18,g,120,mg,1720,g,101,g,43,g,3.5,g,0,g,6,g,28,g,,
58,southern tsunami,spicy teriyaki chicken cold bowl,16,g,120,mg,1880,g,141,g,45,g,3.5,g,0,g,6,g,25,g,,
59,southern tsunami,spicy teriyaki chicken wings,12,g,65,mg,770,g,28,g,12,g,2.5,g,0,g,0,g,16,g,,
60,southern tsunami,spicy teriyaki sauce,0,g,0,mg,520,g,12,g,1,g,0,g,0,g,0,g,10,g,,
61,southern tsunami,spicy tonkotsu ramen noodle grab n go,15,g,25,mg,2950,g,72,g,20,g,1.5,g,0,g,3,g,10,g,,
62,southern tsunami,spicy wrap salmon,9,g,10,mg,95,g,11,g,5,g,2,g,0,g,2,g,1,g,,
63,southern tsunami,spicy wrap tuna,7,g,10,mg,85,g,11,g,6,g,1,g,0,g,2,g,1,g,,
64,southern tsunami,spinach,0,g,0,mg,20,g,1,g,1,g,0,g,0,g,1,g,0,g,,
65,southern tsunami,sriracha hot sauce,0,g,0,mg,450,g,6,g,0,g,0,g,0,g,0,g,6,g,,
66,southern tsunami,steamed dumpling chicken,0.5,g,0,mg,65,g,4,g,1,g,0,g,0,g,0,g,0,g,,
67,southern tsunami,steamed dumpling pork,1.5,g,5,mg,90,g,4,g,1,g,0,g,0,g,0,g,0,g,,
68,southern tsunami,steamed dumpling seafood,2,g,5,mg,115,g,7,g,2,g,0,g,0,g,1,g,0,g,,
69,southern tsunami,steamed dumpling vegetable,1.5,g,0,mg,115,g,8,g,1,g,0,g,0,g,0,g,1,g,,
70,southern tsunami,sukiyaki beef,18,g,40,mg,570,g,8,g,8,g,8,g,0,g,0,g,8,g,,
71,southern tsunami,sukiyaki beef bowl,20,g,45,mg,330,g,121,g,18,g,9,g,0,g,0,g,4,g,,
72,southern tsunami,sukiyaki beef bowl with brown rice,23,g,45,mg,330,g,76,g,17,g,9,g,0,g,4,g,6,g,,
73,southern tsunami,sukiyaki sauce,0,g,0,mg,230,g,4,g,0,g,0,g,0,g,0,g,4,g,,
74,southern tsunami,summer roll 2,2.5,g,10,mg,200,g,14,g,4,g,0,g,0,g,2,g,2,g,,
75,southern tsunami,summer roll 4,2.5,g,10,mg,200,g,14,g,4,g,0,g,0,g,2,g,2,g,,
76,southern tsunami,super marina plate with albacore salmon and tuna,3.5,g,25,mg,630,g,39,g,16,g,1,g,0,g,2,g,8,g,,
77,southern tsunami,super marina plate with albacore salmon shrimp and tuna,3,g,30,mg,670,g,40,g,15,g,0.5,g,0,g,2,g,9,g,,
78,southern tsunami,super marina plate with albacore salmon shrimp tuna wandith brown rice,3.5,g,30,mg,360,g,28,g,15,g,0.5,g,0,g,1,g,5,g,,
79,southern tsunami,super marina plate with albacore salmon tuna and brown rice,4,g,25,mg,340,g,27,g,16,g,1,g,0,g,1,g,5,g,,
80,southern tsunami,super marina plate with salmon,10,g,20,mg,640,g,39,g,13,g,2.5,g,0,g,2,g,8,g,,
81,southern tsunami,super marina plate with salmon and brown rice,10,g,20,mg,350,g,27,g,13,g,2.5,g,0,g,1,g,5,g,,
82,southern tsunami,super marina plate with salmon and tuna,6,g,20,mg,630,g,39,g,15,g,1.5,g,0,g,2,g,8,g,,
83,southern tsunami,super marina plate with salmon tuna and brown rice,6,g,20,mg,340,g,27,g,15,g,1.5,g,0,g,1,g,5,g,,
84,southern tsunami,sushi sauce,0,g,0,mg,580,g,14,g,1,g,0,g,0,g,0,g,10,g,,
85,southern tsunami,sweet and sour chicken,9,g,35,mg,340,g,27,g,11,g,1,g,0,g,0,g,15,g,,
86,southern tsunami,sweet and sour pork,11,g,45,mg,240,g,20,g,13,g,3.5,g,0,g,0,g,16,g,,
87,southern tsunami,sweet chili chicken wings,11,g,55,mg,1560,g,37,g,9,g,2,g,0,g,0,g,25,g,,
88,southern tsunami,tempura roll,9,g,15,mg,650,g,39,g,5,g,3.5,g,0,g,3,g,9,g,,
89,southern tsunami,tempura roll with brown rice,10,g,15,mg,440,g,31,g,5,g,3.5,g,0,g,3,g,6,g,,
90,southern tsunami,teriyaki chicken bowl,15,g,120,mg,1260,g,141,g,44,g,3.5,g,0,g,2,g,21,g,,
91,southern tsunami,teriyaki chicken bowl with brown rice,18,g,120,mg,1260,g,69,g,43,g,3.5,g,0,g,6,g,22,g,,
92,southern tsunami,teriyaki chicken cold bowl,16,g,120,mg,1280,g,136,g,45,g,3.5,g,0,g,5,g,21,g,,
93,southern tsunami,teriyaki chicken roll,3,g,25,mg,330,g,14,g,8,g,0.5,g,0,g,1,g,5,g,,
94,southern tsunami,teriyaki chicken wings,15,g,80,mg,530,g,18,g,13,g,3,g,0,g,0,g,5,g,,
95,southern tsunami,teriyaki sauce,0,g,0,mg,550,g,13,g,1,g,0,g,0,g,0,g,12,g,,
96,southern tsunami,thai basil,0,g,0,mg,0,g,1,g,1,g,0,g,0,g,0,g,0,g,,
97,southern tsunami,thai curry chicken,6,g,15,mg,570,g,11,g,7,g,1.5,g,0,g,1,g,4,g,,
98,southern tsunami,tocino pork,28,g,80,mg,910,g,14,g,19,g,7,g,0,g,0,g,13,g,,
99,southern tsunami,tofu veggie delight,7,g,0,mg,310,g,8,g,5,g,0.5,g,0,g,2,g,3,g,,
100,southern tsunami,tonkotsu ramen noodle grab n go,13,g,25,mg,2570,g,66,g,19,g,1.5,g,0,g,2,g,5,g,,
101,southern tsunami,traditional japanese chicken karaage curry,9,g,25,mg,760,g,21,g,10,g,0.5,g,0,g,1,g,5,g,,
102,southern tsunami,traditional japanese chicken katsu curry,15,g,40,mg,790,g,24,g,10,g,2,g,0,g,1,g,7,g,,
103,southern tsunami,traditional japanese curry,8,g,0,mg,1100,g,24,g,4,g,0,g,0,g,2,g,9,g,,
104,southern tsunami,traditional japanese fried shrimp curry,13,g,90,mg,960,g,24,g,8,g,0,g,0,g,2,g,6,g,,
105,southern tsunami,turkey links,2,g,10,mg,95,g,0,g,3,g,0.5,g,0,g,0,g,0,g,,
106,southern tsunami,turkey patties,5,g,25,mg,200,g,1,g,6,g,1.5,g,0,g,0,g,0,g,,
107,southern tsunami,twice cooked pork,10,g,15,mg,760,g,20,g,7,g,1.5,g,0,g,2,g,10,g,,
108,southern tsunami,udon noodles,1,g,0,mg,340,g,61,g,8,g,0,g,0,g,2,g,0,g,,
109,southern tsunami,ultimate chef sampler 1,12,g,10,mg,680,g,33,g,8,g,2.5,g,0,g,3,g,9,g,,
110,southern tsunami,ultimate chef sampler 2,12,g,10,mg,650,g,31,g,7,g,2,g,0,g,3,g,7,g,,
111,southern tsunami,ultimate chef sampler 3,13,g,10,mg,660,g,33,g,6,g,2,g,0,g,3,g,9,g,,
112,southern tsunami,ultimate chili roll albacore,9,g,20,mg,580,g,30,g,13,g,1.5,g,0,g,3,g,7,g,,
113,southern tsunami,ultimate chili roll albacore with brown rice,9,g,20,mg,400,g,23,g,13,g,1.5,g,0,g,3,g,5,g,,
114,southern tsunami,ultimate chili roll amberjack,15,g,30,mg,580,g,30,g,11,g,2.5,g,0,g,3,g,7,g,,
115,southern tsunami,ultimate chili roll amberjack with brown rice,15,g,30,mg,400,g,23,g,11,g,2.5,g,0,g,3,g,5,g,,
116,southern tsunami,ultimate chili roll salmon,14,g,15,mg,590,g,30,g,10,g,3,g,0,g,3,g,7,g,,
117,southern tsunami,ultimate chili roll salmon with brown rice,15,g,15,mg,410,g,23,g,10,g,3,g,0,g,3,g,5,g,,
118,southern tsunami,ultimate chili roll shrimp,9,g,60,mg,670,g,30,g,11,g,1,g,0,g,3,g,7,g,,
119,southern tsunami,ultimate chili roll shrimp with brown rice,9,g,60,mg,490,g,23,g,11,g,1,g,0,g,3,g,5,g,,
120,southern tsunami,ultimate chili roll smoked salmon,14,g,15,mg,590,g,30,g,10,g,3,g,0,g,3,g,7,g,,
121,southern tsunami,ultimate chili roll smoked salmon with brown rice,15,g,15,mg,410,g,23,g,10,g,3,g,0,g,3,g,5,g,,
122,southern tsunami,ultimate chili roll tuna,9,g,20,mg,570,g,30,g,13,g,1.5,g,0,g,3,g,7,g,,
123,southern tsunami,ultimate chili roll tuna with brown rice,9,g,20,mg,390,g,23,g,13,g,1.5,g,0,g,3,g,5,g,,
124,southern tsunami,vegetable combo 10 piece,6,g,0,mg,840,g,58,g,5,g,0.5,g,0,g,6,g,13,g,,
125,southern tsunami,vegetable combo 15 piece,4,g,0,mg,560,g,39,g,4,g,0,g,0,g,4,g,9,g,,
126,southern tsunami,vegetable combo with brown rice 10 piece,6,g,0,mg,480,g,43,g,6,g,0.5,g,0,g,6,g,9,g,,
127,southern tsunami,vegetable combo with brown rice 15 piece,4.5,g,0,mg,300,g,29,g,4,g,0,g,0,g,4,g,6,g,,
128,southern tsunami,vegetable spring roll,3,g,0,mg,220,g,15,g,2,g,0,g,0,g,0,g,2,g,,
129,southern tsunami,vegetable tempura,23,g,0,mg,45,g,24,g,3,g,0,g,0,g,0,g,0,g,,
130,southern tsunami,vegetable wrap,3.5,g,0,mg,55,g,11,g,1,g,0,g,0,g,2,g,1,g,,
131,southern tsunami,vegetable wrap appetizer,3.5,g,5,mg,200,g,8,g,3,g,0.5,g,0,g,2,g,2,g,,
132,southern tsunami,veggie delight,7,g,0,mg,420,g,10,g,2,g,0.5,g,0,g,2,g,4,g,,
133,southern tsunami,white rice,0,g,0,mg,5,g,115,g,9,g,0,g,0,g,0,g,0,g,,
134,southern tsunami,wings of fire jumbo glazed chicken wings,16,g,115,mg,580,g,1,g,21,g,3.5,g,0,g,0,g,0,g,,
135,southern tsunami,wonton soup,2,g,5,mg,200,g,5,g,2,g,0.5,g,0,g,1,g,2,g,,
136,southern tsunami,yakiniku sauce,0,g,0,mg,830,g,9,g,1,g,0,g,0,g,0,g,6,g,,
137,southern tsunami,yakisoba orange chicken,18,g,55,mg,690,g,108,g,30,g,3,g,0,g,4,g,13,g,,
138,southern tsunami,yakisoba sesame chicken,21,g,55,mg,640,g,108,g,30,g,3,g,0,g,5,g,13,g,,
139,southern tsunami,yakisoba shrimp tempura,14,g,25,mg,880,g,112,g,18,g,2.5,g,0,g,5,g,14,g,,
140,southern tsunami,yakisoba spicy teriyaki chicken,22,g,120,mg,1830,g,105,g,47,g,5,g,0,g,5,g,28,g,,
141,southern tsunami,yakisoba sukiyaki beef,28,g,45,mg,440,g,79,g,21,g,11,g,0,g,3,g,6,g,,
142,southern tsunami,yakisoba teriyaki chicken,22,g,120,mg,1380,g,99,g,47,g,5,g,0,g,5,g,22,g,,
143,southern tsunami,yakisoba vegetable,14,g,0,mg,1150,g,89,g,14,g,1.5,g,0,g,4,g,11,g,,
144,southern tsunami,yum yum dipping sauce,15,g,5,mg,240,g,3,g,0,g,2,g,0,g,0,g,3,g,,
145,southern tsunami,yum yum sauce,3,g,0,mg,240,g,8,g,0,g,0,g,0,g,0,g,6,g,,
146,southern tsunami,zucchini beef,7,g,10,mg,500,g,13,g,7,g,1,g,0,g,1,g,6,g,,
147,southern tsunami,zucchini chicken,6,g,15,mg,770,g,14,g,7,g,0,g,0,g,1,g,8,g,,
148,southern tsunami,zucchini pork,8,g,25,mg,670,g,12,g,10,g,1.5,g,0,g,1,g,7,g,,
149,spaghetti warehouse,mozzarella fritta with tomato sauce and ranch dressing,60,g,0,mg,2145,g,66,g,31,g,19,g,0,g,0,g,0,g,,
150,spaghetti warehouse,garlic cheese bread,90,g,0,mg,3276,g,81,g,53,g,36,g,0,g,0,g,0,g,,
151,spaghetti warehouse,fried zucchini with ranch dressing,31,g,0,mg,643,g,52,g,13,g,7,g,0,g,0,g,0,g,,
152,spaghetti warehouse,spinach artichoke dip with garlic toast,56,g,0,mg,1509,g,56,g,21,g,30,g,0,g,0,g,0,g,,
153,spaghetti warehouse,toasted ravioli with tomato sauce,46,g,0,mg,1676,g,106,g,35,g,14,g,0,g,0,g,0,g,,
154,spaghetti warehouse,calamari with marinara sauce and garlic aioli,81,g,0,mg,2496,g,45,g,35,g,16,g,0,g,0,g,0,g,,
155,spaghetti warehouse,golden crusted shrimp scampi,59,g,0,mg,1537,g,22,g,35,g,29,g,0,g,0,g,0,g,,
156,spaghetti warehouse,stuffed mushrooms,19,g,0,mg,657,g,14,g,21,g,8,g,0,g,0,g,0,g,,
157,spaghetti warehouse,bruschetta,37,g,0,mg,1093,g,48,g,9,g,7,g,0,g,0,g,0,g,,
158,spaghetti warehouse,garlic butter,10,g,0,mg,137,g,0,g,0,g,5,g,0,g,0,g,0,g,,
159,spaghetti warehouse,warehouse tiramisu,41,g,0,mg,200,g,102,g,7,g,28,g,0,g,0,g,0,g,,
160,spaghetti warehouse,spumoni ice cream sundae,31,g,0,mg,227,g,70,g,10,g,20,g,0,g,0,g,0,g,,
161,spaghetti warehouse,brownie sundae supreme,36,g,0,mg,524,g,128,g,11,g,12,g,0,g,0,g,0,g,,
162,spaghetti warehouse,new york style cheesecake,46,g,0,mg,430,g,50,g,11,g,26,g,0,g,0,g,0,g,,
163,spaghetti warehouse,chocolate ice cream,7,g,0,mg,75,g,17,g,2,g,5,g,0,g,0,g,0,g,,
164,spaghetti warehouse,lemon cream cake,32,g,0,mg,320,g,73,g,6,g,15,g,0,g,0,g,0,g,,
165,spaghetti warehouse,kids spaghetti and 2 meatballs,18,g,0,mg,881,g,58,g,26,g,7,g,0,g,0,g,0,g,,
166,spaghetti warehouse,kids cheese pizza,15,g,0,mg,539,g,27,g,16,g,8,g,0,g,0,g,0,g,,
167,spaghetti warehouse,kids mozzarella cheese stick with tomato sauce,22,g,0,mg,1201,g,44,g,20,g,9,g,0,g,0,g,0,g,,
168,spaghetti warehouse,chicken parmigiana without sides,27,g,0,mg,1010,g,73,g,53,g,10,g,0,g,0,g,0,g,,
169,spaghetti warehouse,veal parmigiana without sides,45,g,0,mg,1217,g,87,g,45,g,16,g,0,g,0,g,0,g,,
170,spaghetti warehouse,eggplant parmigiana without sides,74,g,0,mg,1273,g,130,g,44,g,21,g,0,g,0,g,0,g,,
171,spaghetti warehouse,trolley stop sirloin and spaghetti without sides,27,g,0,mg,1785,g,85,g,77,g,11,g,0,g,0,g,0,g,,
172,spaghetti warehouse,warehouse scampi without sides,71,g,0,mg,1281,g,56,g,39,g,33,g,0,g,0,g,0,g,,
173,spaghetti warehouse,golden crusted tilapia and garlic shrimp without sides,59,g,0,mg,2072,g,64,g,65,g,28,g,0,g,0,g,0,g,,
174,spaghetti warehouse,spaghetti with marinara sauce without sides,4,g,0,mg,302,g,76,g,14,g,1,g,0,g,0,g,0,g,,
175,spaghetti warehouse,spaghetti with italian sausage without sides,18,g,0,mg,1340,g,82,g,44,g,6,g,0,g,0,g,0,g,,
176,spaghetti warehouse,spaghetti with meat sauce without sides,8,g,0,mg,557,g,83,g,22,g,2,g,0,g,0,g,0,g,,
177,spaghetti warehouse,four cheese manicotti without sides,41,g,0,mg,1780,g,70,g,43,g,22,g,0,g,0,g,0,g,,
178,spaghetti warehouse,incredible 15 layer lasagne without sides,52,g,0,mg,1908,g,80,g,65,g,25,g,0,g,0,g,0,g,,
179,spaghetti warehouse,spaghetti with garlic butter sauce without sides,59,g,0,mg,586,g,72,g,17,g,36,g,0,g,0,g,0,g,,
180,spaghetti warehouse,spaghetti with mushrooms and tomato sauce without sides,7,g,0,mg,737,g,86,g,20,g,1,g,0,g,0,g,0,g,,
181,spaghetti warehouse,shrimp alfredo without sides,25,g,0,mg,1705,g,78,g,39,g,8,g,0,g,0,g,0,g,,
182,spaghetti warehouse,spaghetti with meatballs and tomato sauce without sides,27,g,0,mg,1322,g,91,g,40,g,10,g,0,g,0,g,0,g,,
183,spaghetti warehouse,lasagne feast without sides,96,g,0,mg,3589,g,109,g,89,g,36,g,0,g,0,g,0,g,,
184,spaghetti warehouse,baked penne without sides,37,g,0,mg,776,g,81,g,31,g,20,g,0,g,0,g,0,g,,
185,spaghetti warehouse,grilled chicken alfredo without sides,25,g,0,mg,1186,g,76,g,55,g,8,g,0,g,0,g,0,g,,
186,spaghetti warehouse,grilled chicken alfredo with roasted red bell pepper alfredo sauce without sides,25,g,0,mg,1246,g,77,g,46,g,8,g,0,g,0,g,0,g,,
187,spaghetti warehouse,seafood meditteraneo without sides,26,g,0,mg,694,g,84,g,24,g,14,g,0,g,0,g,0,g,,
188,spaghetti warehouse,spaghetti with mushrooms and garlic butter sauce without sides,63,g,0,mg,1017,g,80,g,23,g,37,g,0,g,0,g,0,g,,
189,spaghetti warehouse,angel hair pasta with roasted garlic sauce and fried shrimp without sides,56,g,0,mg,2101,g,120,g,51,g,27,g,0,g,0,g,0,g,,
190,spaghetti warehouse,fettuccini alfredo with roasted red bell pepper alfredo sauce without sides,24,g,0,mg,616,g,76,g,11,g,8,g,0,g,0,g,0,g,,
191,spaghetti warehouse,fettuccini alfredo without sides,24,g,0,mg,556,g,76,g,20,g,8,g,0,g,0,g,0,g,,
192,spaghetti warehouse,cheese ravioli with tomato sauce without sides,17,g,0,mg,828,g,67,g,24,g,8,g,0,g,0,g,0,g,,
193,spaghetti warehouse,chicken florentine without sides,47,g,0,mg,1195,g,91,g,49,g,26,g,0,g,0,g,0,g,,
194,spaghetti warehouse,shrimp alfredo with roasted red bell pepper alfredo sauce without sides,26,g,0,mg,1765,g,78,g,30,g,8,g,0,g,0,g,0,g,,
195,spaghetti warehouse,combo ravioli with tomato sauce without sides,17,g,0,mg,948,g,74,g,24,g,7,g,0,g,0,g,0,g,,
196,spaghetti warehouse,vegetable garden lasagne without sides,23,g,0,mg,862,g,100,g,34,g,11,g,0,g,0,g,0,g,,
197,spaghetti warehouse,ultimate italian feast without sides,76,g,0,mg,2759,g,120,g,86,g,29,g,0,g,0,g,0,g,,
198,spaghetti warehouse,wild mushroom and chicken pasta without sides,10,g,0,mg,1732,g,77,g,49,g,2,g,0,g,0,g,0,g,,
199,spaghetti warehouse,chicken tettrazini without sides,19,g,0,mg,1344,g,85,g,41,g,9,g,0,g,0,g,0,g,,
200,spaghetti warehouse,meat ravioli with tomato sauce without sides,17,g,0,mg,1038,g,80,g,24,g,6,g,0,g,0,g,0,g,,
201,spaghetti warehouse,sausage penne pomodoro without sides,51,g,0,mg,1995,g,83,g,43,g,17,g,0,g,0,g,0,g,,
202,spaghetti warehouse,spaghetti with tomato sauce without sides,3,g,0,mg,305,g,78,g,15,g,1,g,0,g,0,g,0,g,,
203,spaghetti warehouse,fettuccini feast without sides,80,g,0,mg,2677,g,120,g,58,g,25,g,0,g,0,g,0,g,,
204,spaghetti warehouse,angel hair pasta with roasted garlic sauce and sauteed shrimp without sides,60,g,0,mg,1789,g,91,g,39,g,37,g,0,g,0,g,0,g,,
205,spaghetti warehouse,spaghetti feast without sides,62,g,0,mg,2190,g,122,g,56,g,19,g,0,g,0,g,0,g,,
206,spaghetti warehouse,spaghetti with beer chili without sides,8,g,0,mg,370,g,75,g,19,g,3,g,0,g,0,g,0,g,,
207,spaghetti warehouse,spaghetti with beer chili cheese and onions without sides,25,g,0,mg,743,g,82,g,33,g,16,g,0,g,0,g,0,g,,
208,spaghetti warehouse,italian sausage peppers and onions penne without sides,64,g,0,mg,2432,g,89,g,44,g,23,g,0,g,0,g,0,g,,
209,spaghetti warehouse,french dressing,15,g,0,mg,232,g,7,g,0,g,2,g,0,g,0,g,0,g,,
210,spaghetti warehouse,blue cheese dressing,21,g,0,mg,424,g,3,g,0,g,4,g,0,g,0,g,0,g,,
211,spaghetti warehouse,ranch dressing,21,g,0,mg,240,g,6,g,0,g,4,g,0,g,0,g,0,g,,
212,spaghetti warehouse,honey mustard dressing,24,g,0,mg,184,g,7,g,0,g,4,g,0,g,0,g,0,g,,
213,spaghetti warehouse,italian dressing,14,g,0,mg,650,g,4,g,0,g,2,g,0,g,0,g,0,g,,
