,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,yard house,pickles,0,g,0,mg,520,g,1,g,0,g,0,g,0,g,0,g,0,g
1,yard house,pineapple express,0,g,0,mg,15,g,28,g,0,g,0,g,0,g,0,g,26,g
2,yard house,pineapple lych ini,0,g,0,mg,10,g,29,g,0,g,0,g,0,g,0,g,28,g
3,yard house,pinto beans and spicy rice,7,g,10,mg,950,g,58,g,12,g,2,g,0,g,6,g,3,g
4,yard house,platter bbq chicken salad,518,g,800,mg,14100,g,686,g,276,g,88,g,0,g,87,g,264,g
5,yard house,platter chicken avocado sandwich,323,g,675,mg,8420,g,460,g,238,g,73,g,0,g,43,g,19,g
6,yard house,platter chicken cobb salad,420,g,1995,mg,9190,g,151,g,352,g,117,g,0,g,52,g,67,g
7,yard house,platter chicken lettuce wraps,146,g,390,mg,18680,g,536,g,163,g,18,g,0,g,17,g,394,g
8,yard house,platter chilled edamame,19,g,0,mg,3880,g,31,g,37,g,2,g,0,g,12,g,0,g
9,yard house,platter coconut shrimp,154,g,480,mg,5990,g,639,g,107,g,26,g,0,g,25,g,457,g
10,yard house,platter fried mac and cheese,343,g,1030,mg,5470,g,424,g,145,g,153,g,0,g,25,g,98,g
11,yard house,platter kale caesar,257,g,275,mg,6300,g,168,g,96,g,53,g,0,g,35,g,59,g
12,yard house,platter mac and cheese,548,g,1255,mg,11610,g,460,g,300,g,220,g,0,g,27,g,62,g
13,yard house,platter mixed field greens,78,g,0,mg,3540,g,150,g,22,g,9,g,0,g,19,g,83,g
14,yard house,platter moo shu egg rolls,113,g,485,mg,6080,g,300,g,155,g,27,g,0,g,23,g,141,g
15,yard house,platter nashville hot chicken,418,g,895,mg,21650,g,861,g,280,g,74,g,0,g,25,g,431,g
16,yard house,platter pork lumpia,157,g,205,mg,4200,g,206,g,62,g,29,g,0,g,9,g,98,g
17,yard house,platter red quinoa salad,246,g,55,mg,3870,g,349,g,111,g,48,g,0,g,62,g,152,g
18,yard house,platter southern fried chicken,544,g,1575,mg,24240,g,831,g,351,g,218,g,0,g,69,g,144,g
19,yard house,platter spicy edamame,164,g,0,mg,5050,g,78,g,60,g,19,g,0,g,20,g,13,g
20,yard house,platter spinach cheese dip,325,g,535,mg,6830,g,139,g,118,g,124,g,0,g,22,g,28,g
21,yard house,platter traditional caesar salad,223,g,260,mg,5660,g,72,g,63,g,47,g,0,g,15,g,13,g
22,yard house,platter turkey club sandwich,314,g,625,mg,12170,g,390,g,230,g,61,g,0,g,40,g,30,g
23,yard house,platter whole peach apple cobbler,175,g,460,mg,840,g,906,g,31,g,108,g,0,g,20,g,592,g
24,yard house,platter wings boneless ancho bbq,188,g,770,mg,11030,g,318,g,212,g,26,g,0,g,8,g,145,g
25,yard house,platter wings boneless buffalo,230,g,770,mg,16390,g,197,g,214,g,36,g,0,g,15,g,23,g
26,yard house,platter wings boneless firecracker,126,g,700,mg,13690,g,346,g,212,g,15,g,0,g,10,g,156,g
27,yard house,platter wings boneless korean,254,g,855,mg,10040,g,287,g,215,g,36,g,0,g,7,g,89,g
28,yard house,platter wings gardein ancho bbq,200,g,85,mg,10640,g,305,g,208,g,23,g,0,g,33,g,146,g
29,yard house,platter wings gardein buffalo,242,g,85,mg,16000,g,183,g,210,g,33,g,0,g,39,g,23,g
30,yard house,platter wings gardein firecracker,139,g,20,mg,13300,g,332,g,207,g,12,g,0,g,35,g,156,g
31,yard house,platter wings gardein korean,266,g,170,mg,9660,g,274,g,210,g,33,g,0,g,32,g,89,g
32,yard house,platter wings traditional ancho bbq,213,g,1305,mg,5160,g,120,g,278,g,42,g,0,g,7,g,108,g
33,yard house,platter wings traditional buffalo,245,g,1305,mg,9180,g,29,g,280,g,49,g,0,g,11,g,15,g
34,yard house,platter wings traditional firecracker,146,g,1240,mg,6730,g,138,g,277,g,30,g,0,g,8,g,114,g
35,yard house,platter wings traditional korean,279,g,1390,mg,4230,g,97,g,280,g,52,g,0,g,5,g,64,g
36,yard house,poke bowl,62,g,90,mg,1660,g,86,g,38,g,9,g,0,g,9,g,17,g
37,yard house,poke nachos,59,g,60,mg,1220,g,51,g,35,g,8,g,0,g,6,g,9,g
38,yard house,polu hawaiian,0,g,0,mg,5,g,27,g,0,g,0,g,0,g,0,g,24,g
39,yard house,pomegranate margarita,0,g,0,mg,10,g,43,g,0,g,0,g,0,g,0,g,39,g
40,yard house,pomegranate press,0,g,0,mg,10,g,30,g,0,g,0,g,0,g,0,g,29,g
41,yard house,porcini crusted halibut,87,g,325,mg,1230,g,40,g,56,g,48,g,0,g,7,g,7,g
42,yard house,pork lumpia,39,g,50,mg,1050,g,51,g,16,g,7,g,0,g,2,g,25,g
43,yard house,queso dip,95,g,145,mg,4190,g,136,g,52,g,42,g,0,g,7,g,17,g
44,yard house,red fish,3.5,g,95,mg,120,g,0,g,55,g,1,g,0,g,0,g,0,g
45,yard house,red quinoa salad,44,g,10,mg,770,g,65,g,22,g,9,g,0,g,12,g,27,g
46,yard house,rib eye,80,g,280,mg,2160,g,56,g,78,g,34,g,0,g,6,g,14,g
47,yard house,rib eye and shrimp,81,g,415,mg,2460,g,57,g,96,g,34,g,0,g,6,g,15,g
48,yard house,roast beef dip,63,g,165,mg,3330,g,76,g,66,g,18,g,0,g,3,g,5,g
49,yard house,rose refresher,0,g,0,mg,10,g,26,g,0,g,0,g,0,g,0,g,24,g
50,yard house,smores brownie,52,g,105,mg,840,g,213,g,12,g,22,g,0,g,6,g,143,g
51,yard house,sake bomb,0,g,0,mg,5,g,6,g,1,g,0,g,0,g,0,g,0,g
52,yard house,sake 2 5 oz,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,0,g,0,g
53,yard house,sake bottle,0,g,0,mg,15,g,35,g,4,g,0,g,0,g,0,g,0,g
54,yard house,salted watermelon margarita,0,g,0,mg,10,g,38,g,0,g,0,g,0,g,0,g,34,g
55,yard house,seagrams ginger ale,0,g,0,mg,15,g,21,g,0,g,0,g,0,g,0,g,21,g
56,yard house,seared ahi steak sandwich,50,g,95,mg,720,g,43,g,51,g,13,g,0,g,4,g,15,g
57,yard house,sesame chicken and noodles,96,g,305,mg,3500,g,116,g,68,g,36,g,0,g,8,g,36,g
58,yard house,shiitake garlic noodles,41,g,160,mg,1350,g,71,g,14,g,24,g,0,g,4,g,9,g
59,yard house,shrimp and calamari diablo,59,g,425,mg,2180,g,109,g,62,g,15,g,0,g,6,g,12,g
60,yard house,southern fried chicken breast,127,g,305,mg,3920,g,138,g,66,g,44,g,0,g,11,g,28,g
61,yard house,southside,0,g,0,mg,10,g,29,g,0,g,0,g,0,g,0,g,24,g
62,yard house,spicy jambalaya pasta full,73,g,360,mg,3290,g,104,g,76,g,23,g,0,g,7,g,13,g
63,yard house,spicy jambalaya pasta small,40,g,250,mg,2020,g,65,g,50,g,13,g,0,g,4,g,8,g
64,yard house,spicy tuna roll,40,g,50,mg,1570,g,18,g,37,g,6,g,0,g,9,g,5,g
65,yard house,spinach cheese dip,98,g,95,mg,1610,g,73,g,31,g,24,g,0,g,6,g,5,g
66,yard house,stacked bacon ranch burger,104,g,275,mg,1960,g,66,g,82,g,36,g,0,g,3,g,18,g
67,yard house,stacked house burger,70,g,220,mg,1150,g,49,g,67,g,25,g,0,g,2,g,12,g
68,yard house,stacked patty melt,75,g,220,mg,1270,g,54,g,67,g,27,g,0,g,3,g,23,g
69,yard house,steak sirloin and potato stack large,99,g,305,mg,2510,g,91,g,107,g,36,g,0,g,9,g,19,g
70,yard house,steak sirloin and potato stack small,90,g,215,mg,2180,g,91,g,74,g,33,g,0,g,9,g,19,g
71,yard house,strawberry fields,0,g,0,mg,5,g,17,g,0,g,0,g,0,g,0,g,16,g
72,yard house,strawberry mojito,0,g,0,mg,35,g,47,g,0,g,0,g,0,g,0,g,42,g
73,yard house,sunkissed sangria,0,g,0,mg,15,g,26,g,0,g,0,g,0,g,0,g,22,g
74,yard house,sunset sangria,0,g,0,mg,15,g,22,g,0,g,0,g,0,g,1,g,18,g
75,yard house,thai basil pesto,26,g,0,mg,160,g,12,g,1,g,2.5,g,0,g,0,g,11,g
76,yard house,the beyond burger with salad,46,g,0,mg,1610,g,71,g,41,g,11,g,0,g,12,g,7,g
77,yard house,the carnivore pizza,75,g,210,mg,3040,g,101,g,86,g,32,g,0,g,6,g,9,g
78,yard house,the local mai tai,0,g,0,mg,10,g,46,g,0,g,0,g,0,g,0,g,40,g
79,yard house,tomato bisque bowl,40,g,130,mg,1720,g,30,g,4,g,25,g,0,g,1,g,23,g
80,yard house,tomato bisque cup,20,g,65,mg,860,g,15,g,2,g,12,g,0,g,1,g,12,g
81,yard house,traditional caesar salad,31,g,40,mg,850,g,12,g,11,g,7,g,0,g,3,g,2,g
82,yard house,tropical chicken taco,18,g,40,mg,610,g,18,g,14,g,3.5,g,0,g,1,g,3,g
83,yard house,truffle fries,24,g,10,mg,1280,g,63,g,8,g,3.5,g,0,g,8,g,0,g
84,yard house,turkey burger,55,g,215,mg,1640,g,55,g,55,g,16,g,0,g,3,g,8,g
85,yard house,vampire style taco shell option,12,g,20,mg,440,g,13,g,12,g,7,g,0,g,0,g,0,g
86,yard house,vampire taco,26,g,70,mg,860,g,24,g,27,g,10,g,0,g,2,g,2,g
