,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,happy joes,taco joe pan crust pizza 6 inch,10,g,10,mg,270,g,21,g,6,g,3,g,1,g,2,g,2,g
1,happy joes,taco joe pan crust pizza 9 inch,10,g,10,mg,280,g,19,g,7,g,3,g,1,g,2,g,2,g
2,happy joes,taco party pasta,13,g,25,mg,810,g,36,g,14,g,5,g,0,g,4,g,6,g
3,happy joes,taco pasta,51,g,30,mg,2260,g,95,g,41,g,18,g,1,g,10,g,10,g
4,happy joes,taco sauce,0,g,0,mg,125,g,2,g,0,g,0,g,0,g,0,g,2,g
5,happy joes,taco sauce packet,0,g,0,mg,95,g,1,g,0,g,0,g,0,g,0,g,1,g
6,happy joes,taco supreme calzone,44,g,75,mg,2970,g,152,g,57,g,23,g,2.5,g,11,g,18,g
7,happy joes,taco supreme cauliflower pizza,7,g,0,mg,350,g,10,g,7,g,4,g,0,g,1,g,2,g
8,happy joes,taco supreme gluten free pizza,6,g,20,mg,430,g,13,g,7,g,4,g,0,g,1,g,2,g
9,happy joes,taco supreme original crust pizza 12 inch,10,g,15,mg,440,g,26,g,14,g,7,g,1,g,2,g,3,g
10,happy joes,taco supreme original crust pizza 15 inch,12,g,20,mg,540,g,31,g,16,g,8,g,1,g,3,g,4,g
11,happy joes,taco supreme original crust pizza 6 inch,6,g,10,mg,300,g,19,g,9,g,4,g,0,g,2,g,2,g
12,happy joes,taco supreme original crust pizza 9 inch,7,g,15,mg,310,g,17,g,9,g,4,g,0,g,1,g,2,g
13,happy joes,taco supreme pan crust pizza 12 inch,16,g,15,mg,430,g,28,g,14,g,8,g,1,g,3,g,3,g
14,happy joes,taco supreme pan crust pizza 15 inch,19,g,20,mg,520,g,32,g,16,g,9,g,1,g,3,g,3,g
15,happy joes,taco supreme pan crust pizza 6 inch,10,g,10,mg,280,g,21,g,9,g,5,g,1,g,2,g,2,g
16,happy joes,taco supreme pan crust pizza 9 inch,11,g,15,mg,320,g,20,g,9,g,5,g,1,g,2,g,2,g
17,happy joes,taco supreme pasta,35,g,85,mg,2340,g,96,g,51,g,26,g,1,g,11,g,11,g
18,happy joes,toasted almond fudge ice cream,9,g,25,mg,70,g,17,g,3,g,4,g,0,g,0,g,14,g
19,happy joes,toffee crunch ice cream,7,g,30,mg,60,g,18,g,2,g,4,g,0,g,0,g,14,g
20,happy joes,tomato original crust pizza 12 inch,6,g,15,mg,220,g,21,g,8,g,3,g,0,g,2,g,2,g
21,happy joes,tomato original crust pizza 15 inch,7,g,15,mg,250,g,24,g,9,g,3,g,1,g,2,g,3,g
22,happy joes,tomato original crust pizza 6 inch,4,g,10,mg,135,g,16,g,5,g,2,g,0,g,1,g,2,g
23,happy joes,tomato original crust pizza 9 inch,4,g,10,mg,150,g,16,g,6,g,2,g,0,g,1,g,2,g
24,happy joes,tomato pan crust pizza 12 inch,14,g,15,mg,240,g,23,g,9,g,4,g,1,g,2,g,2,g
25,happy joes,tomato pan crust pizza 15 inch,15,g,20,mg,260,g,26,g,10,g,4,g,1,g,2,g,2,g
26,happy joes,tomato pan crust pizza 6 inch,9,g,10,mg,140,g,17,g,6,g,2,g,1,g,1,g,1,g
27,happy joes,tomato pan crust pizza 9 inch,9,g,10,mg,160,g,16,g,6,g,3,g,1,g,1,g,2,g
28,happy joes,tropicana fruit punch,0,g,0,mg,5,g,4,g,0,g,0,g,0,g,0,g,4,g
29,happy joes,tropicana lemonade,0,g,0,mg,15,g,3,g,0,g,0,g,0,g,0,g,3,g
30,happy joes,tropicana pink lemonade,0,g,0,mg,15,g,3,g,0,g,0,g,0,g,0,g,3,g
31,happy joes,tropicana twister soda orange,0,g,0,mg,5,g,4,g,0,g,0,g,0,g,0,g,4,g
32,happy joes,tuna casserole fargo nd,4.5,g,45,mg,540,g,24,g,27,g,1,g,0,g,1,g,1,g
33,happy joes,turkey and cheese sandwich,32,g,55,mg,1590,g,53,g,29,g,11,g,0.5,g,3,g,2,g
34,happy joes,turkey bistro panini,42,g,85,mg,3540,g,44,g,44,g,12,g,0,g,6,g,9,g
35,happy joes,turkey reuben panini,42,g,85,mg,4580,g,47,g,45,g,12,g,0,g,9,g,10,g
36,happy joes,turkey reuben panini with no sides,24,g,85,mg,2980,g,10,g,40,g,10,g,0,g,5,g,7,g
37,happy joes,vanilla fountain ice cream,7,g,30,mg,75,g,18,g,4,g,4,g,0,g,0,g,14,g
38,happy joes,vanilla french ice cream,7,g,50,mg,55,g,17,g,2,g,4,g,0,g,0,g,13,g
39,happy joes,vanilla ice cream,6,g,30,mg,50,g,16,g,2,g,4,g,0,g,0,g,12,g
40,happy joes,vanilla new york ice cream,6,g,30,mg,50,g,16,g,2,g,4,g,0,g,0,g,12,g
41,happy joes,vanilla nsa ice cream,4.5,g,20,mg,55,g,11,g,3,g,3,g,0,g,3,g,3,g
42,happy joes,vanilla premium ice cream,12,g,45,mg,45,g,18,g,2,g,8,g,0,g,0,g,15,g
43,happy joes,vegetarian calzone,32,g,55,mg,2460,g,138,g,40,g,12,g,2.5,g,10,g,14,g
44,happy joes,vegetarian gluten free pizza,4,g,20,mg,350,g,13,g,5,g,2,g,0,g,1,g,2,g
45,happy joes,vegetarian original crust pizza 12 inch,6,g,15,mg,310,g,22,g,8,g,3,g,0,g,2,g,2,g
46,happy joes,vegetarian original crust pizza 15 inch,7,g,15,mg,370,g,25,g,9,g,3,g,1,g,2,g,3,g
47,happy joes,vegetarian original crust pizza 6 inch,4,g,10,mg,210,g,16,g,5,g,2,g,0,g,1,g,2,g
48,happy joes,vegetarian original crust pizza 9 inch,5,g,10,mg,230,g,17,g,6,g,2,g,0,g,2,g,2,g
49,happy joes,vegetarian pan crust pizza 12 inch,10,g,15,mg,340,g,24,g,9,g,4,g,1,g,2,g,2,g
50,happy joes,vegetarian pan crust pizza 15 inch,15,g,20,mg,380,g,27,g,10,g,4,g,1,g,2,g,3,g
51,happy joes,vegetarian pan crust pizza 6 inch,10,g,10,mg,210,g,18,g,6,g,2,g,1,g,2,g,1,g
52,happy joes,vegetarian pan crust pizza 9 inch,10,g,10,mg,230,g,17,g,6,g,3,g,1,g,1,g,2,g
