,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
30,wawa,italian grain beyond meatball bowl,29,g,25,mg,4340,g,104,g,38,g,10,g,0,g,0,g,40,g,,,,
31,wawa,cheesy old bay brisket mashed potato bowl,54,g,160,mg,2430,g,53,g,39,g,30,g,0,g,5,g,4,g,,,,
32,wawa,southwest grain bowl,52,g,105,mg,1760,g,65,g,51,g,18,g,0,g,6,g,6,g,,,,
33,wawa,chipotle beyond meatball bowl,33,g,10,mg,1850,g,77,g,19,g,6,g,0,g,1,g,3,g,,,,
34,wawa,sweet potato mashed potato combo bowl,28,g,115,mg,660,g,70,g,6,g,17,g,0,g,3,g,32,g,,,,
35,wawa,cherry pepper brisket mashed potato bowl,75,g,160,mg,2430,g,55,g,38,g,32,g,0,g,5,g,4,g,,,,
36,wawa,pork roast entree platter without sides,7,g,85,mg,600,g,2,g,43,g,3.5,g,0,g,0,g,1,g,,,,
37,wawa,grab and go large mixed fruit cup,0,g,0,mg,40,g,33,g,2,g,0,g,0,g,3,g,28,g,,,,
38,wawa,italian mac beyond meatball bowl,39,g,55,mg,2370,g,60,g,38,g,16,g,0,g,1,g,9,g,,,,
39,wawa,grab and go cheese stuffed pretzel,7,g,20,mg,430,g,42,g,8,g,3.5,g,0,g,0,g,2,g,,,,
40,wawa,breakfast add on creamed chipped beef,4.5,g,0,mg,210,g,4,g,3,g,1,g,0,g,0,g,2,g,,,,
41,wawa,honey hot brisket bowl,70,g,210,mg,2440,g,47,g,42,g,38,g,0,g,0,g,15,g,,,,
42,wawa,grab and go grapes and cheese with crackers,19,g,45,mg,0,g,37,g,14,g,9,g,0,g,1,g,14,g,,,,
43,wawa,spicy veggie beyond meatball bowl,14,g,0,mg,1690,g,14,g,14,g,3.5,g,0,g,1,g,6,g,,,,
44,wawa,grab and go mango fruit cup,0.5,g,0,mg,0,g,25,g,1,g,0,g,0,g,3,g,22,g,,,,
45,wawa,fettuccini alfredo and roasted chicken pasta bowl,39,g,265,mg,2770,g,79,g,75,g,19,g,0,g,0,g,9,g,,,,
46,wawa,roasted veggie alfredo pasta bowl,31,g,70,mg,1690,g,86,g,32,g,17,g,0,g,2,g,13,g,,,,
47,wawa,baked penne meatballs and marinara sauce pasta bowl,70,g,95,mg,3410,g,115,g,41,g,23,g,1.5,g,0,g,26,g,,,,
48,wawa,baked penne marinara and asiago cheese pasta bowl,16,g,25,mg,1430,g,86,g,23,g,8,g,0,g,0,g,14,g,,,,
49,wawa,fettuccini alfredo and broccoli pasta bowl,39,g,115,mg,1810,g,81,g,31,g,19,g,0,g,0,g,9,g,,,,
50,wawa,chicken parm fettuccine and asiago cheese pasta bowl,36,g,120,mg,2130,g,98,g,43,g,11,g,0,g,0,g,13,g,,,,
51,wawa,baked penne and marinara sauce pasta bowl,13,g,20,mg,1310,g,85,g,23,g,5,g,0,g,0,g,14,g,,,,
52,wawa,pesto penne and roasted veggies pasta bowl,41,g,30,mg,990,g,74,g,26,g,12,g,0,g,2,g,6,g,,,,
53,wawa,fettuccini with bolognese and provolone cheese pasta bowl,26,g,95,mg,1390,g,74,g,29,g,9,g,0,g,0,g,6,g,,,,
54,wawa,ravioli and marinara sauce pasta bowl,18,g,65,mg,1640,g,81,g,29,g,9,g,0,g,0,g,15,g,,,,
55,wawa,fettuccini bolognese and asiago cheese pasta bowl,29,g,100,mg,1510,g,75,g,29,g,12,g,0,g,0,g,6,g,,,,
56,wawa,chicken parm and fettuccini pasta bowl,33,g,115,mg,2010,g,97,g,43,g,8,g,0,g,0,g,13,g,,,,
57,wawa,grab and go penne pasta and meatballs with blush sauce,14,g,55,mg,580,g,32,g,15,g,6,g,0,g,0,g,4,g,,,,
58,wawa,ravioli bolognese pasta bowl,25,g,95,mg,1720,g,75,g,36,g,12,g,0,g,0,g,9,g,,,,
59,wawa,ravioli bolognese and asiago cheese pasta bowl,36,g,120,mg,200,g,76,g,44,g,19,g,0,g,0,g,9,g,,,,
60,wawa,chicken quesadilla,12,g,30,mg,1070,g,44,g,28,g,5,g,0,g,1,g,3,g,,,,
61,wawa,buffalo chicken quesadilla with buffalo sauce without cheese,17,g,30,mg,1790,g,46,g,28,g,5,g,0,g,1,g,3,g,,,,
62,wawa,chicken bacon ranch quesadilla,54,g,120,mg,1920,g,46,g,48,g,21,g,0,g,1,g,5,g,,,,
63,wawa,roasted veggie quesadilla,10,g,0,mg,750,g,48,g,8,g,3,g,0,g,3,g,5,g,,,,
64,wawa,beef quesadilla without cheese or toppings,19,g,40,mg,990,g,44,g,22,g,8,g,0,g,1,g,1,g,,,,
65,wawa,pierogi quesadilla,35,g,80,mg,1500,g,61,g,24,g,18,g,0,g,2,g,5,g,20,g,,
66,wawa,pulled pork quesadilla,14,g,50,mg,1130,g,42,g,34,g,6,g,0,g,1,g,1,g,,,,
67,wawa,cheeseburger quesadilla,28,g,70,mg,2310,g,54,g,30,g,13,g,0,g,1,g,9,g,,,,
68,wawa,bbq pork quesadilla with bbq sauce and fresh salsa without cheese,14,g,50,mg,1460,g,60,g,34,g,6,g,0,g,1,g,19,g,,,,
69,wawa,chipotle pork quesadilla,26,g,60,mg,1430,g,44,g,34,g,8,g,0,g,1,g,3,g,,,,
70,wawa,add on feta cheese for salads,6,g,20,mg,490,g,3,g,9,g,4.5,g,0,g,0,g,1,g,,,,
71,wawa,add on vermont cheese,9,g,25,mg,160,g,1,g,6,g,5,g,0,g,0,g,0,g,,,,
72,wawa,add on chipotle ranch salad dressing test,24,g,15,mg,340,g,1,g,0,g,3.5,g,0,g,0,g,1,g,,,,
73,wawa,add on light balsamic vinaigrette salad dressing,6,g,0,mg,490,g,4,g,0,g,1,g,0,g,0,g,3,g,,,,
74,wawa,add on caesar salad dressing,18,g,10,mg,440,g,2,g,1,g,3,g,0,g,0,g,1,g,,,,
75,wawa,add on balsamic salad dressing,10,g,0,mg,420,g,5,g,0,g,1.5,g,0,g,0,g,3,g,,,,
76,wawa,add on honey mustard sauce salad dressing,24,g,40,mg,400,g,8,g,0,g,0,g,0,g,0,g,8,g,,,,
77,wawa,add on ranch salad dressing test,16,g,0,mg,250,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
78,wawa,add on buttermilk ranch salad dressing,18,g,10,mg,460,g,3,g,1,g,3,g,0,g,0,g,2,g,,,,
79,wawa,fire roasted poblano ranch salad dressing,21,g,15,mg,400,g,2,g,1,g,3.5,g,0,g,0,g,2,g,,,,
80,wawa,add on caesar saad dressing test,25,g,20,mg,370,g,1,g,2,g,4.5,g,0,g,0,g,0,g,,,,
81,wawa,italian bagel melt,19,g,70,mg,1720,g,58,g,30,g,9,g,0,g,4,g,7,g,,,,
82,wawa,grab and go chicken caesar wrap,21,g,75,mg,1230,g,36,g,31,g,5,g,0,g,4,g,4,g,,,,
83,wawa,grab and go buffalo style chicken wrap,10,g,60,mg,1160,g,34,g,25,g,1,g,0,g,4,g,4,g,,,,
84,wawa,grab and go tuna wrap,18,g,45,mg,800,g,42,g,22,g,2.5,g,0,g,4,g,6,g,,,,
85,wawa,grab and go rotisserie chicken salad wrap,16,g,50,mg,1020,g,39,g,19,g,2.5,g,0,g,0,g,5,g,,,,
86,wawa,grab and go spicy chipotle chicken wrap,15,g,80,mg,1130,g,35,g,31,g,4,g,0,g,0,g,5,g,,,,
87,wawa,grab and go turkey and bacon wrap,28,g,80,mg,1240,g,33,g,31,g,7,g,0,g,0,g,4,g,,,,
88,wawa,grab and go philly roast pork wrap,15,g,70,mg,1620,g,34,g,12,g,5,g,0,g,0,g,4,g,,,,
89,wawa,add on cane sugar sweetener for beverages,0,g,0,mg,0,g,9,g,0,g,0,g,0,g,0,g,9,g,,,,
90,wawa,16 oz 1 milk,4.5,g,25,mg,210,g,24,g,16,g,3,g,0,g,0,g,24,g,,,,
91,wawa,16 oz 100 orange juice,0,g,0,mg,15,g,54,g,3,g,0,g,0,g,1,g,47,g,,,,
92,wawa,16 oz 2 milk,10,g,40,mg,230,g,23,g,16,g,6,g,0,g,0,g,23,g,,,,
93,wawa,16 oz banana cream,26,g,95,mg,260,g,85,g,10,g,16,g,1,g,4,g,69,g,,,,
94,wawa,16 oz bananas fosters,32,g,115,mg,390,g,137,g,10,g,20,g,1,g,4,g,113,g,,,,
95,wawa,16 oz black and white milkshake,42,g,160,mg,420,g,93,g,15,g,26,g,1.5,g,0,g,79,g,,,,
96,wawa,16 oz blackberry iced tea,0,g,0,mg,20,g,41,g,0,g,0,g,0,g,0,g,39,g,,,,
97,wawa,16 oz blueberry pomegranate iced lemonade,0,g,0,mg,10,g,53,g,0,g,0,g,0,g,0,g,50,g,,,,
98,wawa,16 oz blueberry pomegranate mango smoothie,0,g,0,mg,20,g,89,g,1,g,0,g,0,g,0,g,85,g,,,,
99,wawa,16 oz blueberry pomegranate mango with oat milk smoothie,2,g,0,mg,35,g,61,g,1,g,0,g,0,g,0,g,55,g,,,,
100,wawa,16 oz blueberry pomegranate mango yogurt smoothie,0,g,0,mg,90,g,73,g,3,g,0,g,0,g,0,g,69,g,,,,
101,wawa,16 oz blueberry pomegranate milkshake,42,g,160,mg,420,g,101,g,15,g,26,g,1.5,g,0,g,88,g,,,,
102,wawa,16 oz blueberry pomegranate smoothie,0,g,0,mg,15,g,77,g,1,g,0,g,0,g,0,g,74,g,,,,
103,wawa,16 oz blueberry pomegranate smoothie with yogurt,0,g,5,mg,120,g,74,g,5,g,0,g,0,g,0,g,69,g,,,,
104,wawa,16 oz blueberry pomegranate with oat milk smoothie,3,g,0,mg,40,g,45,g,2,g,0,g,0,g,0,g,40,g,,,,
105,wawa,16 oz caramel cheesecake smoothie,32,g,110,mg,730,g,97,g,13,g,20,g,0.5,g,1,g,68,g,,,,
106,wawa,16 oz caramel chocolate chip cream,37,g,110,mg,330,g,101,g,10,g,23,g,1,g,2,g,88,g,,,,
107,wawa,16 oz caramel chocolate chip frozen cappuccino,31,g,85,mg,260,g,87,g,8,g,19,g,0.5,g,2,g,76,g,,,,
108,wawa,16 oz caramel cream,32,g,115,mg,390,g,108,g,9,g,20,g,1,g,0,g,92,g,,,,
109,wawa,16 oz caramel double shot frozen cappuccino,22,g,80,mg,260,g,68,g,7,g,14,g,1,g,0,g,58,g,,,,
110,wawa,16 oz caramel frozen cappuccino,25,g,90,mg,330,g,94,g,7,g,16,g,0.5,g,0,g,80,g,,,,
111,wawa,16 oz chai tea frozen latte,10,g,35,mg,100,g,42,g,3,g,6,g,0,g,0,g,39,g,,,,
112,wawa,16 oz chocolate banana cream,26,g,95,mg,280,g,110,g,11,g,17,g,1,g,3,g,86,g,,,,
113,wawa,16 oz chocolate caramel frozen cappuccino,23,g,80,mg,280,g,93,g,8,g,15,g,0.5,g,0,g,81,g,,,,
114,wawa,16 oz chocolate chip flurricane,54,g,160,mg,420,g,119,g,17,g,34,g,1.5,g,3,g,105,g,,,,
115,wawa,16 oz chocolate chocolate chip frozen cappuccino,28,g,75,mg,210,g,85,g,9,g,18,g,0.5,g,2,g,77,g,,,,
116,wawa,16 oz chocolate cookie cheesecake smoothie,33,g,105,mg,580,g,90,g,13,g,20,g,0.5,g,0,g,74,g,,,,
117,wawa,16 oz chocolate cookies and cream frozen cappuccino,24,g,75,mg,280,g,86,g,8,g,14,g,0.5,g,0,g,71,g,,,,
118,wawa,16 oz chocolate cookies and cream milkshake,46,g,160,mg,510,g,136,g,17,g,28,g,1.5,g,0,g,113,g,,,,
119,wawa,16 oz chocolate cookies and cream smoothie,30,g,95,mg,350,g,100,g,11,g,18,g,1,g,0,g,83,g,,,,
120,wawa,16 oz chocolate covered strawberry cream smoothie new,20,g,75,mg,220,g,91,g,8,g,13,g,0.5,g,1,g,81,g,,,,
121,wawa,16 oz chocolate milk,4.5,g,25,mg,400,g,54,g,16,g,3,g,0,g,1,g,51,g,,,,
122,wawa,16 oz chocolate milkshake,42,g,160,mg,490,g,116,g,16,g,27,g,1.5,g,0,g,100,g,,,,
123,wawa,16 oz chocolate mint cookies and cream milkshake,46,g,160,mg,510,g,161,g,17,g,28,g,1.5,g,0,g,138,g,,,,
124,wawa,16 oz coffee milkshake,32,g,120,mg,330,g,70,g,11,g,20,g,1,g,0,g,60,g,,,,
125,wawa,16 oz cookies and cream flavored milk,18,g,75,mg,300,g,82,g,16,g,11,g,0.5,g,1,g,81,g,,,,
126,wawa,16 oz cookies and cream flurricane,54,g,160,mg,650,g,151,g,17,g,30,g,1.5,g,0,g,117,g,,,,
127,wawa,16 oz cookies and cream milkshake,45,g,160,mg,490,g,110,g,15,g,28,g,1.5,g,0,g,91,g,,,,
128,wawa,16 oz diet green tea,0,g,0,mg,15,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
129,wawa,16 oz diet iced tea w lemon,0,g,0,mg,30,g,2,g,0,g,0,g,0,g,0,g,0,g,,,,
130,wawa,16 oz diet lemonade,0,g,0,mg,20,g,3,g,0,g,0,g,0,g,0,g,1,g,,,,
131,wawa,16 oz diet lemonade tea,0,g,0,mg,25,g,3,g,0,g,0,g,0,g,0,g,2,g,,,,
132,wawa,16 oz diet peach tea,0,g,0,mg,45,g,3,g,0,g,0,g,0,g,0,g,0,g,,,,
133,wawa,16 oz diet raspberry tea,0,g,0,mg,15,g,2,g,0,g,0,g,0,g,0,g,0,g,,,,
134,wawa,16 oz double dutch chocolate milk,18,g,70,mg,360,g,58,g,17,g,11,g,0.5,g,2,g,57,g,,,,
135,wawa,16 oz double shot frozen cappuccino,19,g,75,mg,200,g,42,g,7,g,12,g,0.5,g,0,g,36,g,,,,
136,wawa,16 oz extra sweet tea,0,g,0,mg,15,g,52,g,0,g,0,g,0,g,0,g,50,g,,,,
137,wawa,16 oz frozen blueberry pomegranate lemonade,0,g,0,mg,10,g,89,g,0,g,0,g,0,g,0,g,85,g,,,,
138,wawa,16 oz frozen cappuccino with sugar free caramel sauce,19,g,75,mg,210,g,43,g,7,g,12,g,0.5,g,0,g,36,g,,,,
139,wawa,16 oz frozen lemonade,0,g,0,mg,10,g,96,g,0,g,0,g,0,g,0,g,91,g,,,,
140,wawa,16 oz fruit punch,0,g,0,mg,20,g,58,g,0,g,0,g,0,g,0,g,57,g,,,,
141,wawa,16 oz green tea,0,g,0,mg,15,g,35,g,0,g,0,g,0,g,0,g,34,g,,,,
142,wawa,16 oz green tea mango,0,g,0,mg,15,g,39,g,0,g,0,g,0,g,0,g,38,g,,,,
143,wawa,16 oz iced lemonade,0,g,0,mg,10,g,54,g,0,g,0,g,0,g,0,g,51,g,,,,
144,wawa,16 oz iced strawberry lemonade,0,g,0,mg,10,g,60,g,0,g,0,g,0,g,0,g,55,g,,,,
145,wawa,16 oz iced tea w lemon,0,g,0,mg,30,g,44,g,0,g,0,g,0,g,0,g,43,g,,,,
146,wawa,16 oz lemon freeze smoothie,13,g,50,mg,140,g,92,g,5,g,8,g,0,g,0,g,85,g,,,,
147,wawa,16 oz lemonade,0,g,0,mg,15,g,61,g,0,g,0,g,0,g,0,g,58,g,,,,
148,wawa,16 oz lemonade milkshake,29,g,110,mg,290,g,127,g,10,g,18,g,1,g,0,g,115,g,,,,
149,wawa,16 oz lemonade tea,0,g,0,mg,30,g,49,g,0,g,0,g,0,g,0,g,48,g,,,,
150,wawa,16 oz mango banana smoothie,0,g,0,mg,35,g,138,g,1,g,0,g,0,g,4,g,125,g,,,,
151,wawa,16 oz mango banana with oat milk smoothie,2.5,g,0,mg,50,g,90,g,2,g,0,g,0,g,0,g,76,g,,,,
152,wawa,16 oz mango banana with yogurt smoothie,0,g,5,mg,125,g,123,g,5,g,0,g,0,g,4,g,109,g,,,,
153,wawa,16 oz mango cream,13,g,50,mg,150,g,83,g,4,g,8,g,0,g,0,g,76,g,,,,
154,wawa,16 oz mango drink,0,g,0,mg,20,g,55,g,0,g,0,g,0,g,0,g,53,g,,,,
155,wawa,16 oz mango freeze smoothie,6,g,25,mg,85,g,100,g,2,g,4,g,0,g,0,g,94,g,,,,
156,wawa,16 oz mango oat milk smoothie,2.5,g,0,mg,50,g,61,g,1,g,0,g,0,g,0,g,55,g,,,,
157,wawa,16 oz mango smoothie,0,g,0,mg,35,g,109,g,0,g,0,g,0,g,0,g,104,g,,,,
158,wawa,16 oz mango with yogurt smoothie,0,g,5,mg,125,g,94,g,4,g,0,g,0,g,0,g,88,g,,,,
159,wawa,16 oz mint chocolate chip flurricane,54,g,160,mg,430,g,151,g,17,g,34,g,1.5,g,3,g,137,g,,,,
160,wawa,16 oz mint cookies and cream frozen cappuccino,23,g,75,mg,270,g,85,g,8,g,13,g,0.5,g,0,g,72,g,,,,
161,wawa,16 oz mint cookies and cream milkshake,45,g,160,mg,500,g,134,g,15,g,28,g,1.5,g,0,g,115,g,,,,
162,wawa,16 oz mint cookies and cream smoothie,29,g,95,mg,340,g,94,g,10,g,18,g,1,g,0,g,79,g,,,,
163,wawa,16 oz mint cream,26,g,95,mg,270,g,81,g,9,g,16,g,1,g,0,g,73,g,,,,
164,wawa,16 oz mixed berry banana smoothie,0,g,0,mg,25,g,117,g,1,g,0,g,0,g,0,g,91,g,,,,
165,wawa,16 oz mixed berry banana with oat milk smoothie,2,g,0,mg,35,g,89,g,2,g,0,g,0,g,0,g,66,g,,,,
166,wawa,16 oz mixed berry banana yogurt smoothie,0,g,0,mg,90,g,112,g,4,g,0,g,0,g,0,g,89,g,,,,
167,wawa,16 oz mixed berry smoothie,0,g,0,mg,25,g,88,g,0,g,0,g,0,g,0,g,70,g,,,,
168,wawa,16 oz mixed berry smoothie with yogurt,0,g,0,mg,90,g,73,g,3,g,0,g,0,g,0,g,59,g,,,,
169,wawa,16 oz mixed berry with oat milk smoothie,2,g,0,mg,35,g,60,g,1,g,0,g,0,g,0,g,45,g,,,,
170,wawa,16 oz mocha double shot frozen cappuccino,20,g,75,mg,270,g,65,g,8,g,12,g,0.5,g,0,g,58,g,,,,
171,wawa,16 oz mocha frozen cappuccino,20,g,75,mg,210,g,67,g,8,g,13,g,0.5,g,0,g,59,g,,,,
172,wawa,16 oz orange drink,0,g,0,mg,15,g,60,g,0,g,0,g,0,g,0,g,58,g,,,,
173,wawa,16 oz original cheesecake smoothie,29,g,105,mg,670,g,83,g,13,g,18,g,0.5,g,1,g,58,g,,,,
174,wawa,16 oz peach lemonade tea,0,g,0,mg,20,g,49,g,0,g,0,g,0,g,0,g,48,g,,,,
175,wawa,16 oz peach tea,0,g,0,mg,30,g,46,g,0,g,0,g,0,g,0,g,44,g,,,,
176,wawa,16 oz raspberry lemonade,0,g,0,mg,20,g,61,g,0,g,0,g,0,g,0,g,57,g,,,,
177,wawa,16 oz raspberry lemonade tea,0,g,0,mg,20,g,46,g,0,g,0,g,0,g,0,g,45,g,,,,
178,wawa,16 oz raspberry tea,0,g,0,mg,30,g,46,g,0,g,0,g,0,g,0,g,44,g,,,,
179,wawa,16 oz regular frozen cappuccino,19,g,75,mg,200,g,42,g,7,g,12,g,0.5,g,0,g,36,g,,,,
180,wawa,16 oz salted caramel frozen cappuccino,19,g,75,mg,310,g,70,g,7,g,12,g,0.5,g,0,g,63,g,,,,
181,wawa,16 oz skim milk,0,g,10,mg,210,g,24,g,16,g,0,g,0,g,0,g,24,g,,,,
182,wawa,16 oz strawberry banana cream,13,g,50,mg,150,g,78,g,5,g,8,g,0,g,0,g,71,g,,,,
183,wawa,16 oz strawberry banana oat milk smoothie,3.5,g,0,mg,65,g,86,g,3,g,0,g,0,g,0,g,58,g,,,,
184,wawa,16 oz strawberry banana smoothie,0,g,0,mg,25,g,115,g,1,g,0,g,0,g,4,g,80,g,,,,
185,wawa,16 oz strawberry banana with yogurt smoothie,0,g,5,mg,120,g,104,g,5,g,0,g,0,g,4,g,77,g,,,,
186,wawa,16 oz strawberry cheesecake smoothie,29,g,105,mg,670,g,82,g,13,g,18,g,0.5,g,1,g,54,g,,,,
187,wawa,16 oz strawberry chocolate chip cream,28,g,75,mg,220,g,110,g,9,g,18,g,0.5,g,2,g,94,g,,,,
188,wawa,16 oz strawberry cream smoothie,12,g,45,mg,130,g,103,g,5,g,7,g,0,g,0,g,77,g,,,,
189,wawa,16 oz strawberry freeze smoothie,6,g,25,mg,85,g,95,g,2,g,4,g,0,g,0,g,76,g,,,,
190,wawa,16 oz strawberry frozen lemonade,0,g,0,mg,15,g,92,g,0,g,0,g,0,g,0,g,84,g,,,,
191,wawa,16 oz strawberry mango banana smoothie,0,g,0,mg,35,g,133,g,1,g,0,g,0,g,0,g,106,g,,,,
192,wawa,16 oz strawberry mango banana with oat milk smoothie,2,g,0,mg,45,g,97,g,2,g,0,g,0,g,0,g,74,g,,,,
193,wawa,16 oz strawberry mango banana yogurt smoothie,0,g,0,mg,100,g,124,g,4,g,0,g,0,g,0,g,100,g,,,,
194,wawa,16 oz strawberry mango smoothie,0,g,0,mg,35,g,104,g,0,g,0,g,0,g,0,g,85,g,,,,
195,wawa,16 oz strawberry mango with oat milk smoothie,2,g,0,mg,45,g,68,g,1,g,0,g,0,g,0,g,53,g,,,,
196,wawa,16 oz strawberry mango yogurt smoothie,0,g,0,mg,100,g,95,g,3,g,0,g,0,g,0,g,79,g,,,,
197,wawa,16 oz strawberry milk,2,g,10,mg,110,g,30,g,8,g,1.5,g,0,g,0,g,30,g,,,,
198,wawa,16 oz strawberry milkshake,41,g,160,mg,420,g,103,g,14,g,26,g,1.5,g,0,g,87,g,,,,
199,wawa,16 oz strawberry oat milk smoothie,2.5,g,0,mg,50,g,55,g,1,g,0,g,0,g,0,g,36,g,,,,
200,wawa,16 oz strawberry smoothie,0,g,0,mg,35,g,98,g,0,g,0,g,0,g,0,g,67,g,,,,
201,wawa,16 oz strawberry with yogurt smoothie,0,g,5,mg,125,g,87,g,4,g,0,g,0,g,0,g,65,g,,,,
202,wawa,16 oz summer berry freeze smoothie,7,g,25,mg,75,g,85,g,3,g,4,g,0,g,1,g,79,g,,,,
203,wawa,16 oz tropical punch,0,g,0,mg,15,g,62,g,0,g,0,g,0,g,0,g,60,g,,,,
204,wawa,16 oz vanilla chai tea frozen latte,10,g,35,mg,105,g,59,g,3,g,6,g,0,g,0,g,56,g,,,,
205,wawa,16 oz vanilla flavored milk,16,g,70,mg,240,g,59,g,16,g,10,g,0.5,g,0,g,57,g,,,,
206,wawa,16 oz vanilla milkshake,41,g,160,mg,420,g,91,g,14,g,26,g,1.5,g,0,g,79,g,,,,
207,wawa,16 oz white tea w tangerine,0,g,0,mg,15,g,41,g,0,g,0,g,0,g,0,g,40,g,,,,
208,wawa,16 oz whole milk,16,g,50,mg,210,g,23,g,15,g,9,g,0,g,0,g,23,g,,,,
209,wawa,2 milk,4,g,15,mg,95,g,10,g,6,g,2.5,g,0,g,0,g,9,g,,,,
210,wawa,24 oz banana cream smoothie,32,g,120,mg,330,g,128,g,13,g,20,g,1,g,8,g,102,g,,,,
211,wawa,24 oz bananas foster cream smoothie,38,g,140,mg,460,g,151,g,12,g,24,g,1,g,4,g,125,g,,,,
212,wawa,24 oz black and white milkshake,55,g,205,mg,550,g,122,g,20,g,34,g,2,g,0,g,103,g,,,,
