,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,moes southwest grill,kids corn pico,1,g,0,mg,95,g,4,g,1,g,1,g,0,g,1,g,1,g
1,moes southwest grill,kids diced cucumbers,0,g,0,mg,0,g,1,g,1,g,0,g,0,g,1,g,1,g
2,moes southwest grill,kids diced onions,0,g,0,mg,0,g,2,g,0,g,0,g,0,g,0,g,1,g
3,moes southwest grill,kids diced tomatoes,0,g,0,mg,0,g,2,g,1,g,0,g,0,g,1,g,2,g
4,moes southwest grill,kids fish,3,g,15,mg,20,g,1,g,11,g,1,g,0,g,1,g,1,g
5,moes southwest grill,kids fish double portion,6,g,35,mg,40,g,2,g,22,g,2,g,0,g,2,g,2,g
6,moes southwest grill,kids fresh jalapenos,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,1,g,2,g
7,moes southwest grill,kids grilled mushrooms,2,g,0,mg,25,g,2,g,1,g,1,g,0,g,1,g,1,g
8,moes southwest grill,kids grilled onions,2,g,0,mg,15,g,2,g,1,g,1,g,0,g,1,g,2,g
9,moes southwest grill,kids grilled peppers,1,g,0,mg,15,g,2,g,1,g,1,g,0,g,1,g,1,g
10,moes southwest grill,kids ground beef,4,g,15,mg,190,g,3,g,6,g,2,g,0,g,2,g,2,g
11,moes southwest grill,kids ground beef double portion,8,g,25,mg,370,g,6,g,12,g,4,g,0,g,4,g,4,g
12,moes southwest grill,kids guacamole,3,g,0,mg,115,g,3,g,1,g,1,g,0,g,2,g,1,g
13,moes southwest grill,kids lime wedge,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g
14,moes southwest grill,kids organic tofu,4,g,0,mg,105,g,2,g,5,g,2,g,0,g,2,g,1,g
