,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,red mango,pistachio mustachio fro yo mashup,1.5,g,0,mg,140,g,26,g,2,g,1.5,g,0,g,0,g,24,g
1,red mango,pomegranate dark chocolate nonfat frozen yogurt,0,g,0,mg,120,g,27,g,2,g,0,g,0,g,0,g,26,g
2,red mango,pomegranate nonfat frozen yogurt,0,g,0,mg,120,g,27,g,2,g,0,g,0,g,0,g,26,g
3,red mango,pomegranate protector smoothie large,1,g,5,mg,250,g,97,g,7,g,0,g,0,g,6,g,76,g
4,red mango,pomegranate protector smoothie regular,0.5,g,5,mg,220,g,75,g,5,g,0,g,0,g,4,g,61,g
5,red mango,pomegranate smoothie large,0.5,g,5,mg,320,g,88,g,7,g,0,g,0,g,2,g,76,g
6,red mango,pomegranate smoothie regular,0,g,5,mg,250,g,64,g,5,g,0,g,0,g,1,g,57,g
7,red mango,pumpkin pie lowfat fro yo mashup,1,g,0,mg,140,g,30,g,2,g,0.5,g,0,g,0,g,27,g
8,red mango,raspberry cheesecake lowfat fro yo mashup,1,g,5,mg,160,g,29,g,2,g,0,g,0,g,0,g,27,g
9,red mango,raspberry nonfat frozen yogurt,0,g,0,mg,115,g,30,g,2,g,0,g,0,g,0,g,30,g
10,red mango,raw6 resist juice beauty and the greens,0,g,0,mg,100,g,26,g,2,g,0,g,0,g,0,g,25,g
11,red mango,raw6 resist juice citrus beets,0,g,0,mg,20,g,43,g,2,g,0,g,0,g,0,g,41,g
12,red mango,raw6 resist juice cucumber cayenne water,0,g,0,mg,0,g,1,g,1,g,0,g,0,g,0,g,0,g
13,red mango,raw6 resist juice ginger ninja,0,g,0,mg,135,g,20,g,3,g,0,g,0,g,0,g,19,g
14,red mango,raw6 resist juice honey almond milk,5,g,0,mg,360,g,16,g,2,g,0,g,0,g,2,g,12,g
15,red mango,raw6 resist juice sweet kale immunity,0,g,0,mg,75,g,34,g,3,g,0,g,0,g,0,g,32,g
16,red mango,raw6 restore juice 24 carrot kale,0,g,0,mg,85,g,26,g,3,g,0,g,0,g,0,g,26,g
17,red mango,raw6 restore juice cool as a cucumber,0,g,0,mg,90,g,35,g,3,g,0,g,0,g,0,g,34,g
18,red mango,raw6 restore juice heart beeter,0,g,0,mg,90,g,35,g,3,g,0,g,0,g,0,g,34,g
19,red mango,raw6 restore juice honey cinnamon almond milk,5,g,0,mg,360,g,16,g,2,g,0,g,0,g,2,g,12,g
20,red mango,raw6 restore juice lemon cucumber water,0,g,0,mg,0,g,3,g,0,g,0,g,0,g,0,g,2,g
21,red mango,raw6 restore juice tropical detox,0,g,0,mg,15,g,53,g,1,g,0,g,0,g,0,g,42,g
22,red mango,raw6 revive juice dark chocolate almond milk,5,g,0,mg,320,g,21,g,4,g,0,g,0,g,6,g,14,g
23,red mango,raw6 revive juice ginger energy spark,0,g,0,mg,100,g,38,g,2,g,0,g,0,g,0,g,35,g
24,red mango,raw6 revive juice lemon apple water,0,g,0,mg,5,g,8,g,0,g,0,g,0,g,0,g,7,g
25,red mango,raw6 revive juice queen green,0,g,0,mg,115,g,37,g,3,g,0,g,0,g,0,g,31,g
26,red mango,raw6 revive juice sweet green zing,0,g,0,mg,115,g,37,g,3,g,0,g,0,g,0,g,31,g
27,red mango,raw6 revive juice sweet pineapple greens,0,g,0,mg,25,g,63,g,2,g,0,g,0,g,0,g,55,g
28,red mango,skinny strawberry smoothie large,1.5,g,25,mg,35,g,51,g,12,g,0,g,0,g,4,g,35,g
29,red mango,skinny strawberry smoothie regular,1.5,g,25,mg,30,g,37,g,11,g,0,g,0,g,3,g,26,g
30,red mango,slamdunk lowfat fro yo mashup,1,g,0,mg,170,g,27,g,2,g,0,g,0,g,0,g,23,g
31,red mango,southwest bbq salad,9,g,25,mg,920,g,48,g,17,g,1.5,g,0,g,5,g,5,g
32,red mango,spiced apple cider fro no,0,g,0,mg,5,g,42,g,0,g,0,g,0,g,0,g,40,g
33,red mango,spiced pumpkin nonfat frozen yogurt,0,g,0,mg,135,g,25,g,2,g,0,g,0,g,0,g,24,g
34,red mango,spk smoothie smoothie large,0.5,g,0,mg,25,g,55,g,4,g,0,g,0,g,4,g,40,g
35,red mango,spk smoothie smoothie regular,0,g,0,mg,20,g,36,g,2,g,0,g,0,g,3,g,27,g
36,red mango,strawberry banana smoothie large,1,g,5,mg,230,g,73,g,6,g,0,g,0,g,5,g,56,g
37,red mango,strawberry banana smoothie regular,0.5,g,5,mg,190,g,55,g,4,g,0,g,0,g,3,g,44,g
38,red mango,strawberry energizer smoothie large,0.5,g,0,mg,240,g,73,g,5,g,0,g,0,g,5,g,56,g
39,red mango,strawberry energizer smoothie regular,0,g,0,mg,200,g,55,g,4,g,0,g,0,g,3,g,44,g
40,red mango,super pb cup smoothie large,18,g,30,mg,510,g,92,g,23,g,4,g,0,g,5,g,78,g
41,red mango,super pb cup smoothie regular,14,g,30,mg,390,g,66,g,19,g,3,g,0,g,4,g,57,g
42,red mango,the mighty green light smoothie large,14,g,0,mg,30,g,61,g,5,g,2,g,0,g,12,g,33,g
43,red mango,the mighty green light smoothie regular,7,g,0,mg,20,g,42,g,3,g,1,g,0,g,7,g,23,g
44,red mango,the mighty green smoothie large,14,g,5,mg,140,g,76,g,10,g,2,g,0,g,12,g,61,g
45,red mango,the mighty green smoothie regular,7,g,5,mg,105,g,53,g,7,g,1,g,0,g,7,g,44,g
46,red mango,tropical frozen yogurt parfait regular,4.5,g,0,mg,150,g,67,g,6,g,0,g,0,g,5,g,47,g
47,red mango,tropical mango smoothie large,1,g,5,mg,230,g,71,g,5,g,0,g,0,g,3,g,62,g
48,red mango,tropical mango smoothie regular,0.5,g,5,mg,190,g,53,g,4,g,0,g,0,g,2,g,48,g
49,red mango,tropical pineapple smoothie large,0.5,g,5,mg,230,g,86,g,6,g,0,g,0,g,5,g,66,g
50,red mango,tropical pineapple smoothie regular,0.5,g,5,mg,190,g,65,g,5,g,0,g,0,g,3,g,52,g
51,red mango,vanilla bean nonfat frozen yogurt,0,g,0,mg,120,g,29,g,2,g,0,g,0,g,0,g,29,g
52,red mango,vanilla latte lowfat fro yo mashups,1,g,0,mg,150,g,25,g,2,g,1,g,0,g,0,g,24,g
53,red mango,white chocolate nonfat fro yo mashup,1,g,0,mg,130,g,29,g,2,g,1,g,0,g,0,g,28,g
54,red mango,white peach nonfat frozen yogurt,0,g,0,mg,115,g,29,g,2,g,0,g,0,g,0,g,28,g
55,red robin,jump starter fresh fried zucchini sticks,40,g,15,mg,610,g,19,g,4,g,7,g,0,g,2,g,4,g
56,red robin,pretzel bites with beer cheese,20,g,40,mg,1600,g,97,g,22,g,9,g,0,g,6,g,6,g
57,red robin,towering onion rings,121,g,35,mg,3340,g,171,g,19,g,21,g,0,g,36,g,22,g
58,red robin,reds bold boneless wings with whiskey river bbq sauce large,60,g,130,mg,3000,g,115,g,54,g,11,g,0,g,21,g,21,g
59,red robin,jump starter cheese sticks,32,g,65,mg,1590,g,53,g,25,g,12,g,0,g,6,g,7,g
60,red robin,fried pickle nickels with campfire mayo,51,g,125,mg,3250,g,70,g,8,g,9,g,0,g,6,g,7,g
61,red robin,creamy artichoke and spinach dip as served,47,g,35,mg,1390,g,72,g,17,g,14,g,1,g,17,g,7,g
62,red robin,sweet potato fries,15,g,0,mg,1040,g,62,g,3,g,2.5,g,0,g,5,g,35,g
63,red robin,fresh fried jalapeno coins,57,g,20,mg,2390,g,46,g,6,g,10,g,0,g,11,g,4,g
