,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,rubys diner,the all american all natural burger,67,g,145,mg,1710,g,62,g,47,g,29,g,0,g,4,g,10,g
1,rubys diner,the cobb all natural burger,78,g,145,mg,2370,g,64,g,52,g,30,g,0,g,7,g,9,g
2,rubys diner,the mediterranean all natural burger,68,g,135,mg,1950,g,65,g,43,g,29,g,0,g,4,g,11,g
3,rubys diner,the portobello provolone all natural burger,78,g,130,mg,2150,g,64,g,48,g,34,g,0,g,4,g,10,g
4,rubys diner,the really big breakfast,81,g,795,mg,3210,g,27,g,66,g,32,g,0,g,0,g,3,g
5,rubys diner,the smoked mozzarella all natural burger,70,g,290,mg,1990,g,59,g,52,g,28,g,0,g,4,g,9,g
6,rubys diner,thousand island dressing,38,g,30,mg,420,g,7,g,0,g,6,g,0,g,0,g,5,g
7,rubys diner,toast rye,12,g,20,mg,320,g,48,g,8,g,5,g,0,g,2,g,2,g
8,rubys diner,toast sourdough,8,g,20,mg,480,g,42,g,8,g,5,g,0,g,2,g,2,g
9,rubys diner,toast wheat,12,g,20,mg,460,g,46,g,8,g,5,g,0,g,2,g,4,g
10,rubys diner,toast white,11,g,20,mg,480,g,44,g,6,g,5,g,0,g,2,g,4,g
11,rubys diner,tomato slices,0,g,0,mg,0,g,2,g,1,g,0,g,0,g,1,g,2,g
12,rubys diner,turkey sausage scramble,58,g,855,mg,2110,g,35,g,69,g,27,g,0,g,1,g,3,g
13,rubys diner,two eggs breakfast,22,g,470,mg,640,g,24,g,17,g,9,g,0,g,0,g,1,g
14,rubys diner,two eggs breakfast with poached eggs,17,g,470,mg,600,g,24,g,18,g,9,g,0,g,0,g,1,g
15,rubys diner,two eggs with bacon,32,g,495,mg,1200,g,24,g,26,g,13,g,0,g,0,g,1,g
16,rubys diner,two eggs with canadian bacon,24,g,505,mg,1490,g,27,g,31,g,10,g,0,g,0,g,4,g
17,rubys diner,two eggs with sausage,59,g,470,mg,1170,g,25,g,29,g,24,g,0,g,0,g,1,g
18,rubys diner,two eggs with turkey sausage,34,g,575,mg,1400,g,27,g,37,g,13,g,0,g,0,g,1,g
19,rubys diner,two eggs with veggie sausage,28,g,470,mg,1120,g,32,g,34,g,10,g,0,g,4,g,2,g
20,rubys diner,vanilla flavored soda,0,g,0,mg,35,g,63,g,0,g,0,g,0,g,0,g,63,g
21,rubys diner,vegetable soup bowl,1,g,0,mg,1190,g,30,g,5,g,0,g,0,g,4,g,4,g
22,rubys diner,vegetable soup cup,1,g,0,mg,700,g,17,g,3,g,0,g,0,g,2,g,2,g
23,rubys diner,veggie omelette,51,g,645,mg,1600,g,56,g,45,g,26,g,0,g,3,g,5,g
24,rubys diner,veggie tacos,26,g,40,mg,1910,g,49,g,38,g,10,g,0,g,21,g,8,g
25,rubys diner,vegwich,22,g,20,mg,1460,g,75,g,23,g,5,g,0,g,9,g,13,g
26,rubys diner,zippity zucchini,52,g,15,mg,1790,g,74,g,12,g,9,g,0,g,4,g,5,g
27,runza,medium lemonade,0,g,0,mg,220,g,57,g,0,g,0,g,0,g,0,g,57,g
28,runza,mountain dew slushie,0,g,0,mg,55,g,43,g,0,g,0,g,0,g,0,g,43,g
29,runza,1 white milk,2.5,g,15,mg,120,g,11,g,8,g,1.5,g,0,g,0,g,11,g
30,runza,skim chocolate milk,0,g,5,mg,190,g,23,g,8,g,0,g,0,g,0,g,22,g
31,runza,grape slushie,0,g,0,mg,100,g,99,g,0,g,0,g,0,g,0,g,94,g
32,runza,medium iced tea,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g
33,runza,coffee,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g
34,runza,cherry slushie,0,g,0,mg,95,g,91,g,0,g,0,g,0,g,0,g,91,g
35,runza,pepsi slushie,0,g,0,mg,25,g,40,g,0,g,0,g,0,g,0,g,40,g
36,runza,blue raspberry slushie,0,g,0,mg,95,g,91,g,0,g,0,g,0,g,0,g,91,g
37,runza,chicken strips 2 pieces,12,g,30,mg,600,g,14,g,16,g,2,g,0,g,0,g,0,g
38,runza,the runza way,0,g,0,mg,460,g,5,g,1,g,0,g,0,g,1,g,3,g
39,runza,swiss cheese,5,g,15,mg,300,g,0,g,4,g,3.5,g,0,g,0,g,0,g
40,runza,salsa,0,g,0,mg,120,g,2,g,1,g,0,g,0,g,1,g,2,g
41,runza,american cheese,4,g,0,mg,300,g,2,g,3,g,1,g,1.5,g,0,g,0,g
42,runza,applesauce,0,g,0,mg,10,g,22,g,0,g,0,g,0,g,2,g,18,g
43,runza,mayo,11,g,10,mg,65,g,1,g,0,g,2,g,0,g,0,g,0,g
44,runza,mushrooms,2.5,g,0,mg,370,g,1,g,1,g,0,g,0.5,g,1,g,0,g
45,runza,twist ice cream cone,6,g,20,mg,95,g,32,g,4,g,3.5,g,0,g,0,g,21,g
46,runza,vanilla ice cream cone,6,g,20,mg,95,g,32,g,4,g,3.5,g,0,g,0,g,21,g
47,runza,chocolate chip cookie,18,g,30,mg,510,g,53,g,4,g,8,g,0,g,2,g,32,g
48,runza,mini chocolate shake,7,g,35,mg,160,g,45,g,7,g,4,g,0,g,0,g,39,g
49,runza,chocolate ice cream cone,6,g,20,mg,95,g,32,g,4,g,3.5,g,0,g,0,g,21,g
50,runza,mini vanilla shake,7,g,35,mg,140,g,37,g,7,g,4,g,0,g,0,g,32,g
51,runza,mini strawberry shake,7,g,35,mg,150,g,44,g,7,g,4,g,0,g,0,g,40,g
52,runza,swirl ice cream cone,7,g,25,mg,130,g,40,g,6,g,4.5,g,0,g,0,g,27,g
53,runza,large chocolate shake,16,g,80,mg,380,g,106,g,16,g,10,g,0,g,1,g,94,g
54,runza,vanilla ice cream dish,7,g,25,mg,110,g,34,g,5,g,4.5,g,0,g,0,g,27,g
55,runza,twist ice cream dish,7,g,25,mg,110,g,34,g,5,g,4.5,g,0,g,0,g,27,g
56,runza,mini cappuccino shake,7,g,35,mg,150,g,46,g,7,g,4,g,0,g,0,g,41,g
57,runza,large cappuccino shake,16,g,80,mg,350,g,108,g,16,g,10,g,0,g,0,g,97,g
58,runza,chocolate sundae,7,g,25,mg,115,g,51,g,6,g,4.5,g,0,g,1,g,41,g
