,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,blimpie,barqs caffine free root beer 16 oz,0,g,0,mg,110,g,75,g,0,g,0,g,0,g,0,g,75,g
1,blimpie,barqs caffine free root beer 21 oz,0,g,0,mg,130,g,87,g,0,g,0,g,0,g,0,g,87,g
2,blimpie,barqs caffine free root beer 28 oz,0,g,0,mg,200,g,132,g,0,g,0,g,0,g,0,g,132,g
3,blimpie,barqs red creme soda 12 oz,0,g,0,mg,65,g,51,g,0,g,0,g,0,g,0,g,51,g
4,blimpie,barqs red creme soda 16 oz,0,g,0,mg,100,g,76,g,0,g,0,g,0,g,0,g,76,g
5,blimpie,barqs red creme soda 21 oz,0,g,0,mg,115,g,89,g,0,g,0,g,0,g,0,g,89,g
6,blimpie,barqs red creme soda 28 oz,0,g,0,mg,180,g,135,g,0,g,0,g,0,g,0,g,135,g
7,blimpie,barqs root beer 12 oz,0,g,0,mg,75,g,50,g,0,g,0,g,0,g,0,g,50,g
8,blimpie,barqs root beer 16 oz,0,g,0,mg,110,g,75,g,0,g,0,g,0,g,0,g,75,g
9,blimpie,barqs root beer 21 oz,0,g,0,mg,130,g,87,g,0,g,0,g,0,g,0,g,87,g
10,blimpie,barqs root beer 28 oz,0,g,0,mg,200,g,132,g,0,g,0,g,0,g,0,g,132,g
11,blimpie,bbq chicken 7 inch pizza,14,g,60,mg,1380,g,76,g,28,g,7,g,0,g,2,g,12,g
12,blimpie,bbq chicken pizza 1 slice 1 6th pizza,6,g,25,mg,660,g,37,g,12,g,3,g,0,g,1,g,7,g
13,blimpie,bbq chicken pizza 1 slice 1 8th pizza,7,g,30,mg,900,g,49,g,15,g,4,g,0,g,2,g,12,g
14,blimpie,bbq lays,15,g,0,mg,300,g,22,g,3,g,2,g,0,g,1,g,3,g
15,blimpie,biscuit,12,g,0,mg,840,g,35,g,6,g,6,g,0,g,1,g,3,g
16,blimpie,biscuit with bacon egg and cheese,22,g,125,mg,1470,g,37,g,15,g,10,g,0,g,1,g,4,g
17,blimpie,biscuit with egg and cheese,19,g,120,mg,1230,g,37,g,12,g,9,g,0,g,1,g,4,g
18,blimpie,biscuit with ham egg and cheese,20,g,135,mg,1530,g,38,g,17,g,10,g,0,g,1,g,4,g
19,blimpie,biscuit with sausage gravy,27,g,25,mg,1310,g,43,g,12,g,10,g,0,g,2,g,4,g
20,blimpie,biscuit with sausage egg and cheese,36,g,160,mg,1560,g,37,g,20,g,15,g,0,g,1,g,4,g
21,blimpie,blimp sub large,94,g,225,mg,5390,g,120,g,76,g,22,g,0,g,5,g,24,g
22,blimpie,blimp sub regular,47,g,110,mg,2690,g,62,g,38,g,11,g,0,g,3,g,13,g
23,blimpie,blimpie best 3 blast,259,g,855,mg,25010,g,914,g,452,g,90,g,0,g,42,g,122,g
