,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,salad and go,add on pea protein,0,g,0,mg,242,g,2,g,21,g,0,g,0,g,1,g,0,g
1,salad and go,creamy greek dressing,15,g,0,mg,313,g,2.3,g,2.6,g,4,g,0,g,0.2,g,0.9,g
2,salad and go,creamy blue cheese dressing,21,g,0,mg,440,g,0.9,g,5.1,g,6.6,g,0,g,0.1,g,0.3,g
3,salad and go,ranch dressing,11,g,0,mg,161,g,1.7,g,0.9,g,3,g,0,g,0,g,1.5,g
4,salad and go,caesar dressing,26,g,0,mg,204,g,1.9,g,3,g,2.8,g,0,g,0.1,g,0.3,g
5,salad and go,cilantro lime vinaigrette,15,g,0,mg,253,g,7.6,g,0.3,g,2.7,g,0,g,0.3,g,5.8,g
6,salad and go,balsamic vinaigrette,21,g,0,mg,386,g,4.8,g,0.2,g,3.5,g,0,g,0.1,g,3.5,g
7,salad and go,champagne vinaigrette,20,g,0,mg,147,g,6.2,g,0.4,g,4,g,0,g,0.3,g,4.4,g
8,salad and go,poblano caesar dressing,17,g,0,mg,115,g,1.4,g,1.1,g,3.6,g,0,g,0.2,g,0.3,g
9,salad and go,chipotle bbq ranch dressing,10,g,0,mg,195,g,3.1,g,0.8,g,2.7,g,0,g,0.1,g,2.5,g
10,salad and go,bbq ranch salad,22,g,0,mg,510,g,55,g,15,g,6,g,0,g,14,g,14,g
11,salad and go,greek salad,8,g,0,mg,560,g,18,g,9,g,2.5,g,0,g,6,g,8,g
12,salad and go,roasted sweet potato and strawberry,9,g,0,mg,360,g,39,g,10,g,3.5,g,0,g,10,g,12,g
13,salad and go,chicken pot pie soup,6,g,0,mg,1000,g,21,g,23,g,1.5,g,0,g,4,g,4,g
14,salad and go,white tortilla 12,11,g,0,mg,420,g,42,g,8,g,1,g,0,g,2,g,4,g
15,salad and go,honey wheat tortilla 12,4.5,g,0,mg,510,g,38,g,7,g,1,g,0,g,5,g,4,g
16,salad and go,almond milk gmo free for 16 oz cup,1,g,0,mg,35,g,1,g,0,g,0,g,0,g,0,g,1,g
17,salad and go,almond milk gmo free for 24 oz cup,1,g,0,mg,45,g,2,g,0,g,0,g,0,g,0,g,1,g
18,salad and go,avocado,10,g,0,mg,5,g,6,g,1,g,2,g,0,g,4,g,0,g
19,salad and go,bacon egg and cheese burrito,36,g,220,mg,1100,g,48,g,21,g,12,g,0,g,5,g,4,g
20,salad and go,bacon nitrate free,15,g,25,mg,300,g,0,g,3,g,6,g,0,g,0,g,0,g
21,salad and go,balsamic vinaigrette,13,g,0,mg,150,g,2,g,0,g,1.5,g,0,g,0,g,2,g
22,salad and go,basil pesto dressing,17,g,0,mg,60,g,1,g,1,g,2,g,0,g,0,g,0,g
23,salad and go,bbq ranch dressing,5,g,0,mg,170,g,4,g,0,g,0,g,0,g,0,g,3,g
24,salad and go,bbq ranch salad,23,g,15,mg,800,g,65,g,20,g,6,g,0,g,17,g,12,g
25,salad and go,beets seasonal,0,g,0,mg,20,g,2,g,0,g,0,g,0,g,1,g,2,g
26,salad and go,black beans organic,0,g,0,mg,480,g,14,g,5,g,0,g,0,g,3,g,1,g
27,salad and go,blue cheese,5,g,15,mg,210,g,1,g,3,g,3,g,0,g,1,g,0,g
28,salad and go,breakfast potatoes,1,g,0,mg,60,g,6,g,1,g,0,g,0,g,1,g,0,g
29,salad and go,bruschetta caprese salad,15,g,40,mg,720,g,24,g,21,g,7,g,0,g,7,g,6,g
30,salad and go,buffalo chicken,7,g,65,mg,1020,g,1,g,0,g,1,g,0,g,0,g,1,g
31,salad and go,buffalo chicken salad,9,g,65,mg,1170,g,29,g,28,g,2,g,0,g,11,g,9,g
32,salad and go,caesar dressing,13,g,10,mg,190,g,1,g,1,g,2.5,g,0,g,0,g,0,g
33,salad and go,caesar salad,6,g,10,mg,300,g,23,g,11,g,2.5,g,0,g,8,g,6,g
34,salad and go,caramel flavor shot for 16 oz cup,0,g,0,mg,0,g,15,g,0,g,0,g,0,g,0,g,14,g
35,salad and go,caramel flavor shot for 24 oz cup,0,g,0,mg,0,g,20,g,0,g,0,g,0,g,0,g,19,g
36,salad and go,carrots organic,0,g,0,mg,15,g,2,g,0,g,0,g,0,g,1,g,1,g
37,salad and go,celery,0,g,0,mg,20,g,1,g,0,g,0,g,0,g,0,g,0,g
38,salad and go,chicken,3.5,g,75,mg,620,g,1,g,25,g,1,g,0,g,0,g,0,g
39,salad and go,chicken pot pie soup seasonal,7,g,95,mg,730,g,29,g,0,g,1.5,g,0,g,4,g,5,g
40,salad and go,cobb salad,36,g,225,mg,610,g,19,g,18,g,11,g,0,g,11,g,6,g
41,salad and go,corn,2,g,0,mg,15,g,20,g,3,g,0,g,0,g,2,g,7,g
42,salad and go,creamy blue cheese dressing,13,g,10,mg,180,g,2,g,0,g,3.5,g,0,g,0,g,0,g
43,salad and go,creamy greek dressing,8,g,10,mg,120,g,1,g,1,g,2,g,0,g,0,g,0,g
44,salad and go,croutons,1,g,0,mg,90,g,9,g,2,g,0,g,0,g,1,g,0,g
45,salad and go,cucumbers organic,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,1,g
46,salad and go,dried cranberries seasonal,0,g,0,mg,0,g,14,g,0,g,0,g,0,g,1,g,11,g
47,salad and go,egg hard boiled,5,g,185,mg,60,g,1,g,6,g,2,g,0,g,0,g,1,g
48,salad and go,fall harvest salad seasonal,33,g,25,mg,660,g,64,g,0,g,6,g,0,g,15,g,19,g
49,salad and go,feta,6,g,25,mg,290,g,1,g,4,g,4,g,0,g,0,g,1,g
50,salad and go,fiesta burrito,30,g,145,mg,1100,g,71,g,26,g,8,g,0,g,8,g,5,g
51,salad and go,flour tortilla 12 inch,8,g,0,mg,400,g,44,g,5,g,1.5,g,0,g,4,g,2,g
52,salad and go,fresh mozzarella balls,10,g,40,mg,380,g,2,g,15,g,6,g,0,g,0,g,1,g
53,salad and go,greek salad,9,g,25,mg,520,g,18,g,8,g,4.5,g,0,g,7,g,7,g
54,salad and go,half and half for 16 oz cup,5,g,25,mg,40,g,3,g,2,g,3,g,0,g,0,g,2,g
55,salad and go,half and half for 24 oz cup,6,g,30,mg,55,g,4,g,2,g,4,g,0,g,0,g,2,g
56,salad and go,hazelnut flavor shot for 16 oz cup,0,g,0,mg,0,g,14,g,0,g,0,g,0,g,0,g,14,g
57,salad and go,hazelnut flavor shot for 24 oz cup,0,g,0,mg,0,g,19,g,0,g,0,g,0,g,0,g,19,g
58,salad and go,house made salsa,0,g,0,mg,180,g,2,g,0,g,0,g,0,g,1,g,1,g
59,salad and go,housemade lemonade cucumber mint 16 oz,0,g,0,mg,15,g,31,g,0,g,0,g,0,g,0,g,29,g
60,salad and go,housemade lemonade cucumber mint 24 oz,0,g,0,mg,25,g,46,g,1,g,0,g,0,g,1,g,43,g
61,salad and go,housemade lemonade frozen strawberry 16 oz,0,g,0,mg,15,g,49,g,0,g,0,g,0,g,2,g,46,g
62,salad and go,housemade lemonade frozen strawberry 24 oz,0,g,0,mg,25,g,74,g,1,g,0,g,0,g,2,g,68,g
63,salad and go,housemade lemonade sangria seasonal 16 oz,0,g,0,mg,15,g,36,g,0,g,0,g,0,g,1,g,35,g
64,salad and go,housemade lemonade sangria seasonal 24 oz,0,g,0,mg,20,g,54,g,0,g,0,g,0,g,1,g,52,g
65,salad and go,housemade lemonade traditional 16 oz,0,g,0,mg,15,g,57,g,0,g,0,g,0,g,0,g,54,g
66,salad and go,housemade lemonade traditional 24 oz,0,g,0,mg,20,g,85,g,0,g,0,g,0,g,0,g,82,g
67,salad and go,jalapeno ranch dressing,9,g,0,mg,130,g,1,g,0,g,0.5,g,0,g,0,g,0,g
68,salad and go,jalapeno ranch salad,22,g,35,mg,460,g,38,g,16,g,9,g,0,g,8,g,17,g
69,salad and go,kalamata olives,3,g,0,mg,190,g,2,g,0,g,0,g,0,g,1,g,0,g
70,salad and go,mixed greens organic,0,g,0,mg,15,g,2,g,1,g,0,g,0,g,1,g,0,g
71,salad and go,oat milk gmo free for 16 oz cup,1.5,g,0,mg,20,g,3,g,1,g,0,g,0,g,0,g,1,g
72,salad and go,oat milk gmo free for 24 oz cup,2,g,0,mg,25,g,4,g,1,g,1,g,0,g,1,g,2,g
73,salad and go,organic cold brew iced coffee 16 oz,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g
74,salad and go,organic cold brew iced coffee 24 oz,0,g,0,mg,25,g,0,g,0,g,0,g,0,g,0,g,0,g
75,salad and go,organic iced tea black 16 oz,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g
76,salad and go,organic iced tea black 24 oz,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g
77,salad and go,organic iced tea mango green 16 oz,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g
78,salad and go,organic iced tea mango green 24 oz,0,g,0,mg,20,g,0,g,0,g,0,g,0,g,0,g,0,g
79,salad and go,parmesan,3,g,10,mg,190,g,0,g,4,g,2,g,0,g,0,g,0,g
80,salad and go,pecans seasonal,24,g,0,mg,0,g,5,g,0,g,2,g,0,g,3,g,1,g
81,salad and go,pepper jack cheese,4,g,15,mg,110,g,0,g,5,g,3,g,0,g,0,g,0,g
82,salad and go,pico de gallo with organic tomatoes,0,g,0,mg,105,g,2,g,0,g,0,g,0,g,1,g,1,g
83,salad and go,poblanos roasted,1,g,0,mg,0,g,3,g,1,g,0,g,0,g,0,g,1,g
84,salad and go,ranch dressing,10,g,5,mg,160,g,1,g,1,g,1.5,g,0,g,0,g,1,g
